,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002241.SZ,X002475.SZ,X600271.SH,X002456.SZ,X002236.SZ,X000338.SZ,X600118.SH,X002085.SZ,X600177.SH,X000157.SZ,X002292.SZ,X300124.SZ,X600372.SH,X000559.SZ,X600867.SH,X002007.SZ,X002180.SZ,X300003.SZ,X002294.SZ,X002506.SZ,X600089.SH,X002074.SZ,X600522.SH,X600498.SH,X002426.SZ,X601877.SH,X000981.SZ,X000550.SZ,X000623.SZ,X002508.SZ,X000869.SZ,X000050.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0.113204693710687,0,0,0.0202694724294316,0,0.0123304045255091,0,0,0,0.0546216258647532,0,0,0.0739083333746008,0,0,0,0,0,0,0,0.22567696495414,0,0,0,0,0,0,0,0,0,0,0.162919499852162,0,0,0,-3.46944695195361e-18,0,0.0772032867152387,0,0,0,0,0,0,0,0,0.0274191114727405,0.062099028295166,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.130917129951676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685913057069009,0.0166131555437773,0,0,0,0,0,0.00943618248448435,0,0.114980184225761,0,0,0,0,0.0639094186064205,0,0,0,0,0,0,0,0.145593182206818,0,0,0,0,0,0.0019235822906602,-0.025492733170626,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737149398726003,0,0.222116262185248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195520993131793,0,0,0.108106063904672,0,0.000600303124008444,0,0.0626273697934287,0,0,-0.0588000913711604,0,0,0,0,0,0,0,-0.00818472494694866,0.0553981914233126,0,0,0,0,0,0
X600031.SH,0,0,-0.0583253673712309,0,0,0,0,0.0854781445837733,0,0,0.0336848930237031,0,0,0,0,0,0,0.106309137835856,0,0,0,0.0685881106797201,0,0.0317201710984322,0.492399037390691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184334498973978,-0.0315106123367416,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0360171713835597,0,0,0,0,0,0
X000568.SZ,0,0,0.00242721433771128,0,0.429255517015836,0.127549897308614,0,0,0,0,0,0,0,0,0,0,0.0136404546750649,0,0,0.0755198849558501,0,0,0,0.0673125418025794,0,0,0,0,0,0.124057032716723,0,0,0.0317428461352732,0,0,0,0,0,0,0,0,-0.0226069278148293,0,0,0,0,0,0,0,0,-0.0313038508019127,0,0,0,0,0,0,0
X600066.SH,0,0,-6.61825334777066e-05,0,0,0,0,0,0,0,0,0,0,-0.0653437118852239,0,0,0.0140091284838945,0,0,0.0419138024112275,0,0,0,0,0,0,0.042506346577069,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.060998047669125,0.105346784719524,0.0726712705348082,0,0,0,0,0.0472343232922142,0,0,0,0,0,0,-0.00954787230194878,0,0,0,0,0,0,0
X002241.SZ,0,0.239019012765232,0,0.100084800011076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927526564041884,0,0.189676768194868,0,0,0,0.100555539587748,0,0,0,0,0,0,0.355796900954991,0,0,0,0,0,0,0,0,0.189708618795325,0,0,0,0.141200975697755,0,0,0,0,0,0,0,0.0252163596676638,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187197681622744,0,0,0.22166121673904,-0.0339938230474568,-0.0682486343931601,0,0,0,0,0,0,0,0,0,0,0.0556906654511035,0,0,0,0,0,0,0.0457236134853988,-0.0293578894955913,0,-0.0247786602507166,0.0169946655078659,0.0319104266494693,0,0,0,0,0,0.00194083168189123,8.67361737988404e-19,0.209632601574744,0,0,0,0,0
X600271.SH,0,0,-0.0559029437006784,0,0,0,0,0,0,0,0,0,0,0.0585778263145028,0,0,0.0064358323650942,0,0,0,0,0,0.0759387911454487,0,0.039767364532602,0,0,0,0,0.150857840407508,0,-0.0166626222404159,-0.00557022322629508,0,0,0,0,0,0.0788277340935965,0.0335215873661201,0,0,-0.0485681620588041,0,0,0,0,0.174789681939913,0,0,0.0265043245980602,-0.0111022875286887,0,0,0,0,0,0
X002456.SZ,0,0,0.0464856569454266,0,0.0718032532847338,0,0,0,0,0,0,0,0,0,0,0,0.228403495141673,0.327284140809068,0,0,0,0.153193022640644,0,0,0,0,0,0.0500127285227402,0.123839770706451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107650538547247,0,0,0,0,0,0,-0.104160903912623,0.0168587013959929,0,0,0,0,0,0
X002236.SZ,0,0,0.0180721220996626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478172860404384,0,0,0,0,0,-0.179352192154823,0.0636696422278955,0,0,0,0,0.0285327296845724,0,0,0,0.226658884323643,0,-0.233897577885675,0,0.171231980005281,0.132691759928984,0,0.0313816476727661,-0.0482391595861527,0,0,0,6.93889390390723e-18,0,0,-0.019564412954778,-0.0120856470017315,0,0,0,0.147863328215411,0,0
X000338.SZ,0,0,-0.0856675856871758,0,0,0,0,0,0,0,0,0,0,0.0660657998567421,0,0,0,0,0,0,0,0,0,0,0,0.302092685514009,0,0,0.138788883336458,0.0657306731192382,0,0,0,0,0.132628282188489,0,0,0,0,0.0575858977733469,0.132153557984385,0,-0.0166775416099178,0.0992497226818883,0,0,0,0,0,0,-0.028219760523768,0,0,0,0,0,0,0
X600118.SH,0,0,-0.0308656169783343,0,0,0,0,0,0,0,0,0,0,0.082794524677277,0,0,0,0,0,0,0.0117221626368064,0.121615265676499,0,0,0,0,0,0,0.225515402411825,0,0,0,-0.0183196290882016,0,0,0,0,0,0.0939101036111837,0.0788048781066456,0.0333957674705209,0.00923338919655442,0,0,0,0,0,0,0,0,0.0238340187732713,0,0,0,0,0,0,0
X002085.SZ,0,0,-0.147016398726534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157036527485862,0,0,0,0,0,-0.00124622051438326,0,0,0.103453360952824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177300923349227,0,0.117619218952264,0.0787615842267722,-0.0284837150550318,0,0,0,0,0,0,-0.0352516968051569,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0119017925021713,0,0.0173492314505545,0,0,0.128202898947671,0,0,0.171794394160631,0,0,0,0,0,0.0254695934028896,0,0,0,0,0,0,0,0,0,0.00725149626969367,0,0,0,0,0,0.0539697886485349,0,0,0.124323121734878,0,0,0,0,0,0,0,0,0,0,0,0,0.00997827497448645,0,0,0,0,0,0
X000157.SZ,0,0,0.0661251461196987,0,0,0,0,0,0,0,0,0,0,0.339614155072227,-0.00484359777118331,0,0,0,0,0,0,0.152232468374035,0,-0.00867567887623173,0,0,0,0,0,0,0,0,0,0,0,-0.0180113250414632,0,-0.0577296422190746,0,0,0,0,0,0,0,0,0,0,0,0,0.0130330713795804,0.0452371232666184,0,0,0,0,0,0
X002292.SZ,0,0,0,0.0741221553843681,0,0,0.172290242092656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402970829051862,0,0.177504015910094,0,0,0,0,0,0,0,0.0365039311839766,0.0271798754901557,0,0.0513247091217138,0,0,0.0508334889303802,0,0,0.00925589759049685,0,0,0,0,-0.0388648810443041,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0168315194907552,0,0,0,0,0,0,0,0,0,0,0,0.111753205726893,0,0,0.0316063565216515,0,0,0,0,0,0,0,0,0,0,0,0,-0.024837094518456,0,0.132187664650618,0,0,0,0,0.102556765853469,0.256365172194762,-0.0320034928159247,0.0147403254079117,0,0,0,0,0,0,0,0,-0.0211339582882106,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.203353346535778,0,0,0,0,0,0,0,0,0,0,0,0.0117835893469921,0,0,0.00961255212417766,0,0.0509739972812832,-1.73472347597681e-18,0.0404157756080803,0,0,0,0,0,0.103075210052508,0,0,0,0,0,0,0,0.096133690755047,0.0254630180800132,0.0609510652097225,0.0966155026387655,0,0,0.0108709719018159,0.0549557262402017,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.0959012482331519,0.0402758993358171,0.0297822811082898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738227426714968,0,0,0,0,0,0.319057909521997,0,0,0,0,0,0,0,0,0,0,0,0.0809938124654348,0,0.00227871093162214,0.138805110404593,0,0,0,0,0,0,-0.0275731501845632,0.0841803423362619,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.00208345353305478,0,0,0.150885809027165,0,0,0.0146771738994942,0,0,0,0.125514121246421,0,0.0653633088831911,0,0,0,0.0286871406691369,0,0,0,0,0,0,0.153336326528365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711977276763543,0,0,0,0,0,0,0,0.014510685719289,0,0,0,0,0,0
X002007.SZ,0,0,-0.174016940165227,0,0.213596931017275,0,0,0,0,0,-0.177579914654894,0,0.0440260276349808,0,0.049663153640369,0,0,0,0,0.160036236640562,0,0.229764796873396,0,0.112262905983213,0,0,0,0,0,0,0,0,0.298446389417179,0,0.31168454274902,0,0,0,0,0,0,0,0,0.0652539955183155,0,0.231056510410123,0,0,0,0,0,-0.00436581372256899,0,0,0,0,0,0
X002180.SZ,0,0,0.138969154121286,0.136953422186973,0,0,0,0,0,-0.31503950692972,0,0,0,-0.31116104814114,0,0,-0.118441782006262,0.251625117478024,0,-0.0215783052255054,0,0,0,0.162246884351811,0,0,0,0,-0.231124231173811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297630997376581,-0.281957602017409,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159134691726582,0.0350227111091039,0,0,0,0,0.0937545782779712,0,0.039364198282424,0,0,0,0,0,0,0,0,-0.0559361956242263,0,0,0,0,0.0112739623929513,0,0.000863584523767233,0.0115142940951448,0,0.00876428166456007,0.0804680132702955,0,0,0,0,0,0,0,-0.0254154217330176,0,0,0,0,0,0
X002294.SZ,0,0.0810092864381245,-0.00945414244612884,0,0,0.161833517204734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604806388564364,-0.032270346738508,0,0,0,0,0,0,0.0658490916947995,0.11268064005586,0.0275123884411272,0,0,0,0,0,0,0,0,0,0,0.0724379714632948,0,0.154172058104736,0,0,0,0,0,-0.0339791230049827,0,0,0,0,0,0
X002506.SZ,0,0,0.00958526615334005,0,0,0,0,0,0,0,0.0270920190973367,0,0,0.059825911448219,0.0605058165866068,0,0,0,0,0,0.0648249021483076,0,0,0,0,0,0.0716718117092134,0,0,0.120763464098098,0,0,0,0,0,0,0,0,0.0316264646032672,0.198304191980439,0,0,0,0,0,0,0,0,0.0331666102629287,0,0.0531336708106265,0,0,0,0,0,0,0
X600089.SH,0,0,-0.0525297253654706,0,0,0,0,0,0,0,0.0862996376059668,0,0.133591266326339,0.133790596581955,0,0,0.0685020026969434,0,0,-2.16840434497101e-19,0,0.0488258611428276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056701335450436,0.0730835581186363,0,0,0,0,0,0,0,-0.0172138371937002,0.0128842911063304,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656323749462602,0,0.0771910810885294,0,0,0.141602592594842,0,0.0857206557553817,0.12619372309138,0,0,0,0,0,0,0.0424494407028518,0,0,0,0,0,0,0,0,0.013081054034854,0.157777235763544,0.0504917342643192,0.0346848543415654,0,0,0,0,0.0642375119225834,0,0,0,-0.0744141198032069,0.0324751911037957,0,0,0,0,0,0
X600522.SH,0,0,-0.00412515774389667,0.183449525900948,0.16837302666931,-0.296326713897744,0,0,0,0.0910741618368121,0,0,0,0,0,0,0,0,0,-0.00680650375320771,0,0,0,0,0.187542173953332,0,0,0,0,0,0,0.0881582612470417,0,0,0,0,0,0,0,0,0,0,0.0114132928519495,0,0,0.229701573296638,0,0,0,0,0.0442492319624237,0.064325705331204,0,0,0,0,0,0
X600498.SH,0,0.0844550378811818,0,0.108751701532109,0,0,0,0,0,0,0,0,0.354763540900032,0,0,0,0.0992444337410292,0.115720577451391,0,0,0,0,0,0,0,0,0,0,0.516802569543829,0,0,0,0,0,0,0,0,0.0130910516241729,0,0,0,0,0,0.0611276628298091,-0.377031847207352,0,0,0,0,0,-0.0232861479558087,-0.053178912232484,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0985771258917058,0,0,0,0,-0.0272551054390667,0,0,0,0.170571797364801,0,0,0.0419632547975621,0.142686710045068,0.780226798515946,0,0,0,0,0,-0.292454085384481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0.0419119559005448,0,0,0,0,0,0.0436470213789296,0,0.228582193577168,0,0,0,-0.0553996014461534,0,-0.0767097316870912,0,0,0,0,0,0,0,0,0,0,0,0,0.0898954577476498,0,0,0,0,0,0,0,0.330995380875602,0.166675064605355,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0634885264079088,0,0,0,0,0,0
X000981.SZ,0,0,-0.0556885176607,0,0,0,0,0.316384410829089,0,0,0,0,0,0.144991773693149,0,0,0,0,0,0,0,0.18677717404069,0,0.09492684273588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19566105895165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0.0634510538524744,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.183192108651949,0,0.143343226810607,0,0.316755506115923,0,0.0738305783094462,0,0,0,0,0,0,0,0.222337771033972,0,0.111852077925231,0,0,0,0,0,0,0.0190271340884063,0,-0.0656793016798931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0.048408683154939,0.107866818832374,0,0,0.05896449776013,0,0,0,0,0,0.0228949785982305,0,0,0,0,0,0,0,0.101490894764838,0,0,0,0,0,0.166526584734261,0,0,0,0,0,0,0,0,0,0,0,0.0343945753520352,0.0334241033494743,-8.62960051861645e-05,0.00968638011492128,0.0518362037068425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0.0398144498258227,0.324145797240805,0,0,0,0,0,0,0,0,0,0,0,0,-0.00477005956697456,-0.0502343268567683,0,0,0,0,0,0.0218815519481805,0,0,0,0,0,0,0,0.016110149171092,0,0,-0.0606948902577535,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0617533541985156,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.00565815766639201,0.196021470882182,0,0,0,0,0,0,0,0,0,0,0,0.118460849732528,0,0,0,0,0.0989932845714345,0,0,0,0,0,0,0,0.0523692112236361,0,0,0.0696942644774483,0,0,0,0,0.0420198452897061,0.0276934434261886,0,0,-0.127879141453423,0.0555287391757602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394107785106936,0,0,0,0.0728305005995366,0,0,0,0,-0.0213788992002085,0,0,0,0.175424101671212,0,0,0,0,0,0,0,0,0,0.0977554445603348,0,0,0,0,0,0,0,0,0,0,0,0.0912963741174273,0,0,0,0,0,0
X002465.SZ,0,0,0,0,-0.0676593128863872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878218993165807,-4.33680868994202e-19,0,0.0318893898041203,0,0,0,0,0,0,-0.00601665238804793,0,-0.0661877840878295,0,0,0,0,0,0,0.0538254634109172,0,0,0,0.0570654506822336,0,0,0,0,0,0,0,-0.0835611761904367,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0482186350233814,0,-0.0852896994319541,0,0,0,0.123968702854168,0,0,0,0,0,0,0,-0.0305353688135785,0,0,0.114763559278677,0,0,0,0,0,0,0,0,0.0881707421664421,0,0,0,0,0,0,0,0,0,0,0,0.12986011069583,0.0540173321439276,0.0268187295568567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182325223500259,0.236016941862394,0,0,-0.0245819648532869,-0.0808155886393283,0,-0.246639207778413,0,0,0,-0.253654603348152,0,-0.3671460485868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274465638165242,0,0.237618895414749,0,0,-0.187654336111363,0,0,0.372321401785628,0,0,0,0,0,0
TED,0,0,0.198763519468568,0,0,0,0,0,0,0,0,0,0,0.0131200745644095,0,0,0.071225988279629,0.00640369058059498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131043990734696,0,0,0,0,0,0,0,-0.157794823861822,0,0,0.0591302498923467,0,0,0,0,0,0,0.448943649808302,0,0,0,0,2.41254809681471,0,0
RealEstate_excess,0,0.0757785912576023,-0.162807603606846,0,0.152220686321072,0,0,0,0.0979179505599772,0,0,0,-0.0143588886245515,0.0231168858593386,0,0,0,0.0227882977111658,0,-0.0618702962156811,0.0357807012144483,0.0908054087706003,0,0,0,0,0,0,0,0,0,0,0,0,-0.0998018594282202,0,0,0,0,0,0,0,0,-0.027124716502416,0,0,0,0,0,0,0.0804531772411833,0.000233881901179262,0,0,0,0,0,0
MKreturn,0,0,-0.0446464788645587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0060363947266608,0,-0.0239691445643467,0,0,0,0.0140081331184774,0,0,0,0,0,0,0,0.0322576706270218,0,0,0,0,0,0,0,0,0,-0.00252651287901576,0,-0.0463603781874363,0,-0.291863912229205,0,0,0,0,0,0.0181416277432868,0,0,0,0,0,0
MKvol,0,0,-0.00317963271120573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000963946992400149,0,0,0,0,0,0,0.00230526602977848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461755371764451,0,-0.00732950869889774,0,0,0,0,0,0,-0.0061380545645237,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258634045124591,0,0,-0.00571785980969351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613363414667071,0,0,0.0181934578082468,0.00290850601769157,0,0,0,0,0,0,0,0,0,0.0547387615360735,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140564136621217,0,0,0,0,0,-0.00329143257560365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221248674179717,0,0,0,0,0,0,0,0.00748900131177964,0.0261630722494181,0.0102563350368268,0,0,0.0485102775521461,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,-0.0903859080370871,0,0,0,0,0,0
