,X600519.SH,X000858.SZ,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X600276.SH,X003816.SZ,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000338.SZ,X600031.SH,X300124.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X002463.SZ,X600089.SH,X000157.SZ,X002241.SZ,X600703.SH,X600584.SH,X600066.SH,X600372.SH,X000977.SZ,X600522.SH,X002028.SZ,X600741.SH,X002236.SZ,X600183.SH,X000921.SZ,X002049.SZ,X601877.SH,X002223.SZ,X000661.SZ,X002180.SZ,X600487.SH,X000800.SZ,X002129.SZ,X002074.SZ,X600418.SH,X002156.SZ,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0.0835657002967823,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715224279250338,0,0,0,0,0,0,0,0.320688046188237,0,0,0,0,0,0,0,0,0,0.108172008904874,0,0,0,0,0,0,0,0,0.0674012986478477,0,0,0,0,0.0251487347465293,0.0911848755847402,0,0,0,0,0
X600104.SH,0,0,0,0.0488758103169451,0,0,0,0,0,0,0,0,0,0,0,0,0.0667152386972511,0,0,0,0,0.0914501163340075,0,0,0,0,0,0,0,0,-0.0100514778009453,-0.0458336010069607,0,0,0.0110015055011961,0,-0.0352137875159774,-0.00840644434810776,0,0,-0.057455972987705,0,0,0,0,0.0211116488071554,0.0681938520353607,0,0,0,0,-0.0812389795954914,0.0225395111936665,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208191088460699,0,0,0,0,0.166877870219197,0,0,0,0,0.173716658416855,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029833973305742,0.00968637831327166,0,0,0,0,-0.0634139998725109,0.0522148763124166,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,-0.123070008323429,0,0,-0.00730792337491637,0,0,0,0,0.0172933467430059,0,0,0,0,0,0,0.0903337518302454,0,0,0.0779349443024205,0,0,0,0,0.0477447381710596,0,0,0,0.0308674737110849,0,0,0,0,0,0,0,-0.0137219389517744,0,0.187431152463129,0.0554491933138031,6.93889390390723e-18,0,0,0,0,0,0,0.0162609064034622,-0.321858058587034,0,0,0,0,0
X600031.SH,0,0,0,0.0860138092044304,0,0,0,0,0,0,0,0,0.17354614901369,0.274259519135623,0,0,0.00914076445439238,0,0,0,0,0,0,0,0,0.513282183199881,0,0,0,0,-0.0749460852123224,-0.0789414019583034,0,0,0,0,0,0,0,0,-0.0641783365431415,0,0,0,0,0.00773583941064721,0,0,0,0,0,-0.0513757001063891,-0.0387155954196965,0.0238150170606647,0,0,0,0,0
X300124.SZ,0,0,0,-0.0946893707018486,0,0,0,0,0,0.23678153612125,0,0,0,0.16685921286698,0,0,0,0,0,0,0,0,0,0,0.200312736358159,0,0,0.0652351742068784,0,-0.022872061519383,0,0,0,0,0,0,0,0,0,0,0,0,0.0255994799563914,0,0,0.0305097896130871,0,0,0,0,0,0.09391043515179,0.0476149642947217,0,0,0,0.147972468867021,0,0
X000625.SZ,0,0,0,0.0858426559589251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154484826076628,0.0110007672381972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758746534259851,0.173266464826854,0.375567775978057,0,0,0,0,0.0585094888749207,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149455217093134,0,0,0,0,0,0,0,0,0,0.118192239897839,0,0,0.000527360987803622,0,0,0.00265789949385175,0.0123170276373852,0,0,0,0,0,0
X002304.SZ,0,0.439825439348444,0.152303712147543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262848199783684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389830388148098,0,0.277390155271656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836258215902018,0.00037764384760959,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.277540292646425,0,0,0,0.398629772793824,0,0,0,0,0,0,0,0,0,0,0.0370948997581784,0,0,0,0,0,0,0,0.00545763894402837,0,0,0,0,0,0,0,0,0.146694836906718,0.0872683520044389,0,0,0,-0.0468609170408247,0,0,0,0,0,0.0961283174791992,0,0,0,0,0,0,0,0.00989301353918275,0,0
X300014.SZ,0,0,0,0.0202160298047195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121115067146684,0,0,0,0,0,0,0.0922688327742898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118892467473064,0.298840374244229,0,0,0,0,0.0303936315475509,0,0,0,0,-0.0271581641028462,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.684261395483283,0,0.0397860594996723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243817596204997,0,0,2.71050543121376e-20,0,0,0,0,0,0.0647543408816787,0,0,0,0,0,0,0,0,0,0.0382170785550188,0,0,-0.112038694312032,0.0788975782123544,0.00637611904505449,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641587704540693,0,0,0,0.000718126012803047,0,0,0,0,0,0.170693091415821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136262784545882,-8.67361737988404e-19,0.0470713800596751,0,0,0,0,-0.0332516392744261,0,0,0,-0.0105751912222323,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381717772673305,0,0,0,0,0.178948686191768,0,0.113438451804079,0,0,0.208479658603696,0,0,0,0,0,0,0.0899056662514503,0,0,0.103151403022986,0,0.15826562662441,0,0.0609347878308013,0,0,0,0,0,-0.0331026597955475,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.130415657558539,0.0219849349117786,0,0,0.139621118599579,0.0762482732720035,0.0338782912486009,0.162640172555822,0,0,0,0,0,0,0,0,0,0.176193491605985,0,0,0,0,0,0.0639896231552359,0.0312997131040396,0.0332996204722332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275029370737486,0,0,0,0,-0.0575686448349058,0,0,0,0,0,0
X000157.SZ,0,0,-0.00712384508256048,0,0,0,-0.0312681820540689,0,0,0,0,0,0,0.284163142880109,0.252357050500187,-0.0514631359611016,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.291482493634091,0,0,0,0.109012504174205,-0.031735456242161,0,0,0.0306842807695745,-0.0400568860334109,0,0,0,0,0,0,0,0,0,-0.00313708238074627,0,0
X002241.SZ,0,0,0,0.557701681216366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349196795550271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168012502784896,0,0,0,0,0,-0.0177928877449839,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233315766169025,0,0,0,0,0,0,0,0,0,0,0,0.307200224001551,0,0,0,0.160891916420273,0.0365863781355166,0,0.0191615237782068,0.090622047218385,0,0.0751745371910426,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.147437758464147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206952925721319,0,0,0,0,0,0,0,0,0,0,0.140248237706743,0,0,0,0,0,0,0.0718138817435828,0,0,0,0,0,0,0,0,0,0.0553533076117893,0,0,0.0693089866568797,-0.035433822114045,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987632973668624,0,0,0,0,0,0,0,-0.160461877187307,0,0,0,0.0365492420782537,0,0,0,0,0,-0.0421890243166088,0,0.117662779238491,0,0,0,0,0,0,0,0,0,0.026128259346592,0.665504611589998,-0.268137581668027,0,0,0,0,0,-0.0478265599004258,0.0314858428665869,-0.106347091701812,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430338338491359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101781673117016,0,0,0,0,0.0913595387484823,0,0.271867324991242,0,0,0,0.0867800637798661,0,0,0.0384728861187706,0,0,0.0114684628822013,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.230876129615104,0,0,0,0,0.185224589286369,0,0,0,0,0,0.45329738481309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297451597206306,0,-3.46944695195361e-18,0,0.0515084140855968,0,0,0,0.0602655817748883,-0.0749213667352492,0,0,0,0,0,0
X600522.SH,0,0,0,0.0384549766132844,0,0,0,0.0361603320694473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272322580393804,0,0,0,0,0,0.0848945291296512,0.0447265118544673,0,0.0808123294184633,0,0,0.376357043575353,0,0.0218721304394506,0,0,0,0,0,0,-0.101475910818518,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0.168794207340698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814005879272133,0.116908542991812,0,0,-0.211600785123106,0,0,-0.0299645642641386,0,0,0,0.0323729622243004,0,0,0,0,0,0,-0.0536438502299156,0,0,0,0.0509233124284735,0,0,0,0,0,0,0,0,0,0,0.0399105956516468,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163469263966864,0,0.00978458325574342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105001149690399,0,0,0,0,0,0,0,0,0,0,0.052025575060118,0,0,0,0,0.00340012321528789,-0.0645744439694002,0,0,0,0,0
X002236.SZ,0,0,0,0.0148043372033018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243682959483692,0,0,0,0,0,0,0,0,0,0,0.0124080128225944,0,0,0.154594897414226,0,0,0,0,0.0467708037605432,0,0,0,0,0,0.112400885719266,0,0,0.155971118082676,0,0.0740487612292745,0.0298898135372797,0,0,0,-0.0200888260792256,0,0,0,0,0,0
X600183.SH,0,0,0.150657539921128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111587957361643,0,0,0,0,0.0531240567989053,0,0,0,0.0946982535096577,0.0560903305491023,0,0.185258767113356,0,0,0.0818801155221037,0,0,0,0,0,0.0600392175802902,0,0,0,0,0,0,0,-0.0490409216375089,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0.148827064972163,0,0,0,0,0,0,0,0,0,0,0,0.00800965850724888,0,0,0,0,0,0,0,0,0.202885650097004,0,0,-0.00380440762075702,0.102705164949589,0,0,0.105373284109535,0,0,0,0,0,-0.0155943053621989,0,0,0,-0.0567761316741074,0,0,0.0980533976395269,0,0,0,0.267646391453311,-0.143591271849042,0,0,0,0,0,0.0472088721063209,0,0
X002049.SZ,0,0,0,0.0750285189359719,0,0,0,0,0,0,0,0,0,0,-0.107757780621911,0,0,0,0,0,0.0412910119812306,0,0,0,0,0,0,0.260153685665211,0,-0.159190296651919,0,0.189229466105391,0.200986209184219,0,0,0,0,-0.0558407100245035,0,0,0,0,0,0,0,0,0,0,0.1777141565586,0,0,0,0.0588821838184658,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0698538700855637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146682154407525,0,0,0,0,0,0,0,0,0.0082303009395026,0,0,0,0.0504503396610873,0,0,0.0543587372534926,0,0.0984534023210639,0.0620061520757644,0,0,0,0,0,0,0,0,0,0.0269406935353791,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0468377379554977,-0.219747806229464,0,0,0,0.122262218132674,0,-0.0269175996710055,0,-0.0764371739811864,0,0,0,0,0,0,0,0,0.0818787478721867,-0.0860951332550068,0,0,0,0.103951377056731,0,0.285053963418164,0,0,0,0,0,0,0,0,0,0,0,0,0.0177070822044012,-0.0911612606463098,0,0,0.0854606618175918,0,0
X000661.SZ,0,0,0,-0.121120099221031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391309270353819,0,0,0,0,0,0,0,0,0,0,0.00210984509703746,0,0,0,0,0,0,-4.33680868994202e-19,0,0.228265420146946,0,0,0,0,0,0,0.147867334477889,0.0598466204923983,0.200263001061695,-0.0038235815303696,0.0920139538446132,0,-0.0855889070632193,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.111235490789208,0,0,0,0,0,0,0,0,0,0.0290868703653863,0,0,0,0,0,0.06317897956993,0.126621069469961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315401232881002,0,0.0748406946124141,0.0167960187211421,0,0,-0.0273449218245279,-0.0440952519870177,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,-0.0322714356334962,0,0,0,0,0,0,0,0,0.0592398501810527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263012738244197,0,0,0,0,0,0,0.000703352620307962,0,0,0.227737291730528,0,0,0.0616998175970079,0,0,0,0,0,0.0566218659982156,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0.0269782732369986,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232955046989593,0,0,0,0.0618315673249032,0,0,0,0,0,0,0,0,0,0.0351537191287979,0,0.0785585150539863,0.00353169475645776,0.130932145737527,0,0,0,0.152928015995693,0,0,0.0913291518491099,0.108850542101982,0,0,0,0,-0.000234777126416129,0,0,0,0,0,0
X002129.SZ,0,0,0,0.0494485103510799,0,0,0,0,0,0.113128665563262,0,0,0,0,0,0,0,0,0,0,0.0899709240209675,0.0538806381798515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124569092885633,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0457075789260134,0.0812114153145965,0,0,0,0,0,0,0,0.0830348196684137,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0760436503964859,0,0,0,0,0,0,0.105442812094517,0,0,0,0.247698340812227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279339522383878,0,0,0,0,0.0436822170054433,0,0,0,0,0,0,0,0,0,0,-0.0658666239451966,0,0,0,0,0,0
X600418.SH,0,0,0,0.0648631985784178,0,0,0,0,0,0,0,0,0,0,0,0,0.440536608789732,0,0,0,0,0.0643732059246341,0,0.00624570054543609,0,0,0,0,0,0,0,0.0540268103628484,0.0574545597465473,0,0,0.0244694959772843,0,0,0,0,0,0.0145493899903011,0,0.0231955026136106,0,0,0,0,0,0,0,0,-0.0129761414085143,0,0,0,-0.0121046358350851,0,0
X002156.SZ,0,0,0,0.0158717478507145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676268583606437,0,0,0,0,0,-0.150824593652789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392825857453117,0.20243093961371,0,0,0,0,0,-0.0368751087597548,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081369020655546,0,0,0,-0.104474134974277,-0.00462681204206857,0,0,0,0,0,0,0,0,0,-0.00134553420585411,0,0.0870851147896945,0,0.200289956118856,0,0,0,0.314798832592052,0,0,0,0,0,0,0,0,0,0,0.029421115006989,0,0,0.062040032979771,0.00496886719398697,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196340584872826,0,0,0,0,0,0,0,0.172230609845931,-0.320787897538074,0.0233766962448997,0,0,0,0,0,0,0,-0.0210143163049535,-0.182702328690396,-0.0439398577089905,0,0,-0.199780527487753,0,0.10417883781214,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684834828448263,0,0,0,-0.0617823626787238,0,0,0,0,0,0,0,0,-0.0194021822231955,-0.0793797011223764,0,0,0,0,0,0,0,-0.0417504456333128,0,0,0.106955167684598,0,0,0,0.0486579393010903,0,-0.116948801898382,0,0,0,0,0.0896966613609272,0,0,0,-0.841045932267851,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256943577836101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113758834947851,0,0,0,-0.0694423604520454,0,0,-0.182621344170792,0,0,-0.00742111187676559,0,0,0,0,0,0,0,0,0.4671322263898,0,-0.0863251894966244,0,0,-6.93889390390723e-18,0,0
RealEstate_excess,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.242817353248438,0,0,0,0,0,0,0,0,0,0.0202586532191162,0,0,0,0,-4.33680868994202e-19,0,0,-0.0449061339091383,0,0,0,0,0,0,-0.022974683872386,0,0,0,0.156059164172334,0,0,-0.0122877869919655,-0.044161499410513,0.0372087473438287,0,0,0,0,-0.0650516655252512,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0172034735839991,0,-0.0287321133196517,0,0,0,0,-0.110680611348744,0,0,-0.0853628819242971,0,0,0,0,0,-0.0150377122319105,0,0,0,0,0.0739587450601083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00650289047081222,0.078886894324536,0,0,0,0,0
MKvol,0,0,0,-0.000657167408133525,0,0,0,0,0,0,0,0,0,-0.00315236876561751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136945177841948,0,0,0,0,0.00360410570599088,0,0,0,0,0,0,0,0,0,0,0.00312610220342937,0.00118600300791563,0,-0.00320078627518812,0.00578185900141666,0,0,0,0.03328903239047,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00766481203326069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.442545112907284,0.506406451597719,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00436278008867472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031794398951876,0.0018581525248685,0,0,0.00215611113383516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165205890993683,0,0,0,0.00938447390069309,-0.00224709483279092,0.00607372688727568,0,0,-0.0197119209129233,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411709547303016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764487819362657,0,0,0,0,0,0,0,0.0368725023618509,0.00894108398415123,0,0,0,0,0,0,0,0,0,0.0171185709623017,0,0,-0.0443211390360067,0.0291039690183497,0,0,0,0.12937319452467,0,0
