,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X600031.SH,X000596.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600741.SH,X000977.SZ,X002129.SZ,X000661.SZ,X002463.SZ,X600584.SH,X002028.SZ,X601877.SH,X600522.SH,X000921.SZ,X000800.SZ,X601799.SH,X600183.SH,X600066.SH,X002007.SZ,X002223.SZ,X002074.SZ,X600177.SH,X600460.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.296907094609399,0,0.130938361794717,0,0,0,0,0,0,0,0,0.0284633228045379,0,0,0,0,0,0,0,0.0947565202893968,0,0,0,0,0,0,0,0,-0.0052981505283645,0,0,0,0,0,0,0,0,0,0.102159165992045,0,0,0,0,0.00938496345059549,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0877523736363522,0,0.39197482409108,0,0,0,0,0,0,0.0554410577093696,0,-0.0398538315796686,0,0,0.0894814145069407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106568499658198,0,0,0,0,0,0,0,0,0,-0.0258188137911979,-0.0213490964830785,0,0,0,0,0,0,0,-0.0208128656234383,0.0174283345220384,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0543699384553262,0,0.152112823920824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115609945795006,0,0,0,0,0.0786442838151173,0.110593985208272,0,0.0290128076667604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00233195455526713,0,0,0,0,0,0,0
X600809.SH,0.0698647605875218,0,0,0,0,0.447525123437053,0,0,0,0.0149084677399805,0,0,0,0,0,0,0,0,0,0.313813499021837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0921889802105207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629747880536235,0.0513329182111566,0.0429759453387348,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169918726732458,0.0567880444557822,0,0,0,0,0,0,0,0,0,0,0,0.0340305843165681,0,0,0,0.0240308416256788,0.0361491036522652,0.146064941920348,0,0,0,0,0,0,0,0,0.0954458229000111,0,0,0,0,0,0,0,0,0,0.00420858449146872,0,0,0,0,0,0
X000568.SZ,0,0.656856072680717,0,0.280020191072324,0,0,0,0,0,-0.0231653224132753,0,0,0,0,0.0115656972016116,0,0,0,0,0,0.0986084558742962,0,0,-0.0857929176662434,0,0,0,0,0,0,0,0,0.0196810754491543,0,0,0.0617814552700566,0,0,0,0,0,0,-0.0156635124480452,0,0,0,0,0,0,0,0,0.0128718371279915,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0877973466023401,0,0,0,0,0.0443459457507377,0,0,0,0,0,0,0.0925929583924725,0,0,0,0,0,0,0.125004006871764,0,0,0,0,0,0,0,0,0,0.036071622892272,0,-0.0282976934125864,0,0,0,0,0.0708405891911146,0,0,-0.109422287345744,0,0,0,0,0,0,0,0.0586763865119017,-0.00900395791931787,0.0310511919781409,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749155750576521,0,0,-0.0394845285260007,0.149279358719711,0,0,0,0,-0.0662163276535775,-0.133234622089593,0,0,0,0,0.140232492400538,0,0,0,-0.0307291981482005,0,-0.073545789038276,0,0,0.225758382782239,0,0,0.00424975722663295,0,0,0,0,0,0,0,0,0,-0.00868693754627388,0.0249749056287855,0,0,0,0,0
X002475.SZ,0,0,0,0,0.265413939465574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382076499055611,0,-0.131132465557446,0,0,0,0.136231944652136,0,0,0,0,0,0,0.0247221282575254,-0.0305291613502417,0,0,0,0,0,0,0,-0.022495533331803,0,-0.0164974361177559,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528728224143031,0,0,0.0153638206633187,0,-0.0773952518456948,0.351694359819167,0,0,0,0,-0.181439174405801,0,0,0,0,0,0,0,0,-0.137951569756793,0,0,0,0,0,0,0,0.169973640748135,0.0301086998968178,-0.0287373503264424,0.00167702436890851,0,0,0,0,0,0
X600104.SH,0,0,0,0.046653199722618,0,0,0,0,0,0,0,0.0881845646478842,0,0,0.0115060248314906,0,0.0354706868952801,0.0925929559795268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181191812475972,0,0,0,0.0391433548332023,0,0,0,-0.0282691454788414,0.0477217183876009,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.137824188885439,0,0,0,0,0,0,0,0.0662030234318104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149735480685781,0,0,0,0.0201661954087242,0,0,0.0317056531487166,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0224634603904188,0,0,0,0,0,0
X002304.SZ,0,0.136199058413946,0.114875337877586,0,0,0.263238607393361,0,0,0,0,0,0.059350822706949,0,0,0,0,0,0,0,0,0,0,0.143174255467737,0,0.0253573411207911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554755237833111,0,0,0,0,0,0,0,-0.00530830678046252,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0753900426542459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429713811057887,0,0,0,0,0.0165104954269685,0.0936908005865672,0,0,0,0,0,0,0,-0.0306641479120682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286584551619204,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0662977465463872,0,0,0,0,0,0,0.333640064235543,0,0,0,0,0,0,0.171219810172892,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.199533501179034,0,0.198780244927827,0,0,0,0,0,0,0,0,0,0.0639777751523589,-0.00705067513249556,-8.67361737988404e-19,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0202355361311485,0,0,0,0,0,0,0.282542546861247,0,0.0132926802018298,0,0,0,0,0,-0.0597742163342892,0,0.338927346545587,0,0,-0.00211816282835322,0,0,0,0,0,0,0,-0.0443424106008538,0,0,0,0,0,0,0,0.0317779532908672,-0.0871358096404336,0,0,0,0,0,0,-0.0633071369638251,0.0626649446843682,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27715075305755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106957447423952,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.196501240853162,0,0,0,0,0,0,0.076738922234701,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479155850191505,0,0,0.149026253354837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020503502309599,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.112692637315895,0,0,0.0193895183930835,0,0.0142776720267081,0,0,0,0,0,0,0,0,0.0183343419700275,0,0,0.0458540856309613,0,0,0.0755650625549091,0,0,0,0,0,0.0279359942314739,0,0,0,0,0.012078489998356,0,0,0,0,0,0,0,-0.0283045590438682,0.0350550519974716,0,0,0,0,0,0
X000596.SZ,0,0,0,0.499941697408017,0,0.171885247940788,0,0,0,0,0,0,0,0,0,0,0.0106439248654429,0,0,0,0.208393946592001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398897023965141,0,0,0,0,0,0.03554276473328,0,0,0,0,0,0,0,0,-0.00125799104358705,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10844498367357,0.0350083154900602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13023793299101,0,0,0,0,0.0769033570521689,0.25397101703789,0,0,0,0,0.0572421021736496,0,0,-0.00857999492642453,0,0,0,0,0,0
X600089.SH,0,0,0,0.0501312092681134,0,0,0,0,0,0.0292902530648626,0,0,0,0,0,0,0.119653672986641,0.0327250802333015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108101559021981,0.276765929273571,0,0,0,0,-0.0200007362610419,0,0,0,0,0.0321874943694909,0,0,0,0,0.00142667256282431,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0849494916603583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258594748515261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224643885471069,0,0,0,0,-0.0172963584189297,0.0109355818001692,0,0,0,0,0,0
X002179.SZ,0,0,0.130678387443465,0,0,0,0,0,0,0,0,0,0,0,0.213703057258823,0,0,0,0,0,0,0,0,0,0,0,0,0.200122509726671,0,0.0852046144877799,0,0,0,0,-0.0473344894635912,0,0,0,0.0976810558562873,0,0,0.0392227083856841,0,0,0,0,0,0,0,0,0,-0.012829554771333,0.0177761447666369,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291522276661143,0.260492442990781,0,0,0,0,0,0,0,0.0813438079214154,0,0,0,0,0,0,0,0.0998094387313142,0,0,0,0,0,0,0,0.142593408659213,0,0,-0.0679329116804439,0,0,0,0,0,0,0,0,-0.0281530266680365,0.0206226076803418,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0665893838661273,0,0,0,0,0,0,0,0,0.101842334685772,0,0,0,0,0,0,0,0,0,0,0,0.138469384327899,0,0,0.157300388988402,0,0.0582801118983878,0,0,0,0,0,0,0,0.0948629013841754,0,0,0.0284525094609949,0,0,0,0,0,0,0,-0.0297797337285719,-0.019676557228043,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0261354208981712,0,0,0,0,0,0,0.0481497551177205,0,0,0,0,0.0595273539633676,0,0,0.0387305121012108,0,0,0.142312985864939,0,0,0,0,0,0.512678760671807,0,0,0,0,0,0,0.0621460770646185,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273841779140241,0.01777871647754,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929010744363454,0.139082305699618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567880212339868,0,0,0,-0.0356154384322157,0,0,0,0,0,0
