,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X002475.SZ,X000568.SZ,X002304.SZ,X600690.SH,X600031.SH,X000725.SZ,X600104.SH,X300014.SZ,X300124.SZ,X002371.SZ,X000338.SZ,X000625.SZ,X000063.SZ,X600703.SH,X002129.SZ,X002241.SZ,X003816.SZ,X300142.SZ,X002049.SZ,X000661.SZ,X601877.SH,X000596.SZ,X000100.SZ,X002179.SZ,X600460.SH,X000157.SZ,X600702.SH,X002414.SZ,X002074.SZ,X000799.SZ,X600741.SH,X002007.SZ,X002236.SZ,X600584.SH,X600089.SH,X600779.SH,X600183.SH,X601799.SH,X000800.SZ,X600884.SH,X000733.SZ,X300146.SZ,X300003.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0.144936899718649,0,0,0,0,0,0,0,0,0,0,0,0.00998452294241094,0,0,0,0,0,0.171408086772124,-3.46944695195361e-18,0,0,0,0,0,0.0388696402548157,0,0,0.0957489330058502,-0.161967039758436,0.163698709305278,0.0285630716872532,0,0,0,0,0,0,0,0,0,0,0,0,0.02452691121551,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226320157716033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403477249055466,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.193286653555165,0,0,0,0,0,0,0,-0.00763575896894172,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0992872091561598,0,0.0268254675902096,0,0,0,0,0.0217314576801479,0,0.126972566559427,0,0,0,0,0,0.0650911017038941,0,0,0,0,0,0.0543662589105959,0,0,0,0,0,0.0446870671427497,0.0372491471466887,0,0,0,0,0,0,0,0,0,-0.0723861764319039,0,0,0.0249241604088171,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0.331859697844267,0,0,0,0,0,0,0,0,0,0,0,0,0.104036650668268,0,0.237292028710669,0,0.0478324110478051,0.254811958121355,0.0172263417538864,0,0,0,0,0,0,0,0,0,0,0,0,0.196091415868915,0,0,0,0,0,0.0535136339887421,0,-0.140676214223683,0,0,0,0.0782589723080968,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0.17947430214894,0,0,0,0.175994431561533,0,0,0,0,0,0,0,0,0.163017111601639,0,0.0555662950474618,0,0,0,0.145545512932892,0.0937336473475017,0,0,0,0,0,0.0743361842587156,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668347151543102,0,0,0,0,0,0,0,0,-0.0306016724330765,0,0.00318906538528616,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0143755375083158,0,-0.261132574830533,0,0,0,0,0,0,0,0.205769521949218,0.195407845814148,0.0359486515664399,0,0,0,0,0,0,0,0,0,0.0960632998298678,0,0,0,0.0393596531755793,0,0,-0.279055355109025,0,0.175239468220643,0,0.111970002742788,0,0,0,0.166708187446169,0,0,0,0,0,0.0364137990634982,0,0,0,0,0,0,0
X000338.SZ,0,0.021078773994698,0,0,0,0,0,0,0,0,0.308757618394181,0,0,0,0.0282951294846311,0,0,0,0,0,0,-0.0515817039199605,0,0.0960518236754841,0,0,0,0,0.223922830386465,0,0.0893949805220302,0,0,0,0,0,0,0,0,0,0.0195480747631894,0.0411062850850689,0,0,0,-0.0800071015008806,0,0,0,0,0,0.0226042376827297,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219887652269411,0,0,0,0,0,0,0.0179694969126478,0,0,0,0,0,0,0,0,0,0,0,0,0.250180324346996,0.215082977315585,0,0,0,0,0,0,-0.133403404267906,0,0,0,0.240298281992257,0,0,0,0,0,-0.0517760962063646,-0.194365439509269,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0540725323768258,0,0,0,0,0.036481872122006,0,0,0,0,0,0.0282849431180517,0.0439180334854492,0,0,0,0,0,0,0,0.101511697730276,0,0,0,0,0,0,0,0,0.0508699965971829,0.0670581340843495,-0.0234165147120652,0,0,0,0,0,0,0,0,0.0232020102605277,0,0,0,0,0,0,0,0,0.00411491064416464,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.057785101363035,0,0.0556878097030816,0,0.0863538059877851,0,0,0,0,0.178462996013556,0,0,0,0,0.322834646774664,0,0,0,0,0,0,0,-0.00410286817008244,0.0125174016452725,0.241786937186654,0,0,0,0.00520591759357033,0,0,0,0,0,-0.199724837645901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,-0.0176741175728576,0,0,0,0,0,0,0,0,0,0.323743701335064,-0.036629127857449,0.0239820938035863,0,0,0,0.101954281832468,0,0,0,0,0,0,0.118736497003612,0,0,0,0,0,0,0,0.246690837905549,0,0,0,0,0,0,0.0379877050114411,0,-0.0290933686029066,0,0,0,0,0,0,0,0.0276093106445434,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.442810551146359,0,0,-0.205307504885279,0,0,0,0,-0.041705069043856,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455704780023056,0,0,0,-0.0225695819056044,-0.0111340016567521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13442769031292,0,0,0.121888656137997,0,0,-0.136876727068197,0,0,0,0,0,0
X003816.SZ,0,0,0,0.027503826244366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01735854165281,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,-0.0169575253201899,-0.0297960016905274,-0.048712046230067,0,0,0.0563001128966125,0,0,0.0221338414784909,0,0,0,0.0513386890254734,0,0,0,0,0.0262035174582077,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945939700725514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012585840144606,0,0.219155260733828,0,-0.157242083329896,0,0,0,0.378399640797457,0,0.0104668641918242,0,0,0,0,0.0765259408307167,0,0
X002049.SZ,0,0,0,-0.0402566005945275,0,0,0,0,0,0,0,0,0,0,0.135441425088092,0.229881905728371,0,0.026934446555245,0,0.0548992217139363,0,0,0,0,0,0,0,0,0,0,0.101706277280481,0,0,0,0,0,0,0,0,0.173856464955104,0,0,0,0,0,0,0,0,0,0,0,-0.0383431610319769,0,0,0,0,0,0,0
X000661.SZ,0,0.117877730462085,0,0,0.170888628643177,0,0,0,0,0,0,0,0,0,0,0,0,0.225420064222587,0,0,0.0306586775203254,0,0,0,-0.131327588875909,0,0,0,0,0,-0.0442590580984909,0,0.0731707678826992,0,0,0,0,0,0,0,0,0,0,0,0,0.126477594627876,0,0,0.268039274886115,-0.0216223805622051,0,0.0857835915791153,-0.144272811216855,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292649739628256,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0507917849128969,0,0.0206195113798656,0.145945365233395,0.082020064722049,0,0.0940234977732095,0,0,0.0292818326577187,0,0,0,0,0,0.0668241975214292,0.0618406035845818,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.101109850265745,0,-0.145025815317603,0,0,0,0,0,0,0.046679789681262,0,0,-0.0275846128531406,0,0,0,0.03672248846216,0.0586046941193724,0,0,0,0,0,0,0.119973895713645,0.0546040567393112,-0.073822700811582,0.46299717285332,0,0,0,0.0662088601551178,-0.0140142969062802,0,0,0,-0.0510952951798084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0907252301971977,0,0,0,0.0336754752841159,0.54722955424991,0,0,0,0,0.0262215994274969,0,0,-0.0402585588426223,0,0,0,0.0292262208738663,0,0,0,0,0,0,0,0.0142117965455693,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.095947236837943,0,0,0,0.0615827559981806,0,-0.0303258769915572,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.138549745689752,0,0,0,0,-0.0414734814318432,0,0,0,0,0,0,0,0,0,0,0.126270398129236,0,0.107608515793927,0,0,0,0,0.144170001691207,0,0,0,0,0,0,0,0,0,0,0,0.227967209810525,0.185937639143259,-0.0349215002929547,0,0.111423682578967,0,-0.0164738026501006,-0.0561103100668555,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25235516689142,0.126756943194752,0,0,0.207561065637927,0,-0.109448872469497,0,0,0.131141264965206,-0.410592618303321,0.316497424400042,0,0,0,0,0,0.183064068715227,0,0,0,0,0,0,0.177708523249827,0,0,-0.0865034064666328,0,0,0,0,0,0,0,0,0.00468348680680018,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.148983489685697,0,0.514674781766326,0,0,0,0,0,0,0,-0.117953415161453,0,0,0,0,0,0,0,-0.00613896710849735,0,0,0,0,0,0,-0.0987522828295572,0,0,0,0,0,0,0,0.0131457849269861,0,-0.0243531513296927,0,0.0527281326606388,-0.0243878192349913,0,0,0.0765045225817585,0,0.0172744047212854,0.0109322926676688,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,-0.210764864918336,0,0,0.183279713649787,0,0,0,-0.193984060102084,0.0657889758316755,0,0,0,0.155602447309551,0,0,0,0,0,0.116053323720631,0,0,0.389555491392825,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871545372256041,0.668411337733323,0,0,0,0.105725169760113,0,0,0,0,0,0,0.135071433327441,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249616129958849,0,0,0.022955817064451,0,1.73472347597681e-18,0.0543521480461792,0.00596227483192673,0,0,0,0,0.241185453172587,0,0,0.221638609223644,0.0631625125663364,0,0.0455727930688703,0,0,0,0,0,0,0,0,0,0.154510522618342,0,0,0,0.0936202388694093,0.121379540255033,0,0,0,0,0.0026607994807731,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.140493809549959,0,0,0.280717752790254,0,0.160583917322427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557235050283826,0,0,0,0,0.123178123012495,0,0,0,0,0.0366259548330762,0,0,0,0,0,0.0448306927865563,0.00127946704704924,0,0,0,0,0,0
X000799.SZ,0,0,0,0.390935865134508,0,0,0,0,0,0,0,0,0,0,0.108874713914488,0,0,0,0.078241960961784,0.0339103472448734,0,0,0,0,0,0,0,0.154612808051344,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241851265515897,0.314344984347759,0,0,0,0,0,0.0385246902412811,0,0,0,-0.0310794801845277,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0506231632113764,0,0,0,0.0391954638684878,0,0,0,0,0,0,-0.036899213733817,0,0,0,0,-0.0504663519997969,0,0,0.0790156493714802,-0.159094562632385,0.0423596387989709,0.10116482109528,0,0,0,0,0,0,0,0,0.0159801533936291,0,0,0,0,0,-8.67361737988404e-19,0,0,0.116837714211231,0,0,0,0,0.129965042030461,0,-0.0172669972205862,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0297679880687204,0,0.114324004738983,0,0,0,0,0,0.11203523830641,0,0,0,0,0,0,0,0,0.0712780533388621,0,0,0,0.103286179067466,0,0,0,0,0,0,0.0361573528656573,0.00707908295159046,0,0,0,0,0,0,0,0,0,-0.110057814559613,0,0,0,0,0,0.00941679858232087,-0.0324202987986991,0,0,0,0,0,0
X002236.SZ,0,0,0.0402813843183512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196415575102653,0,0,-0.0477903482171897,-0.0427573226924984,0,0,0.150256749310317,0,0,0,0,-0.0699682744974582,0,0,0.0552960536968062,0,0,0,0,0,0.0813850269154217,0,0,0,0.114419030487411,0,0,0,0,0,-0.0208136733439144,0.0694943365525093,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.130448215414504,0,0.0765025055902722,-0.0892707156145654,0,0,0,0,0,0.21758496363733,0,0.186568150239253,0,0,0,0,0,0,0.136099715923145,0,0.00534946121503673,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828463772616026,0,0,-0.0230854880343023,0,0,0.0206277397853913,0,0,0,0,0,-0.0277023618791629,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330990863061967,0,0,0,0.0548018762161587,-0.0396775402174851,0,0.1928149264328,0,0,0,0,0,0,0,0,0,0,0.150736016548338,0,0,0,0.0171797048403645,0,0,0.0538670951017475,0,0,0,0,0,0
X600779.SH,0,0.410940286306712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700969620870999,0,0,0,0,-3.46944695195361e-18,0,0.0248302898727638,0,0,0,0,0.335844589543436,0,0.135307278800271,0.0586517795574164,0,0,0,0,0,0,0,-0.0364144725603749,0,0,0,0,0,0,0,0.0125129047449697,-0.257251258649442,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126030117780568,0,0.0515075063933497,0,0,0,0,0.0559929296223339,0.0586525270626449,0,0,0.0014222839193703,0,0,0,0.0964205423059561,0,0,0,0,0,0,0,0,-0.102850569455627,0,0,0,0,0,0.0800875051468344,0,0.129085210227193,0,0.000907905107073576,0.0439922809081124,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0661222562473876,0,0,0,0,0,0,0.13164095481341,0,0,0,0.071447496770834,0.0467456502074084,0,0,0.148860967787217,0,0.123731227509448,0,0,0,0,0,0,0,0,0,0,0,0,0.00371787533896649,0,0,0,0,-0.031925600366036,0,0,0,0.0712783241764024,0,0,0,0,0,0,0.0132866504470703,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141216920704422,0,0,-0.00641798662725146,0,0,0,0,0,0.0919125916998833,0,0,0,0.00910907583613619,0,0,0,0.0468177241430506,0,0.208550393767487,0,0,0.0377921816638279,0,-0.00331104580680959,0,0,0,0,0,0,0,0,0,0.0480274753191509,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11025726432017,0,0.0736176248787371,0,0,0,0,0.0392076629999747,0,0,0,0,0,0,0,0,0,0,0,0.163912029350633,0,0.232970626237875,0,0,0,0,0,0.148199679891402,0,0,0,0,0,0,0,0,0,0,0.0398350679925883,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.192390428561768,0,-0.0114678308454364,0,0,0,0,0,0,0,0,0,0.0374816277417515,0.0533013491268175,0,0.423802483281099,0.0497563367314506,0,-0.00714497278894829,0.164109376280317,0,0,0,0,0,0.133494867402415,0,0,0,0,0,0.074896324958721,0,0,-0.0446047373936204,0,0,0,-0.0326322261915661,0,0,0,0,0,0
X300146.SZ,0,0,-0.0496824139307922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654956792677445,0.132194494260187,0,0,0,0,0,0.0736616575457497,-0.0687372458061253,0,0,0,0,0,0.0293392976605484,0.0121841375435241,0,0.249589827137527,0,0,0,0,-0.0593485662815529,0,0,0,0,0,0,0,0,0,0,-0.0963154729732303,0.151444244943705,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,-0.00587516123465667,0.0752314342796278,0,0,0,0,0,-0.0310588382932682,0,0,0,0,0,0,0,0.0580760467815232,0,0,0,0,0,0,0,0,0.0435196227347584,0,0,0.0701671621571908,0,0.15546760205859,0.0766231698596793,0,0,0,0,0,0,0,-0.0926214892619394,0,0,0,0,-0.026137857905262,-0.0605206182141874,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.0252270451558715,0,0.0210026766219582,0,0,0,0,0,-0.0597607671061717,0,0,0,0,0,0,0,0,0.0549263164854377,0,0,0,0.0519603361456608,0,0.155795081592859,0.191679826949831,0,0,0,0,0,0,0,0,0.132255884213501,0.103418520966443,0,0,0,0,0,0,0,0,0,-0.0376566847545497,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0231996069917539,0,0,0,0,0.0412329387879533,0,0,0,0.0184823335386602,0,0.0424793979329126,0,0,0,0,0,0,0,0,0,0.0944138712823209,0,0,0.0268988173606227,0,-0.0178244222077304,0.0782435519974611,0,0,0.027344991734765,0,0,0,0,0,0,0,0,0,0.0170953955923744,0,0,0,0,0,-0.0752055108827326,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176392960119917,0,-0.00491541791718473,0,0,0,0,0,0,0,0.222354217766915,-0.411116487504782,0,0,0,0.599928541081776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04897712004522,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.233630293141282,0,-0.101437217356875,0,0,-0.0463600715686363,0,0,0,0,0,0,0,-0.00946631916249493,0,0,0,0,0,0,0.0509861097513018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402631782488728,0,0,0,0.352068269917415,0,0,0,0,-0.167182972917875,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183140070573122,0,0,0,-0.0324318427165941,0,0,0,0.0937795051349158,0,-0.0331391032044628,0,0,0.0339470167439972,0,0,0,-0.0404665525809746,0,-0.0176186906694359,0,0,0,0,0,-0.0307177453858357,0,0,0,0,0,0,-0.0787065642991088,0,0.0542664551441137,0,0,0,0.0253904029865696,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518600609147929,0,0.00466399058651808,-0.0342678928586468,0,0,0,0,0,-0.0314958325362628,0.0540825014006937,0,-0.0330802858128301,0,0,0,0,0,0.131700514089408,0.0334729872127961,-0.00464668779623073,0,0,0,0,0,1.0842021724855e-19,-0.0265950168690717,0,0,0,0,0,0,0,0,0,-0.0133101879147716,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000396124601544759,0,0.000584714011525659,0,0,0,0,0,0,0,0.00118527387576706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036799023887171,0,0,0,-0.00031694521520247,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0262092581772015,0,0,0,0,0,0,0.0415284715730965,0,0,0,0,0,0,0,-0.0393638418750009,0,0,0.12462282197582,0,0.124373221845355,0,0,0,-0.00499346911176455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143766096813992,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00544693263623006,0,0,0,0,0,0,0,0,0,0,0,-0.00327411374024853,0,-0.00264986339785554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000559221881712245,0,0,0,0,0,0,0,-0.00485006248601152,0.00154454232245262,0,-0.0184717597099267,0,0,0,0,0,0,-0.0801508153253725
CarbonVol_Hubei,0,0,0,0,0,0,0.00512967927952599,0,0,0,0,0,0,0,0,0,0,0,0,-0.00733449200819837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012459719413655,0.000189004332782702,0,0,0,0,0,0.00915363027765624,-0.00924759849094824,0,0,0,0,0.0416309024993289,-0.0284468555054242,0,0,0,0,0,0
