,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X600031.SH,X002241.SZ,X000725.SZ,X002371.SZ,X300124.SZ,X000338.SZ,X600703.SH,X000063.SZ,X003816.SZ,X000596.SZ,X002129.SZ,X000625.SZ,X002049.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002074.SZ,X600089.SH,X000100.SZ,X600741.SH,X600460.SH,X600702.SH,X002236.SZ,X000799.SZ,X000157.SZ,X600779.SH,X600522.SH,X601799.SH,X002180.SZ,X000733.SZ,X002414.SZ,X600884.SH,X600584.SH,X002008.SZ,X600183.SH,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.529528642626812,0,0,0.0945818373199427,0,0,0,0,0,0,0,0,0,-0.0209921982963013,0,0,0,0,0,0,0,0,0,0,0,0.0272508759446856,0,0,0,0,0,0,0,0.0437412852797337,0,0.0105659258168225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00647892875998794,0,0
X000858.SZ,0,0,0,0.378136245072213,0.0665927699334013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00396074776661369,0,0,0,0,0.302220998645841,0,0,0,0,0,0,0,0,0.0636040647970841,0,0,0,0.0713799176337269,-0.00803127048379249,0.0487594127742944,0,0,0,0.0216150545869065,0,0,0,0,0,0,-0.00439255105084841,0.00229638006700771,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0174046575694177,0,0.139423365515282,0.187880034423608,0,0,0,0,0,0,0,0,0.0491915126296975,0,0,-0.0254087821014927,0.0223831171742026,0,0,0,0,0,0,0,0,-0.00242272273584927,0,0,0,-0.0311655112584106,0,0,0,0,0,0,0,0,0.0363453156035579,0,0,0,0,0,0,0,0.0112931629361597,0,0,0,0,0,0,0
X600809.SH,0,0.250223183652713,0,0,0,0,0,0,0,-0.10614417396135,0,0,0,-0.0633482092672113,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17637050003944,0,0,0,-0.0227658899433031,0,0.169279390781041,0,0,0.550668270484811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282576539550883,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0270117011868608,0,0,0,0,0,0,0,0,0,0,0,0,0.0548280437218577,0,0,0,0,0.22822056029563,0,0,0,0.267087547486466,0,0,0,0,0,0,0,0,0,0,0,0,0.150018855914534,-0.102109004584612,0,-0.00048190686440796,0,-0.098265042039215,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0354843062595018,0,0,0,0,0,0
X002475.SZ,0,0.180719711340401,0,0,0,0,0.107088859975219,0,0.0220206056443429,0,0,0,0,0.0996769941016232,0,-8.67361737988404e-19,0.105962285618813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234634370259552,0,0,0,0,0,0,0,0.0852921326503971,0,0,-0.000282302348328329,0,0,0,0,0,0,0,0,0.00633058066726994,0,0,0,0,0,0,0
X600276.SH,0,0,0.134658992743375,0,0,0.0250934920655754,0,0,0,-0.0470522962162241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395194039597207,0.1300849133562,-0.135737832355522,0.0166730256367342,0,0,0.0815056119167174,0,0,0,0,0,0,0,0,0,0,0,0,-0.11756858312124,0,-0.114506831745064,0,0.211037851596014,0,0,-0.00755196282549397,0.00520265727193064,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0567817504543389,0,0,0,0,0,0,0,0,0,0,0,-0.0404942437921716,0,0,0,0,0,0,0,0,0,0,0.311772445987125,0,-0.122932799396473,0,0,0,0,0,-0.00148628992198425,0,0,0,0,-0.0284500604094392,0,0,0,0,0,0,0,0.00666241053808539,0,0,0,0,0,0
X002304.SZ,0,0.573231815855126,0,0,0,0,0,0.0855819981728615,0,0,0,0,-0.0679089515328283,0,0,0,0,0,0.0170096541067223,0,-0.0456813047126624,0,0,0,0,0,0,0,0.0786859107016425,0,0,0,0,0,0,0.122034214829527,0,0,0,-0.0283814579472057,0,0,0,0,0,0,0,0,0,0,0,0.00324901250551586,0,0,0,0,0,0,0
X300014.SZ,0,0,-0.338843717902347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711869471028579,0,0,0,0,0,0,0.183117360325764,0,0.097743937273317,0,0,0.058920993195538,0.280618110277501,0,0,0,0,0,-0.0491249687516493,0,0,0,-0.152346340473336,0.186278119080119,0,0,0,0,0,0,0,0,0,0,-0.00972715021941023,0.0193278216714409,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.0563388063547742,0,0,0,0,0,0,0.0184428037266276,0,0,0,0.128788618609686,0,0,0,0,0,0.0299067934852928,0,0,0,0,-0.00981121336651283,0,0.0158934387869134,0,0,0.0479471031913854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244983609852274,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.231754464345119,0,0,0,0,0,0.061813362519495,0,0,0,0,0.0117233335671285,0,0,0.0898715379929724,0,0,0,0,-0.07557789731887,0,-0.049183815477107,0,0,0,0,0,0.12704016934147,0,0,0,0,0,0,0,-0.0712013922752518,0,0,0,0,0,0,0,0,-0.0213803789331925,0.0483312892946934,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.047965400423683,0.0300123683600827,0,-0.0177245760663567,-0.0421453311073926,0,0,0,0,0,0,0,0.354036280805435,0,0,0,0,0,0,0.000427164869828009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543437857470761,0,0,0,0,0,0,0,0,0.0149269288310844,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0402536361201382,0,0,0,0,0,0.171306847910412,0,0,0,0,0.181449054097903,0.135765123447711,0.0806109938520735,0,0.256586903492645,0,0.0940413733384373,0,0,0,0,0,0,0,0,0,0,0.0157899821106053,0,0,0.0230427292959292,0,0,0,0,0,0,0,0.000351420934952132,0,0,0,0,0,0,-0.0208218965121192,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.00543965037867868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406335225964666,0,0,0.265147343967753,0,0,0,0,0,0.129486039117969,0,0.0160883482777899,0,0,0,0,0,0,0,0,0,0.0458146037281297,0,0,-0.0220141077773322,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.0263794873379436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217123216208398,0,0,0,0,0,0.219183234064223,0,-0.0843325011021694,0,0,0,0,0,0,-0.0224515326548597,0,0,0,0,0.140616753996622,0,0,0,0,0.225733427911116,0,0,-0.0486710728093565,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.297151960540691,-0.0622749674289722,0,0,0.0903078878334527,0.125974374760856,0,0,0,0,0.03501650087778,0,0,0,0,0,0,0,0.283494329811478,0,0,0,0,0,-0.0357707419613548,0,0,0,0.0484131743906561,0,0,0,0.105748819934471,0,0,0,0,0,0,0.00169302606199417,0,0,0,0,0,0,-0.0339963135087218,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.168496656282621,0.15013665927776,0,0,0,0,0.012531628957908,0,0.122131754984697,0.0210086980416967,0,0,0,0,-0.0486931364075114,0,0,-0.0054252205343748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205378932906102,0,0,0,0,0,0,0,0.0214725073073267,0.00544050223632058,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.138696582488307,0,0,0,0,0,0,0.205585778755826,0,0,0,0,0,0,0,0,0,0.0589195367243456,0,0,0,0,0,0,0,0.0791870276557222,0,0,0,0,0,0,0.0811922274554952,0,0.121619834972188,0,-0.0531085603157509,0.115710009325723,0.187865441869766,0,0,0,0,0.0468913757741087,-0.0758833427784556,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698317379111093,0,0,0.057996869619387,0,0.0927369248080837,0,0.0155159029126144,0.141496095613225,0.116623462634097,0,0,0,0,-0.0175819065478365,0,0,0,0,0,0,0,0,0,0.205213987123615,0,-0.0065810345794682,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854070040463961,0.120570102650465,0,0,0,0,0,0,0.0295939114591387,0,0,0,0.016222021596255,0,0.281705159643664,0,0,0,0,0,0,0,0,0.0224044020525033,0,0,0,0,-0.086133585939705,0,0.102173454433356,0,0,0,0,-0.0456146670149885,0,0,0,0,0,0,0
X000596.SZ,0,0,0.0908049255917484,0,0.220067193472337,0,0,0,0,0,0,0,0,0.0205466082292628,0,0,0,0,0.0353659415719505,0,0,0,0,0.0607115021969931,0,0,0,0,0,0,0,0,0,0,0.111460109597912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223785224059496,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0150144270473034,0,0,0,0,0,0,0.0406809133070073,0.192435411304107,0,0.15788872070571,0.0606322733705139,0.327188448705639,0,0,0,0,0,0,0,-0.134663119321899,0,0,0,0,0,0,0,0,0,0,0,-0.159353097031723,-0.0141115252729381,0.0487644322211303,0.112444645257925,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0348601980375591,0.162234249032788,0,0,0,0,0,0.0425801123383919,0.0760229895917914,0,0,0,0,0,0,0,0,0,0,0,0,0.267637639349158,0.048235751453938,0,0,0,0,0,0,0,0,0,0,0,0.111676923600542,0.108841097913472,0,0,0,0,0,0,0,-0.0126113483616,0.0193503598163888,0,0,0,0,0,0
