,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X600703.SH,X000063.SZ,X600031.SH,X000568.SZ,X600741.SH,X002241.SZ,X002475.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X600118.SH,X600271.SH,X300124.SZ,X000157.SZ,X600177.SH,X600522.SH,X600372.SH,X002085.SZ,X600089.SH,X002007.SZ,X002508.SZ,X000066.SZ,X300136.SZ,X000981.SZ,X600699.SH,X300003.SZ,X600867.SH,X002074.SZ,X002294.SZ,X600487.SH,X000559.SZ,X002180.SZ,X002292.SZ,X600498.SH,X600809.SH,X002008.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0.278316521150366,0,0,0,0,0,0,0,0,0,0,0,0,-0.065033208337187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974162072842267,0,0,0,0,0,0.0296879546598409,0,0.152986314100169,0,0,0,0,0,0,0,0.296653631132157,-0.0111151883473037,0.0105861684485489,0,0,0,0,0,0
X000063.SZ,0,0,0,0.212129535526837,0,0,0,0,0,0,0,0,-0.0592687356867107,0,0,0,0,0.0519439078719533,0,0.0461036094956062,0,0,0,0,0,0.0677987415796945,0,0,0,0,0,0,0.200595550520487,0,0,0,0,0,0,0,0,0,0,0.0569110023650158,0,0,0,0,0,0,0,0,0.00643801801990327,0,0,0,0,0,0
X600031.SH,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0459254836985418,0,0,0,0,0,0,0,0,0,0.185077688391586,0,0,0,0,0,0,0,0,0.0685097810284064,0,0,0.0674282873729078,0,0,0,0,0.328750008292978,0,0,0,0,-2.16840434497101e-19,0,0,-0.105524363558686,0.00649235639675098,-0.0026852029752956,0,0,0,0,0,0
X000568.SZ,0.0602234503811115,0,0,0.0582351520063899,0.66947707358177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599428211459611,0,-0.0477516113032349,0,0,0,0,0,0,0,0,0,0,0,0,0.158003481900843,0,0.00426667072551953,0,-0.00903009049775951,-0.00109363209449247,0,0,0,0,0,0
X600741.SH,0,0.411372299458394,0,0,0.0953506614880613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515331205061108,0,0,0,0,0,0,0,0,0,-0.0327191106254605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394933960597234,-0.0219650657146101,0.00704423563094464,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0646048075416116,0,0,0,0,0,0,0,0,0.153601266082012,0,0,0.0584851034455245,0,0,0,0,0,0.108017831315514,0,0,0,0,0,0,0.0332307733491519,0,0,0,0.0489594078562941,0,0,0,0,0,0.039881747682756,0,0,0,0,0,-2.71050543121376e-20,-0.00240835761797764,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.127623402680486,0,0,0,0,0,0,0,0,0,0.0625914349545953,0,0,0,0,0.0780895721740842,0,0,0,0,0,0,0,0,0,0,0,0,0.428783303452246,0,0,0,0,0,0,0.0857928267641687,0,0,0,0,0,0,0,0,-0.0107728870803299,0.00158123700997994,0,0,0,0,0,0
X002236.SZ,0,0,0.205589973017582,0,0,0,0,0,0,0,0,0,-0.0350865402867991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0640003695848231,0,0.0370374778733807,0,0,0.0725318522955453,0,0,0.0896652207185188,0,0,0.252261876096705,0,0.0494894131540772,0,0,0,0.00459430351469134,-0.00345729358345357,0,0,0,0,0,0
X600066.SH,0,0.0732242359636963,0,0,0.141777479784271,0,0,0,0.167132324241994,0,0,0,0,0,0,0,0,0.105773770123339,0,0.0382608550446661,0,0,0.0774997277471461,0,0,0,0,0,0.0820409847779188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344490753156758,-0.0532913725493387,0.020095911393206,0,0,0,0,0,0
X000338.SZ,0,0,0.130047093144673,0.0718272321276157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541102146595169,0,0,0,0,0,0,0,0,0,0,0,0.0477072512222284,0,0,0.30848457200608,0,0.236395282565824,0,0,0,0,0.0543720131937886,0,0,0,0,0,0,-0.00330040134490766,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0508005450381587,0,0.175252303998208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742015044165101,0,0,0,0,0,0,0,0.0444021998947892,-0.00767252100704152,0,0,0,0,0,0
X601877.SH,0,0,0,0.0943519033569329,0,0,0,0.0665012790237094,0,0,0,0,0.146213452942185,0.0996601348797074,0.102002790082869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447883905027039,0,0.0391759281589136,0.0643518618584453,0,0,0,0,0,0,0,0.0141313290865844,0.00452586085393066,0,0,0,0,0,0
X002456.SZ,0,0,0,0.307257570367448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604150070035455,0.446317310790236,0,0,0.0919063999016386,0,0,0,0.0546561664446373,0,0,1.38777878078145e-17,0,0,0,0,0.222181645272663,0.0303214024103398,-0.00445795120355843,0,0,0,0,0,0
X600118.SH,0,0,0,0.0215571980157083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618814437558799,0,0.0473036471742928,0,0,0,0,0,0,0,0,0.0557579041888509,0.269648921342918,0,0,0,0,0.0349798622196636,0,0,0,0.1516702130585,0,0,0,0,0.11995139103521,0,0,0,0,0,0,0,-0.00425983894493919,0.00262438942581413,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.0873451006361344,0,0,0,0,0,0,0,0,0.112633470797012,0,0,0,0,0,0.0460132728675383,0,0,0,0.0218731202549387,0,0.041078376016566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908902298987138,0,8.67361737988404e-19,0,-0.143424514670326,-0.0842835882639756,-0.0260676175755329,0.0159284923908647,0,0,0,0,0,0
X300124.SZ,0,0,0.0264545854223747,0,0,0,0,-0.00136002548299103,0,0,0,0,0.0364545975365261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691697104101588,0,0,0,0,0,0.0965325450572497,0,0,0,0,0,0,0.0468058323012177,0.160036643755713,0,0.0850049634713465,0,0,0,0.136212182422264,-0.0891147810097943,-0.0148068507123435,0.00139936509696509,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0259237689149926,0,0,0,0,0,0,0,0,0.214958789361428,0,0,0,0,0,0,0.0727615569845446,0,0,0.00885112594023423,0,0,0,0,0,0,0,0,0,0,0.0977707522632504,0,0,0,0,0.0692450552299615,0,0,0,0,0,0,0.0921920886138492,0,0,0,0.0626281069248241,0,0.0103689881850313,-0.00569775871895454,0,0,0,0,0,0
X600177.SH,0,0,0,0,-8.67361737988404e-19,0.0863538222499411,0,0,0,0,0,0,0,0,0.0207034744682094,0,0,0,0,0.0858408786250383,0.0177825211966358,0.0501340341588535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122512868796361,0,0,0,0,0,0,0,0,-0.0107299338602142,0.00526504534000333,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0588569875038378,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0492723042792668,0,0,0.0294661905912115,0.0848359281445294,0,0,0,0,0,0,0,0,0,0,0,0.00810506492623011,0.126958935114547,0,0,0,0,0,0,0.142551658821697,0,0.137394702462325,0.165806406030258,0,0,0,0,0,-0.00207473514810895,-0.000765093015104313,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495134938894431,0,0.073614214244812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555655849906727,0,0,0,0,0,0,0.0933340103442147,0,0,0,0.00989559559169307,0.00248902769340197,0,0,0,0,0,0
X002085.SZ,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465287842187695,0,0,0,0,0.0391879867506833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00674229400822622,0,0,0,0,0,0,0.0515862641740868,0.193845541275821,0,0,0,0,-0.0255934798772967,0.0107346328922644,0,0,0,0,0,0
X600089.SH,0,0,0,0.068774087986617,0,0,0,0,0,0,0,0,0.0121408803775704,0.0490930608485955,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.192822252223594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309166956450656,0,0,0,0,0,0,0.00381905858136704,0,0,-0.0222335232897949,2.16840434497101e-19,-0.00465880131136212,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0401611242778456,0,0,0,0.0423714317284384,0,0,0,0.0763917600961938,0,0,0,0,0,0,0,0.0128087340119942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286646058768621,0,0,0,0,0,0.10871204703885,0,0,0.0230567433487733,0,0.102632399730656,0,0,0.110019345264251,0,0,0.0168331417233106,-0.00581442826950224,0,0,0,0,0,0
X002508.SZ,0,0.0970142821319898,0,0.0215427676007532,0,0,0,0,0,0,0,0.216012293231918,0,0,0,0,0,0,0,0.0944694829743114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041976444077219,-0.000144920082904669,0,0,0,0,0,0,0
X000066.SZ,0,-0.452717898057312,0,0,0,0.151920593395771,0,0.185817906614166,0,0,-0.152984262761602,0,0,0,0,0,0,0,0,-0.608017104547924,0,0,0,0.566674013494451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939973508792092,0.209957948749166,0,0,-0.112268339114104,-0.0471915884417625,0.00386376118590609,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452729489443882,0,0,0,0,0,0.419722706689086,0,0,0.398704755480413,0,0,0,0,0,0,0,0,0,0,0,-0.147518525255839,0,0,0,0,0,0,0,0,0,0.22512324065889,0,0,0,0,0.010718432210037,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0252706599552772,0,0,0,0,0,-0.0113737594143935,0,0,0,0.091687290721254,0,0,0,0,0.0225137793207726,0,0,0,0,0,0,0,5.42101086242752e-20,0.022671401290214,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223368891547189,0,0,0,0.237055089176387,0,0.0448365052564414,0,0.0185799533864937,0.0230394426020574,0,0.00905457071612133,0,0.168364562557592,0,0.0102765415135904,0,0.0280125062624383,-0.00621644569901692,0.0276865583239857,0,0,0,0,0
X300003.SZ,0,0,0,0.119363505654462,0.0847424393816843,0,0,0,0,0,0.0163005583123869,0,0.0453743067773063,0,0,0,0,0.0051443455445586,0,0,0,0,0,0,0,0,0,0,0,0,0.0293548186316231,0,0,0,0,0,0.209636908020061,0,0,0,0,0,0,0.265708266568579,0,0.19616322599915,0,0,0,0.189514794241688,0,-0.0162398559268214,0.00168429574852668,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13277069286187,0,0,0,0,0.101337771898864,0,0,0,0,0,0,0,0,0,0,0,-0.0114957921650043,0,0,0,0,0,0,0,0,0.0771171422036172,0.0361994799562667,0,0,0,0,0,0,-0.0161087187518293,0.00688075561546708,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132404623575232,0,0,0,0,0,0.142809310736712,0,0,0,0.00400781976995735,0,0.0744382050812137,0,0,1.73472347597681e-18,0,0,0.0766429149341629,0,0,0,0,0.0133124799066463,0,0,0.245457108796912,0,0.0163135453629436,0,0,0,-0.00603618207278701,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350990551143618,0,0.0263575166121952,0,0,0,0.0732439842716655,0,0,0,0,0.00663353123775755,0,0,0,0,0.0297843459041043,0.0751973726790822,0,0,0,0,0,0.0217929331910885,0,0.0971961882843912,0,0,0,0,0,0,0,0,-0.00414055395882944,0.00054243548862973,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.127747374415185,0,0,0,0,0,0,0,0.174540765985556,0,0,0,0,0,0,0.0665627538484765,0,0.11552390620837,0.00213142650347337,0,0,0.0120955243635581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209959625253782,0,0,0,0,0,0,0,0,0,0.013338268868424,-0.0194074965783599,0.00793204704844339,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0287782851651166,0,0,0,0,0,0,0,0.101554063554008,0,-3.46944695195361e-18,0,0,0,0,0,0.140481462825645,0,0,0.0103925849584276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712631995793224,0,0.0247824816322081,0,0,0.318781892982813,0,0,0,0,0,0,0.00714361922881406,0,0,0,0,0,0
X002180.SZ,0,0,0.0692334225147712,0,0,0,0.103241780993319,0,0,0,0,0,0,0,0,0,0,0,0,0.0138727031041115,0,0,0.0119570956923898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554844024285544,0,0,0,0.173300057192774,0,0.0897124152970422,0,-0.0339495673885695,0.0627821766656778,0,0,0.0120638147398999,0.00117623377887789,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.132383817886514,0.0172525739860061,0,0,0,0,0,0,0,0,0.0735725960189569,0,0.140742316759843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630832537838893,0,0,0,0,0.572331219166356,0,0,0,0,0.0606775461028883,0.0400566721372038,0.116098066101845,0,0.00658548350666596,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0.0493611144619349,0,0.216920254475188,0,0,0,0,0,0,0,0,0,0,0.175441545085275,0,0,0,0,0.067322709248118,0,0,0.0663882336404463,0,0,0,0,0,0,0,0,0.037057869909118,0,0.0108500603255641,0,0,0.00361382137778054,0,0,0,0.0490304741045408,-0.0531387748640374,-0.00711852263485576,-0.000637484059344109,0,0,0,0,0,0
X600809.SH,0.0359553212063518,0,0.246933649781467,0.0177531483179982,0,0,0,0,0,0,0,0,0.117707831118277,0.459112020198022,0,0,0,0.0902721372810519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328904533354601,0,0,0.163728639418588,0,0,0.00863179189290533,0,0,0,0,0,0,0,0,0,0,0,0.459594200926967,0,0,-0.00205713806461037,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0796962675714594,0,0,0,0,0,0.0218162771232602,0,0.0899815456032453,0,0.0619848615833697,0,0,0.0560374265779416,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523632402583406,0.298396014808694,0,0,0,0,0,0,0,0,0,0.19712384630795,0,0,0,0,0,0,-0.00596662514302065,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0432271914381274,0,0,0,0.0282842880245373,0,0,0,0,0,0.483215299853366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106243625739041,0.0470979639738114,0,0.159852576711415,0,0,0,0.00547931145454703,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0694590852812089,0,0,0,0,0,0,0,0.144858370095312,-0.421900319359004,0,0,0.0990427132269258,0,0,0.0786084739511615,0,0,0,0,0,0.140154239160006,0,0,0,0,0,-0.12000878709018,0,0,0,-0.301338536820812,0,0,0,0,0,0.0245494218412498,0,0,-0.0955586804500305,0,0,0,0.0243782456053337,0.0221318786813406,0,0,0,0,0,0
Slope,0,0,0,0,0.707538114257284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345580169806773,0,0.177149142628841,0,0,0,0,0,0,0,0,0,0,0,-0.269795281732788,0,0,0,0,0,0,0,0,0,0,-0.320152344475502,0,0,0,0,0,0,0.330522758652343,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33241762186508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.623046018286683,0,0,0,-1.00282182385487,0,0,0,0.0252402923640578,0,0,0,0,0,0,0.738396356254332,-1.78839557193387,1.39069636677343,0,0,0,0,11.6984467659835,0,0
RealEstate_excess,0,-0.0409111245802561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500894276517631,0,0,0,0,-0.0418026280683367,0,0,0,0,0,0,0,0,0,0,0,-0.111747424416927,-0.0499579135030559,0,0,0,-0.0566269844151613,0.0192504745432305,0,0,0,0,0,0
MKreturn,0,-0.00985650270413287,0,0,0,0,-2.71050543121376e-20,0,0,0,0,-0.00344130703033689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474568809633807,0,0,-0.0165007498855616,-0.0360520006334993,0,-0.100081423727371,0,0,0,0,0,0,0,0,0,-0.145307408035525,0,0.0478507414525211,0,-0.00619037390243024,0.00133795597126632,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018503677937258,0,0,0,0,-6.55134465614591e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000673915646838184,0,0,0,0,0,0,-0.00127132654463785,0,-0.000620193500951418,0.0020671847752816,0,0,0.000420416840709773,4.22467060710758e-05,0,9.21051454149708e-05,-0.000668188558503909,0,0,0,0.00259283727503346,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0526122844071016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344459486918222,0,0,0.0120729719601342,0,0.0153564800810674,-0.0111675188731899,0.0111618617256101,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00366756567798785,0,0,0,0,0,0,0,-0.0270536840185864,0,0,0,0,0,0,0,0,0,0,0,-0.0270968253558901,0,-0.00700292357795867,0,0,0,0,0.0361098612264062,-0.0116182060704324,0.015983170134115,-0.0160785803331845,-0.00826467466136272,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778989930863008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116166590802321,0,0,0,0,0,0,0,0,0,0,0,0,-0.00367435448988486,0,0,0,-0.00867581936777269,0.00587927384502526,0,0,0,0,0,0
