,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X600271.SH,X600703.SH,X600118.SH,X600372.SH,X002129.SZ,X000157.SZ,X000338.SZ,X000559.SZ,X600839.SH,X002241.SZ,X600741.SH,X600089.SH,X002292.SZ,X600066.SH,X600177.SH,X600582.SH,X300124.SZ,X002236.SZ,X002475.SZ,X002456.SZ,X601877.SH,X300003.SZ,X000800.SZ,X002276.SZ,X002223.SZ,X600060.SH,X000568.SZ,X600435.SH,X000016.SZ,X600166.SH,X002465.SZ,X000550.SZ,X000727.SZ,X000581.SZ,X600198.SH,X000869.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0,0,0,0,0,0,0.449433851771832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495293649091341,0,0,0,0.0816154580932368,0,0,0,0,0,0,0,0.00707261281684792,0,0,0,0,0,0,0,0,0,0,0.0764240449347536,0,0,0,0,0.00192842699970308,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.042090190495909,0.101258700505252,0,0,0,0,0,0,0,0,0,0,0,0,0.0433349961364222,0,0.0246814759349227,0,0,0,0.119103331191996,0,0,0,0.0435071313642018,0,0,0,0,0,0,0,0,0,0.0452623272506004,0,0,0,0,0.0560394667162916,0,0,0,0.112826790205347,0,0,0,0.00136600366334601,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311973942356296,0,0,0,0,0,0,0,0,0,0,0.110885750687718,0.00828633459196104,0.0357761152487703,0,0.0544492156321985,0,0.111430630041354,0,0.0707645136284769,0,0.0800395279872297,0,0.0470472616468723,0,0.100284040695762,0.101617503029476,0,0,0,0.150103087615618,0,0,0,0,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0727264087051464,0,0,0.0481149614783394,0.0583415678849582,0,0,0,0.207071522254976,0,0,0,0.13925201325932,0,0,0,0.0791024174909339,0,0,0,0,0,0,0.0790165312832812,0,0,0.0647164505430222,0,0,0,0,0,0,0,0,0,0,0.073293573658138,0,-0.00923788705228882,-0.00342883671675942,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794288406451569,0.00612206588014601,0,0,0,0.082391791720206,0.0242989173665119,0.106826099007711,0,0,0,0,0,0,0,0.064859632856367,0,0.0351086118410525,0,0,0.156007422060504,0,0,0,0,0,0,0,-0.0105203948737679,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0714682128944118,0,0,0,0.157594592010957,0.0316740617466669,0,0,0,0,0,0,0,0,0,0,0,0,0.170008381465251,0,0,0,0,0,0.00793624627337632,0,0,0.0458590602016026,0,0,0,0.175424684666976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00478324590434572,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.226110354924705,0.106361413962917,0,0,0,0,0,0,0.108948565169599,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.127401620687584,0,0,0,0.0279395289125252,0,0,0,0.0416688527719365,0.0513328114612141,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140245464372732,-0.00631663030707818,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605875021193907,0,0,0,0,0,0,0,0,0,0,0,0,0.0180866786627778,0,0,0,0.0192985592182724,-0.0309263243549714,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554932022872906,0,0,0,0.0753266949898039,0,0.0332207677200483,1.35525271560688e-20,0,0,0,0.0256586497601842,0,0,0,0.0383068463668631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212441855607842,0,0,-0.00201096929046466,0.00377140343257589,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0964869073189159,0,0.0708391134421666,0,0.179738269055508,0,0.114582994896243,0.168227143760048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00133108800919925,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0.00902310012698374,0,0,0,0.132815120870784,0,0.0760803345490025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309624304497041,0,0,0.0419817766135161,0,0,0,0,0,0,0,0.115302647328304,0,0,-1.73472347597681e-18,0,0,0,0.366643175978486,0,0,0.00469331074788721,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397760415620486,0.12087692160653,0.137067055672682,0,0,0,0,0.103882379269319,0,0,0,0,0,0,0,0,0,0,0,0.11600111488223,0,0.23901485666453,0,0,0,0,0,0,0.153711707106247,0,0,0,0,0,0,0,0,0,-0.02456509650967,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.240095236522795,0,0,0,0,0,0,0,0,0.139752473825236,0,0,0,0,0,0,0.103770157848407,0,0,0,0,0.0335966971208779,0,0,0,1.73472347597681e-18,0,0,0,0,0.0492513202419234,0,0,0,0.0655489853009212,0,0,0,0,0,0,0,0,0,0,0.0456485455371771,0,0,0.0101368473052582,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878294943641137,0.0971291541557925,0,0,0,0,0,0,0.0283862455787688,0,0,0,0,0.0447913885252949,0,0.121240456336002,0,0,0,0,0,0,0,-0.00108770945027918,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21667740876727,0,0,0,0,0,0,0,0,0.418880736301039,0,0,0.100026420010687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316636688966567,0,-0.0526383376219449,-0.0856651135107703,0,0,0,0,0,0
X601877.SH,0,0,0.0581043577726982,0,0,0,0,0,0,0,0,0,0,0,0.0768916120740922,0,0.038504494587512,0,0.0436661083223161,0,0,0,0,0,0,0.193230502158357,0,0,0,0,0,0,0,0,0,0,0.0206752426906603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236895739459222,-0.00147218014684832,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.10719612349107,0,0,0,0,0,0,0,0,0,0,0.100505405493005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05600437844213,0,0.36918770085135,0,0,0,0,0,0.318078405962919,0.0923672074971473,0,0.0418084740671243,0,0,0,0,0,0,0.138893093668938,0,0,0,0.00461171797218911,-0.00695429917169789,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433966110702591,0,0,0,0,0.0433388360289062,0,0.191574030459799,0.220518755342248,0,0,0,0.0298471326217882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199075621017942,0,-0.0200368699516976,-0.0195236439994005,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0.146867060924207,0,0,0,0,0,0,0,0,0,0,0,0,0.107643360322144,0,0,0,-0.0630964922465464,0,0,0,0.0415329794823304,0,0,0,0.0279200354209715,0.107254450812344,0,0,0.129463229717729,0,-0.0131160461915189,0,0,0,0,0.126364260757748,0,0,0,0.475971042067492,0,0,0,0,0,0,-0.00786284040651572,0.00541655055404921,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178248200861257,0,0,0,0,0.0503546827106931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00989146107513381,0,0.270609848670621,0,0,0,0,0,0,0,0,0,0,0.14242000270401,0,0,0,0,0,-0.00200198875247979,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0.243734306578403,0,0,0,0,0,0,0,0.117499771181765,0.0439059116429884,0,0,0,0.0593668124204437,0,0,0,0,0.127417941140749,0,0,0,0,0,0,0,0,0,0,0.00800142420364891,0,0,0.208640450576704,0,0,0,0,0,0,0.160222493515331,0,0,0,-0.00098137449489517,0.0110517530550174,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.0575480173090555,0,0,0,0,0.0640161873301035,0,0,0.0357616124397125,0,0.0733358472105238,0,0,0,0,0,0,0,0,0,0.0655169444411215,0,0,0,0,0,0,0,0.0456082989439677,0,0,0,0,0,0,0.0605936188927832,0,0.00497877859879042,0,0.0528742395507783,0,0,0,0,-0.0079971736281615,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122632648274641,0.144233853646132,0.0971049803068891,0,0,0,0,0,0,0,0,0,0,0.076681281632209,0,0,0,0,0,0.0809469561722227,0,0,0,0.0204561801160591,0,0,0,0,0.0706767202693555,0,0,0,0,0,0,0,-0.00820452343587875,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,-0.0720925558593318,-0.14047648838986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27924209633127,0.0107962854759882,0,0,0,0,0,0,0,-0.0796977737337315,0.365454336032462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501660000533301,0,0,0,-0.00701312101267434,-0.0023156420096478,0,0,0,0,0,0
X600166.SH,0,0,0,0.116630575056292,0,0,0,0,0,0.110050316100887,0,0,0,0,0,0.0633986201489646,0,0,0.100670170345856,0,0,0,0,0,0,0,0,0,0.11095357961227,0,0,0.00406760181992381,0,0,0,0,0,0,0,0,0,0,0,0.134385473735364,0,0.0942721469597655,0,0,0,0,0,0,0.00698931620257202,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0.0107127314767183,0,0,0,0,0,0,0,0,0.113005672664653,0,0.047686365321164,0.0190072149045248,0.0576308132800825,0,0,0,0,0,0,0.0569876907792837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26520918337487,0,0,0,0,0,0,0,0,0,0,-0.0286406551605614,-0.0190083946995593,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.0954633967810408,0,0,0,0.103707333421706,0,0,0,0,0,0.00351254092077946,0,0,0,0,0,0,0.0309803284007912,0,0,0,0,0,0,0,0,0.113204905480717,0,0,0,0,0,0.00810840299535429,0,0.0473106793499049,0.0680249481068618,0,0,0,0,0,0,0,0,0,0,0,0.00193889303805531,0,0,0,0,0,0,0
X000727.SZ,0,0,0,0,0,0,0.0248088060441621,0,0,0.109572745594336,0,0,0.0148618402229078,0,0,0,0,0,0,0,0.147093810577647,0,0,0,0,0,0,0,0.167183163714807,0,0.0298755180073692,0.122999541449714,0,0,0,0,0,0,0,0,0,0,0.0314338794442263,0,0,0,0,0,0,0,0,-0.0224775302278094,-0.0405609391065402,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967320389760149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194713704018074,0,0.0511481232458353,0,0,0,0,0,0,0.210522876321162,0,0,0,0,0,0,0,-0.00462821701840721,0,0,0,0,0,0,0
X600198.SH,0,0,0,0,0.0368952394660394,0,0,0,0,0,0,0,0,0,0,0,0,0.194257725258443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271355214441567,0,0.349769307553452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207783425361069,-0.0208122268220106,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.00419699884067252,0,0.00555307690403968,0,0,0,0,0,0.0601841700590063,0,0,0,0.174467591015665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456582512435508,0,0,0,0,0,-0.053986482865705,-0.0763207642150738,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.101806967108641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148014026541075,0,0,0,0,0,0,0.00452560026273113,0.146720104261273,0,0.0608440507117236,0,0,0,0,0,0.110672047590334,0,0,0,0,0,0,0,0.0238655443629581,0.0738466118576348,0,0,0,0,0,-0.0150700142802566,-0.0270929375488552,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.090749943696719,0,0,0,0,0.0521731409917943,0,0,0,0,0,0,0,0,0.0124997254350147,0,0,0,0,0,0,0,0,0,0,0,0,-0.104914693398111,0.121912269712317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496814645248295,-0.0574479526665181,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14517718155035,0,0,0,0,0,0.284034849601203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16267461231126,0,0,0,0,0,0,0.639758181814378,0,0,0,0,-1.28037289699338,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.0147546992801867,0,0,0,0,-0.377004400305846,-0.604682802975297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.948828149282622,-0.237292268777393,0.721420200159724,0,0,0,0,0,0,0,0,-0.610150440314407,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.140822720746653,0,0,0,0,-0.08979646863008,0,0,0,0,0,0.0336914473161712,-0.00588657193364654,0,0.115894718099976,0.136412122493857,0,0,-0.0754605704226964,0,0,-0.163723232319052,0,0,0,-0.107288603986722,0,0,0,-0.0556790035814739,0,0,0,0,0,0,0,0,-0.112048238518514,0,0,0,0,0,0.1979266419743,0,0,0,-0.00403357737019794,0,0,0,0,0,0,0
MKreturn,-0.0442642134359681,0,0,0,0,0,0,0,0,0,0,-0.075768528464664,0,-0.243276777186622,-0.124329655375306,0.0959136580302339,0,0,0,0,0,0.107923459623906,-0.0152700871573475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984352347968118,0,0,0,0,0,-0.00858551071268195,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000169640947035447,0,-0.0028048883267185,0,0,0,0,0,0,0,0.00358842225067333,0,-0.00390521882130591,0,0,0,-0.00447117169094757,0,0,-0.000986072922565595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856508247071575,0.00130305162729662,0.00282899390285424,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00656554955558315,0,0,0,0,0,0,0,0,-0.0174664792589803,0,0,0,0,0,0,0,0,0,0,0,0,-0.00320074342079846,0,0,0,0,0,0,0,0,0,0,0,-0.00479332147406964,0,0,0.00606162834511026,0,0,0,0,0,-0.000448940543788839,0,0,0,0.00137176379821972,-0.00333307190051231,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00453703421212428,0,0,0,0,0,0,0,0,-0.000968954526606482,0,0,0,0,0,0,0.0164204868541557,0,0,0,0,0,0,0,-0.00756315596131304,0,0,-0.00590950545126813,0,0,0,0.0149080928141635,-0.00101665054090196,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178264973847986,-0.000952604563020437,0,0,0,0,0,0
