,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002304.SZ,X000651.SZ,X002475.SZ,X600690.SH,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X003816.SZ,X600703.SH,X002241.SZ,X000625.SZ,X000596.SZ,X002371.SZ,X000100.SZ,X300142.SZ,X002129.SZ,X002049.SZ,X002179.SZ,X000157.SZ,X600741.SH,X000799.SZ,X002007.SZ,X601877.SH,X600702.SH,X002236.SZ,X600584.SH,X002414.SZ,X300146.SZ,X600779.SH,X601799.SH,X600460.SH,X300003.SZ,X600183.SH,X000800.SZ,X002074.SZ,X000066.SZ,X000977.SZ,X600089.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.0327441691389591,0,0.0128695802847136,0,0,0,0,0,0.0698993684368942,0,0,0,0,0.0117246677821065,0.00760213638479358,0.00369678964668715,0,0.0253197345146872,0,0,0.0234837012189956,0,0,0,0,0.0570682588494049,0,0,0,0,0,0,0,0.0714779985240077,0,0,0,0,0,0.10808092978473,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0244822127443086,0.411355371851247,0,0,0.0454348177469294,0,0,0,0,0.058409200031136,0.0400833955926457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478584580790245,0,0,0,0,0,0,0,0,0,0,-0.00812916411533938,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031158492284794,0,0.0450974362885426,0,0,0,0,0,0.104105787004608,0,0,0.0310135083173119,0,0,0,0,0,0,0.0362099384925708,0,0,0.0117900099693956,0.0195378938622706,0,0,0,0,0.0127708782647608,0.117063198564835,0,0,0,0,0,0,0,0,0,-0.0349287694537203,0,0,0,0,0.00558104907259325,0,0
X600276.SH,0,0,0,0,0,0,0.0849174790843926,0,0.066477319923521,0,0,0,0,0,0,0,0.0428717098481861,0,0,0,0,0.0105216429479847,0,0,0,0.0428477632797173,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.00751823578624045,0.0405857342264527,0,0,0,0,0.0208415745495083,0,0,0,0,0,0.14385232278917,0,0,0,0,0.0228776011138039,0,0
X600809.SH,0,0,0,0,0,0.241312156647182,0,0,0,0,0,0,0,0.0644954884330285,0.0556152830461619,0.0844636079301191,0,0,0,0,0,0.0192059125626934,0,0,0,0,0,0,0,0,0,0.476750217569213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219680612905708,0,0
X000568.SZ,0,0.562313135978309,0,0,0.0923634692646382,0,0.085651092113921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102230192035269,0.195896912528204,0.125789454618976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196689012101004,0,0,0,0,0.15226761075623,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.211456130700244,0,0,0,0.0499690446625461,0,0,0,0,0,0,0,0,0,0,0.125176298471149,0,0,0.172364799701969,0,0,0,0,0,0,0,0,0.102170426426288,0,0,0,0,0,0,0,0.0115972388836124,0,0,0,0,0,0,0,0,0,0,0,0,-0.103315228030028,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0550262625883085,0,0,0.0346170857194617,0.0630992839961119,0,0,0,0,0.0194769107288647,0,0,0,0,0,0,0,0,0.159601709310851,-0.0158343077951783,0,0,0,0,0.0698879368815755,0,0,0,0.0176587903418903,0,0,0,0,0.00854144297990231,0,-0.0438867547254173,0,0,0,0,0,0,0,0.00135213939290097,0,0,0,0,0,0,0,0,0
X002475.SZ,0.0279551777843324,0,0,0,0,0,0,0,0,0,0.0593174233922925,0,0,0,0.0152660580042498,0.0311204768475944,0.0653513952757191,0,0,0.2321145633073,0.130482988081004,-0.127773450158367,0,0,0.149844347227821,0,0.108670032103192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822992175215862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582536603175583,0,0
X600690.SH,0,0,0,0,0,0,0,0.182226163897539,0.141781371102898,0,0,0,0,0,0,0.0935349965679073,0,0,0,0,0,0,0,0.00824744649849333,0,0,0,0,0,0,0,0.0676048458632971,0,0.286139495755433,0,0.0783963923319288,0,0,0,0,0,0,0,0,0,0,-0.0859502731616155,0,0,0,0,0,0,0,0,0,0.0279511650903353,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235178362032512,0,0.379428822659424,0,0.0263435997406463,0.0107001107282893,0,0,0,0,0,0,0.14719391476452,0.108661003776138,0.0459647398783352,0,0,0,0,0,0,0,0.0191801133111549,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03303786415044,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,-0.0172245292641723,0,0,0,0.0552913001980451,0,0,0,0,0,0,0,0,0,0,0,0,0.0606318382794431,-0.124870013965497,0.0692209106231028,0,0,0,0,0,0,0,0,0,0,0.0310619950157856,0,0,0,0,0,0,0,0,0,0,0,0,0.0624071799596052,0.142656312728517,0,0,0.0267685293398586,0,0,0,0,0.00113935565684089,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0232164019883684,0,0,0,0,0.0325023100181317,0,0,0,0,0,0.0771218081184765,0.00420013873951068,0,0,0.378541266464497,0.0164023678137568,0,0,0,0,0,0,0.0497334679827432,0,0,0,0,0.0471022514160749,-0.177230548193799,0.0472974405585978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.107453364261755,0,-0.229723513303588,0,0,0,0,0,0,0,0,0,0,0.282171709344527,0,0,0.221297261428998,0.0155666455956926,0,0,0,0,0,0,0,0,0,0.0413515816006065,0,0,0,0,-0.379876376231347,0,0.0491549905241528,0,0,0,0,0,0,0.361393006985619,0,0,0.0998676595657533,0,0,0,0.0216479535653892,0,0,0,0.00355780992375307,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126305094297396,0,0,0,0,0,0,0,0,0,0,0,0.168772185301795,0.254418416349134,0,0.04304660684406,0,0,0.172612043405497,0,0,0,0,0,0,0,-0.0717583983232459,0.332676807831322,0,0,0,0,0,-0.0622344348342062,0,0.349060407392004,0,0,0,0,0,0,0,0.013143482966482,0,0
X300124.SZ,0,0,0,0,0,0.142700820793087,0,0,0.0130930791467501,0,0.0437479773743815,0,0,0.220329403939936,0,0,0,0,0,0,0,0.0930809933281077,0,0.210484667443724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025856279394841,0,0,0,0,0.204050920966719,0.0388547984185058,0,0,0,0,0,0,0,0,0,-0.00835369180633976,0,0
X000063.SZ,0,0,0,0,0,0,0.0353768795421549,0,0.0888202680083434,0,0,0,0,0,0,0.0683674716431513,0,0,0,0,0,0.0452619622075146,0,0,0,0,0,0,0,0,0,0.120659312705339,0,0,0,0,0,0,0,0,0,0.0286411712062931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00829836620424392,0,0
X000338.SZ,0,0.248487746178207,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00951603980830363,0,0,0.0464754302719623,-0.123578250696622,0,0,0,0,0,0,0.0742425955348069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925753047142529,0,0,0,0,0,0,0.166805167749914,0.0282788266068429,0,0,0,0,0.00196474316435201,0.04017635848474,0,0,0,-0.00268922368239995,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921847078804405,-0.0769292794395124,0,0,0,0,0,-0.0547123279984025,0,0,0,0.0409450823314041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114906571511764,-0.0100119665773868,0,0,0,0,-0.0342925465754006,0,0.0140877453567811,0,0,0,0.01181890239859,0,0,0,0,-0.0295546222820298,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218809225661635,0,0,0,0,0,0,0,0,0,0,0,0.0566493915638644,0,0,0,0.123515509560479,0,0,0,0.0522395256642085,0.00989380400975184,0,0,0,0,-0.00519825236948353,0,0,0,0,-0.0504251955047246,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.342020343645532,0,0,0,0.32312314059511,0.0197828338747278,0,0,0,0,0,0,0,0.0573851666097939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483609216706864,0,0,0.0949909150516748,-0.0535721165969749,0,0,-0.0561867308925829,0,0,0,0,0,0,0,0,0,0,0.00530618724003798,0,0
X000625.SZ,0,0,0,0,0,0,0,0,-0.232518274611851,0,0,0,0,0.102890049692206,0.147750977548449,0,0,0,0,0,0,0,-0.266637385883301,0,0,-0.0760588898569329,0,0,0.0706791711018495,0,0,0,0,0,-0.202211352058779,0.0568112194854117,0,0,0,0,0,0.116162324549099,0,0,0,0.36976753819622,0,0,0,0,0,0.0159851807137383,0,0,0,0,0.0439653586026295,0,0
X000596.SZ,0,0,0,0,0,0.340750929564816,0,0,0,0,0,0,0,0,0,-0.0162287354348637,0,0,0,0,0,0,0,0,0,0,0,0,0.178922390356763,0,0,0.255059129553179,0,0,0.00153777114877642,0,0,0,0,0.118528132668454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
