,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X600031.SH,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X000063.SZ,X600703.SH,X003816.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X000157.SZ,X000625.SZ,X002371.SZ,X600741.SH,X002007.SZ,X002129.SZ,X601877.SH,X002179.SZ,X002236.SZ,X002049.SZ,X002414.SZ,X300142.SZ,X600584.SH,X000799.SZ,X601799.SH,X600183.SH,X300003.SZ,X000066.SZ,X000800.SZ,X002074.SZ,X002008.SZ,X600089.SH,X000977.SZ,X600779.SH,X000050.SZ,X002185.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.149524516315489,0,0,0,0,0,0,0.1723109432777,0,0,0,0,0,0,0,0,0,0,0,0.0534782980213946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567807627524952,0,0,0,0,0,0,0,0,0,0.00622406684129083,0,0,0.0466170953551974,0,-0.000428760556891268,0.00311527625454083,0,0,0,0.000208823824432948,0,0
X000858.SZ,0,0,0,0,0.218768886595518,0,0,0,0.117478597578996,0.079533828224563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262673531159437,0,0,0,0,0,0.00535402499707578,0,0,0.154582606686564,0,0,0,0,0,0.028494318935801,0,0,0,0,0,0,0,0,-0.00613921282747126,-0.0173544516204587,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.113572217512947,0,0,0.0968441713143843,0,0,0.0569083494640189,0,0,0,0,0,0,0,0,0.107848792386385,0,0,0,0,0,0,0,0,0.167004284363181,0.0954850016198857,0,0,0,0,0,0,0,0.0338930457629794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474158668121809,0,0,0,0.00251623243574409,0,0,0,0,0,0.0684314179371277,0,0,0,0.0196253826180329,0,0.0894585726293776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700316843130995,0,0,0.0761472528636632,0,-0.00399512345386632,0,0,0,0,-0.00540643998799159,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.261672679158332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16352821912901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.022347446191892,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.111108667506809,0,-0.0341359063424082,0,0,0.028836322025264,0,0,0,0,0,0.0524976433684395,0,0,0,0.354666904318216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144608163196088,-0.0156588142455181,0,0,0,0.00405145391035095,0,0
X000651.SZ,0,0,0,0,0.0031051657988328,0,0,0,0,0,0.198024789620464,0,0,0,0,0,0,0,0,0,0,0,-0.0126410338297102,0.193499791460735,0,0,0,0,0,0,0,0,0,0,0.0186157335257999,0,0,0,0,0,0,0,0.0450672987704219,0,0,0,0,0,0.179764629727903,0,0,0.000382526988340913,0,0,0,0,-0.014837337123346,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.112404798050445,0,0,0,0,0,0,0,0.00768166663514841,0,0.0438536093702047,0,0,0.176616172477616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983635102321571,0,0,0,0.0537315126321841,0,0,0,0,-0.0310380596444257,0,0,0,0,0,0,0
X600809.SH,0,0.178541172769115,0,0,0,0.0216299974856031,0,0,0,0,0.212044684373014,0,0,0,0,0,0,0,0,0,0,0.0854875747886754,0,0,-0.0481818192687112,-0.0820920141578075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212077947182193,0,0,0,0,0,0,0.115744305489286,0,0,0.0480548646002242,0,-0.0291941199013629,0,0,0,0,0,0,0
X002304.SZ,0,0.102982871678564,0,0,0.0426592977858579,0,0,0,0.227677783029327,0,0,0,0,0,0,-0.0509123523437796,0,0,0,0,0,0.0375803168398399,0,0,-0.0473219622933551,0,0,0,0,0,0,0,0,0,0,0,0.0434956356537231,0.23431832770004,0,0.088233128777092,0,0,0,0,0,0,0,0,0,0,0,-0.039604981932193,0,0,0,0,0.0157971068855414,0,0
