,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X300124.SZ,X000725.SZ,X600031.SH,X300014.SZ,X002129.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X002236.SZ,X000100.SZ,X600372.SH,X000661.SZ,X002241.SZ,X601877.SH,X600702.SH,X000157.SZ,X000977.SZ,X002180.SZ,X600741.SH,X300142.SZ,X002074.SZ,X600522.SH,X600584.SH,X600460.SH,X000733.SZ,X300003.SZ,X002007.SZ,X002294.SZ,X300146.SZ,X000800.SZ,X002463.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.10232763396824,0,0.123233724222186,0,0.106108208189105,0,0,0,0,0.0105628677525528,0,0,0,0.0391817362313914,0,0,0,0.0791443386988238,-4.33680868994202e-19,0.0203858295705686,0.0375602554943912,0,0,0,0,0,0,0,0,0,0,0.0280133904757063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101390698345861,0,0,0,0,-0.0231517125402429,0.0154070810448117,0,0,0,0,0,0
X000858.SZ,0,0,0,0.143661132201952,0,0.0734605002482492,0.00872836710573819,0,0,0,0,0,0,0,0.0857625351598761,0,0,0.0652013246614092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180530822141494,0,0,0,0,0,0,0,0,0,0,0,0.00648523407049201,0,0,0,0,-0.03827966899291,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000907519348128105,0,0,0,0,0,0,0,0,0,0,0,0,0.193506237451761,0,0,0,0,0,0,0,0,0.160784443184717,0,0,0.0130349796203882,0,0,0,0,0,0,0.0465648397002264,0,0.133313480219027,0,0,0,0.0148226376844191,0,0,0,0,0,0,0
X000568.SZ,0,0.336102819841634,0,0,0,0,0,0,0.000719233880861788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681972010163042,0,0,0,0,0,0.172078909063126,0,0,0,0,0,0,0,-0.0583666759492211,0,0,0,0,0,0,0,0,0,0,0,-0.0643024647390547,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0280767435921683,0,-0.0447775224951408,0,0,0,0,0,0,0,0.216092859917598,0,0,0,0,0,0,0,0,0.0728634937413918,0,0,0.0721798007643237,0,0,0,0,0,0,0,0,0.108568822038022,0,0,0,0,0.24889320327437,0.151262703837318,0.0444267331424951,0,0,0,-0.0383550636567523,0,0,0,0.16439559701221,0,0,0,0,0
X600809.SH,0,0.441792629648948,0,0,0,0,0.292601824732832,0,0.149697228684091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027024239670873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169827997765066,0,-0.019549943875981,-0.0205039691692084,0,0,0,0,0,0
X002304.SZ,0,0.235711488470233,-0.020070764510181,0,0,0.241988110656051,0,0.0655668857331833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587824098218923,0,0,0.0563850779332527,0,0,0.173433931715641,0,0,0,0,0,0,0,0.0159392058687844,0,0,0,0,-0.135164729325165,0,0,0.0116596901388816,0,0,-0.0239582089345602,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.131017719797126,0,0,0,0,0,0,0,0,0,0,0.125481869941881,0,0.23109214928416,0,0,0.0445674156962109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433520497736329,0,0,0,0.0298135134485582,0.0855576825790762,0,0,0,0.0555075723701179,0,0,0.0508591687695892,0,0,-0.150314734406429,-1.73472347597681e-18,0.0318665539553384,-0.0274066790877795,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551093072711083,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.168657824452927,0,0,0,0,0,0,0.0299745030277211,0,0,0,0,0,0,0,0.0327505649447904,0,0,0,0,0,0.0555669515446114,0.0213517962961393,0,0,0,0,-0.0998783393345797,0,0.148039559688712,0,0,0,0,0,0,0,0,0,0
