,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X300014.SZ,X600104.SH,X002371.SZ,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002241.SZ,X600703.SH,X000625.SZ,X002129.SZ,X000063.SZ,X003816.SZ,X000338.SZ,X002049.SZ,X000596.SZ,X601877.SH,X000661.SZ,X002179.SZ,X600460.SH,X000100.SZ,X600089.SH,X600741.SH,X300142.SZ,X002074.SZ,X002236.SZ,X000799.SZ,X600884.SH,X600779.SH,X601799.SH,X000157.SZ,X600702.SH,X000733.SZ,X600584.SH,X002414.SZ,X600563.SH,X600183.SH,X002007.SZ,X600522.SH,X000800.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300142.SZ,0,0,0,0,0,0.148992208636248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184883240680252,0,-0.0424311014228051,0,0,0,0,-0.0732350703412643,0,0,0.0158446720815451,0,0,0,0,0,0,0,0,-0.172465025249643,0,0,0,0,0,0,0,0,0.275721731307964,-0.208749713525259,0,0,0,0.0924443748353945,0,0
X002074.SZ,0,0,0,-0.0159211861485165,0,0,0,0,0,0,0,0.0503108977047403,0,0,0,0,0.227185644869054,0,0,0.074948526035876,0,0,0,0.0142121367106644,0,0,0,0.0968870173540222,0.130360780187692,0,0,0,0,0,0,0,0.258575929514199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345058213575125,0.00709958098017205,0,0,0,0.174346600971874,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0719030255309903,0,0,0.0147244092769297,0,0,0,0,0,0,0,0,0,0,0.106201461134156,0,0,0,-0.0132493102023863,0.0281065099653281,0.0601813259251163,0,0,0,-0.00252726564648208,0.0286976040007333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589865835536727,0,0,0,0,-0.0479804949049285,0,0
X000799.SZ,0,0,0,0.589371437502664,0,0.0968536226363132,0,0,0,0,0,0,0,0,0,0,0.0186664559388163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762224950204831,0,0,0,0,0,0,0,0.100120769854934,0,0,0.0624050206279941,0,0,0,0,0,0,0,0,-0.040779204450303,0,0,0,0,0,0
X600884.SH,-0.212200566301424,0,0,0,-0.0317748601128432,-0.0807412566097818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179560894538116,0,0.107595393416334,0,-0.368988967062006,0,0,0,0.31087790550863,0,0,0,0,0,0.000904010439510959,0,0,0,0,0,-0.195601344514812,0,0,0,0,0,0.00498701090429407,0,0,0,0,0,0,0
X600779.SH,0,0.540495481919697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110950285137425,0,0,0.0655107104002364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160091827970719,0,0,0,0,0,0,0,0,0,0,-0.00955219715820362,0,0,0,0,-0.0585108122152949,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325774612359435,0.0395783106701708,0,-0.0428704465604665,0,0,0,0,0,0.0529071581695695,0,0,0,0.0102274210040629,0,0,8.67361737988404e-19,0.0423172689618802,0,0,0,0,0,0.179129005525412,0,0,0,0,0,0,0,0,0.00313070833272163,0,0,0,0,0.0496770035185955,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0173511481182474,0,0,-0.029004461216615,0,0,0.665825524598675,0,0,0,-0.0302695122281374,-0.00670160459348605,0,0,0,0,0,-0.0313426029587857,0,0,0,0,0,0.252158608604703,0,0,0,0,0,0,0,0,0,-0.0191288116009085,0,0,0,0,0,0,0,0,0,0,-0.015771487170779,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14645861762644,0.0461487052915797,0.120004335136705,0,0.179618754718015,0,0,0,0,0,0,0.354572728741221,0,0.236724799446365,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426133080496568,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399093105984406,0,0.0818848495283575,0,0,0,0,0,0,0,0.466541222761006,0,0,0,0,0,0.177070745040152,0,0,0.0419180038392193,0,0,0,0,0,0,0.098879326441895,0,0,0,0,0,0,0,0,-0.00314389815289575,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0755813451765153,0,0,0,0,0.0677302206724283,0,0,0,-0.0605183124676674,0,0.163175674198179,0,0,0,0,-0.0473932679542283,0,0,-0.121832575664216,0,0,0.175733491143587,0,0,0,0,0,0.0558810983791121,0.0357019518156698,0,-1.73472347597681e-18,0,0,0.0204086997769917,0,0,0.107772923055783,0.00984142726061222,0,0,0,0,0,0,0.0203884812110126,0,0,0,0,0.0113388410376378,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732636201765913,0,0,0,0.0731146196520657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209037435618162,0,0,0,0.142149327556801,0,0,0,0,0,0.0944386721070826,0.167663682188195,0,-0.00610041638038168,0,0,0,0,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,-0.154829069241876,0,0,0.27178010298479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420757914190751,0,0.1373565763201,0,0,0,0,-0.00539553002313622,0,0,0,0,0.0128811289607595,0,0,0.033649755356397,0,0,0,0,0,0,0,0,0,0,0.0366619773726145,0,0,0,0,0.0518373330131983,0,0
X600183.SH,0,0,0,0,0,0,0.0210545857282761,0,0,-0.0323740205619972,0,0.0808523624113865,0,0,0,0.0785727435475793,0,0,0,0,0.167916963773885,0,0,0,0,0,0.0708782354282301,0,0,0,0,0,0,0,0,0,-0.030708614537925,-0.0225460781880652,0,0,0,-0.000562005305048626,0,0,0.0270449870979499,0,0,0,0,0,0,-0.010483931635963,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.115715179434382,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595348107700853,0,0,0,0,-0.111907284876701,0,0,-0.133436080499825,0,0,-0.0581033798433201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122334903565868,0,0,0,0.0709135252937807,0,0
X600522.SH,0,0,0,-0.1898692748325,0,0,0,0,0,0,0,-0.0665307148239351,0,0,0,0,0,0,0.133095504315485,0,-0.175097522643194,0.0988647735005917,0.219372618284778,0,0,0,0,0,0,0,0.167897840287279,0,0,0.0399861027692052,0,0,0,0,0,0,0.101246519568955,0,0,0,0,0,0.418673425955602,0,0.230819885259672,0.272108361112805,0,-0.0789620036084382,0,0,0,0,0.127917596562239,0,0
X000800.SZ,0,0,0,-0.00878469044864622,0,0,0,0,0,0.13469622172245,0,0,0,0,0,0,0,0,0,0,0,0,0.125149800143809,0,0,-0.0220584019065385,0,0,0,0,0,0.288254297542406,0,0,0,0,0,0,0,0,0,0.0742414740001741,0.0138376815096753,0.0970349810003223,0,0,0,0,0,0,0,0,0,0,0,0,0.0178611413609089,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.149388030318249,-0.0159255323099921,0,0,0,0,0,-0.00723471618306339,0,0,0,-0.0429496467785641,0,0,0,0,-0.0393537953908786,0,0,0,0,0,0,0.0754750986092335,0.0472968950149988,0,0.0491254121947455,0.0572245461672051,0,0,0,0,0,0,0,0.0606394775788619,0,0,0.139170732833354,0,0,0,0,-0.0554590726728414,0,0,0,0.0444437050473805,0,0
Change_TY3M,0,0,0,0,-9.9568592136596e-05,0,0,0,0.130905151194136,0,0,0,0,0,0,0,0,0,0,0,-0.106099235724569,0,0,0,0,0.0597454521543558,-0.00157365415020478,0,0,0,0,-0.0647002322337373,-0.00919590556933867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337000504658077,0,0,0,0,0,0
Slope,0,0,0,0,-0.124126786846203,0,0,0,0,-0.192088544801739,0.111881059435752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256986630093702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973462688125389,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788021202259941,0,0,0,0,-0.163284199605762,0,0
RealEstate_excess,0,0,0,0,0.0534436554593786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527173410200437,0,0.0244766486185772,0.00845463394888425,0.0146294917275503,0,0,0,0,0,0,-0.0122775723752778,0,0,0,0,0,0,0.0157672837247305,0,-0.112167912343065,0,0,-0.0529598078139321,0,0,0,0,-0.0513577191056793,0,0,0,0,0,0,-0.0271804240271237,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126686268598526,0,0.0434682541600008,-0.0965737280548983,0,0,-0.00242286171472092,0,0,-0.00567499323608714,0,-0.0170856441058909,0,0,0,0,-0.0632105079145677,0,0,0,-0.00308191235456259,0,0,0,0,-0.0213716057887068,0,0,0.00327711652572274,0.0571171376097437,0,0,0,0,0,0.00927632485349146,-2.71050543121376e-20,0,0,0,-3.3881317890172e-21,0,0
MKvol,0,0,0,0,0,2.42473475931897e-05,0,0,0,0,0.000445656147147462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169200453116323,0,0,0.00118004936917641,0,0,0.000250483671432348,0.000953090027434854,0.00274018288000181,0,0,0,0,0,-0.000850488969928108,0,0,0.00116907869588711,0,0,0,0.00209348340867112,0,0,0,0,0.00143576697014704,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327089369558689,0.184938281587819,0,0,0,0,-0.0899515573876678,0,0,0.0731124770924436,0,0,0,0,-0.359620694555092,0,0,0.102719396692366,0,0,0.0734163660274628,0,0,0,0,0,0,0,0.154997089869982,0,0,3.46944695195361e-18,0,0,0,-0.129881107329027,-0.0097768113435551,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.000886715038193821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000892249907173008,0,0,0,0,-0.00236608471594756,0,0,0,0,0,0,-0.00205960384314978,0,0,0,0.0049220491704311,-0.0020378279988483,0,0,0,0.00599760459690898,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00518748177975581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527667742738674,-0.000910370540746322,0,0,-0.00128734092517638,0,0,0,0,0,0.004752862564667,0.0040766112891216,0,0,0,0,-0.0296764827039633,0,0
