,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X600276.SH,X300014.SZ,X000651.SZ,X300124.SZ,X002129.SZ,X600031.SH,X003816.SZ,X000725.SZ,X002371.SZ,X002241.SZ,X000625.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600703.SH,X601877.SH,X002074.SZ,X300142.SZ,X000661.SZ,X600741.SH,X002180.SZ,X600522.SH,X600460.SH,X000733.SZ,X000100.SZ,X600702.SH,X600884.SH,X000799.SZ,X000157.SZ,X002236.SZ,X000800.SZ,X601799.SH,X600584.SH,X600372.SH,X002176.SZ,X002056.SZ,X600563.SH,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300142.SZ,0,0,0,0.0582581083932638,0,0,0,0,0,0,0.0317498796264627,-0.147236875054664,0,0,0,-0.0984873651413087,0,0,0,0,0.243237323075789,0,-0.448313531220043,0,0,0,0,0,0,0,0,0,0,0,0,0.140477934265642,0,0,0,0.314932835684356,0,0,0,0,0,0,0,0,0,0,0,0.0247339801951496,-0.00217799955429537,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0096273540916975,0,0,0,0.18285740511507,0.0856551720628113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388120381843124,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0627695400693836,0,0.0853435007589201,0,0,0,0,0,0,0,0,0,0.0914030047473383,0,0.0225873856782212,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.195342819296182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188595362689782,0,0,0,0,0,0,0,0,0,0,0,0,0.0536228826707989,0.0567390435620343,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.186250016930812,0,0,0,0,0,-8.67361737988404e-19,0,-0.00926623836643628,-0.0150867914597179,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0552345788525256,0,0.0598064111674279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149056401793512,0,0.030926321902271,0,0,0,0,0.0813717509150626,0,0.0430228846938036,0,0,0,0.0674129049734751,0,0,0,0,0,0,0.043881149414233,0,0.127398408402293,-8.67361737988404e-19,0,0.0321786021532683,-0.0208634182003295,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.195327484540803,0,0,0,0.10223669578587,0,0.0650375909789495,0,0,0,0,0,0,0.0195920905461117,0.0135735223195313,0,0,0,0,0,0,0,0,0,0,0,0.063978705075572,0,0.209593346178094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239933638939748,0,0,0.0104858678845692,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340593443761771,0.00358412577654711,0,0,0,0,0,0,0,0.0826918937541081,0,0,0,0,0,0.119619412002951,0,0,0,0,0,0.0796615113968759,0,0,0,0,0,0,0,0.0227679587328327,0,0.137421499389403,0,0,0.0476118100108531,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0.0205760006339498,0,0,0,0,0,0,0,0,0.00972946367082755,0.0614150590327504,0,0,0,0,0.044939774095261,0,0.0117451442968518,0.0543101523771086,0.111913669372889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103804291189318,0,0,0.0194209795297512,-0.0688351145336656,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0267959885821396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103853983439995,0,0.459934243993583,0.0991587123977142,0,0,0.114966228285862,0,0,0,0,0,0,-0.0128620205270286,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.170602175259092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466684181291284,0,0,0,0.089915695692673,0,0,-3.46944695195361e-18,0,0.0181979315189024,0,0,0,0,0,0,0,0,0,0,0.694254841435923,0,0,0,0,0,0,0,0.0241554952515757,0,0,0,0.0229772303560276,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0.236571654888786,0,0,0.186624415524518,0.00184253049971077,0,0,0,0,0.0833610940854602,0,0,0,0.0523955806159521,0.0343631269735017,0,0,0,0.175419884569065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01767394822965,0,0.113616406728441,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.0375114729997176,0,0,0,0,0,0,0.0483818469115117,0,0,0,0,0,0,0,0,-0.013567074048121,0,0,0,0,0,0,0,0,0,-0.0371919966720293,0,0,0,0,0,0,0,0.690694541919442,0,0,0,0,0,0,0,0,0,0,0,0.0598681392352953,0,0.0205212124570009,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27148316836295,0,0,0,0,0.0344014555728269,0,0,0,0,0,0,0,0,0.0942013457030792,0,0,0,0,0,0,0,0.15517981200979,0,0,0,0,0,0.0523552202636296,-0.057727386290485,0,0,0,0,0,0,0,0.01061712601573,-0.0252295738485175,0,0,0,0,0,0
X002236.SZ,0,0,0,0.56725388285427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177509896739542,0,0,0,0.0841730473524943,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0086211849457658,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.068683185229433,0,0,0,0,0,0,0,0,0,0,0.0508204051105024,0,0,0,0,0.210312082046426,0,0,0,0.0804617041519204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409617244612116,0.0178379006231926,0.125982700361202,0,0,0,-0.0235682898661145,-0.00791220500998718,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.143610888618236,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0212433929214906,0,0,0,0,0,0.127319309161902,0,0,0.111073583451504,0,0,0,0,0,0,0,0,0,0,0.170257416513167,0,0,0,0,0,0.0130288295308496,1.0842021724855e-19,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.053226276465522,0.0259919632587817,0,0,0,0.0108971351528351,0,0,0,0,0.0226210823257999,0,0,0,0,0,0,0.240893702885956,0,0,0,0,0,0,0,0,0,0,0,0.167535294344307,0,0,0,0.024228547799085,0,0,0.0377173408931824,0,0.110307771739691,0,0.0201681477913555,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.026280142976351,0,0,0,0.126314743286189,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0820559788234261,0,0,0,0,0,0,0,0,0.187007861223684,0,0,0,0,0,0,0,0,0.194408496321867,0,0,0,0,0,0.208299615494277,0,0.0225544709892316,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0.0906013281048439,0,0,0,0,0,0,0,0,0.0842897774235442,0,0,0,0,0,0,0,0,0.141845820154126,0,0,0.0379278133839445,0,0,0,0,0,0.109239004122518,0,0,0,0,0,0.0549631061543198,0,0.171391518852479,0,0.311154722479538,0,0,0,0.0207077826674598,0,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0,0.0508540393812311,0,0,0,0,0.0239285159131092,0,0.0799910261912415,0,0.0808817246530728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121697504722145,0,-2.16840434497101e-19,0,0,0,0.113888816909941,0,0.0888841762320702,0,0,0,0,0,-0.0594943302208555,0.0296104568852647,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550506615603285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448559989080257,0,0,0,0,0,0,0,0,0.164524581745295,0,0,0,0,0,0,0,0.0109672082896663,-0.0854521985418991,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0,0.221669714877446,0,0,0,0.0217443762751331,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-8.67361737988404e-19,0,0,0,0.0164604546270271,0,0,0,0,0,0.0753997351602697,0.263929126482662,0,0,0,0,0.0205453043081255,0.0824756996948624,0,0,0,0,0,0.0175360485741902,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0292168771411619,0.0588576037205936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00303245474622005,0,0,0,0,0,-0.0786158086684313,0,-0.0696929165301843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084252921324169,0.163646752361931,0,0,0,-0.0355751300959494,-0.137057775992754,-0.133546945608602,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257542694161939,0,0,0,0,0,0,0,0.0487857761825982,0,0,0.0646601558033334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545244427034015,0.17277211504971,0.0641698570158349,0,0,0,0,0.857510617623389,0,0,0,-5.9291835198792,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215074723846654,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402249699358253,0,0,0,0.0245262737703564,0,0,0,0,0,0,0,0,0,0.0399563241593453,0.0674159889892404,0,0.0280775984327289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174894581002175,0.0194128915490759,0,-0.0885524613186555,-0.00594665792222035,-0.0133648161581166,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247397064787465,-0.0628277132045009,0,0,0,0,0,0,0,0,-0.00607256652080962,0,0,0.060165474656768,-0.173271191119942,0,0,0,0,0,0,0,0,0,0.0409230258004979,0,0,-0.154010474760318,0,0,0.223747279284239,0,0.0394085118086918,-0.0780225039924835,0.137515208379106,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.0127845086083561,0,0,0,0,0,0,0,0,0.0067652558846706,0.000478239533535743,0,0,0,0,0,0,-0.00168114430168421,-0.0029855644950343,0,0,0,0,0,0,0,0,0,0,0,0,-0.00207294992481424,0,0,0,0.00051056045389928,0,0,-0.00678948997865292,0.0128234874826193,-0.0259577348264156,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0174454908474465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188677576221026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738259980161728,0,0,0,0,0,0,0,0,-0.120786167202082,0.0871197159803076,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00740810026296808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000597665359642996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577382459022081,0.029797866398016,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0069831970444418,0,0,0,0,0,0,0,0,0.00977169278949015,0,0,0,0,-0.0435263785749402,0.0273777268054593,0,0,0,0,0,0
