,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X300124.SZ,X600031.SH,X002371.SZ,X002129.SZ,X003816.SZ,X300014.SZ,X000063.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X600703.SH,X000596.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000100.SZ,X600741.SH,X300142.SZ,X000661.SZ,X002180.SZ,X002074.SZ,X600702.SH,X000157.SZ,X600522.SH,X600884.SH,X000733.SZ,X002236.SZ,X000799.SZ,X002414.SZ,X002008.SZ,X600584.SH,X000977.SZ,X600779.SH,X002007.SZ,X600563.SH,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0,0.0547451394958788,0,0,0,0,0.122809557553979,0.110016697861099,0,0,0,0,0.18890862082811,0,0,0,0,0,-0.0806574813682542,0,0,0,0,0.108936391851793,0,0,0,0,0,0,0,-0.0460182490283601,-0.00386449745038224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0047458739381996,0,0,0,0.0149212506712036,0,0
X000725.SZ,0,0,0,0,0,0,0.0171776427659812,0,0,0,0,0,0,0.0155617301072397,0,0,0,0,0,0.00646120600476507,0,0,0,0,0,0,0.114806641957267,0,0,0.357321102589437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00889841767652224,0,0,0,0.0239958290382808,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132128088067157,0,0,0,0,0,0,0.077358603023673,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.218413473320678,0,-0.00272723309163586,0,0,0,0,0.0902160476962785,0,0,0,0,0,0,0,0,0.0380723536352888,-0.0270211282890732,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0101817496081693,0,0.150047398643581,0,0.0638798808470059,0,0.0939429033941044,0,0,0,0,0,0,0.177680752724036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245597224833889,-0.00778674213518726,0,0,0,0,0.166470984070101,0,0,0,0,0,-0.0615247880098282,0,0,0,0,0,0,0,0.0418895193735664,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226298491205135,0,0,0.103549256390408,0,-0.021766764625709,0.0114797569684993,0,0,0,0.512933600114429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185234599194515,0,0.133420866079175,0,-0.0698759551545857,0,0,0,-0.0907415581989633,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123563717720162,0,0,0,0,0,0,0,0.161213388501893,0,0,0,0,0,0,0,0,0.0427432802110718,0,0.17827999455832,0.0545383786243804,0,-0.346353898270984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00997509594223738,0,0,0,0,-0.0953874243565568,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247777297582525,0.0954731172122582,0,-0.0151111004114284,0,0,0.0350689058966226,0,0,0.144711863825371,0,-0.0281804805791417,0,0,0,0,0,-0.0610801556403299,0,0,0.0736128854871592,0,0,0,0,0,0,0,0,0,0,-0.0271205115744449,0,0,0,-0.0591136756803012,0,0
X300014.SZ,0,0,0,0,0,0.175022492313012,0,0,0,0,0,0,0,0,0.00402338908381076,0,0,0,0,0,0,0,0,0,0.160761135856743,0,0,0,0,0,0,0,0.0716946758562088,0,0.193575878109725,0,0,0.146128198925819,0.0547382753069012,0,0,0,0,0,0,-0.0494983022348389,0,0,0,0,0,0,-0.0200603772492671,0,0,0,-0.0191233734139673,0,0
X000063.SZ,0,0,0,0,0.106778046574579,0,0.0696730766561364,0,0,0,0,0,0,0.162745792071515,0,0,0,0,0,0,0,0.0103993972688953,0,0,0,0,0,0,0,0.111119445597877,0,0,0.0369970493499275,0,0,0,0,0.0930073246591056,0,0,0,0,0,0,0,0.0667729416951272,0,0,0,0,0,0.0353845508892197,-0.0489211983919113,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.530078886823106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811514107919441,0,0,0.0496502370138959,0,0,0,0.0106430477749053,0,0.165085504682971,0,0,0,0,0,0.0752882254835249,0,0.179179160260124,0,0,0.0413995839744789,0,0,0,0.0174747143840089,0,0,0,0.00620399678101201,0,0
X002049.SZ,0,0,0,0.219288450503247,0,0,0,0,0,0,0,0,0,0,0.0821656916697322,0,0,0,0,0.0251461805126613,0,-0.0425550948703765,0,0,-0.177395644298236,0.135161763464863,0,0.386719195838317,0,0,0,0,0,0,0,0.0603980623276134,0,0,0,0,0,0,0,0,0,0,0,-0.0611532300295338,0,0,0.24152059792184,0,-0.0732497747670749,0,0,0,-0.106109976549705,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38286385449299,0,-0.000360345678965613,0,0,0,0.0969821616453063,0,0,0.139677126649958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766248640927852,0,0,0,0,0,0.0224447358183933,-0.0178157615133985,0,0,0,-0.0199107311513265,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999606781614424,0,0.0274515037881253,0,0,0,0.309540690093247,0,0.0270352269192645,0,0,0,0,0,0,0,0,0,0.132909529734974,0.16442271554282,0,0.043850183356406,0,0,0,0,0.0760139425381365,0,0,0.0127412853338475,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130792439455417,0,0
X000596.SZ,0.0527526388333215,0.235291987171657,0,0,0.0454055327314289,0,0,0.181998540812066,0,0,0,0,0,0,0.11690286945023,0.112194333749555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864744782550108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00489838384741046,-0.00374083475162714,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817312065068601,0,0,0,0,0,0,0,0,0,0,0.184785073359886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337915872107195,0,0,0.081709653031828,-0.113493070522644,0,0,0,-0.0322055243277629,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860725671188426,0,0,0,0,0,0,0,0,0,0,0,0.0127386985710152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280159891256117,0,0,0,-0.00715815283331624,0,0,0,-0.00856638968278916,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0285338895651726,0,0,0,0.0445324560687985,0,0,0,0,0,0.0382247238358993,0.0187938106045627,0,0,0,0,0,0,0,0.0830752246649541,0.144652358801014,0,0.248313272264808,0,0,0,0,0,0,0.176130650187378,0,0,0.0096299680123487,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-1.0842021724855e-19,0,0
X600460.SH,0,0,0,0,0.0594830152706701,0,0,0,0.0374052807516741,0,0,0,0,0.00634431550433068,0.181080971357899,0,0,0,0,0.17237197977007,0.131486321291733,0,0.0636589398453637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283323676834738,0,0,0,-0.0567639385020006,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763834316906628,0.0479084658313652,0,0,0,0.111585356912083,0,0,0.0264576226936791,0,0,0.0326417011937412,0.0997426250892846,0,0,0.082561954072871,0,0,0.114042167159256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320308416625481,-0.0114584145771567,0,0,0,-0.00509366150130222,0,0
X000100.SZ,0,0,0,0,0,0,0,0.133600569427681,0,0,0,0,0,0.191957257037894,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0289729272815367,0,0.0586420731086444,0,0,0,0,0,0.0275382808804118,0,0,0,0,0,0,0,0.111717656614008,0,0,0,0,0,0.00366466878617893,0,0,-8.67361737988404e-19,0,0,0,0,0.0271939624822912,0,0
X600741.SH,0,0,0,0,0,0.0653096627900431,0,0,0,0,0,0,0,0,0.0187992755362116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102845176461486,0.00986559301807902,0,0,0,0,0,0,0,0.0546147258241056,0,0,0,0,0.0180130590409716,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153371236156945,0,0,0,0,0.352784600882954,0,0,0,0,0,0,0,0,0,0,0,0,0.0447841758616652,0,0,-0.0989578201416478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00892033472548668,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,-0.133094150583825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106585152593548,0.335839334669352,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.320117419196765,-0.0741631540554171,0,0,0,0,0,0.448536588578658,0,0,0,0.375264819755419,-0.281966633278351,0,0,0,0.197239836169767,0,0
X002180.SZ,0,0.0604408094046923,0,0,0,0,0,0,0,0,0,0,0,0,0.0060587783033832,0,0,0,0,0,0,0,0.219150778972833,0.0970236307395901,0,0.124700586221704,0,0,0,0,0,0,0.00746861163656719,0,0,0,0,0,0,0.0422196015650146,0,0,0.0643235279523269,0,0,0,0,0,0,0,0,-0.0209896663444042,0.00105781968145897,0,0,0,-0.0168357253764784,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751806787389426,0,0.223783325867053,0,0,0,0,0.0391448492519434,0,0.115008462147018,0,0,0,0.0237285589926787,0,0,0,0,0,0,0,0,0.107374747619035,0,0,0,0,0,0.0252831660521642,0,0,0,0,0.0276677019437405,0,0,0.0423010548154464,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.0440431939117622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120668926518466,-0.150655095725352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308726552097854,0,0.232661566755344,0,0,0.406051515663302,0,0,0,0,0.0272247549163889,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.00746379333293542,0,0,0,0.029237560163387,0,0,0,0.434406402490556,0,0,0.104288862955592,0,0,0,0,0.020720910661062,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.121608766782248,0,0,-0.0210575665630501,0,0,0.10786300018907,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182229159331679,0,0,0,0,-0.0227540811954943,0,0
X600522.SH,0,0,0,0,0,0.0715635331471359,0,0,0,0,0,0,0,0,0,0,0,0.21390065245127,0,0.24860783851898,0.225337510462855,0,0,0,0.0842609545830071,0,0,0,0.051336392681334,0,0,0,0,-0.0851090005287901,0.319464463763782,0.0496767329965865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378939513071577,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.028585034955696,0,0.0983798143584152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000686477757041925,0,0.0589850187339277,0,0,0,0,0,0,0.326760908920218,0,0,0,0,0,0,0.0513048564152616,0,0,0.00595278155969225,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27033038018304,0,0,0,0,-0.00557272090665685,0,-0.0403948450673683,0,0,0,0.265308342687272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524818587251111,-0.0452880333961385,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0813700554946069,0,0,0,0,0,0.203017651760711,0,0,0,0,0,0.0449815918040736,0,0,0.0503466303439578,0,0,0,0,0,0,0.0311191255796116,0,0.0428690077045259,0.00382274870455106,0,0,0.00789278839672611,0,0.0133154671203429,0,0,0,0,0,0,0,0.109658553036091,0,0,0,0,0,0.0166714117506813,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0.0524884287285045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147563504266232,0,0,0.261577070329287,0,0,0,0,0,0,0,0,0,0,0,0.589831654975296,0,0.0672402517984478,0,-0.134671104471731,0,0,0,0,0,0.120592693113917,0.0585479769236934,0,-0.0673368215374008,0,0,0.0255058363015361,-0.0368286415387659,0,0,0,-0.0331378659502756,0,0
X002414.SZ,0,0,0,0.0077827770141634,0,0.0450090803347545,0,0,0,0,0,0,0,0,0,0,0,0,0.133273853760454,0,0,0,0.0201123253605287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199152888186753,0,0,0,0,0,0,0.110248000278875,0,0,0,0.0218587180792643,-0.0290008977808649,0,0,0,-0.0364149987731796,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0443786735727302,0,0.0753902581125763,0,0,1.73472347597681e-18,0,0.0285350570341443,0,0,0.0485727406459142,0,0,0,0,0,0,0,0,0.0356739226315481,0,0,0,0.0275705604876872,0,0.0582547588135544,0,0.095526354834315,0,0.182587613882205,0,0,0,0,0,0.0351260461958976,0.135266881470118,0,0,0,-0.011370421689585,0,0,0,0.0205166669380629,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.114080924860324,0.0531862920806237,0,0,0,0,0,0,0.108763617168805,0,0.0817987598421595,0,0,0,0,0,0.0444569400384354,0,0,0.0746278052499215,0,0,0,0,0,0,0.0489504183323213,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00420907551131457,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.104292524269065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252642358780151,0,0,0,0,0,0,0,0,0,0,-0.0124111913090469,0,0.00818795846696909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266032186014881,0,0,0,0,0,0,0
X600779.SH,0.0154236687476507,0,0,0,0.132028055815265,0,0,0.129489872549713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100919573835862,0,0,0,0,0,0.255555758454697,0,0,0,0,0,0,0,0,0,0,-0.000588704291000502,0,0,0,0.0194494908739958,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098305443432453,0.376211249126115,0,0,0,0.188267953227366,0,0,0,0,0,-0.0888698394027815,0,0,0,0.178843257986179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499576074553827,8.67361737988404e-19,0,0,0,0.0259692749349402,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320644836589445,0,0,0,0,0,0,0,0.119339833097924,0,0.263245011814355,0.131936982142236,0,0,0,0,0,0,0.0759054812430729,0,0.158112088042741,0,0,0.0718703483419531,0,0.239167769317293,0,0,0,0.104214701119375,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211351148413068,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.164639409759183,0,0,0,0,0,0,0,0.101340373749441,-0.0346551687960366,0,0,0,0,0,0,0,0,-0.0381122511958938,0,0.0238175455062065,0,0.0910786576883374,0,0,0,0,0.0529290884024601,0,0,0,0,0,0.175645034760681,0,0,0,0,-0.0282040892906592,0,-0.0288879560784802,0,0,0,-0.0349504313171182,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321637695613917,0,-0.110340019984184,0.125364969296063,0,0,0,0,0,0.00263724454625726,0,0,-0.0124049647423857,0,0,0,0,0,0,0,0,0,0,0,0,0.0427377602300231,0,0,0,0,0,0,0,-0.248041205947755,0,0,0,0.125375831081558,-0.174597186976092,0,0,0,0.00103065738170704,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116026026136893,0,0,0,0,0,0,0,0,-0.194309921723491,0,0,0,0,0,0,0.174301037855305,0.109649385158561,0,0,0,0,0,0,0,0,0.0407859989835058,0,0,0,0,0,0,0,0,0.421159265520154,0,0.809926098300354,0,0,0,-0.115716925927903,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832356226933027,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0229712683858668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742454214925956,0,0,0,0,-0.0253904183501498,0,0,0,0,0,0,0,0,0.0611830766229952,0,0,0,0,0,0,0,0,0,0,0,0,-0.125661568631882,0,0,-0.0307853229144511,0,0,0.0773084536072001,-0.06666095925444,0,0,0,0.0355392003754573,0,0
MKreturn,0,0,0,-0.054146379358538,0,0,0,0,0,0,-0.00654297936356694,0,0,0,0,0,0,0,0,0.00597804217971098,0.0244316043163595,-0.043395895111483,0,0,0,0,0,0,0,0,0,0,-0.00108660726437847,0,0,0,0,-0.056561160615736,0,0.120385518409403,0,0,0,0,0,0.0336178434600436,0,-3.46944695195361e-18,-0.074485718559294,0,0,0.0245753451164228,0,0,0,0,0.0510556802234466,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00195463584778832,0,0,0,0,0,0,0,0,0,0,0,0,-0.00135279730130812,-0.0036940670762574,0,-0.00142415363041506,0,0,0,0.00458055469155095,0,0,0.00367657671145369,0,0,0,0,0,0,0,0,0,0,0.00880825166096023,-0.00773854639001168,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.220808962936169,0,0,0.014019351708656,0,0,0,0,0,0,-0.279105565277878,0,0,0,-0.141051203559226,0,0,0,0,0,0,0,0,0,0,0,0,-0.0981352455728692,0,0,0,0,0,0,0,0,0,0,-0.262775569195683,0,0,-0.792614898065674,0.172927506659746,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322955027781724,0.00810766282148141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,-0.00761565166374135,0,0,0,0,-0.00604088402933568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250057658364577,-0.00534372299434609,0,0,0,-0.0107421009828968,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.71892849608924e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0,-0.0126415663582121,0,0
