,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600066.SH,X600372.SH,X002241.SZ,X000157.SZ,X002236.SZ,X600089.SH,X600741.SH,X002475.SZ,X002292.SZ,X000338.SZ,X300124.SZ,X002465.SZ,X002506.SZ,X600177.SH,X300003.SZ,X000568.SZ,X002074.SZ,X002129.SZ,X600839.SH,X002049.SZ,X000977.SZ,X002294.SZ,X002276.SZ,X600582.SH,X000547.SZ,X300001.SZ,X600867.SH,X002085.SZ,X002180.SZ,X000800.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.162061392970684,0,0,0,0,0,0,0,0.0178677986778021,0.0999270123527937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449450204218701,0,0,0,0,0,0,0,0,0.00619246485245341,0.0452017658291822,0,0,0,0,0,0,0,0,0,-0.0236498387382076,0.0212934789147323,0,0,0,0,0,0
X600104.SH,0.0475175219613898,0,0,0,0,0,0,0,0,0.3248874603029,0.330974519462801,0,0.0811282479611629,0,0,0,0,0,0.00552482515214597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161971411190562,0,0,0,0,0.00397449643379546,0.0610402513483963,0,0.225760321684529,0,0.0105249178426772,0,0,0,0,0,0,0,0,0,0,0,0.00614172581990137,0.00533908250661769,0,-0.0524644093784952,0,0,0,0,0.00126422064595871,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013400753057526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347788449971821,0,0,0,0,0,0,0.0892321759133965,0,0,0,0.106476599511765,0,0,0,0.0229710859238958,0,0.0281451084983618,0,0,-0.0207088820080393,0.0216855755157466,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0592163714260439,0,0,0,0,0.0399627247451732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222526519518038,0.0199687777207123,0,0,0,0,0.0402430612686801,0,0.00735319634605134,0,0,0,0.0947825845469632,0,0,0,0,0,0.0431756155493744,0.255715908264177,0,-0.0169924344597599,0,0,0,0,0,0,0
X002304.SZ,0,0.169868245076527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192682760215685,0,0,0.113560374444382,0,0.154476941960388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228164793111204,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.06832043585936,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113547266744361,0,0,0.0425262512025162,0,0,0,0,-0.023240652319116,0.0210493175573667,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200580402851784,0,0,0,0,0,0,0,0,0,0,-0.0193435609955333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283088623312502,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0727447202019881,0,0.0398390635419649,0,0,0,0,0,0,0,0,0,0.157002138295003,0,0,0.0366180093050146,0,0.110731907285465,0.00716328853100004,0.0549302639428482,0,0,0,0.0694124273424675,0,0.00928670625708398,0.0567893522690036,0,0,0,0,0,0,0,0,0,0.0367401060229183,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393810508340424,0,0,0,0,0.200810305787516,0.0820645217234905,0,0,0,0,0,0,0,0,0,0.0676225994331683,0,0.110897385823448,0,0.117385467946112,0,0,0,0,0,0,0,0.138602153991984,0,0,-0.00297758101352735,0,0,0,0,0,0,0
