,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X600031.SH,X003816.SZ,X000725.SZ,X002304.SZ,X000568.SZ,X000661.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X002007.SZ,X300003.SZ,X600741.SH,X002371.SZ,X600183.SH,X002241.SZ,X000100.SZ,X300014.SZ,X000596.SZ,X000977.SZ,X601877.SH,X002236.SZ,X300142.SZ,X000625.SZ,X300124.SZ,X000157.SZ,X002129.SZ,X002463.SZ,X002223.SZ,X600498.SH,X002456.SZ,X002179.SZ,X300136.SZ,X002049.SZ,X000066.SZ,X600271.SH,X600118.SH,X600584.SH,X002414.SZ,X600177.SH,X600487.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.33313948425622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215909159509677,0,0.0760788624895169,0,0,-0.0824847631464568,0,0,0.0680994810688441,0,0,0,0,0,0.0211617824026555,0,0,0,0,0,0.0832271314342132,0,0,0,0,0,0,0,0,0,0,0,0,0.0372841616926696,0,-0.0131836266107733,0,0,0,-0.439145635586831,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.11665364943663,0,0,0,0.486537586597327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143447321369753,0,0,0,0,0.000958596828245168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051956201157658,0.0165495339210362,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831681299498877,0.0603319216514514,0,0,0.00667759355639993,0,0.0204273864707331,0,0.0370075422932624,0,0.0603045992590195,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119216052040204,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0711988263842774,0.144927774250924,0,0,0,0,0,0.185303703828853,0,0,0,0,0,0,0,0,0,0,0,0,0.00418107248762502,0,0.0551441126515377,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0877709391382623,0,0,0,0,0,0.0303272782113771,0,0,0,0,0,0,0,0,0.0356788101989577,0,0.000701793622064737,0.0745537397748028,0.0168163774927168,0,0,0,0,0,0.146620306470344,0,0,0,0,0,0,0,0,0.0299370157829116,0,0.0346181535894022,0,0,0,0,0,0,0,0,0,0.0372765820458243,0,0,0,0,0,0
X600104.SH,0,0.158082435620225,0,0,0,0,0,0,0,0,0,0,0,0,0.0713923013870184,0,0,0.0306619884277857,0,0,0,0.00713104585253186,0,0.0237468827026479,0,0,0.0540658363106706,0,0,0,0,0.328411312676805,0,0,0,0,0,0,0,0,0,0.017136820814694,0,0,0,0,0,0,0,0,0,0,0.0143915558166364,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626933737404572,0,0.430120957237899,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640550683300691,0,0,0,0,0,0,0,0,0.339684222598075,0,0,0.00604165223948407,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0788291026127119,0,0,0,0,0,0,0.047370743733159,0,0,0,0,0,0,0,0,0.0442006509893738,0,0,0.145775191230585,0,0,0,0,0,0.0945291717583798,0,0,0,0,0,0.304103080360177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274007340600264,0.0420840722249136,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.110173644891546,0,0,0,0,0,0,8.67361737988404e-19,0,0.133567433660983,0,0,0,0,0,0,0,0,0,0,0.0115537459725608,0.0878112973720651,0,0,0,0,0.0747258978692105,0,0.384817882267607,0,0,0,0,0,0,0,0,0,0,0.0114152711734311,0,0,0,0,0,0,0.0377660811871433,0.00294606713454368,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0383114443185165,0,0,0,0,0,0,0,0,0,0,0,0,0.0528753199930398,0.044577013164507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171804770018167,0,0,0,0,0,0.0375804250529906,0,0,0.00972928360315931,-0.0103848634827117,0,0,0,0,0,0
