,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002241.SZ,X600031.SH,X002475.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X002085.SZ,X300124.SZ,X000100.SZ,X002508.SZ,X300003.SZ,X300136.SZ,X600271.SH,X600089.SH,X002294.SZ,X002008.SZ,X600522.SH,X600177.SH,X600487.SH,X000157.SZ,X002007.SZ,X600118.SH,X600867.SH,X600566.SH,X600372.SH,X600699.SH,X600809.SH,X000981.SZ,X000559.SZ,X000050.SZ,X002074.SZ,X000623.SZ,X000066.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.481102338144262,0,0,0,0,0,0.0577750734930415,0,0.0710015440806355,0,0,0,0,0.127200942430997,0,0,0,0,0,0,-0.146377275714506,-0.10869003756246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138456895557745,0,0.0649879358226281,0,0,0,0,0,-0.108656359313252,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.756192605590717,0,0,0,0,-0.07267811417436,0,0,0,0,-0.0382586544392877,0,0,0.0604539106978741,0,0,0,0,0,0,0,0.0773242246345911,0,0,0,0,0,0,0.0218041105084111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281457140910566,0,0,0.00467695507899882,0.00918711826150069,0,0,0,0,0,0
X000625.SZ,0,0.143609618272079,0,0,0,0,0,0,0,0,0,0.234730765055503,0,0,0,0,0.0489583309758906,0,0.00720273029176938,-0.0970126443016882,0,0.129911529384568,0,0,0,0,0,0,0,0,0,0,0,0.0145747338092525,0,0,0,0,0,0,0,0,-0.0370504879904155,0,0,0,0.0150137000622465,0,0,0,0,-0.0212628329292234,0.0440185198129867,0,0,0,0,0,0
X002236.SZ,0,0,0.400206520922188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18648003999383,0,0,0,0,0.0619706215354931,0,0,0,0,0,0,0,0,0.115653554058319,0,0,0,0,0,0,0,0.123439750182993,0,0,0,0,0,0,0.110187341675502,0,0.0762224014752537,0,0,0.00214849570381457,0.0186201264686007,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021636405174455,0,0,0,0,0,0,0.0317299451023236,0,0.0520409095709538,-0.139772915737218,0.304847340816097,0.418023501456937,-0.118372742667588,0,0,0,0,0,0,0,0,0.023606205460753,0,0,0,0.0866155465278241,0,0,0,0,0,0.0227568037572356,-0.0245126498037769,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116765475525763,0,0,0,0,0,0.149155701547791,0,0.149290275170366,0,0.0152722296450185,0,0,0,-0.00570821120573631,0,0,0,0,0,0,0,0.0382479633922259,0,0,0,0.00536421575417771,0,0.0920579566203036,0,0,0,0.0225029419661121,0,0,0,0,0,0,-0.0474408282687904,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046130802089931,0.0654702085321913,0,0,0,0,0,0,0,0,0,0.0613878906632045,0,0.179132348301206,0,0,0,0.248552539192206,0,0,0,0,0,0,0,0,0,0,0,0,0.0935984824816881,0,0,0,0,0,0,0.00281838920583612,0,0,0,0,0,0,0
X000338.SZ,0,-0.0572597031650747,0,0,0,0.0772613638513035,0,0,0,0,0,0,0,0.440077475666446,0,0,0.247800328117075,0,0,0,0,0.120298018893682,0,0,0,0,0,0,0,0,0,0,0,0,0.0189301396808175,0.0715515891724733,0,0,0.105692963163419,0,0,0,0,0,0,0.0299504229169718,0,0,0,0,0,-0.0135914445496811,-0.00365926300922137,-0.124138228234645,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138720910182548,0.13786657686318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294200682498429,0,0,0.207896014562869,0,0,0,0,0,0,0,0.0537865716661649,0,0,0,0,0,0,0,0,0.00593436577525352,-0.0151816048826168,0,0,0,0,0,0
X600066.SH,0,0,0,0.116836623920952,0,0,0,0.00188982614172981,0,0,0,0,0,0.158344656517158,0,0,0,-0.181644778696101,0,0,0,0,-0.0519239406234631,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00434062279784721,0.0967579811518511,0,0,0,0,0.0198055388381149,0.029477203971478,0,0,0,0,0,0
X601877.SH,0,0,0.023165816299659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171182526747799,0,0.245436673981689,-0.0188000964320737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846833417073271,0,0,0.189909533019503,0,0,0,0,0,0,0,0,0.198777311959136,0,0,0,0,0.00273284595307985,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0.029485224201773,0,0.0373321725474372,0,0,0,0.00236122709243009,0,0,0,0,0,0.150237703495594,-0.336800793491157,0,0,0,0,0,0,-0.248243558925728,0,0,0,0,0,-0.171207745233159,0,0,-0.293883778590588,0,0,0,0,0,0,0,0,0,0.221470561412523,0,0.144310243004566,0.0821966102789489,-0.121463851260944,0,0.0666000279233843,0,0,0,-0.0715517238869313,0,0,0,0,0,0
X300124.SZ,0,0,0,0.450032785231477,0.0010671066048772,0.117064321028515,0,0,0.0815096511933454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808932841912244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803574955659042,0,0,0,0,-0.0246242776692205,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,-0.00908990155236565,0,0,0,0,0,0,0,0,0,-0.0114144588405683,0,0,0,0,0,0,0,0,0,0,0,-0.0120656549872609,0,0,0,0,0,0,0,0,0.0599331701544732,0.000270887278776681,0,0,0,0,0,0,0,0.0593736365800424,0,0,0.019959383004598,-0.0889518132532706,0,0,0,0,0,0
X002508.SZ,0,0,0.101074644106221,0.369076837961328,0,0,0,0,0,0,0,0.0380070307124611,0.0512663712408712,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.310459171249187,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121793953088167,0,0,0,0,0,-0.0127013959431471,0.0193946321159711,0,0,0,0,0,0
X300003.SZ,0,0.184071896544121,0,0,0.0331977748437099,0,0,0,0.0286304011569942,0,0,0.0388642425697711,0,0,-0.00977041238212405,0,0,0,0,0.00272712799746781,0,0,0,0.113925343450381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839259299195709,0,0.0788776482330685,0,0,0.0572958497442114,0,0,0.0344110648348656,0,-0.12907400558854,-0.0169929499325262,0.0372392292831684,-0.192920400310851,0,0,0,0,0
X300136.SZ,0,0,0,0,0.103330884829067,0.0870352768950172,0,0,0,0,0,0,0.093035366093939,0,0,0,0,0.0721976193020201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170518185513217,0,0,0,0,0,0,0,0,-0.0454916702117283,0,0,0,-0.148214800288744,0,0.137594373584802,0,0,0,0,0.0165743600556964,-0.0310182582156706,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.0906034653498766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767717133164896,0,0,0,0,0,0,0,0.335613196927693,0,0,0,0,0,0,0,0,0,0,0.0921211652055351,0,0,0,0.0645613009355094,0,0,0,0,0,0,-0.00795258216906794,0,0,0,0,0,0,0
X600089.SH,0.393821297442389,0,0,0,0,0.0586690737910171,0,0,0,0,0,-0.0909805301154439,0,0,0,0,0,0,0,0,-0.0571414917273411,0,0,0,0,0,0,0,0.185353290673872,0,0,0,0,0,0,0,0,0,0,0.067742573370667,0.161287661204767,0,0,0,0,0,0,0,0,0,0,-0.0355866624931162,0,0,0,0,0,0,0
X002294.SZ,0,0,0.0398304106741886,0,0,0,0.106900375835233,0,0,0.127707021953095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042641664787538,0,0,0,-0.0546750209847162,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540271980593216,0,0,0,0,0,0,0,0.0401286600570431,0.112612388758513,0,0.00211267449649095,0.0101816464555814,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453694882392487,0.173721439590886,0,0.340200662538045,0,0.115542770636327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135013586044617,0,0,0,0,-0.00648129532600279,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0499749220167151,0,0.0462793156198393,0,0,0,0,0,0,0,0.0264427624062002,0,0,0,0,0,0,0.107111214009583,0,0,0,0,0,0,0,0,0,0,-0.0846099066557796,0,0,0,0,0,0.00534852797781527,-0.0802525654806576,0,0,0,0,0,0
X600177.SH,0,0,-0.0273153361351482,0,0,0.100116519259048,0,-0.135508605919644,0,0.125606526831428,0,0,0,0,-0.0302997685004655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877973245437855,0,0,0,0,0.102394249574464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165334896714117,-0.00775756645990341,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0.0655695332180483,0,0,0,0,0,0,0,0,0.299221541083969,0,0.0887404910208091,0,0,0,0,0,0.092031321874699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111291759327072,0,0,0,0.254486308744141,0,0,-0.0534790085728854,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0436941802710952,0,0,0,0,0,0,0,0,0,0,0,0,0.383227241146773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222277372525455,0,0,0,0,0,0,0,0,0.0448850391939366,0,0,0,0,0.0345652308893949,0.0765669663546073,0,0,0,0,-0.0108709641796812,-0.000933072228204195,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.021720732526409,0,0,0,0,0.0571536854191306,0,0,0,0.0642469202218368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253489282118957,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0133176339427982,0.0232527254021334,0,0,0,0,0,0,0,0,-0.00466994016845226,4.33680868994202e-19,0,0,0,0,0,0
X600118.SH,0,0,0.0704749661497085,-0.03432856365438,0,0,0,-0.0775649932154685,0,0,0,0,0,0,0.0212857048391881,0.0839071022224453,0.0590018493040554,0.0383900284746749,0,0,0,0.0862622951060688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285494704689363,0.0167157914379891,0,0,0,0.0276348690386255,0,0,0.0201087468866124,0,0,-0.0180154466574269,0.0463453940610369,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111677886715955,0,0,0.0726328369749432,0,0,-0.0559897943823085,0,0,0,0,0,0,0,0,0,0.228703779140509,0,0,0,0,0,0.0201370848714881,0,0,0.366456612518615,0,-0.0715891700312401,0.0095571666899039,-0.0327607107196233,0,0,0,0,0,0
X600566.SH,0,0,0,0.108811870251662,0,0,0,0,0,0.0945122789129984,0,0,0,0,0.0490744661494126,0,0.0724981039217747,0,0,0,0,0,0,0,0,0,0,0,0,0.0435172189025377,0,0,0,0,0.0442301839753567,0,0,0,0,0,0,0,0,0,0,0.112378003100466,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600372.SH,0,0,-0.113845790253422,0,0,0.0783696189150557,0,0,0,-0.0698328007537692,-0.132612256767557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019658520111096,0.264807288701501,0,0,0,0,0,0,0,0.315561416018736,0,0,0,0,0,0,0,0.120819834717065,0,0,0.0220889709266335,0,0,-0.0300477157515805,0.0464285179783415,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,-0.0278598962946995,0.0158961434513322,0,0,0,0,0,0,0,0,-0.0407631345365845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755538226243115,0,0,0.187848470526497,0,0,0,0,0.213218621071171,0,0,0,-0.056368983951105,0,0,0,0,0.528258734715744,0,0.0143914786253619,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.436458475359936,0,0,0,0,0,0,0.0357697205373053,0,0,-0.0436893537140169,0,0,0,0,0,0,0,0,0,0,0,0.0709312409001507,0,0,0,0,0,0.0195607020669341,0,0,0,0,0,0,0.0649913202294681,0.114110673669223,0.107988960259035,0,0,0,0,0,0,0.110558691512255,0,0,-0.0071695409738002,0.0455986969301357,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302565969742978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130027497955837,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127734010635613,0,0,0.0197752486260584,0,0,0,0,0,0,-0.0548196603030393,0,0,0,0,0,0,0,0,0,0,0.0242157174477239,0,0,0,0,0.175293637332841,0,0,0.209075656920786,0,0,-0.0284259526782518,-0.00783147803554946,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.0638584247528844,0,0,0,0,0,0,0,0,0.230142406701316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335229394598488,0,0,0,0.00962967637727258,0,0.214044495078784,0.113699004851272,0,0,0.0907626987689537,0,0,0,0.415237943532913,0,0,0.0026017180269551,-0.0477262441348656,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.030496194991495,0,0,0,0,0.0673930925403285,0,0,0,0.180913716755134,0.0988152826468823,0,0,0.0205418546304273,0,0,0,0.0831912107310207,0,0,0,0,0,0.0960971866772646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396362389328809,0.042978269549614,0,0,0,0,0,0
X000623.SZ,0,0,-0.0341248475509214,0,0,0,0,0,0,0,0,0,0,0,-0.0487882251027078,0,0.0934814963208674,0,0,0.11154197299187,0,0.00272202000323129,0,0,0,0,0,0,0,0,0,0,0,0,0.0757444802067316,0.0447745992406723,0,0,0,0,0,0,0,0,0,0,0.0774294248896845,0,0.117661199188708,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.0298042372201346,0,0,0,-0.0242774029621959,0,0,0,0,0,-0.133850430391841,0,0,0,0,0,0,0,0.271542139848711,0.00492373971551939,0,0,0,0,0,0,0,0,0.368115778421712,0,0.0235853988623316,0,0,0,0.392853066615995,0.097363825599584,0.0524139661479918,0,0,0,0,0,-0.037866651428182,0,0,0,0,0,0
X600498.SH,-0.290333617688648,0,0,0,0,0.0884828500388249,0.0920044770270716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155852386905509,0,0,0,0,0.088564136366019,0,0.0252090575719129,0,0,0,0,0,0,0.091527715473956,0.0909714510741337,0,0,0,0.0564410753707235,0,0.0170825201103542,0,0,-0.0159177606134816,-0.00225138538299824,0,0,0,0,0,0
Change_TY3M,0,0,-0.0796684365304587,0,0,0,0,0,0,0,0,0.0744287874238844,0.0437688430737485,0,0,0,0.0718229727446361,0,0,0,0,0,-0.102488681399233,0,0,0,0,0,0,0,0,0,0,0,-0.129310431242526,0,0,0,0,0,0,0,0.0960755325496337,0,-0.0701724039546679,-0.0174441182196343,0,0,0.155773167721573,0,0,0.0429757938247222,-0.0490001145272493,-0.0212145333990818,0,0,0,0,0
Slope,0,0,0,-0.246053026196835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271344446508212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352860571442539,0,0,0,0,1.66925175817676,-2.28179260222665,0,0,0,0,0,1.49278455159927,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.138626777679924,0,0,-0.0440668370565896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560965553000506,0,0,0,0,0,0,0,0,0.351609999308425,0,0.365129408412174,0,0,1.56130755361778,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032743789407294,0,0,-0.0219581928890787,0,0,0,0,0,0,0,0,-0.0457774156462254,0,0,-0.126098259309945,0,0,0,0,0.0901841297837721,0,0,-0.00855164987089836,0,0,0,0,0,0.00591681559476951,0,0.155467462008134,-0.0285038649708798,0.0453931487246905,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0186411635716144,0,0,0,0,0.0626984620323086,0,0,0,0,0,0,-0.0329911057991387,0,0,0,-0.0114313344368608,0,0,0,-0.0228382289432593,0,0,0,0,0,-0.0593699031093671,0,0,0,0,0,0,0,0,0,0,0,0,0.0388426247138781,0,0,0,0,0,0,-0.00575914233824314,-0.00287858438841813,0,0,0,0,0,0
MKvol,0,0,0.000102205163238004,0,0,0,0,0,0,0,0.000729987010039591,0,0,0,0,0,0,0,-0.00178581500865969,0,0,0,0,0,0,-0.00363472356020933,0,0,0,0,0,0.00102203969015652,0,0,0,0,0,0,0,0.00104269899407953,0,0,0,0,0,0,0,0,0.000342199960653105,0,0,0.000255654154621883,-0.00259951648215235,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420851293763715,0,-0.0464260038305409,0,0,0.0127245364018918,0.0385813475621305,-0.0377990318082738,0,0.0101174040299458,0,0,-0.0730982525699806,0.0926796304085102,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00698839520348848,0,-0.00517434916852285,-0.00321971496023111,0,0.0055411068358629,0,0,-0.00328056120038443,0,0,0,0,0,0,-0.00977010630512594,0,0.00402799431196405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161916722913644,0.0247770132472917,0,0,0,0.0659376380629859,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369438726278967,0,0,0,0,0.0329509148950273,-0.0324638783474878,0,0,0,0,0,0
