,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300014.SZ,X600031.SH,X300124.SZ,X002129.SZ,X003816.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X600703.SH,X000063.SZ,X000596.SZ,X300142.SZ,X002179.SZ,X601877.SH,X000625.SZ,X600460.SH,X600089.SH,X000661.SZ,X000100.SZ,X600741.SH,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X600884.SH,X000157.SZ,X000733.SZ,X000799.SZ,X002236.SZ,X600563.SH,X600584.SH,X601799.SH,X600779.SH,X002414.SZ,X000977.SZ,X002007.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002049.SZ,0,0,0,0.0487686170617307,0,0,0,0,0,0,-0.131218922764326,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19995722239564,0,-0.258874606103402,0,0.320337018031738,0,0,0,0,0.0559006469576251,0,0,0,0,0,0,0,0,0.176829893985333,0,0,0,0,0,0,0.114779969798392,0.224579397423057,-0.0222308464423159,0,0,0,0,-0.0203389038606151,0,0
X000338.SZ,0,0,0,0,0,0,0.171723046491728,0,0,0,0,0.0266249131862423,0,0,0.145599329115977,0,0,0.157214333097501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932323716637071,0,0,0,0,0.0630775583164905,0,0,0.0590235399432808,0.221218758177072,-0.00763934630553483,0,0,0,0,-0.0340414578617453,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03902075806911,0,0,0,0.0182870211049839,0,0,0,0.0530635372276907,0,0,0,0.0438167711977517,0,0,0.0678475297970548,0.168329843028577,0.0848003468471583,0,0.00884692614927903,0,0,0,0,0.124750849049709,0,0,0,0,0,0.183812792933037,0,0,0.00375409711525781,-0.00883012688854355,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0943110692027333,0,0,0,0.197493034042054,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702599204779523,0,0.0845993421770366,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0566827824804843,0.0587739538263838,0,0.0850270367809524,0,0,-0.00611309839636692,0,0,0,0,0,0
X000596.SZ,0.0849202178013005,0.162495352033012,0,0,0.14372214309111,0,0,0.233537166339631,0,0,0,0,0,0,0,0,0.179797255933835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0142782741379203,0,-0.000571107956938762,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719215638398376,0,0,0,0,0,0.0330870722065733,0,0,0.0618195036510903,0,0,0,0.242778837173586,0,0,0,0,0,0,0,0,0,0,0.0304114967692349,-0.0306243995787666,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.000125815774645064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154105297220284,0,0,0,0,0,0,0.045730669783107,0,0,0,0.0927684326959817,0,-0.283093390824979,0,0,0,0.0268644853929804,0,0,0,0,0,0.244039438560985,0,0,0,0,0,0,0,0,0,0.0191624440361375,-0.118364571759115,0,0,0.0816988144164643,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161023739650012,0,0,0,0,0,0,0,0,0,0.0751497542358275,0,0,0,0,0,0.285017118587614,0,0,0,0.0229073675792844,0,0,0,0,0,0,0.106200751227788,0,0.298148198828167,0,-0.00971729648720886,0,0,0,-0.256703138721397,0,0,0,0,0,0,0,-0.0155244926573452,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.21268318473682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107036745064051,0,0,0.0820515134588741,0.134278849757157,0,0,0,0,0,0,0,0,0,0,0,0,0.199438061470227,0,0,0,0,0,0,0,0,0,-0.00981066910300912,0,0
X600460.SH,0,0,0,-0.0192925480631107,0,0,0,0,0,0,0,0,0.229993990631114,0,0,0,0,0,0.0462345832608727,0.0867919363948487,0,0.203068447979307,0,0,0,0,0,0,0,0.116169597354093,0,0,0,0.0281659707290074,0,0,0,0,0,0,0,0,0,0,-0.000136074311314436,0,0,0,0,0,0,-1.0842021724855e-19,-0.0185515379922712,0,0,0,-0.0523734669510907,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059866349606404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195029111964091,0,0.146879508612282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658789369741594,0,0,0,0,-0.0338225537797881,0,0
X000661.SZ,0,0,0,0,0,-0.0685728484153038,0,0,0,0,0,0,0,0,0,-0.00825696010532248,0,0,0,0,0.376646552634659,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707449833507643,0.114498736704485,0,0,0,0,0.0392861238972272,0,0,0,0,0,0,0,0,0.509385619439882,0,0,0.383530301945965,-0.291118097986183,0,0,0,0.153858783259576,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0534148674067928,0,0,0,0,0,0,0.139699556944079,0,0,0,0,0,0.0415499348673378,0,0.0549018600714256,0,0,0,0,0.158618314002409,0,0.0800066748855237,0,0,0,0,0,0,0,0,0.141154636194171,0,0,0,0,0,0,0,0.0813569125674468,0,0,0,0,-0.00883740803618024,0,0,0,0,0.0108087696814253,0,0
X600741.SH,0,0,0,0,0,0.184998060782266,0,0.190609673143743,0,0,0,0,0,0,0,0.00694118419281601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448699632430523,0,0,-4.33680868994202e-19,0,0,0.0272949499774175,0,0,0,0,0.0964661115533025,0,-2.16840434497101e-19,0,0.00516839790580859,0.035868256248288,0,-0.0064887027638661,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0862842709883563,0,0,0,0,0.388457397766075,0,0,0,0,0.287944503378786,0.0602822224513257,0,0,0,0,0,0,0.123014840646785,0,0,0,-0.0663954764775458,0,0,0,-0.0542473729815337,0,0,0.252147642321338,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781674683700168,4.33680868994202e-19,0.0456460980917316,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.192406111475977,0,0,0,0,0.029508445499725,0,0,0,0,0,0,0,0,0,0.00806244285752313,0.0739678020756233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280135179225157,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252579454038456,0,0,0.098896737036506,0,0.0782280009221272,0,0,0.00618453749508994,0,0,0,0,0,0.0958326451569929,0,0.22694682790734,0,0,0,0.0606188911908867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575895281945348,0.13528462685604,0,0.0254143903387832,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.0866120865542673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00501335112368427,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.511852622005518,0,0.095854857061952,0,0,0.101607017460269,0,0,0,0,0,0.0519626041313165,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214816528864982,0,0.0988040849133007,0.00341912189317652,0,0,0,0.0294114012718176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025464484028737,0.449796955624443,0,0,0,0,0,0,0,0,0,0,0,0.117478720612586,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0150547646939801,0,0
X000157.SZ,0,0,0,0,0,-0.0543926865935157,0,0,0,0,0,0,0,0,0.426216190020416,0,0,0.0137567227026756,0,0,0.13206565725775,0,0,0,0.0100322107956886,0,0,0,0,0.0674386910731769,0,0,0,0.0537113667645368,0,0,0,0,0,0,0,0,0,0,0,0,0.0705495470381879,0,0,0,0,-0.00952594887492644,0,0,0,0,-0.00743005007409789,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0938396142461937,0,0,0,0,0,0,0.0262634493112807,0,0,0,0,0.0806336415631321,0.204470201087723,0,0,0,0,0,0,0,-0.0266072077051664,0,0,0,0,0,0,0,0,0,0,0,0,0.121195047938513,0,0,0.164591247174274,0.07967512157713,0,-0.0438172718099419,0,0,0,-0.0266561196633785,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0180232954680434,0,0,0,0.129247534341878,0,0,-0.0523876747627449,0,0.0813177484139689,0,0.214306093481338,0,0,0,0,0,0,0,0,0,0.0718255361492545,0,0,0.53748971616688,0,0,0,0,0,0,0,0,0,0,0.246297916130633,0,0,0,0.0419847682310924,-0.0221737431853193,0,0,0,0.0269734687508071,0,0
X002236.SZ,0,0.132975539518113,0,0,0,0,0,0,0,0,0,0,0,0,0.240274434868895,0,0,0,-8.67361737988404e-19,0,0,0,0.124654975083442,0.024176877076289,0,0,0,0.114785730429025,0,0.0215339840919459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170136361555715,0,0,0.0185566879853055,0,0,0,0,0.00209365281300752,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.393806179784217,0,0,0,0,0,0,0,0,0.210461889397104,0,0,0,0.104394440576031,0.223428209088414,0,0,0,0,0,0,0.100897785373273,0,0.057960352839934,0,1.73472347597681e-18,0,0.245705720475216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00944539682559638,0,0
X600584.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0853428923269649,0,0,0,0,0,0,0.0338639064415428,0,0,0,0,0,0,0,0.0289002848449057,0,0,0,0,0,0.0459356269889182,0.000458397913240654,0,0,0.0318016019488424,0,0,0,0.241224714408442,0,0,0,0,0,0,0,0,0.0178673768930839,0,0.121521836672806,0.0335339822440355,0,-0.0148592958486072,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.0747498827927419,0,0,0,0,0,0.133744920739158,0,0,0,0,0,0.0989205108233494,0,0,0,0.0284104797728768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115101228909083,0,0,0,0.0648468777278489,0,0
X600779.SH,0.0946492034449523,0,0,0,0.0413257259697295,0,0,0.19381973172158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354278122610368,0,0,0,0,0,0,0,0,0,0,0,0,0.0922903530276788,0,0,0,0.241069549090649,0,0,0,0,0,0,0,0,0,0,0,-0.0110527771130054,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359949291579721,0,0,0,0,0.0883215929680716,0,0,0,0.0119626606469508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712124363474377,0,0,0,-0.00102052595072368,0,0,0,0,0,0
X000977.SZ,0.181994995115535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135056828939955,0,0,0,0.143763392630951,0,0,0,0,0,0,0,0.0636022378366701,0,0,0,0,0,0,0.0509202498173105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00495170398984453,0,0,0,0.0396797935138229,0,0
X002007.SZ,0,0,0,0,0,0,0.104915594229584,0,0,0,0,0,-0.0776202932472237,0,0,0,0,0,0,0,0,0.103052069914777,0.317649290435738,0,0.106777801695729,0,0,0,0,0,0.202412644382114,0,0,0,-0.114509679329704,0,0,0.1928167929962,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000756652281711486,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.038356210236126,0,0,0,0.111805323647674,0,0,0,0,0,0.0715939498536535,0,0.0382682271343478,0,0,0,0,0,0.0459528302993464,0,0,0,0,0,0,0.0380360224196422,0,0,0,-4.33680868994202e-19,0,0,0.0466143506701886,0,0.212668357266793,0,0.143822574792911,0,0.0333668489833747,0,0,0,0,0,0.0347492616382628,0,0,0,0.127890507678826,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393653303314708,0,0,0,0,0,0,0,0,0,0.168031865583343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347535498433999,0,0,0,0,0,0,0,0,0,0,0,0.0439221576444318,-0.0644294093947935,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.202395273139647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256277128699197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555697289768653,0,0,0,-0.736564201910269,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.15230853672467,0,0,0,0.0587959281149686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160076649502801,0.829406553784321,0,0,0,0,0.0618355649296807,0,0
RealEstate_excess,-0.0132426900284156,-0.00484546480476506,0,0,0,0,0,0,0,0,0,0,0,-0.0300023579231734,0,0,0,0,0,0,0,0,0,0,-0.0128800289870663,0,0,0,0,0,0,0,0,-0.0724208707817446,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0913593672100921,0,0,0,0,-0.00322628072020267,0,0,0,0,0,0
MKreturn,0,0,0,-0.0406274645127297,0,0,0,0,0,0,0,0,-0.16079702483802,-0.0544674270981984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782384964560993,0,0,0,0,0,0,0.0660085390189434,0,0,0,0,0.0930273683423707,0,0,-0.0355294012281844,0,0,0,0,0,0,0,0,-0.0148541677325685,0,0,0,0,0.000341043075804895,0,0
MKvol,0,0,0,0,0.00350082128037434,0,0.000178796486441361,0,0,0,0,0,-0.000607608832676998,-0.00375425416812468,0,0,-0.00139278784330562,0,0,0,0,0,0,0,-0.00166158875992862,0,0,0,0,0,0,0,0,0.0041914840474154,-0.00198585365323729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961256273772904,-0.00846346560609387,0,0,0,-0.00107943837781687,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114629753510022,-0.0979942554679369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.488298640303643,0.275109162194056,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00719326422581573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647952706788121,-0.0493123195380154,0,0,0,-0.0241801917718043,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341199724135893,0,0,0,0,-0.0111057367905401,0,0
