,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000625.SZ,X000063.SZ,X600703.SH,X002292.SZ,X600690.SH,X002241.SZ,X600118.SH,X000559.SZ,X600271.SH,X000100.SZ,X600031.SH,X600066.SH,X002236.SZ,X600741.SH,X600372.SH,X002475.SZ,X000157.SZ,X000338.SZ,X600089.SH,X002465.SZ,X300124.SZ,X002049.SZ,X600177.SH,X000568.SZ,X002129.SZ,X601877.SH,X002294.SZ,X300003.SZ,X002074.SZ,X002506.SZ,X600582.SH,X000869.SZ,X300001.SZ,X002085.SZ,X600498.SH,X000977.SZ,X000547.SZ,X002276.SZ,X600867.SH,X002426.SZ,X600839.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473439408219387,0,0.191778081957096,0,0,0,0.124929580082151,0,0,0.0179927045406796,0,0.017343886715176,0,0,0,0.0497821515141907,0,0,0,1.73472347597681e-18,0,0,0,0,-0.00721620050324373,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117822693908732,0.0863016668735548,0,0,0,0,0,0,0,0,0,0,0,0,0.0343352864894844,0,0,0,0,0.149687472328755,0,0,0.0293595423337184,0.22103362685125,-1.73472347597681e-18,0,0,0.0427582449496868,0.0200065512553493,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.00821103107373483,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.050808828416623,0,0,0,0,0,0,0,0,0.0273506120613913,0,0,0,-0.00676078816090145,0,0,0,0,0,0,0,0.0653821568942761,0,0,0,0,0,-0.0571294044743441,0.00961590490772175,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10149210986606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920119059034347,0,0,0,0.345924573956024,0,0,0,0,-0.067183374700716,0,0,0,0,0.126995107211898,0.118189981786438,0.0946880774900417,-0.0111385863225628,0,0,0,0,0.00381169176955508,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0101556624143242,0,0.127943991439087,0,0,0,0,0,0,0,0,0.209691572472415,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0496430214731463,0.0070406373630875,0,0.400972057621467,0,0,0,0,0,-0.00710804232373743,0.00263890566852008,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148859551092756,0,0,0,0,0,0,0,0.159881471568794,0,0,0,0.0739652825211811,0.140367835981276,0,0.188141214602563,0,0.0596560994681678,0,0,0,0,0,-0.00631267866013828,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130503188998478,0,0,0,0,0,0,0,0,0.00655548777324502,0,0,0,0,0.0573034041036837,0,0.00878270989905437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475553046294123,0.0141736521959396,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0470413791928741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10064298522949,0,0,0,0,0.0153643549146486,0,0,0,0,0,0,0,0,0,0,0.174260817861474,0,-0.0122024904506652,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0505986723452693,0,0,0,0,0,0.0334312378561776,0.0116190921299211,0,0,0.159446582528133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879640021815989,0,-0.0183191095585355,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0354761451710418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445939062465234,0,0.0289981002581334,0,0,0,0,0,0,0,0.0187420842108907,0.0507156961681746,0,0,0.0677994986793809,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0205240827210653,0,0,0.00986484253289591,0,0,0,0,0,0,0,0,0,0,0,0,0.282491007772788,0,0,0,0,0.0311899990626122,0,0,0,0,0,0,0,0,0.00251510317639486,0,0,0.0419307592182087,0,0,0,0,0,-0.00474939419070283,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961324199998222,0.0727109299048043,0,0,0,0,0,0,0,0,0,0,0,0,0.112029204243254,0,0,0,0.0755480559841346,0,0,0,0,0,0,0,0.0313602883127104,0,0,0,0.034725878830222,0,0,0,0,0,-0.00814632950766653,-0.01117795714744,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.044084931084854,0,0,0,0.46397488860828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143098050308418,0.0438157266341753,0,0,0,0,0.072541729819579,0,0.111086598933693,0.106246140795834,0,0,0,0,0,0.00399547565574651,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118514543257663,0.101119778614098,0,0,0,0,0,0.329957756953197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994188726538846,0.0479485307466437,0,0,0,0,0,0.0293449799927879,-0.0443155027445099,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491514433033787,0.0131873209155595,0,0,0,0.356123624977081,0,0,0,0,0,0,0,0,0,0,0.0279192502433554,0,0,0.140961399012117,0,0,0,0,0,0,0,0,0,0,0,0.0386469009578552,0,0,0,0,0,0,-0.00108673149014767,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0202994523462883,0,0,0.0196288756429992,0,0,0.00502329973238888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106448756432157,0.0315975738922278,0,0,0.150428744425483,0,0,0,0.051181294695771,0,0,0,0.0287010733939902,0,0,0,0.0544024010092147,0.00903448706440902,0,0,0.124878907868314,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0.028227947432698,0,0,0,0,0,0,0.138378111892713,0.0486555978618455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178782930510197,0,0,0,0.012144193933882,0,0.190014972169577,0,0.039286710627269,0,0,0,0,0.00398231480697945,0,0,0,0,0,0,0.0390130935353428,0,0,0,0,0,0,-0.0123477386700741,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0589391211684464,0,0,0.162154571011575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326029033540248,0.0936022014620531,0,0,0.264006903614519,0,0,0.00152164481497557,0,0.102790337303045,0.0271283338162217,0,0,0,0,0,0,0,0,0,0.0234301200115948,0,0,-0.0250494622189813,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.159235049851582,0,0,0,0.0496627794530313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207273469337631,0,0,0,0,0,0,0,0.0886897713471991,0,0.0560454516906223,0.0277078838395869,0,0,0,0,0.100041920999188,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535645195138617,0,0,0,0,0,0,0,0,0.013689926222877,0,0,0,0,0,0,0,0,0,0.0114438170130738,0,0,0,0.201978446998724,0.10733952597677,0,0,0,0,0,0,8.67361737988404e-19,0.213090994761177,0,0,0.102194789710438,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426263903705465,0,0,0.0447368438434262,0,0,0,0,0,0,0,0,0,0.0376647251895267,0,0,0,0.206500855696318,0,0,0,0,0,0,0,0,0.0263042745130689,0,0,0.111002265571422,0,0,0,0.125035256698424,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0676548618567059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202468899633718,0,0,0,0,0,0,0,0,0,0.131957243890786,0,0,0,0,0.0462555196195884,0,0,0,0,0,0,0.108223905037915,0.0102225776699539,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0207911426296909,0,0.13711322157459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663433615812591,0,0,0,0,0,0,0.02532774602302,0,0,0,0,0,0,0.207228453323854,0.0123891449721322,0,0,0.180727695681383,0,-0.00845431171337703,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.00619007981803676,-0.000867462696635594,0,0,0,0,0.15350200935843,0,0,0.00659712099232977,0.0465746227089777,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.107417948020546,0.0252149720844343,0,0,0,0,0,0,0,0,0,0,0.0553207856349976,0,0,0,0,0,0,0,0,0,0.0457878491228912,0,0,0.00641778173350334,0,0.0311067110970015,0,0,0,0.000960642820086476,0,0,0.122544346572395,0.0254775870827479,0,0,0,0,0.00444702234062647,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.139093176261623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274127205958471,0,0,0,-0.213236063543858,0.0136161808445862,0,0,0,0,0.0357824733275524,0,0,0,0.0405612670312903,0,0,0,0,0,0,0.22149339025659,0,0,0,0,0,0,-0.0836896117960748,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0644791078830188,0,0,0,0.349165581968449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545085844475065,0,0,0,0,0,0,0,0,0,0,0.117354262999276,0,0,0,0.200738336126171,0,0,0,0,0,0.00582349320695535,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,-0.0431947815505417,0,0.108573665972855,0.235021111439823,0,0,0,0,0,0,0,0,0,0,-0.179993272879204,-0.106861059739784,0,0,0,0,0,0,0,0,0.342163520470284,0,0,0,0.0291364710518901,0,0.310280603221593,0,0,0,0,0,0,0.10814111354054,0,-0.00361733271238534,0,0,-0.00177876632521871,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695922722322979,0,0,0,0,0.055290134734681,0,0,0.202648198194564,0.0632834065660684,0,0.0667410576271412,0.0383341658006503,0,0,0,0.329476970706146,0,0.0272588453226137,-0.017376660696951,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0.0331290099725421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866041491955838,0,0.0450130668696391,0,0.0532552024350824,0,0,0,0,0,0,0,0,0.0492619298023471,0,0,0.106351272380403,0,0,0,0,0,0,-0.00519283071651925,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0.117886428314831,0,0.111557415909333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111476021325709,0,0.515040423208823,0,0,0,0,0,-0.0105261121960566,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0754914327580719,0,0,0.0464101341759909,0.180716094745268,0,0,0,0,0.150346334427244,0,0,0,0,0,0,0,0,0,0,0,0.199681346703164,0,0,0,0.0183769435709028,0,0,0,0,0,0,0.0465835445680371,0,0,0,0,0,0,0,-0.0474801420149397,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267786595789327,0.0196920425021927,0,0,0.153797587893158,0,0,0,-3.46944695195361e-18,0,0,0,0.0553646377830411,0,0,0.0825442762020775,0,0,0,0,0,0,-0.00174931242036652,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.164698687092222,0,0.0320041283198029,0,0.0381883407569289,0,0.0365909079613947,0.0701087768576105,0,0,0,0,0,0,0,0,0,0,0,0.0501634169421344,0.0386075512576994,0,0,0,0,0,0,0.133220886386789,0,0.350219494536412,0,3.46944695195361e-18,0,0,0,0.117142480172389,0,0,0,0,0,-0.0446089244454981,0.013144768221269,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656284329144323,0,0,0,0,0,0,0,0,0,0,0,0,0.0732730675692333,0,0,0,0,0.182754093557288,0,0,0,0,0.0213204309755265,0,0,0,0,0,0,0,0,0,0,0,0,-0.00735900017210513,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538629634968844,0.368992890851802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915434993882548,0,0,0.320560181992324,0,0,0,0.0661443434517943,0,0,0,0.102847490395462,0,-0.0459349563089948,0.0180610112862144,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.108325014132259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107698838390547,0,0,0,0,0.163846124734403,0,0,0,0,2.16840434497101e-19,0,0,0,0.0124097550971863,0,0,0.0740890152532093,0,0,0,0,0,-0.0258786991441952,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0399244495594075,0,0,0,0,0,0,0,0,-0.0359019227743947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013346673903747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910817558719808,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.0508907066454971,0,0,0.247220970505355,0.067640663518472,0,0,0.0227578734725906,0,0,0,0,0,0,0,0,0,0.0952508473639083,0,0,0,0.27930369221887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115845426600468,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0838812936218786,0,-0.127496991287097,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287686273057608,0.119572579680765,0,0,0,0,0,-0.031781969127598,0,0,0,-0.130938405019427,0,0,0,0,0,0,0,0.0629648928630406,0.13610084638114,-0.0558854173362054,0,-0.0133517744195847,0,0.00686735680885795,0.00336173508168159,0,0,0,0,0.039525019668178,0,0.0343463670896474,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707145145786607,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227909539277475,0.0083839589739014,0,0,0,0,0,0,0,0,0,0,0,0,0.11070188382822,-0.127631230184412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658225538547619,0,0,0,0,0.685786107953733,0,0,0,0,0.488079052590654,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568691214228075,0,0,0.14028374302061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314288579308605,0,-0.153674858511468,0,0,0,0,0.06902963499536,0,0.138634209415879,0,-0.187016619012001,0,0.0963989258498387,0,0,0,0,-0.0465064895153813,0,0,0.271200376062939,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0809825646193162,0,0,0,0,0,0,0,0,0,0,0,-0.00140122222423653,0,0,0,0,0,0,0.0225712961884412,0,0,0,0,0,0.24659784141261,0,0,0,0,0,0,0,-0.100560041690139,0,0,0.03801006323655,0,0,0.00832191560447234,0,0,-0.0101974175502886,0.0149610503648218,0.260088020377255,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.0121452951088244,-0.004600491225478,0,0,0,-0.00107257295999193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148501644884115,0,0,0.009599442354146,0.00959596355536452,-0.00436528906406474,0,0,0,0,0,0,0,0.0188183393538454,-0.0131546338197887,0,0,0,0.136083442986861,0,0
CarbonVol_Shenzhen,0,-0.08050173419887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028370626851039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337496479333179,0,0,0,0,0.0926019161341015,0.0841368556018847,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-9.44041388269921e-05,0,0,-0.00255157972103114,0,0,0,0,0,0,0,0,0,0,0,0,-0.00514214807276397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123653861008954,0,0,0,0,0.0181342030932783,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380523649424023,0,-0.00201421471428718,0,0,0,0,0,0,0,0,0,0,-0.00212428480365123,0,0,0,0,0,0,0,0.00523073263782095,0,0,0,0,0.0306356422752682,0,0
