,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X002049.SZ,X003816.SZ,X000725.SZ,X002129.SZ,X600031.SH,X000625.SZ,X002179.SZ,X000596.SZ,X000063.SZ,X600089.SH,X000338.SZ,X600703.SH,X002180.SZ,X600522.SH,X002241.SZ,X000661.SZ,X000733.SZ,X300142.SZ,X000100.SZ,X601877.SH,X002074.SZ,X600741.SH,X300003.SZ,X000157.SZ,X600487.SH,X600460.SH,X600584.SH,X600702.SH,X600884.SH,X600563.SH,X002414.SZ,X600372.SH,X002236.SZ,X002025.SZ,X002007.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.0493082875435742,0,0,0.134955512930353,0,0,-0.0257444256718761,0,0,0,0,0,0,0,-0.0131510747006095,0,0,0,0,0.000311910329906359,0,0,0.0264728805409929,0,0,0.155554252523077,0,0.075332419235187,0,0,0,0,0,0.0536830543553204,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0.00959793640193516,0,0,0,0,0,0,0
X300014.SZ,0,0,-0.00139870042351215,0,0,0,0,0,0,0.137556905360135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56098940455294,0,0,0,0,0,0,0,0,0.334430519366386,0.153835585111556,0,0,-0.230568163945717,0,0,0,-0.0177229022284619,-0.00721184352682681,0,0,0,0,0,0
X002371.SZ,0,0,0.217271642246969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612017703706658,0,0,0,0,0,0,0,0.194514145683763,0,0,0.0145337614473776,0,0.156704422447209,0,0,-0.168210723382874,0,0,0,0,0,0.354487395812541,0,3.46944695195361e-18,0,-6.93889390390723e-18,0,0,0.34045566887105,0.0272932194406349,0,0,0,-0.0532214355772407,0.0971295489261011,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.10238259701548,0.153574647666541,0,0,0,0,0.127827021983832,0,0.0113038803326303,0.0606804862225399,0,0,0,0,0,0,0.11303746363303,0,0.0231469517357077,0,0,0,0,0,0,0,0,0,0,0,0,0.0426678391087293,0,0,0,0.357558203380752,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0347038927763768,-0.0333209055981486,0,0,0,0,0.0924044297217684,0,0,-0.0620980736869688,0,0.0412366274642179,0,0,-0.0411250744255417,0,0,0.103459679420876,0,0.0074283010915173,0.0194861823428808,0,0,0,0,0.0277188049044531,0,0,0,0,0,0,0.0338998101030528,0,0,0,0.0590310622998184,-0.0764926884671302,0,0,0.00587331038237814,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0797931210425154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559330405856741,0.0635051400837649,0,-0.00307943655676309,0,0,0,0,0.016348076813338,0.310122079257319,0,0,0,0,0,0,0,0.0339537280337343,0,0,0,0.0396468284350333,0,0,0,0,-0.055580783867552,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.168308969430458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041386453899701,0,0.105462577433603,0,0,0,0,0,0,0,0,0.21276301629697,0,0,0,0,0,0.0695555004510983,0,0,0,0,0,0,0.0101262599464199,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0249268361734512,0,0,0,0,0,0.0209622433485008,0,0.0987610553720815,0,0,0,0,0,0,0.0720622219817316,0.184426101358303,0,0.151065841652052,0.0592666000917781,0,0,0,0,0,0,0.102119119007242,0,0,0,0.0507817626309259,0,0,0,0,0,0,0,0,0,0,0,0.0797536533807088,0,0,0,-0.0227860347888571,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.358511734009537,0,0,0,0.0947201870345588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194758393078132,0,0.025338678087302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273398078789601,0,0,0,0,0,0.046418977025579,0,0,-0.0569982806883677,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647570934980945,0.185669744436897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647094542256588,-0.0901809556589824,0.0828432609913814,0,0,0,0,0,0,0,0,0,0,0,0.229742935798758,0,0,0,0,0.189526708873418,0,-0.0136625500970662,-0.0246464632376568,-0.0590224628272465,0,0,0,0,0,0,0
X000596.SZ,0,0,0.234792265885788,0,0,0.121310066791343,0,0.290281825821573,-0.0393324096355306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966218707058554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945051590988622,0.00138357797086575,0,0,0,0,0,0,0.00395885853463464,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129069701632825,0,0,0,0,0,0.0256917534053997,0,0,-0.0348783253443477,0,0,0,0.0795340858115273,0,0,0,0,0,0,0.229495481387989,0.0493146146707963,0,0,0,0,0,0,0,0,0,0,0.00122515502731094,0,0.22776772712503,0,0,0,0,0.0103812273373785,-4.33680868994202e-19,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0226957508650968,0,0,0,0,0,0,0,0.0727787925294704,-0.0594567107106276,0,0,0,0.0199672253424172,0,0,0,0,0,0,0.0412217229639827,0,0,0.160710076930586,0.117896582304152,0,0,0,0,0.314954890529603,0,0,0,0,0,0,0.0436081387569911,0,0,0,0,0,0,0,0.0437105498822503,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.00858589099544948,0,0.192006398647072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423602259849516,0,0,0,0,0,0,0,0,0.161404571266803,0,0,0.0623893472321914,0,0,0,0,0.0299035232365015,0,0.174269867417454,0,0,0,0,0,0.115261353890951,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0756013437466625,0,0,0,0,0,0,0,0,0,0.270012831912262,0,0,0,0,0,0.184746251727315,0,0,0,0,0,0,0,0.0195558189196065,0,0.0873024997455986,0,0,0,0,0,0.110369878597512,0,0,0,0,0,0,-0.0170989843658118,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772806477919681,0,0,0,0.0369179181567855,0,0,0,0,0.124008519609588,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.064066518530062,0,0,0,0.199153228225365,0,0,0,0.124743460815586,0,0,0,0,0.0521230303914044,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547100410947058,0,0,0,0,0,0,0,0,0,0,0,0,0.0140374155461043,0,0,0,0,0,0,0.245631100092522,0,0,0,0,0.632715755562734,0,0,0,0,0,0,0,0,0,0,0.0928542060341447,0,0.10982496407375,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.549948659866002,0.0784683744708341,0,0,0.125511661417587,0,0,0,0,0,0,0,0,0,0,0.0166581358708756,0,0.035181856542597,0,0,0,0,0,0,0,0,0,0,0,0,-0.172717983665132,0,0,0,0,0,0.115026272991281,0,0,0,0,0.0269882062569295,0,0,0.0545881586770806,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0714329425389442,0,0,-1.73472347597681e-18,0,0.129379402533906,0,0,0.0542122256862898,0,0,0,0,0,0,0,0,0,0,0,0,-0.403428558762377,0.24455339048918,-0.0142379850474928,0.0265176739830589,0,0,0.0832873904384026,0.117249777980751,0,0,0,0.645743065305177,0,0,0,0,0.340477973564997,0,-0.0299973284726665,0,0,0,0,0,0,0,0.0174858982877294,0.0141603241142484,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,-0.03170938655362,0,0,0,0,0,0,0.106587688894005,0.0453735679194135,0,0,0,0,0,0.154091239446395,0,0,0,0,0,0,0.0332670446460169,0,0,0,0,0,0,0.0318739933327281,0,0,0,0,0.00480303076679309,0,-0.13145947994083,0,0,0.0384280668970616,0,0.0705226162534349,0.14200024767013,0,0,0,0,-0.0170117636120894,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.1736553765105,0,0,0,0.0351110463334773,0,0,0,0,0,0,0,0,0,0,-0.00348194063897831,0,0,0,0,0,0,0,-0.0383184436304019,0,0,0,0,0,0,0,0,0,0,0,0,0.175174104451043,0,0,0,0.0833888482602979,0,0,0,0.361814147712611,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0335972739227807,0,0.0451853956720315,0,0,0,0.0799477926900624,0,0,0,0.209162315018612,0,0,0.00175854681462771,-0.0476341231167515,0,0,0,0,0,0,0,0.0337715567896984,0,0,0,0,0,0.0598306031002525,0,0.0450030468976669,0,0,0,0,0,0.0695621114212346,1.73472347597681e-18,0,0,0.0161836563809891,0,0,0,0,0,0
X601877.SH,0,0,0,0.0912788346917323,0,0.17051748281075,0,0,0,0,-0.337287897327193,0,0,0,0,0,0,0,0,0.111645006025726,0,-0.143779043554623,0,0.0547120411438298,0,0.0564287789734442,0,0.161671062092978,0,0,0,0.116769957292185,0.0724097638076052,0,0.0148622491320891,0.0595933386591827,0,0,0,0,0,0,0,0.228054238692433,0.000527142485376289,0,0,0,0,0,0,0.101124165606673,-0.0675987593572766,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.384082495990234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629746472510711,0,0.0417333282325168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155846070952092,0.233002203038865,0,0,0,0,0,0,0,0,-0.00883836349378673,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0906217809899311,0,0,0.00451613592095599,0,0,0,0.0292195074124231,0,0,0,0,0,0,0,0,0,0,0,0.015753089938413,0,0,0,0,0,-0.0381852364298048,0,0,0.0220921640850237,0.165794915080225,0,0,0,0,0,0,0,0,0,0.0911883549980781,0,0,0,0,0.041766347339675,0,0,-0.0503283582210262,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.2437691683097,0,0,0,0.015108470423064,0,0,0,0.0344924388595125,0,0,0,0,0.0260226755536626,0,0,0,0,0,0,0,0.0780982342933663,0,0,0,0.0642910604152448,-0.0582417584613717,0.0431393431907056,0,0,0.0327826453454989,0,0,0,0,0,0,0.203346549503106,0,0,0,0,0,0,0.150937982797039,0.0154934561412105,0,0,-0.0337126263718033,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.036175822085683,0,0,0,0,0,0,0,0,0,0.221198702444651,0.128693285423861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173642556360222,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0389036618977684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747471842452307,-0.0628944519315803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160550790513231,0,0,-0.135681937390873,0,0,0.00986333730934187,0,0,-0.0359318838185625,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202955810957941,0,0,0,0,0,0,0,0.0599647371447154,0,0,0,0.208040148778151,0,0,0.14377636925941,0,0,0,0,0,0,0,0,0,0,0,0.209124394788535,0,0,0.010783656733411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.0110183886286808,0,0,0,0,0.121327753326013,0,0,0,0,0,0,0,0,0,0.241334925910238,0,0,0,0,0,0,0,0.104672970011513,0,0,0,0,0,0,0,0,0,0.0206466176739442,0,0,0.0886427098707892,0,0,0.0999404533754481,0,0,0,0.0651321169287706,0,0,0,0,0,-0.00896316324874616,0,0,0,0,0,0
X600702.SH,0,0,0.191401161081927,0,0,0.184355095208252,0,0.40950097606833,0,0,0,0,0.0110369578902722,0,0.140784172547636,0,0,0,0,0,0,0.0869169488017817,0,0.056466385901379,0,0,0,-1.73472347597681e-18,0,0.236854983869153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286253545458229,0.0774065905901047,0,0,0,0,-0.0638528181349193,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.155750081655239,0,0,0,0,0,0,0.0249145758318381,0,0,0,0,0,0,0,0.0460641418544195,1.0842021724855e-19,0,0.0660242904957579,0,0,0,0.178810105472664,0,0,0,0,0,-6.93889390390723e-18,-0.0668700247633329,0,0,0,0,0.0170791344182132,0,0.190966334823103,0,0,0.0444777961522964,0.00668093960637727,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0447538674661276,0.0329452481430809,0,0,0,0,0,0.179051856140237,0,0,0,0,0,0,0,0.187531268340737,0.0186814108713993,0,0,0,0,0,0.278079318158023,0,0,0,0.00117707075077808,0.0286313185844208,0,0,0,0,0,0,0,0.225637095480218,0,0.0436950340568863,0,-0.0899290314247301,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,-0.213548448239996,0,0,0,0,0,0,0.173127155213984,-0.0849188275101705,0,0,0,0.264639299681756,0,0,0,-0.0314329962313612,-6.93889390390723e-18,0,0,0,0,0,0,0.102657474626028,0,0.168689174172868,0,0.0197405295047521,0,0,0,0,0,0,0,0,0,0,0,0,0.325529289350728,0,0,-0.0273305407894385,0,0,0.0671971742655939,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0433219955305622,0,0,0,0,0,0,0,0,0,0,0,0.0513426971111009,-0.0542235338635285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804089943337667,0,0,0.0814866009688392,0,0,0.00888589024299795,0,0,0,0.0690774683074059,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0440947063127393,0.110395933492167,0,0,0,0,0.139090924343737,0,0,0,0,0.0599277706200019,0,0,0,0,0,0,0,0,0.270113418179376,0,0.183280366731275,0,0,0,0.0824549653318349,0,0.0892607624087951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490872023454175,0,0,-0.0628692575392702,0.0459936769923335,0,0,0,0,0,0
X002025.SZ,0,0,0,0,0,-0.0493071253620362,0,0,0,0.0480906387376742,0,0,0,-0.030154435662528,0.28173698920164,0,0,0,0,0.0518893040892794,0,0,0,0,0,0.0576400753888941,0,0,-0.0705437145642049,0,0.238763842351093,0,0,0,0,0,0.140065698895165,0,0,0,0,0,0,0.0738041734085074,0,0,0,0,0,0,0,0,0.0496969357656923,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.495060918123886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321668459605492,0,0,0,0,0,0.0481557482514493,0,0,0,0.0233880809513284,0.00765777128888901,0,0,0,0,0.0593062369697954,0,0,0,0,0,0,0,0,0,0,0,0.0946486463341816,0,0,0,0,0.0300526923567066,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00505452651085593,-0.0224438040416861,0,0,0,0.117915857271993,0,0.0435208440713546,0,0,0,0,0,0,0,0,0,0,-0.18374009905447,0,0,0,0,0,0,0,0,0,0,0,0.239447900734847,0.0730625854428868,0,0,0,0,0,0,-0.204187627708915,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.18047134088503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00211555780884989,0,0,0,0,0,-8.67361737988404e-19,0.00911323087403739,0,0,0.0155156779944007,0,0,0,0,0,0,0,0,0,0,-0.108178989820179,0,0,0,0,0,0,0,0,0,-0.0812061996446016,0,0,0,0,0,0
Slope,0.486170078963563,0,0,0,0.0239922436685025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181526585120591,0,-0.185357596992454,0,0,0,0,0,0.260732917264531,0.566786119299997,0,0,0,0,0,0.188496479783917,-0.95451953732212,0,0,0,0,-0.204328168450967,0,0,0,0,0.139023520885122,0,0,0,0,0,0,0.599066787955013,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225109420234188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602708844260685,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.00794972679135138,-0.0121548987672832,0,0,0.0061381424649157,0,0,0,0,-0.0953014802664414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0929677687138902,0,0,0,-0.0251135856807609,0,0,0,0,0,0,0,0,0.0554172436175533,0.0166193184971975,0,0,-0.0448975665130066,0,0,0,0,0.0453656598826927,0,0.0897370887101029,0,0,0,0
MKreturn,0,0,0,0,0,-0.0859464807169988,0,-0.077247582884009,0,-0.00806707429636341,0,0,0,0,0,0,0,0,0,0,-0.0224344077645146,0,0,0,0,0,0,0,0,0,0,0,0.173487859423801,0,-0.0798422260552463,0,0,0,0,-0.0556460491762974,0,-0.0393726599015946,0.0460657183101033,0,0,0,0.0915742601263476,0,0.029034214813474,0,0,0,0.00239048826507002,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00212656224698581,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.000905515935976818,-0.00114267847483473,0,0,0,0,0,0,0,-0.00136955723468577,0,0.000395238006690327,0,0,0,0,5.18638618623599e-05,0,0.00211651763976408,0.000661209694941615,0,0,0,0,-0.00125172647843892,0,0,0.00276013651889466,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0294432721895507,0,0,0,0,0,0,0,-0.0203378912731794,0,0,0,0,0,0,0,0,0.0265661434644943,0,0,0,0,-0.0654244642029479,0,0,-0.000441134271607658,0,0,0,0,0,0,-0.0217667891123887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892311821292849,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278550836903613,0,0,0,0,0,0,0,0,0,-0.00142212063829533,0,0,0.00637010255749594,0,0,0,0,0,0,0.00148949997100833,0,0,0,0,0,0,0,0,0,-0.0184451270349777,-0.0178648230216541,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00251279786314846,0,0,0,0.00196513249426421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002601351855465,0,0,0,0,0,0,0,0,0,0,0.00113586730827454,-0.00706078144109499,0,0,0,0,0,0
