,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002236.SZ,X000625.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X300124.SZ,X601877.SH,X600487.SH,X600809.SH,X002008.SZ,X000100.SZ,X600522.SH,X002508.SZ,X300136.SZ,X002085.SZ,X300003.SZ,X600498.SH,X600089.SH,X600699.SH,X600271.SH,X600177.SH,X000157.SZ,X000559.SZ,X600118.SH,X600867.SH,X000050.SZ,X000596.SZ,X002294.SZ,X600566.SH,X300115.SZ,X002180.SZ,X002179.SZ,X000981.SZ,X000980.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.187302062082764,0,0,0.0362874689332005,0,0,0,0.0343365782514077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930449826675577,0.0437761277872715,0,0,0.0214637738004243,0,0,0.00374717857173395,0,0,-0.00845806406513632,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0233497977638038,0,0,0.0316466008411741,0,0.0182085629819609,0.360170080823429,0,0,0.0546049760384615,0,0,-0.0346583725621608,0,0,0,0,0,0,0,0,0,0,0.014964687475296,0.037555678223692,0,0,0,0,0,0,0,0,0,0,0,0.0444817299089794,0,0,0,0,0,0,0.00100471758600011,0,-0.033551248085445,0.0301758991916817,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672187829557534,0,0,0.0410319888021598,0,0,0,0,0.0140926975035712,0,0,0,0,0,0,0,0.078510614226012,0,0,0,0,0,0,0,0,0,0,0,0,0.0121881361731882,0,0,0.0388158222954925,0,0,0,0.0530909641601224,0,0.0348784574666743,0.00310145992332033,0.142011709886699,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0833397461789621,0,0,0,0,0,0.284435084668232,0,0,0.0395740879484366,0,0,0,0,0.0369904234534799,0,0,0,0,0,0,-0.000166150238443196,0,0,0.27205518861222,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118499181589459,0,0,0,0,-0.0373861598822757,0,0,0,0,0.00988521579328212,-4.33680868994202e-19,-0.0454998373671671,0,0,0,0,0
X000858.SZ,0,0,0,0.205653617760423,0,0,0,0,0,0,0,0.446352450943625,0,0,0,-0.0501331250498133,0,0,0,0,0,0,0,0.109782566613711,0.0731506612707402,0,0,0,0,0,0,0,-0.0265216998877549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216097239400202,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0723669148468412,0,0,0,-0.00355961075456405,0,0,-0.0175453455214962,0,0,0,0,-0.0745786329414223,-0.0374161467638853,0,0,0,0,0,0,0,0,0.100338940191001,0.0863649908429752,0,0,0,0,0,0,0,0,0,0,0.0347880212532284,0,0.0225775103545643,0.0276396910782012,0,0,0,0,0,-0.00692563238451898,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0379237717316351,0,0,0.1052586369136,0,1.73472347597681e-18,0,0.0412861076787335,-0.0953847641243316,0,0,0,0,0,0,0,0,0,0.0828742703040455,0,0,0.103922007834743,0,0,0.0568680866901137,0,0,0,0,0,0.162720739739686,0,0,0,0,0,0,0,0,0.0107374233438993,0,0,0,0,0.0213423395431808,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.194643611464662,0.194368485437122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123673603814552,0,0,0,0,0,0,0,0,0,0,0.0837781756002613,0.0476692135877273,0,0,0.059080552695185,-0.123721108205895,0,0,0,0,-0.0188681981813856,0.00340213596601674,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0261559708908923,0.105585740847267,0,0,0,0.0256177732312702,0,0,0,0,0.0848388370384417,0.0878910470083041,0,0,0,0,0,0,0,0,0,0,0.0327406694060078,0,0,0,0,0,0,0,0.0741827058863768,0,0,0,-0.0328078200773961,0.0388590270994596,0,-8.67361737988404e-19,0,0,0.0590631589148663,0,0,0,0,0,0
X600703.SH,0,0.248058541029597,0,0,0,0.130189417152144,0,0,0,0,0,0,0.00344046645192636,0,0,0,0,-0.114972172552873,0,0,0,0,0,-0.109740110957568,0,0,0,0,0,0,0,0,0.242727772281652,0,0,0,0,0,0,0,0.159898694240777,0,0.0562685176133933,0,0,0,-0.347889761084881,0,0,0,0,0.00951925461444612,0,0,0,0,0,0,0
