,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600104.SH,X600276.SH,X300124.SZ,X300014.SZ,X000725.SZ,X002129.SZ,X003816.SZ,X002371.SZ,X600031.SH,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X601877.SH,X300142.SZ,X600460.SH,X002180.SZ,X600741.SH,X000733.SZ,X000661.SZ,X000100.SZ,X600522.SH,X002074.SZ,X600884.SH,X000157.SZ,X600702.SH,X002236.SZ,X000799.SZ,X600584.SH,X600183.SH,X600563.SH,X002414.SZ,X000800.SZ,X601799.SH,X600372.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.223943627536468,0,0,0.0169493880281861,0.082651815894836,0.0807323928565128,0,0.00252085609726488,0,0,0.0519785708478698,0,0,0,0,0,0,0,0,0,0.187358740257549,0,0,0,0,0,0,-0.00324090858167204,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00143047140030226,-0.015021412400737,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.179004223040468,0,0,0,0,0,0,0,0,0,0,0,0,0.0773747037301709,0,0,0.124141494260565,0.222229480997002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00938829391426064,0,0.168547994311459,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.206015342347885,0,0,0,0,0,0,0,0,0.113968877275536,0,0,0,0,0,0,0,0,0,-0.247943216615264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434807294927851,0,0,0.586734654053777,0,0,0,0,0,0,0,0,0,0,-0.0538786627083129,0.0929896490382539,0,0,0,0,0,0
X600809.SH,0,0,0.0549725916899494,0,0.405593146678837,0,0,0,0,0,0,0,0,0,0,0,0.0533302547616666,0,0,0,0,0.0328543050574216,0,0,0.141416870282199,0,0,0,0,0,0,0,0,0,0,0,0.131942697617031,0,0,0.151540432472722,0,0,0,0,0,0,0,0,0,0,0,0.0117964602365464,0.010738598349937,0,0,0,0,0,0
X000568.SZ,0,0.614713587174755,0,0,0,0,0.191414534390528,0,0,0,0,0,0,0,0,0,0.066734512051592,0,0,0,0,0.0247120213552199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165500767498168,0,0,0,0,0,0,0,0,0,0,0,0.00838178270917895,0.0480614018866612,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0302012911665167,0,0.269511139077754,0,0,0,0,0,0,0,0,0,0,0.0988923216862369,0,0,0.0595792454016907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030803697580196,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.207019482856797,0,0,0,0,0,0,0.0914082850804615,0,0,0,0.318840263443233,0,0,0,0,0,0.160280894024007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487595551991253,0,0,0,0.108524403708467,0,0,0,0,0,0.0321774383754105,0,0,0,0,0,0.0124605832388985,-0.0427038348064971,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164209908369826,0,0.425399471510531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154393703450365,0,0,0,0,0.120452971690473,0,0,0,0,0,0,0,-0.0035802514829888,0,0,6.7762635780344e-21,-0.0213376701838151,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0606184405100061,0.160743518624403,0,0,0,0,0,0,0,0,0.0700090074297203,0,0.0583142953273261,0,0,0,0,0.0428497625469205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338720863703267,0,0,0,0,0,0,0.020046162142777,0,0,0,0.107843151161625,0,-0.0127872525621538,-0.0173397719175746,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482405757629174,0,0,0,0,0,0,0.178876696304366,0,0,0,0,0,0,0,0.0264803311003012,0,0,0,0,0.00956432235686597,0,0,0,0,0,0,0,0,0.0109964426004315,0,0.109121364478891,-1.73472347597681e-18,0,0.0339106258722426,0,-0.0239478056055805,0,0,0,0,0,0,0
