,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000063.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600690.SH,X600031.SH,X600276.SH,X600118.SH,X600271.SH,X000100.SZ,X600372.SH,X000157.SZ,X600703.SH,X000338.SZ,X600089.SH,X002129.SZ,X002241.SZ,X000559.SZ,X600741.SH,X300124.SZ,X600177.SH,X600839.SH,X600066.SH,X002456.SZ,X600582.SH,X002236.SZ,X002292.SZ,X002465.SZ,X600198.SH,X600435.SH,X000977.SZ,X000800.SZ,X600060.SH,X002475.SZ,X000050.SZ,X600498.SH,X002276.SZ,X601877.SH,X000581.SZ,X000568.SZ,X300003.SZ,X000623.SZ,X002008.SZ,X002294.SZ,X600166.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.133478878577376,0,0,0,0,0,0,0,0.0103624124874278,0,0.0637360188322961,0,0,0,0,0,0,0,0,0,0,0.0518782562339149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118595416616543,0,0,0.123371851306332,0,0,0,0,0,0,0,0.0110483863569533,0,0,0,0,0,0
X600104.SH,0,0,0.03904308910901,0,0,0,0,0,0,0,0,0,0,0.0201673577956872,0,0.0402981799509996,0,0,0,0,0,0,0,0,0,0.0228396101682271,0.0750693525554179,0,0,0,0,0,0,0,0,0,0,0,0,0.00767189745431532,0,0.0295944934746512,0,0,0.288727111469613,0,0.0819783175005347,0,0,0,0,-0.00542841519895114,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0485541358746838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0228057491940662,0,0,0,0,0,0,0,0,0.0899216498951833,0,0,0,0,0,0,0.0109155341450574,0,0,0,0,0,0,-0.00381015839116421,0.00880597397025117,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718342297714099,0,0.0342165984091509,0,0,0,0.0247281122215321,0,0,0,0,0,0,0,0,0,0.059392884557832,0.0458918558799829,0,0.129602124342912,0,0,0.0115547677928343,0,0,0,0,0.0600733564644456,0.069696659281253,0,0,0,0,0,0,0,0,0,-0.0227418863948678,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.161418243136204,0,0,0,0,0.0234402238847279,0,0,0,0,0,0,0,0,0.118426959635965,0,0,0.0273897236107653,0,0,0,0,0,0,0,0,0,0.0950684456548672,0,0,0,0,0,0.171162531829183,0,0,0,0,0,-0.00575888963368938,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802511286125769,0,0,0,0.119029659006969,0,0,0.029345087826818,0,0,0.0669772461531302,0.0829514026966311,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.157598206731936,0.0008034061360891,0,0,0,0,0,0,0,0,0,-0.0187596054398913,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.066388365802969,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0262997437662487,0,0,0.0808858575872702,0,0,0,0,0,0,0,0,0,0,0,0,0.00824417646438766,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00309549846986406,0,0,0,0,0,0.362684208854219,0.00987381563794705,0,0,0,0,0,-0.00886318050206234,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199826720446907,0.0290617505190204,0,0,0,0,0,0
X002304.SZ,0.0261153269896328,0,0,0.0787363871454481,0,0,0,0,0,0,0,0,0,0,0,0.0197169938166993,0,0,0,0,0,0,0,0,0.0774012936445462,0,0,0,0,0,0.0125941597486466,0,0,0,0,0.0843968551563906,0,0,0,0,0,0.0358522278236827,0.042390244124534,0,0.100098493320065,0,0.0145950806123653,0,0,0,0,-0.0129189613351378,-0.012665453632038,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395800846353854,0,0,0,0,0,0,0,0,0,0,0,0,0.10485712350786,0,0,0,0,0,0,0.0405050499046498,0,0.0211919577519259,0,0,0,0,0.0510587886983891,0.109768642814661,0,0.0823863720721414,0,0,0,0,0,0,0,0.00174628892761068,0,0,0,0,0,0,0
