,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600703.SH,X000338.SZ,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X002456.SZ,X002007.SZ,X600487.SH,X000100.SZ,X600566.SH,X600498.SH,X000661.SZ,X000625.SZ,X002179.SZ,X600867.SH,X000596.SZ,X600809.SH,X300146.SZ,X600177.SH,X002294.SZ,X002180.SZ,X000157.SZ,X600089.SH,X002506.SZ,X300136.SZ,X600066.SH,X600372.SH,X300142.SZ,X000977.SZ,X002241.SZ,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.819416636971001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936498149790733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159845602304312,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0378594726926131,0,0,0.15879118208125,0.021968576224715,0,0,0,0,0,0,0,0,0,0,0,0,0.0128719682010019,0,0,0,0,0,0.191846765399989,0,0,0,0,0,0,0,0,0,0,0,0.259910830209078,0,0,0,0,0,0.00530532448077629,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00407151312766024,0,0,0,0,0,0,0.654255451320618,0.0141870491114414,0,0,0,0,0,0.083734862279844,0,0,0,0,0,0,-0.00168439121763589,0,0,0.0614743750755288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419012974928752,0,0,0,0.0989097776879427,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0472255429015497,0,0,0,0,0,0.398414776554127,0,0,0,0.100831101799443,0,0,0,0,0,0.0184110002051348,0,6.93889390390723e-18,0,0,0.0365635639970322,0,0,0.0758026482877305,0,0.0587896699035122,0,0,0,0,0,0,0,0,0,0,0,0,0.0169986417461675,0,0.000950974107182177,0,0,0,0,0,0,0
X000651.SZ,0.11315529620566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203990672335247,0,0.0136490983810069,0,0,0,0.0383690481038638,0,0,0,0,0,0,0,0,0,0,0,0,0.194567388219464,0,0,0,0,0,0,0,0,0,0,0.0910462724994566,0,0,0,0,0,0,0.00265469652305011,0,0,0,0,0,0,0
X000858.SZ,0.107142265738187,0,0,0,0,0,0.209113245984935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132642786396126,0.374659716492904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172916475508921,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335749111267686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449226114240015,0.297017101774453,0.355171584050607,0.0279345262076162,0,0,-0.022917042221723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354457541140398,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536781442230746,0,0,0,0,0,0.101892704849369,0,0.13942807172,0.104561882075281,0,-3.46944695195361e-18,0.00171517340899901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386396078899467,0,0,0,0.0230429370851553,-0.0793400020874323,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.171796119392363,0,0,0,0,0,0,0,0,0.0138872888324182,0,0,0,0,0.152523018212546,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.21980067218307,0,0,0.27473048294865,0,0,0,0,0,0.0154482131073514,-0.0525691261772231,0,0,0,0,0,0
X000063.SZ,0,0,0.277472014864993,0,0,0,0,0,0,0,0.14130034158257,0,0,0,0,0,-0.0904522741963429,0,0,0,0.129778696005991,0,0.249829532801197,0,0.102514622033703,0,0,0.139909501655929,0,0,0,0,0,0,-0.0254086161719474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998679038255162,-0.108745653986065,0,0,0,0,0,0
