,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X002241.SZ,X000338.SZ,X000625.SZ,X600031.SH,X002456.SZ,X600487.SH,X002008.SZ,X601877.SH,X600066.SH,X300136.SZ,X000100.SZ,X600522.SH,X600809.SH,X300124.SZ,X002508.SZ,X600271.SH,X300003.SZ,X002085.SZ,X600867.SH,X600089.SH,X002294.SZ,X000981.SZ,X600699.SH,X600498.SH,X000157.SZ,X600177.SH,X300142.SZ,X000596.SZ,X000050.SZ,X600118.SH,X002180.SZ,X002179.SZ,X600566.SH,X600584.SH,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0.101191274926355,0.250379990338729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.236937289153503,0,0,0.0314804831275116,0,0,0,0,0,0,0,0.153488347562403,0,0,0.00648075665322053,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.337968575202763,0,0,0,0,0,0,0,0,0,0.0684234592402657,0,0,0,0,0,0,0.0267209038309014,0,0,0,0.078056086833589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.072025607342438,0,0,0,0.155206816424193,0.0388964183765972,0,0,0,0,0,-0.0698936501869543,0.183408967001665,0.0573163589561015,0,0,0,0.0940873225139816,0,0,0,0,-0.0986764601425657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167963085359794,0,0,0,0,0.042700570362059,0,-0.0374055088929182,0.0307732897709402,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.127341227022141,0,0,0.0867011125277442,0,0,0,0,0,0,0.0548817110982814,0,0,0,0.075487945251071,0,0.199457128000285,0,0,0.090805276155753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257083408296935,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240422411835257,-0.00383901746088578,0,0,0,0,0,0
X002236.SZ,0,0,0.248783623862226,0.00992151215244272,0,0,0,0.0603575097433268,0,0.29130330254966,0,0,0,0,0,0,0,0,0.0369955421601054,0,0.146238516362048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189110669013911,0,0,0,0,0,0.188418281712828,0,0,0,0.00247401354667016,0,0,0,0,0,0
X002241.SZ,0,0,0.233702632166898,0,0,-0.122945965115054,0,0,0,0,0,0,0,0.061100512654391,0,0,0,0,0,0.493210024495204,0.0319561886389647,0.128148846429616,0,0,0,0,0,-0.091150955150159,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443558511955367,0,0,0,0,0.0194042776079953,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206615653300662,0,0,0,0,0,0,0,0.0655930739706211,0,0,0,0,0,0,0,0,0,0,-0.0662316508955526,0,0,0,0,0.137001187572652,0,0,0,0,0,0,0,0,0,0,0,0,0.0245745839980967,0.000443929301783925,0,0,0,0,0,0
X000625.SZ,-0.0728886111825903,0,0,0,0,0,0,0,0,0,0.0365434080002054,0,0.0528941331606165,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0362645015712574,0,0,0.029286564628461,0,0,-0.0085352834685789,0.0331406476878339,0.0313278889228814,0,0,0,0.064315450129704,0,0,0,0.0516833199940474,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,-0.00656014821657712,0.0168229685033655,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.124445717491684,0,0,0,0,0,-0.269339874726451,0.0858315677934071,0,0.059925180084023,0,0,0,0,0,0,0,0.142825818319728,0.104113744245671,0,0,-0.109934746396203,0,0,0,0,0,0,0,0,0,0,0,-0.0124412166003176,0,0,0,0,0,0,-0.069187489440975,0,0,0,0,0,0,0.006309521422583,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0991645038409359,0,0,0,0,0.137426463910596,0,0.100580311441988,0,0,0,0,0,0,0,0.179590435337596,0,0.212114300678062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689688951491845,0,0.201555496956403,0,0,0,0,0.0978226325959648,0,0,-1.73472347597681e-18,0.0104787479983695,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852268471342344,0,0.0244198831646677,0,0,0.132642331328428,0.185413769981797,0,0,0,0.148550629903455,0,0,0,0,0,0,0,0,0,0,0,0.387896701776468,0,0,0.0418905877917375,0,0,0,0,0,0,0.106855413419309,0,0,-0.0175615878023547,-0.0111240818702945,0,0,0,0,0,0
X002008.SZ,0,0,0.164537204777822,0,0,0,0,0.0276178835884072,-0.04326865335215,0,0,0,0.310858986472151,0.0973905447518864,0,0,0,0,0,0,0.190131457721024,0,0,0,0,0,0.0173938074571071,0,0,0.249250503731004,0,0,0,0,0,0,0,0.0308227872382495,0,0,0,0.0591588919351971,0,0.0826167985012439,0,0,0,0,0,0,0,0,0.0142640048044137,0,0,0,0,0,0
X601877.SH,0,0,0.0941112715937657,0,0,8.67361737988404e-19,0,0,0,0,0,0.0495198550564676,0,0,0,0,0,0,0,0,0.183949022679816,0.0247587288030043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388948547306569,0,0,0.0584696291077983,0.035809962810207,0,0,0,0,0,0,0,0,0.0595311501017277,0,0,0,0,0,0,0
X600066.SH,0,0.0977325506015315,0,0,0,0,-0.143314363370341,0,0,0,0,0,0,0,0,0,0,0,0,0.121578316322955,0,0.0988136530632271,-0.0369818174933867,0,-0.129520015120619,0,0,0.00553658742888264,0.548802678129721,0,0,0,0,0,0,-0.0445990715121808,0,0,0,0,0,0,0,-0.194974901887532,0,-0.0516013389486789,0,0,0,0,0,0.00255521076701357,0.0140200927524441,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.017377278212717,0,0,0.0405423762382025,0,0.0391644250806181,0,0,0.30334913787825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353333191779902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718536329244844,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0483829067447902,0,0,0.0881263233436796,0,0,0,0,0.0955427105522511,0,0,0.0496128818491123,0,0,0,0,0,0,0,0.0508327982945526,0.0244137559881826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683758167518611,0,0.0225903685437142,0,0,0,0,0,0,0.0170084249202596,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.240509686160732,0.150464134772406,0,0,0,0,0,0,0,0,0,0.0322065353026152,0.139110944837831,0,0,0.0304806604153575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109738414014606,0,0,0,-0.14920887104891,0,0,0,0,0,0,0,0,0,0.0248268153267827,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0.289706054463486,0,0,0,0,0,0,0,0,0,0.117781864777101,0,0,0,0,0,0,0,0,0,0,0.0258856148638709,0,0,0,0,0,0,0,0,0,0.334911033799488,0,0,0,0,0,-0.0998147457114711,0,0,0.0384829699347232,-0.0176545192389397,0,0,0,0,0,0
X300124.SZ,0,0,0.0129660264268882,0,0,0,0.155563768358737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466806126597714,0.0953643633712209,0.325968484582418,0.386432473935798,0,0,0,-0.163936049376959,0,0,0,0.0327271064894101,0,0,0,0.035474826884789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0.0511532300871807,0,0,0.232262933634001,0,0,0,0,0,0,0,0,0,0.0894553708744403,0,0.180373084308287,0,0,0,0,0,0,0,-0.0562859299599209,0,0,0,0,0,0.03188771495092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304219842940507,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.00719821156908295,0,0,0,0,-0.0417772652412513,0,0,0,0,0,0.133255148152637,0,0,0,0,0,0.0427724728240274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636535502468872,0.0539537497730515,0,0,0,0,0.0257511665884641,0.311482454890131,0,0,0,0,0,0,0.0138202267155936,-0.00723054918214206,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361522879535495,0,0,0,0,0,0,0,0,0,0,0,0,0.0571185535650096,0,0,0.0970542564536837,0,0,0,0,0,0.290875182831329,0,0,0,0.0258635575354244,-0.0317580782894129,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.0284251155815957,0,0,0,0,0,0,0,0,-0.0906357539006691,0,0,0,0,0,0.106987550268005,0,0,0.0401144859263493,0,0,0,0,0,-0.117066130749352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638525154195897,0,-0.00589357461555679,-0.0897101688849912,0,0,0.0261606333945742,-0.00676756042818032,0,0,0,0,0,0
X600867.SH,0,0.118183735306712,0.0440411770488068,0,0,0.142145534792929,0,0,0,0,0,0,0,0,0,0.0864750255807082,0,0,0,0,0.0283381295209226,0,0,0,0,0,0,0,0,0.0469359169152234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174890008624703,0.0320273674510086,0,0,0,0,0,0.0177149900939545,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.00722151081417277,0,0,0,0,0,0,0,0,0,0,0.0805643367393111,0,0,0.0510347185981618,0.0231802238035145,0.00866711903607654,0.0740120218921943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934570116674522,0.0438109603451326,0,0,0.0590665682574611,0,0,0.102955543459506,0,0,0.000315326375728588,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.10512411678356,0.100212453033546,0,0,0.209128971027586,0,0,0.0166584930731583,0.00431460623862655,0,0,0,0,0,0.0878052000470097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249391280385712,0,0,-0.0914502618125546,0,0.00744829695567027,0,0,0,0,0.104922946392293,0.0271631883395244,0,-1.73472347597681e-18,-0.024716467163846,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,-0.00743364749177605,0,0,0,0,0,0,0,0.0719226813490432,0,0.0199632612754578,0,0,0,0,0,0,-0.0281290589611665,0,0,0,0.0823581829572633,0,0,0,0,0,-0.0454238180472729,0,0,0,0.00719537885616454,0,0,0,-0.0122973910909429,0,0.0459015651221504,0.0522689221696239,-0.0145721300749637,0,0,0.0163397067516504,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226168151888454,0,0,0,0,0,0.087662394512126,-0.0544610688345516,0,0,-0.0242625861173419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.143317241805988,0,0,0,0,0,0,0,0,0.0230967909643667,5.42101086242752e-20,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.114996184846132,0,0,0,0,0,0,0,0,0,0,0.280268552512528,0,0,0,0.024584406962652,0,0.0443997364271128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585928805162308,0,0,0,0,0,0,0,0,0,0.0915925234750071,8.67361737988404e-19,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.00167908532020878,0,0,0.0171374481974967,0,0,-0.0119608548731269,0,0,0,0,0,0,0.15620197050133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840687514509551,0,0,0,0,0,0,0,0,0.00990500565246138,0,0,0,0,0,0
X600177.SH,0,0,0,0.0194759079743019,0,0,0,0,0,0,0,0,0,0,0.0196898764806069,0,0,0,0,0,0,-0.0275550187067183,0.0412686508789838,0,0,0,0,0,0,0.0641309180788504,0,0,0,0.0353113623799247,0,0,0,0.0424441571704578,0,0,0,0.0156762024642721,0,0,0,-0.00851988213256731,0,0,-0.0181732626206808,-0.0196541388494731,0,0,0.00410983720077554,0,0,0,0,0,0
X300142.SZ,0,0,0.0772060523708318,0,0,0,0.170988059236389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643974824809393,0.232135554208048,0,0.0582980733142711,0,0,0,0,0,0,0,0,0,0,0.029678077394104,0,0,0,0,0,0,0,0,0,0.0887487210841951,0,0,0.0186546292507157,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0635717033042064,0,0.203964067707912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051334427109217,0,0,0,0,0.241515987632398,0,0,0,0,0,0,0,0,0,0,0.0156979095977529,0,0,0,0,0,0,0,0,0,0.0320314036895953,0.0636648442084219,0,0,0.0301208955114039,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.112428076249284,0,0,0,0,0,-0.220130116884033,0,0,-0.0484967586933786,0,0,0,0,0.156056201851948,0,0.22363716857304,0.182798028220959,0,0.153929346018828,0,0,0,0,0,0,0,0,0,0,0,0,0.15460724769026,0,0,0,0,0,0,0,0,0.0257228647897042,0,0.0568292004719721,0,0,0,0.00918417862276072,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,-0.0535472893269536,0.0293954439321962,0,0,0,-0.0387145113601962,0,0,0,0,0,0,0,0,0,0.0218336148793757,0,0,0.00535416634211167,0.0196250634637726,0,0,0,0.224186266186084,0,0,0,0,0,0,0,0.0899290467545393,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134924843912908,0.0207964601440511,0,0,0,0,0,0
X002180.SZ,0,0.255667043051362,0,0,0,0,0,-0.128602377098011,0,0,0,0,0,0,0,0,0,0.00981505184005612,0,0.178768853513285,-0.159097282636621,0,0,0,0,0.202328755902044,0,0,0,0.0909386926049762,0,0,0,0,0,0,0,0,-0.123787830887175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227059962748587,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258225974348276,0,0,0,0.0882205709566473,0,0,0,0.0287595709782917,0,0,0,0,0,0,0,0.118328999940402,-0.0498160568466593,0,-0.212134036814926,0,0.162883842542089,0,0,0,0,0.0646662631686749,0,0,0,0,0,0,0,-0.0439415794944742,0.0424690274473068,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0.141217344838674,0,0.0620637917916561,-0.173470972065186,0,0,-0.0323639866688133,0,0,0,0,0,0.0495936140953212,0,0,0,0,0,0,0,0,0.216569469961192,0,0,0,0,0,0,0.0824283151571575,0,0,0.0143470977017068,0,0,0,0,0,0,0.0652858624264337,0.0688219725720157,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.266237774276956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985326156114907,0.0788862618889609,0,0,0,0,0,0,0,0.254972797657727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376674847579087,0,0,0,0,0,0
X000661.SZ,0,0,0.244625563397496,0,0,0,0,0.0645336235014602,0,0,0.225254331530817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02706837649876,0.00375489635255793,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0561191965606447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279556154620016,0,0,0,0,0,0,0,-0.0157876750911743,0,0,0,0,0,0,0,0,0,0,0,0,0.0674663039117106,0,0,0,0,0,0,0,0,0,0,-0.0184285110059213,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.121284538503748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287075061449228,0,0,0,0,0,-0.0986313666426267,0,0,0,0,0,-0.181955200536993,0,0,-0.266733296630372,0,0,0,0,0,0.76658609333193,0,0,0,0,0,0
TED,0,0.437494899928937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832929450963234,0,0,0,0,0,0,0.232393743774821,0,0,-0.0157314133100074,0,0,1.46593367434928,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0292594702456271,0,0,0,0,0,-0.106253590508594,0,0,0,0,0,0,-0.0466594194302366,0.10114843711872,0,0,-0.161019939174484,0,0,0,0.162157832219227,0,0,0,0,0,0,-0.0519080037220598,0,-0.0043774264395922,0,0,0,0,0,0.0120822652219177,0,0,0,0,0,0,0,0,-0.0191987797649583,2.16840434497101e-19,0.0373753183388326,0,0.011661911466136,-0.00432929138330686,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0738578301577095,0,0,0,0,0,0,0.0226968233028979,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0182147900170947,0,-0.00045048340284084,0,0,0,0,0,0,0,0,0,0,0,-0.031001889334474,0,0,-0.0337165732226934,0,0,0,0.0035547727678708,0,0,0.00150225020932452,0,0,0,-0.00200389445563288,0,0,0,0.0626250131986208,0,0
MKvol,0,0,0,0,0,-0.000799880859046332,0,0,0,0,0,0,0,0,0,-0.000709322797086875,0,0,-0.0001230372222837,0,0,0.000209501994000159,0.000794257488292202,0,0,0,0,0.000981630198919007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295775365926892,0,0,0,0.00122357951537653,0.00125918366124112,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0876809702805427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261719650043332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347170203359418,0,0,0.0579507682744311,0.0393011899481432,0,0,0,0,0,0
CarbonVol_Guangdong,0.0195923340709932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132024619063586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310584027517974,0,0,0,-0.0167817769310592,0,0.0182202478242374,0,0,0,0,0,0,0,0.0260177032774466,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311022931490997,0,0,0,0,0,0,-0.0134798677047291,0,0,0.0021139453020048,0,0,-0.00648676552028854,0,0,-0.00632846265180514,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0128669846208385,-0.0187862781310809,0,0,0,0,0,0
