,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002241.SZ,X002475.SZ,X600031.SH,X002236.SZ,X000100.SZ,X600271.SH,X002456.SZ,X002085.SZ,X000338.SZ,X600118.SH,X600177.SH,X002292.SZ,X002180.SZ,X000157.SZ,X600867.SH,X600372.SH,X000559.SZ,X002007.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X002506.SZ,X002074.SZ,X002426.SZ,X600498.SH,X600089.SH,X600522.SH,X601877.SH,X002508.SZ,X002465.SZ,X600566.SH,X000050.SZ,X000869.SZ,X000981.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.038895782082289,0,0,0,0,0,0,0,0,0.0387682331735118,0,0,0.220792297676471,0,0.0707778985873002,0.0509751646163775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00915757389726105,0,0.0709310004078364,0,0,0,0,0,0,0,0.0577084706142574,0,0.0303142994565651,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121248739804489,0,0,0,0,0,0,0,0,0,0.249123204926776,0,0.0102501401895752,0,0,0,0,-0.00845666446786349,0.108506013903065,0,0,0,0,0,0.095611564247207,0,0,0,0,0,0,0,0,0.144363447123775,0,0,0.0336171640729095,-0.0317370063359825,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034210732516626,0,0,0,0,0,0,0.0735623363697901,0,0.0552257355150779,0,0.0159298633283233,0,0,0,0,0.0589660200679988,0,0,0,0,0,0,0,0,0,0,0.5251837529355,0,0,0,0.0650152312919719,0.0353156281343641,0.0113214418424325,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191532897388973,0,0.0136095333502178,0,0,0,0,0,0,0,0,0,0.0400001483584488,0,0,0,0,0,0,0,0,0,0.0934937016477971,0,0.113309827869787,0.00260385687498747,0,0,0,0,0,-0.107866596850147,0.0921545359515418,-0.0971522805461293,0,0,0,0,0
X000858.SZ,0,0,0.0934697577645439,0,0,0,0,0,0,0,0.16486870004737,0,0,0.231573586093615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135517587406344,0.086732753200755,0,0,0,0.163347672164381,0.0221991503359079,0,0,0,0,0,0,0.0193854921361365,0,0.093813057529392,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.0573438960107074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367284768801069,0,0,0,0,0,0,0,0,-0.131929806567147,0,0,0,0,0.22720406398383,0,0.0900175541086061,0,0.00131497518490254,0,0,0.0841222542062421,0,0,0.0333458780564449,0,0,0,0,0,-0.057222932375298,-0.0273536865179092,0,0,0,0,0,0
X002304.SZ,0.151950783126804,0,0,0,0.15312084835862,0,0,0,0,0,0,0,-0.0537532083057275,0,0,0,0,0,0,0,0,0,0.0320242694486171,0,0,0,0.0211177279975231,0,0,0,0,0.0417613506777165,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.165064029235267,0,0,0,0,0,0.127341645762703,0,0,0,0,0.0114268262652127,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842663764847579,0,0.117910842604192,0,0,0,0,0.0618278666747949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404857857406012,0,0,0,0,0,0,0,0,0,0.0406143172713255,0,-0.0839617906689455,-0.0185209352509492,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182775092957289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152284613143568,0,0,0.0383147541103979,0,0,0,0,0,0,0.0325904251082875,0.0837310378787897,0,0.0299286133091362,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333669638815648,0.122317695725154,0,0,0,0.119764180714688,0,0,0,0,0.0140368077918724,0.0196444967102345,0,0,0,0,0,0,0.217493481100286,0,0.0131180627542495,0,0,0,0,0.0389594783703648,0.0722200557467153,0,0,0,0,0,0,0,0,0,0,0
