,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X002475.SZ,X600276.SH,X000568.SZ,X000651.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000625.SZ,X000338.SZ,X000063.SZ,X600031.SH,X002304.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X002463.SZ,X000157.SZ,X002241.SZ,X600703.SH,X600372.SH,X000977.SZ,X600584.SH,X600066.SH,X002236.SZ,X002028.SZ,X600522.SH,X000921.SZ,X600741.SH,X002049.SZ,X600183.SH,X601877.SH,X000661.SZ,X002129.SZ,X002180.SZ,X002223.SZ,X600487.SH,X000800.SZ,X002156.SZ,X600060.SH,X002074.SZ,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.131176704987856,0,0,0.106837364266807,-0.0183726407693564,0,0.186653274675668,0,0,0,0,0,0,0,0,0,0,0.0176926738694105,0,0,0,-0.0383542920379178,0,0,0,0,0,0,0,0,0,0,0,-0.00290309374845519,0,0,-0.00117111538668129,0,0,0,0.0230441619690615,0,0,0,0,0.0191764867480054,0,0,1.73472347597681e-18,0,0,0,-0.0361453999291115,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.00218266382994163,0,0.463680641613006,0,0,0,0,0,0,0,0,0,0,0.13504107103309,0,0,0.0214450549593039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01230649436575,0,0,0,0,0,0.0549199347849034,0,0.0330923359650361,0,0,-0.0165925664040444,-0.0272041306878594,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.0122720612068813,0,0,0,0,0,0,0,0,-0.14680751510101,0,0,0,0.243391393679299,0,0,0.0528273924599236,0,0,0,0,0,0,0,0.0404231873708991,0,0,0.0426092185677398,0,0,0,0,0,0.0346466163573529,0,0,0.105857356748053,0,0,0,0,0,0,-0.0125844213382773,0.0932199567010948,0,0.0108053555466935,0,-0.105631061477708,0,0,0.0353661523326083,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.181264284276586,0,0,0,0.00309428423442057,0,0,0,0,0.0139349271410735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26192223139504,0,0,0,0,0,0.0389072432953913,-0.160074808517868,0,0,0,0,0,0,0,0,0.0230568264625673,0,-0.0188423421249122,0,0,0.152745328716921,0,0
X600809.SH,0,0,0,0,0,0,0,0.211618242893315,0,0,0.0149534790485561,0,0,0,0,0,0,-0.0532318722543048,0,0.159743546045726,0,0,0,0,0,-0.0273685256819158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125203560975611,0,0,0,0.00413548373107269,0,0,0,0,0,0.0107518010213195,0,0,0,0.0305365161005023,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600127046742745,0,0,0,0.168288102975001,0,0.231182061987323,0,0,0,0,0,0,0,0,0,0,0.0377099450987189,0,0,0,0,0,0,0,0,0.0871168356905802,0,0,0.0356304821588034,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.16614983010202,0,0,0,0,0,0,0,0,0,0.170856806629142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932939598818218,0,0,0.0590573238389954,0.0498258110143373,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245467372001737,-0.167065131929967,0,0,0.0426539723209381,0,0
X000568.SZ,0,0.879451432618208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103996159199453,0,0,0,0,0,0,0,0,0,0,0,0.0755628561696629,0,0,0,0,0,0,-0.0555452546483571,0,0,0,0,0,-0.11481083269025,0,0,0,0.154657111457907,-0.0537219223476658,0,0,-0.0325381975084742,0,0,0,-0.0195586230863524,0,0
X000651.SZ,0,0,0,0.31415222877831,0,0,0,0.071749572847869,0,0,0,0,0,0.0456434214789312,-0.135589571585128,0,0,0,0,0.113520609295082,0,0.0837129465467601,0,0.0925792474760074,0,0.0810419082577919,-0.0179103957849074,0,0,0,0,0,0,0,0,0.0903729993340787,0,0,0,0,0,-0.0157451128164106,0,0,0,0,0,0.0487661471415273,-0.00975762155854308,0,0,0,-0.0157008903733905,0,0,0,-0.02277115659598,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257526227885105,0,0,0,0,0,0,0,0,0.108692288135576,0.0404664719638601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00305570581495385,-0.0354558805924082,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0510737215416529,0.0546734358414339,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152640180771598,0,0.204086083101744,0,0,0,0,0,0,0,0.334741762321704,0,0.0126816748723431,0,0,0,-0.0569223899278038,0.0189167897014376,0,0,0,0,0,0,0,0,0.0839278461007978,-0.0688467119869552,-0.0199858687631002,0,0,0,0.0625783589810555,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872413879724144,0,0,0,0,-0.014733972032465,0,0.0336910865714868,0,0,0,0,0,0,0,-0.0215816733573904,0,0,0,0,0,0,0,0,-0.0407854915170315,0,0,0.00582775060730032,0,0,0,0,0,0,0.094752313063992,0.00697844780021335,0,-0.0494828497132129,0.0318167420310378,0,0,0,0,0,0
