,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X600809.SH,X601877.SH,X000661.SZ,X600703.SH,X000100.SZ,X000157.SZ,X600271.SH,X002236.SZ,X300124.SZ,X002007.SZ,X300003.SZ,X300142.SZ,X002008.SZ,X600498.SH,X002179.SZ,X002506.SZ,X600177.SH,X000625.SZ,X000977.SZ,X002371.SZ,X600487.SH,X600183.SH,X600522.SH,X600776.SH,X000050.SZ,X600066.SH,X000066.SZ,X002129.SZ,X600867.SH,X002049.SZ,X002241.SZ,X600089.SH,X300146.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.166492503266387,0,0,0,0,0,0,0,0,0,0,0,0.00172680160531261,0.0209550877287435,0.0321504973539065,0,0,0,0,0,0,0,0.136556278865188,0,0,0,0.0648810962510316,0,0,0,0,0,0.0289371647072944,0,0,0,0,0,0.0100291851990462,0,0,0,0,0,0,0,0,0,0,0,-0.00783823590821045,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.142723255469819,0,0,0,0,0,0.3052867428386,0,0,0,0.381657772486524,0,0,0,0,0,0,0.0209947842742792,0,0,0,0.0591284954025385,0,0,0,0,0,0,0,0.0221699273728597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.170730023552617,0,0,0,0,0,0.0548005314879977,0,0.0588877505845443,0,0,0,0.138743947387581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187187235351282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431965500731774,0,0,0,0,-0.0255190836659809,0,0
X600104.SH,0,0,0.168145162944005,0,0,0.0254605882087643,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173570750023438,0,0,0,0,0,0,0,0.0793774478865803,0.122010388484403,0,0,0,0.0291955094792132,0,0,0,0,-0.00348996428088614,0,0,0,0,0,0,0
X600276.SH,0,0,0.0415135895237006,0,0,0,0,0,0,0,0,0,0,0.175206759664087,0.0580085494269545,0,0,0,0.141356966742818,0,0,0,0,0,0,0,0.120003882070981,0.198312647452108,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583722045657931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0418077629722646,0,0,0,0.00618399061669669,0,0,0,0,0,0.0470351099314423,0.102319525370302,0,0,0,0,0,0,0,0,0.482792910233921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364086069026812,0,0,0,0,0,0,0,0,0,-0.0482895454324521,0,0,0,0,-0.0457254227786446,0,0
X002304.SZ,0,0.229324885633458,0.0955053919040866,0,0,0,0,0,0,0.066536178028313,0,0,0,0.0523384717513132,0,0.174598101293926,0,0,0,0,0,0,0,0,0,0.11992478278574,0,0,0,0,0,0,0,0,0,0,0.00609896515922576,0,0,-0.00890531665405816,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0140396145117574,0,0,0,0,0.0236088510646156,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18846154391006,0,0,0,0,0,0.0387296669295288,0,0,0,0,0.297697373361587,0,0,-0.0276537291269046,0,0,0,0.0753757288738285,0,0,0,0,0,0.22900190227394,0,0.259267331828012,-0.0115488029226723,0,0,0,0,0,0,0,0,0,0,0.00809781717473405,-0.0749340529787402,0,0,0,-0.0135242651283858,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236766048960777,0.117183120288362,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.205535870403329,0.000137921739571749,0.0579038961027671,0,0,0,0.12897104671785,0,0.0606335053029548,0.0594400774155978,0,0.0227840499210138,0.0042431763366045,0,0,0.0375973026538674,0,-0.0305230532049346,0,0,0,0,0,0,0
X600031.SH,0,0.0739787544875759,0.0783235833040636,0,0,0,0.0840825270406839,0,0,0,0,0,0.290150891730948,0.0415496843802324,0,0.0445522561597267,0.0140771250287769,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17445667003933,0,0,0,0,0,0,0,0,-0.00287596840604929,0,0,0,0,0.0269153829203684,0,0
X000568.SZ,0,0.24588853756312,0,0,0,0,0,0,0,0,0,0,0.0179511334158723,0.0694756407234583,0,0.173509164883993,0,0,0,0.0682202037199212,0,0,0,0,0,0,0,0.0947825760402222,0,0,0,0,0,0.00542779329160457,0,0,0,0,0,0,0,0,0,0,0.0821540208728768,0,0.00965993205241714,0,0,0,0,-0.0132056232612634,0,0,0,0,-0.0199326928363868,0,0
X600690.SH,0,0,0.0108122946429252,0,0,0.185504420070273,0,0,0,0.0406480761119411,0,0,0.0845478229972765,0,-1.73472347597681e-18,0.107907896076843,0,0,0,0,0,0,0,0.0107429781707777,0,0,0,0,0.162225778483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411088949973369,0,0,0,0,0,0,0,0,0,0.0188060864385547,0,0
X000338.SZ,0,0,-0.0245167119279641,0,0,0,0,0,0,0.649624941730077,0,0,0,0,0,0,0,0,0,0,0,0.039426533574289,0,0,0,0,0,0.0472111417531624,0,0,0,0,0,0.112117170049649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520760507239031,0.0143194811866428,0,0,0,0,0,0
X002475.SZ,0,0,0.109327036407407,0,0,0.203369397114449,0.0165999938686915,0.142167802473476,0,0,0,0,0,0,0.0274432029056227,0,0,0,0,0.209295428920433,0,0,0,0,0,0,0,0,0.20531102964467,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0198641984304612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231405166819418,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.1370732292322,0,0,0,0.158352963310816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24543371699923,0,0,0,0,-1.73472347597681e-18,0,0,0.0857058490534855,0,0,0,0,0.0477217663341235,0,0,0.0748143891339999,0,0,0,0,0,0,-0.0193594018837472,0.00706531959327708,0,0,0,0,0,0
X000596.SZ,0,0.0480034921037397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542371865292549,0,0,0,0,0,0,0,0,0,0,0.078225393106892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581540812084854,0,0,0,0.0940229688748013,0,0,0,0,-0.0435627274799012,0,0,0,0,-0.0464454897417812,0,0
X600809.SH,0,0.336941354532274,0,0,0,0,0,0,0,0,0,0,0.152105999389622,0,0,0.180199471973399,0,0,0,0.00252479997596116,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0793986537604415,0,0,0,0,0.0105592508854097,0,0.0274899120247372,0,0,0,0,0,0,0,0,0,-0.0377553444561201,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0622730264500873,0.152002018706682,0.00363511370454317,0,0,0,0,0,0,0,0,0,0,0,0,0.0793378082076228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0234305457645934,0,0,0,0,0,-0.00917651449444898,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.224557417640943,0,0.0706281540250312,0,0,0,0,0,0,0,0,0.188568446123571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742289260642916,0.0376697736172405,0,0,0,0,0,0,0,0.0228764631388902,0,0.0656574936896765,0,0,0,0,0,0,0.00322287811405443,0,0,0,0,0.00323762536937755,0,0
