,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X600703.SH,X000100.SZ,X300003.SZ,X600271.SH,X002236.SZ,X300124.SZ,X002008.SZ,X002007.SZ,X000625.SZ,X300142.SZ,X000157.SZ,X600487.SH,X002179.SZ,X600177.SH,X002456.SZ,X300146.SZ,X600498.SH,X002506.SZ,X000977.SZ,X600066.SH,X002241.SZ,X600867.SH,X000050.SZ,X600522.SH,X002371.SZ,X600566.SH,X600089.SH,X600776.SH,X600183.SH,X600372.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.292567706442051,0,0,0,0,0,0.00857521120603503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827213396560633,0,0,0,0,0,0,0,0,0,0,0.0961717043282765,0,0,0,0,0,0,0,0,0,0.00519295452169218,0,0,0,0,0,0,-0.0361259524320001,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0376661311351548,0.122204208601069,0,0,0,0,0.44369526549426,0,0,0,0,0.177859044193877,0,0,0,0,0.0559634154406462,0,0,0,0,0,0,0,0,0.00338898745336238,0,8.67361737988404e-19,0,0,0,0.0243435971329056,0,0,0,0,0,0.00661567042525268,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.173793768195648,0,0,0,0,0,0.00577675107658261,0,0.137264429282883,0,0.0992006904877382,0,0.125194313578768,0,0,0.0184535818486902,0,0,0,0,0,0,0.00869203242918757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103607712216211,0,0,0,0,-0.0715081559067553,0,0
X600104.SH,0,0,0.0912790704192541,0,0,0,0,0,0,0,0,0.0720521120843462,0,0.0457907842986442,0.0921379311842362,0,0,0,0,0,0,0,0,0,0,0,0,0.128616375253959,0,0,0,0,0,0.0241146074980231,0,0,0,0.0176567348055598,0.0474664480826472,0.0524999116641333,0,0.00719776261187448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202472873135907,0,0
X600276.SH,0,0,0.0719811073039286,0,0,0,0.0884493548217351,0,0,0.0614661838667549,0,0,0,0,0.0523382182783533,0,0,0,0,0,0,0.0417277033611847,0,0,0,0.0465887003105538,0,0,0.0606860907238844,0,0,0,0,0.0785795162987676,0.0931423761777453,0,-0.0363599952499751,0,0,0.0423384286833813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315546555844865,0,0
X002415.SZ,0,0,0.0573301683237112,0,0,0,0,0.0515075044716895,0,0,0,0,0.114787315989715,0.0321086292654258,0,0,0,0,0,0,0,0,0,0.266038890269473,0,0,0,0.00505635853169843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021112704170606,0,-0.010480745716722,0,0,0,0,0,0,0
X002304.SZ,0,0.192852920534084,0,0,0,0,0,0,0,0,0,0.0741677177316327,0.0985578829638036,0,0,0.0772991629644485,0,0,0.0860807278662175,0,0,0,0,0,0,0,0.00262352605249325,0,0,0,0,0,0,0,0.028314711948439,0,0,0.0399377760541375,0,0,0,0,0,0,0,0,0.0143210858810813,0,0,0,0,0.0100946223206237,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0110809927906365,0,0,0,0,0,0,0.1089789925638,0,0,0,0.0972216268146806,0,0,0,0.0593575714191093,0,0,0.104543678273267,0,0,0,0,0,0,0.0610237974946131,0,0,0,0,0,0,0,0,0.0631937756492523,0,0,0,0,-0.0152661494656355,-0.0820075134099922,0,0,0,-0.0984203757623219,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.253521765067885,0,0,0,0,0,0,0.0402887461857956,0,0,0,0,0,0.0302358285172962,0,0,0,0,0,0,0,0.222652186625454,0,0,0,0,0,0.11574180609836,0,0.130593820240639,0,-0.0619897128302173,0,0,0,0,0.00601058245032379,0,0
X600690.SH,0,0.262053803168026,0,0,0,0,0,0,0,0,0,0,0,0.023478697989831,0.036027198007099,0,0,0,0,0,0.00117892766043112,0,0,0.133145486167212,0,0,0,0.125233509891931,0,0.134279283712085,0,0,0.0357907022757855,0.0550428805326857,0,0,0,0.0373194814694532,0,0,0,-0.0563117740267826,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.00778275244480251,0,0
X000568.SZ,0,0.311702440324503,0,0,0,0,0,0,0,0,0,0,0.0444411853896161,0.218684166412148,0,0.0235975059700153,0,0,0.0810814342246681,0.00683261572777448,0,0,0,0,0,0,0.0130151420641806,0,0,0,0.0697783816950498,0,0,0,0,0,0,0,0,0,0.0274713871476384,0,0,0,0,0,0,0,0,0,0,-0.0205673233964435,0,0,0,0,0,0,0
X600031.SH,0,0,0.118959902734621,0,0,0,0,0,0,0,0,0,0,0.00737872693388455,0,0,0.05954835774431,0,0.177149626408552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822308754165604,0,0,0,0,0,0,0,0,0,0.0892130141665598,0,0,0,0,0.107232892625718,0,0,0.0481431011404158,0,0,0,2.16840434497101e-19,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791075206775999,0,0,0,0.118210070712731,0,0.119615411542922,0,0,0,0,0,0.00837459760570501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11456672596864,3.46944695195361e-18,0.0287114871060855,0,0,0,0,0,0.147682098416137,0,0.0696820186899815,0,0.0259213370356726,0,0,0,0,-0.0608393800814907,0,0
X000338.SZ,0,0,0,0.145055570378616,0,0,0,0,0,0,0.0514257313079982,0.151107803573204,0,0,0.133959606021933,0,0,0,0,0,0,0,0,0,0,0,0,0.0781650317463919,0,0,0,0,0,0,0,0,0,0,0.0619944100310768,0,0,0,0,0,0,0,0,0,0,0.128346955452599,0,8.67361737988404e-19,0.0525729057716425,0,0,0,-0.0221557561407555,0,0
X600741.SH,0,0,0.114155181376259,0,0,0,0,0,0,0,0,0.0994266221416154,0,0,0,0,0,0.146282313652184,0,0,0.0476982150328135,0,0,0,0,0.152243849932946,0,0.0348189584456667,0,0,0,0,0,0,0,0,0,0,0,0,0.081548184926428,0,0,0,0.0869582946372703,0,0,0,0,0,0,0,0,0,0,0,-0.000142097660015585,0,0
X000596.SZ,0,0.0857496589435615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257282189166993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109620080847112,0,0,0,0,0,0,0,0,0,0,0,-0.052925564285381,0,0,0,0,0.0317196842563011,0,0
X000661.SZ,0,0,0.0273208399325318,0,0,0,0,0,0,0,0,0.14549310001054,0,0,0,0.0767268575972423,0,0,0.0967652250873498,0,0,0.0246139295162202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181087515982438,0,0,0,0,0,0.0923953489089772,0,0,0,0,0,0,0,-0.0695451066572119,0,0,0,-0.0225755360800304,0,0
X601877.SH,0,0.0116846485088996,0,0,0,0,0,0,0,0,0,0,0.0550885575179328,0.153586959332118,0.103208321061006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273141419048847,0,0,0,0.0217086755511958,0.00992265676678227,0,0,0,0.000584118843463795,0,0,0,0,0,0,0,0,-0.0290744006677198,0,0,0,0,0,0,0
X600809.SH,0,0.359468612280486,0,0,0,0,0.021715010983012,0,0,0,0.00774454503697206,0,0.0420088607989524,0.129043649446372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613356617957786,0,0,0,0,0,0,0,0,0,0,0.0164860696259907,0,0,0,0,0,0,0,0,0,0,0,-0.0123253343516504,0,0,0,0,-0.0796573872250435,0,0
X600703.SH,0,0,0,0,0,0,0,0.208255279710423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197446194011764,0,0.0640638468005789,0,0.100945239275903,0,0,0,0,0,0.0735145886515426,0,0,0,0,0,0,-0.0590593847468592,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0885384600159271,0,0,0,0,0,0.0826328328412855,0,0,0,0,0,0,0,0.0402014789001247,0,0,0,0,0.155056005266042,0,0,0,0,0.211401382571488,0.0881106973990736,0,0,0,0.136896001003283,0,0,0.00449113640756396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670191139109376,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0559774085762025,0,0,0,0,0,0.0742284837198861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540682018313861,0.0159211756669339,0.258697680801525,0,0,0.0286119330674161,0.043132031081644,0,0.051190750247478,0,0,0.0572809978109184,0.156823193135054,0,0,0,0,0,0,-0.0263543667626801,-0.026575888718097,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0641413490185606,0.144716796453755,0,0,0,0,0.0560545052524654,0,0,0,0,0,0,0.0198572397550853,0,0,0,0,0,0,0.0348964864664434,0,0,0,0,0,0,0,0,0,0.107666035422782,0,0,0,0,0,0,0,0,0.00643003857882942,0,0.150736388251787,0,0,-0.011964005398964,0,0,0,0,-0.0235389810527349,0,0
