,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X002475.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X600487.SH,X600498.SH,X000100.SZ,X002008.SZ,X600809.SH,X000625.SZ,X002007.SZ,X000661.SZ,X300142.SZ,X000157.SZ,X000596.SZ,X600867.SH,X600566.SH,X002179.SZ,X300146.SZ,X600177.SH,X600066.SH,X002456.SZ,X002506.SZ,X600522.SH,X600089.SH,X600372.SH,X002180.SZ,X002241.SZ,X000977.SZ,X300136.SZ,X600699.SH,X002294.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.0365277226084172,0,0,0.0306637147630556,0,0,0,0,0,0,0,0,0.0382291732665328,0,0,0,0,0,0,0,0,0.12812895991591,0,0.00520914102512849,-1.73472347597681e-18,0,0,0.00285725740349808,0.0333419490983458,0.143640989672949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128466463948366,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.00843892163801741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100595295960155,0.0929951074910017,0,0,0,0,0,-0.0367938781137557,0,0,0,0,0,0.0518536448260871,0,0,0,0,0,0,0.139431367602298,0,0,0,0,0,-0.00474457789470514,0.0191459156473675,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.252897680123053,0,0.0921702296554285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268765936585785,0,0,0,0,0,0,0.0456063672384058,0,0,0.13802123621452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111227537484439,0.0578779343174247,0,0,0,0,0,0
X002475.SZ,0,0,0.191718256739597,0,0,0.0446954359101219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342168894939702,0,0,0,0,0,0,0,0,0,0.385707949179623,0,0,0,0,0,0,0,0.113969358822811,0,0,0,0,-0.00511736056789815,0.0728395954832115,0,0,0,0,0,0
X600741.SH,0,0,0,0.100561504450886,0,0,0.0332458969523667,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.223621051682377,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.13699854965366,0.103155148785311,0,0,0,0,0,0,0.0897784471881334,0,0,0,0,0,0,0.00610855818990332,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00989826943651938,0,0.032936168397667,0.0842059626571982,0,0,0,0,0.0639720300655323,0,0,0,0,0,0,0,0.212356236149693,0,0,0.169345321003358,0,0,0,0,0,0,0,0,0.0473343201310162,0,0,0,-0.00957484101003774,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189959813142834,0,0,0,0,0,0,0.141670236929776,0,0.0188259398386309,0.00220333877665957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0.00239266239788423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353229360366846,0.283025535231177,0,0,0,0,0,0,0.0816929767054274,0.182622760206656,0,0,0,0,0.0187200936639685,0,0,0.0499431773995809,0,0,0,0,0,0,0,0.159951373812701,0,0,0,0,0.171970186177676,-0.0077153131495079,-0.0633318836511595,0,0,0,0,0,0
X300003.SZ,0,0.122654465062584,0,0,0,0.26753244223814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303651170074068,0,0,0.00678741622999726,0.205592316617129,0,0,0,0.1691901634963,0,0,0,0,0,0.366213070073733,0,0,0,0,0,-0.205595836982677,0,0,0.0293616259073662,-8.67361737988404e-19,0,0,-0.0740426657237061,0,0.139163949273389,0,0,0.0454093830825946,-0.127075474641974,0,0,0,0,0,0
X002236.SZ,0,0,0.547872471513457,0,0,0,0,0,0,0,0,0,0.150450075859513,0,0,0,0,0,0.162178158551478,0,0.0148919933884032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108034238069371,0.0557572746702552,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.171606920724156,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.420605020463788,0,0,0.00287374654771097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253505728746951,0,0,0,0,0,-0.00574647391932335,0,0,0,0,0,0,0
X600487.SH,0.167711121003851,0,0,0,0,0,0,-8.67361737988404e-19,0.071064776790723,0.439640038961178,0,0,0,0,0,0,0,0.108300386031464,0,0,0,0,0,0,0,0,0,0.16039707448831,0,0,0,0,0,0,0,0,0,0.0445375096913285,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178353867598999,-0.0173037195155713,0,0,0,0,0,0
X600498.SH,0,0,0.192976721302784,0,0,0,0,0,0,0.244575018280703,0,0,0,0,0,0,0,0,0,0,0,0.0179656032599365,0,0,0,0,0,0,0,0,0,0,0,0,0.00772404593000001,0,0,0,0,0,0,0,0,0,0,0,0.335844098347591,0,0,0.0253128078029224,0.0580495826814449,0,0,0,0,0,0.082632856937364,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0665778169961112,0,0,0,0,0,0,0,0,0.029527252068272,0,0,0,0,0,0,0,0.355856593245543,0,0,0.142001317911324,0,0,0,0,0,0,0,0,0.109001755449701,0,0,0,0,0,0,0.0573029487981601,0,0,0,0,0,0,-0.00191801823030421,0,0,0,0,0,0
X002008.SZ,0,0,0.268573755786602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833729890408045,0,0,0,0,0,0,0,0,0,0,0.0859070041554607,0,0,0.0990795407537172,0,0,0,0,-0.0313990013214766,0.0872907862683575,0,0,0,0,0,0
X600809.SH,0.160615399338503,0,0,0,0.119530158439995,0,0.356432190966749,0,0,0,0,0,0.11717132856208,0,0,0.00595940936376284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104852392856961,0,0,0,0,0,0,0,0,0,0.218924285223024,0,0,-0.011879517736324,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242584323503715,0,0,0,0.12391014422423,0,0,0.0718826603737456,0,0,0,0,0,0.096068003013227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224265091511078,0,0,0.0452267155063237,0,0,-0.0235671128890476,4.33680868994202e-19,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148183408870525,0,0,0.503529221793854,0,0,-0.0752825025935319,0,0,0,0,0,0,0,0,0.376415082508387,0,0.0646914996261105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138582085287567,-0.0119027038018154,-0.00174079514939286,0,0,0,-0.0413883727475997,0,0
X000661.SZ,0,0,0,0,0,0.079513439175046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401981332518271,0,0,0.254142687558998,0,0,0.134304962065509,0,0,0.139152840419751,0,0,0,0,0,0,0,0.0289199853952977,0,0,0,0,-0.0672404669003057,-0.0547509799850839,0,0,0,-0.303407713103235,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179196810158903,0,0,0,-0.329669848551584,0,0,0,0,0,0.431938555251546,0,0,0,0,0,0,0,0,0.515384522365095,0,0,0,0,0,0.222660647816656,0,0,-0.0893242087608058,0.167974271969718,0,0,0,-0.0284457563039153,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.256552056493613,0.0280919547952214,0,0,0,0,0,0,0.0090844377235317,0,0,0,0,0,0,0,0.162845991371329,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0755225858894942,0,0.0269811361912257,0,0,0,0,0,0.00592044618397343,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.138394393384741,0,0.461202646968974,0,0,0,0,0,0,0,0,0,0,0.0119807665331142,0,0,0,0.0734709751828016,0,0,0,0,0,0,0,0,0,0,0,0.0320436955620043,0,0,0,0.217088602041008,0.0226602372200565,0,0,0,0,0,0,0,0,0,0,0,0,-0.016935461603798,0.0377483782795725,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.221415179379868,0,0,0,0,0,0,0,0,0,0,0,0,0.241523970088291,0,-0.172174103449709,0,0,0,0.470113922179836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517831181396439,0,0,-0.0558411661780754,0,0.12326603470323,-0.212785830545401,0,-0.0305993927460594,0.0665482028101149,0,0.182559792443368,0,0,0,0
X600566.SH,0,0,0,0,0,0.398695764052632,0,0,0.019562602454045,-0.047850310356976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453285135711548,0,0,0,0,0.121058422290453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279199446167637,0,0,0,-0.00800086766173963,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350895755173404,0.190400594845423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117921356329518,0,0,0,0,0,0,0.334470508344388,0,0,0,0.025068161099454,0.351222075833154,0,0,0,-0.0164851625788362,0.000790260425752254,0,0,0,-0.148013903570191,0,0
X300146.SZ,0,0,0,0,0,0,0.179319392965843,0,0,0,0,0,0.0715149657607716,0,0,0.223275686977075,0,0,0,0,0,0,0,0,0,0.0156548843825274,0,0.221491442759272,0.149301851579196,0.0815074906406366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505184994808096,0,0,0,-0.0888060325525354,0,0
X600177.SH,0,0,0,0,0,0,8.67361737988404e-19,0.139564349453753,0,0,0,0,0,0,0,0,0,0,0,0.0175511012338375,0.0736698559921013,0,0,0,0.0215994437113455,0.0219016062691043,0.0446487876048204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166025934402746,0,0.0385008136747682,0,0,0.000120037223109432,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298404415559428,0,0,0,0,0,0,0,0.113048935308071,0,0.0437124422188813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119640441201388,0,-0.00317376149076496,0.0162111513707736,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.282012297462577,0,0,0,0,0,0,0,0,0.0169667448345479,0,0,0,0,0,0,0.183751487973262,0,0,0,0,0,0,0,0,0,0.0462583796748599,0,0,0,0,0,0,0,0.093943396665224,0,0.163021244066421,0.176423480635075,0,0,0,0,0.022177091054287,0,0,0,0,0,0,0
X002506.SZ,0,0,0.123369967016653,0,0,0,0,0,0,0,0.0139518285187156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127574762251674,0,0,0,0,0.153496190614909,0,0,0,0,0,0,0,0,0,0,0,0,0.00817112074960744,-0.0288011410866959,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.0474579482184925,0,0,0,0,0,0,0,0,0,0.144979025859297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228527756097056,0,0,0,0,0,0,0,0,0,0.162148137925782,0.088624306685546,0,0,0,0,-0.00922803774548604,-0.0315575805268696,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535132322920695,0,0,0,0,0,0,0,0.173805339137995,0,0,0,0,0.111628747901637,0,0.112170941827712,0.00814811848157085,0.178312411601007,0,0,0,-0.000908039049310728,-0.0194759749348184,0,0,0,0,0,0
X600372.SH,0,0,0.00632768475665627,0,0,0,0,0,0,0,0.142339245365952,0,0,0,0,0,0,0.0680215598324887,0.0541894310272289,0,0,0,0,0.0189354412664766,0,0,0.133795202766238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195672344629062,0,0.151110447063372,0,0,-0.00616313355514139,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0906606718919747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136743896364927,0,0,0,0,0.0449089974048267,0,0,0.0544555330893557,0,0,0.143238616505139,0,0,0,0,0,0,0,0,0,0.0753911528163684,0.173970611586667,0,0,0,0,-0.00851760686925682,-0.0297906398082148,0,0,0,0,0,0
X002241.SZ,0,0,0.0169494488519751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255713924112613,-4.33680868994202e-19,0,0,0,0,0,0.214202293778565,0,0,0,0,0,0,0,0,0,0,0,0.0367810478776954,0,0,0,0,0,0,0.12148045438354,0.190254183271973,0,0,0,0,-0.00785799099585573,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.62978964525935,0,0,0,0,0,0,0,0,0.0170466187853153,0,0,0.0928349816392007,0,0,0,0,0,0,0,0,0,0,0,0.0338897988023461,0,0,0,0,0,0,0,0.136094803868087,0,0,0,0,0,0.1262846159883,0,0,0,0,-0.00912917230417712,-0.0380242677224047,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0524973133385127,0,0,0,0.598618463667299,0,0,0,0,0.0143347007260402,0.283766166049794,0,0,0.257913258131154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202457283469394,-0.0251136637228216,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.116373503045247,0,0,0.142736337302085,0,0,0,0,0,0,0,0,0,0,0,0.0929490653422231,0,0.0982381167120387,0,0,0.0332159874055774,0,0,0,0,0,0,0,0,0,0,0,0,0.138495174900719,0.0763609963472932,0,0,0,0,0,0,0,0,0,-0.0312073080229379,0,0
X002294.SZ,0,0,0,0,0,0.0363644214925037,0,0,0,0,0,0,0,0,0,0,0,0,0.271321692608999,0,0,0,0,0,0,0.271781628772035,0,0,0,0,0,0,0.193855901641009,0,0,0,0,0.0322285060584978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998677737694327,-0.0531474630231336,0,0,0,0,0,0
X600183.SH,0,0,0.0482457881264243,0,0,0,0,0,0,0.0687636333079174,0,0,0,0,0,0,0,0,0,0.115120157417283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304480094350123,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0542029840625185,-0.00647062949021113,0,0,0,0,0,0,0,0.145239701083811,0,-0.208641660207243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010721275895293,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010028859128142,-0.0463131829894211,0,0,0,0,0,0
Slope,0,0,0,0,0,0.0606201628224677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.545135076633827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8862024518112,0,0,0,-1.84739735395672,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267027870143155,0,0,0,0,0.3676094458502,0,0,0,0,0,0,0,-0.0555477122652235,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315476491495607,0,0,0,-0.299671417024345,0.26258085489291,0,0,0,0,0,0,0
RealEstate_excess,0,0.000508544307705968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114784445915699,0,0,0,0,-0.0430396460584417,0,-0.0434640423826385,0,0,0,0,0,0,0.0694388169252448,0,0,-0.0239714230117701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317522792944329,-0.0098180943768653,0,0.18195432152249,0,0.0431349458389044,0,0
MKreturn,0,0,0,-0.165538789422886,0,0,0,0,0,-0.0148997171405424,0,0,0,-0.109301881083923,0,0,0,0.0391356725100714,-0.111657968100111,0,0,0,0,0,0,0,0,0,0.102569953556942,0,0,0,0.0781897254680517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246145341751828,-0.0403502016462069,0.0954129542731577,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00063051951675892,0.00109625739009376,0,0,0,0,0,0,0,0,0,0.000905050114086209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266585184398051,0,0,0,0,0,0,0,0.00282566645921758,0,0,0,0,0,0,0,-0.00426519603085282,0.00484068617989407,0,0,0,0,0.0126901491020043,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.118953682166982,0,0,0,0,0,0,0,0,0,0.0212340970134759,-0.0199823018405467,0,0,0,0,0,0,0,0,0,0,-0.439677415362106,0,0,0,-0.0174342371473696,0,0,0,0,0,0,0,0,0,0,-0.0524426611279295,0,0,0.290501798691949,-0.101413412687593,-0.116263781448995,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493618283944511,0.0728343666326444,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00482341309739351,0,0,0.00539185700621885,0,0,0,0,0,0,0,0,0,0,0,0,0.0025575556040326,0,0,0,0,0,-0.00779100564113943,0.00475917636755382,0,0,0,0,0,0
