,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600690.SH,X600276.SH,X600031.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600741.SH,X002129.SZ,X600703.SH,X600118.SH,X600271.SH,X002241.SZ,X600177.SH,X600066.SH,X600582.SH,X002236.SZ,X601877.SH,X000581.SZ,X000800.SZ,X000568.SZ,X000559.SZ,X000623.SZ,X000550.SZ,X600839.SH,X002475.SZ,X600060.SH,X002294.SZ,X000977.SZ,X300124.SZ,X002007.SZ,X002292.SZ,X000869.SZ,X000050.SZ,X300146.SZ,X000400.SZ,X002456.SZ,X002008.SZ,X002465.SZ,X600252.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.0770108418200733,0.118094430916096,0,0,0,0,0.134340296088951,0,0,0.00463923227953169,0,0,0,0,0.0967789607290134,0,0,0,0,0,0,0,0,0,0.0849164988157128,0,0,0,0.0406824950188554,0,0.0156717892755476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100832319430548,0,0,0,0,0,0
X600519.SH,0,0,0,0.216104465495649,0,0,0.0714524963714983,0,0,0,0,0,0,0.137082840153357,0,0,0,-0.0294089947467579,0,0,0.0201524156033646,0,0,0,0,0,-0.020318822349064,0,0,0,0.00623992750189332,0,0.00788515459534452,0,0,0,0,0,0,0,0,0,0,0,-0.0605415591340139,0,0,0,0,0,0,0,0.0227842900848614,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0614675625075234,0,0.0422410020480178,0.103573719719969,0,0,0,0.161555832563762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163307285162613,0,0,0,0.00796782734916857,0,0,0,0,0.00183317208968545,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0319602135595873,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101677731713423,0.132582806453608,0,0,0,0,0,0.104594074094994,0,0,0.0313731103017614,0,0.0715143420716876,0,0.235677646941852,0,0,0,0,0,0,0.0929572808958731,0,0,0,0.129608084719002,0,0,0,0.133351748729613,0,-0.0355833665145634,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0487870130532411,0,0,0,0,0,0,0,0,0.0173076092675521,0.100513346716315,0,0,0,0,0,0,0.0231988470575442,0,0,0,0,0,0.147889764347192,0,0,0,0,0,0,0.122423933118042,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0664450563769936,0.0344678746857015,0,0,0,0,0.00713377161252996,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.125691388079621,0,0,0,0,0,0,0.029477144298197,0,0,0,0,0,0.164110690463419,0.0594438436182579,0,0.0463530878424278,-0.00466986062074232,0,0,0.0412827118437991,-0.0573968187886595,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00136564690506984,0,0,0,0,0,0,0,0,0,0,0.0161046079560961,-0.0366117334203066,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.15375323569572,0.107745736992592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969998138532934,0.105038960766272,0,0.0242877347818599,0,0,0,0.224685506355784,0,0.0333935870310913,0,0,0,0,0,0,0,0,0,0.022076426119377,0,0,0,0,0,0,0,0,-0.0208402856119875,0.00276323263656578,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0915805070158477,0,0,0.0801952657347561,0,0,0.0103612313654928,0,0,0.0288979876229594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115146754493441,-3.46944695195361e-18,0.0841872490325682,0,0.125744028300486,0,0,0,0,0,0,0,0,0.0424270772397157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.011773742773444,0,0,0,0,0.0293049514500298,0.153862433533419,0,0,0,0.0452286601316068,0,0.0289104008543628,0,0,0,0,0.0362414648212215,0,0,0.0192132156802145,0,0,0,0,0,0.14188195956448,0,0,0,0,0,0,0,0,0,0,0,0,0.0928072635282166,0,0,0,0,0,0,-0.0073777344693998,0,0,0,0,0,0
X600690.SH,0,0,0,0.00960045886362438,0,0,0,0,0,0,0,0,0.00994092459364266,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0489245892938833,0,0.119176223443132,0.161879168657951,0.0774207369989102,0,0,0,0,0,0,0,0.0418622852725938,0,0,0,0,0.131034036238864,0,-0.0296728015496111,0,0,0,0,0,0,0
X600276.SH,0,0.0645579319564942,0,0,0,0,0.0808464004004855,0,0,0,0,0,0,0,0,0,0,0,0,0.0160573509511832,0,0,0,0,0.0231427395602741,0,0,0,0,0.0642135469248252,0,0,0,0,0,0,0,0.0498555183838296,0.0194888551570793,0,0,0,0,0,0,0,0,0,0,0,0,0.0128224321660271,0.010523632240642,0,0,0,0,0,0
X600031.SH,0.0649954645652938,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.197481895539338,0.0253409299636598,0.146463181042789,0,0,0,0,0,0,0,0.0796850372730666,0,0,0,0,0.0395816322377989,0,0.0243146146976853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534768338661511,0.02153338981151,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0840456180353483,0,0,0,0,0,0,0,0.0458878254991863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00810787075102365,0,0,0,0,0,0.0101169642026113,0.0393378382200963,0.118650022331679,0,0,0.285401692512976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139770994753462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148716697935474,0,0,0,0.00425746706743376,0,0,0,0,0.090142685738878,0,0,0,0.0405938229227893,0,0,0.0209123494263645,0,0,-0.0193346037616875,0,0,0,0,0,0,0
