,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600271.SH,X600741.SH,X600066.SH,X002241.SZ,X000100.SZ,X002292.SZ,X002236.SZ,X600031.SH,X600177.SH,X600118.SH,X002475.SZ,X000568.SZ,X000559.SZ,X002506.SZ,X600372.SH,X000157.SZ,X000338.SZ,X002426.SZ,X300003.SZ,X002074.SZ,X002085.SZ,X300124.SZ,X002007.SZ,X002456.SZ,X600867.SH,X000050.SZ,X000981.SZ,X600089.SH,X002294.SZ,X002180.SZ,X000869.SZ,X002465.SZ,X600699.SH,X601877.SH,X002508.SZ,X600498.SH,X002179.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0383689302373085,0.0820828763392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287775629070405,0,0,0,0,0.0220056116154534,0,0,0.15734318802434,0,0,0,0,0,0,0.0922813386348569,0,-0.0460647507399881,0,0,0,0,0,0,0,-0.0783799377852037,0.0665698066338372,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.163573051371027,0.070923720383201,0,0,0,0.191735518688875,0,-1.73472347597681e-18,0,0,0,0,0.0251575522364321,-1.73472347597681e-18,0,0,0,0,0.0378801090702726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285324353621108,0,0,0,0,0,0,-0.0309257612625761,-0.0234037357350336,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0855270138978922,0,0,0,0,0,0.158015843168617,0,0.0325379033575541,0,0,0,0,0,0,0,0.0196008263125705,0,0,0,0,0.111401951964015,0.0384341056658625,0,0.0287998366694874,0,0,0,0,0,0,0,0,0,0,0,0,0.00438943022917221,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.150184232197799,0,0,0,0,0.00734388754312979,0,0,0,0,0,0,0.0554964111652695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228294376600261,0.000980124382935006,0,0.0530651224508851,0,0,0,0,0.193086576432305,0.0134226326445405,0,0.0297310190532001,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.0743681849428153,0,0,0.393276254171701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126865685671626,0,-0.0384153624309648,0,0,0,0,0,0,-0.036397256047324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125575329762373,0,0,0,-0.00393283001364404,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.01031514545945,0,0,0,0,0.0478993364246875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387685164757397,-0.0237095873512901,0,0,1.73472347597681e-18,0,0,-0.0422783574355675,0,0,0,0,0,0,0,0,0.214029658757689,0,0,0,-0.0397859137163036,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231297479308898,0,0.068666418082576,0,0.0477191691187078,0,0,0,0,0.151763372919457,0.10478372516674,0.0108340468930775,0,0.0141272333851008,0,0,0,0,0.0152187519112978,0,0.091829673258322,0,0.0493203400835776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.236659216245714,0,0,0,0,0.129790465060613,0,0,0,0,0.0949126551523179,0,0,0,0,0.0932771203827815,0,0,0,0,0,0,0,0,0,0,0,0.00567583761544262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134932879699668,0,0,0,0,0,0,0,0,0.183417478880975,0,0,0.100736678706106,0,0.264018020395618,0,0,0,0,0,0,0,0,0.0215334203434655,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.119022683729764,0.0162484166631223,0,0,0.15841627980771,0.0800987768223708,0,0,0,0,0,0,0,0,0,0,0.177201174685024,0.070782834863715,0,0,0.0817006676610938,0,0,0,0,0,0,0,0,0,0.0567219729150377,0,0,0.0153516535302384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182269267368765,0,0,0,0.0224816329525924,0,0,0.0165458615563997,0,0,0,0,0,0,0,0,0.0635607270491922,0.00340576312985535,0.0264864495526551,0,0.0641918226399383,0,0,0,0,0,0,0,0.0722252733341747,0,0,0.100562975599562,0,0,-0.0026818111590452,0,0,0,0,0,0,0
X600271.SH,0,0,0,0.048075328509864,0,0,0,0,0,0.0899181127745851,0,0,0,0,-0.305750674846073,0,0.0818297263595728,0,0.0872548687887801,0,0,0,0,0,0,0,0,0,0.105084205686041,0,0,0,0,0,0.0984829945070652,0,0,0.148733538605032,0,0,0,0,0,0.0135304744210522,0,0,0,0,0,0,-0.0299284735784503,0.196944498813422,0,0.0276899819640325,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0740624873326752,0,0,0,0,0,0,0,0,0,0.195139461761867,0,0,0,0,0.00554390075112831,0,0,0,0,0,0,0,0,0,0.121738854096193,0.0155076636942636,0,0.152478549674576,0,0,0,0,0,0,0.00815376958554424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268785662871464,0,0,0.142689589474561,0.106512062279841,0,0,0.105719536082927,0,0,0,0,-0.0642755433239795,0,0,0,0,0,0,0,0.0600375246350021,-0.181395854259515,0,0,0,0,0,0.0268757738321787,0,-0.0787224314351599,0,0,0,0,0,-0.0394730730269944,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144959371947651,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.187682164267554,0.0877382915658941,0.0956755355229802,0,0.0669647620025855,0,0,0,0,0,0,0,0.347040678078686,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375497237017178,0,0,0.0334515753698479,0.143384709844423,0.0750331293979018,0,0,0,0,0,0,0.0466867457410079,0.0402006689243219,0.0923512474459257,0,0,0,0,0,0,0.0169942430415425,0,0,0.0738213242012544,0,0.0175459059095638,0.031529265299199,0,0,0,-0.0243282573490998,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308223221598478,0,0,0,0,0,0,0,0,0,0.185744876286311,0,0,0,0.0590395756849601,0,0.00601293274043219,0,0,0,0,0,0.0347057849302964,0,0,0,0,0,0.0328173986336465,0.0373994252709185,0,0,0,0,0.484231193972125,0,0.0352602494903063,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039953313091558,0,0.178009439253193,0,0,0,0,0,0.0197464860854267,0.0981000972390511,0.0279417647976477,0,0,0,0,0,0,0,0,0,0.233307644009107,0,0,0,0,0,0,0,0.0417736590606646,0,0,0,0,0,0.232360183892154,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.100626427542347,0,0,0,0,0,0,0,0,0,0,0.0314152611433218,0,0,0.0334767782577823,0.00531949551197549,0.139539686542848,0.468805680328166,0.141189671014502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.27094156451863,0,0,0,0.0118327957411905,0,0,0,0,0,0,0.402132781085822,0,0,0,0,0,0,0,0,0,0.0403669632414933,0,0,0,0,0,0,0,0.0383870438043215,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.00200745066844187,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478887574084878,0,0.0704549804321608,0,0.0990470707974916,0,0,0,0,0.186498756042402,0,0.0649116661764868,0,0,0,0,0,0,0,0,0.0785124269788276,0,0,0,0,0,0,0,0.134707024437246,0,0,0,0,0.0290627944818717,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0915269890984348,0,0,0,0,0,0,0,0,0,0,0.0998134497128262,0,0,0.0163547178947544,0.120770722090629,0.127311285425397,0,0,0,0,0,0,0,0.156517413898164,0,0,0,0.0723033700826096,0,0,0,0,0,0,0,0,0,0.035181868480046,0,0,-0.000756540810170328,-0.0606461448230172,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185055931348135,0,0,0,0,0,0.0230055092927615,0,0,0,0,0.0322850640017988,0,0,0,0,0,0.0114601883179737,0.0380616016071576,0,0.0966520808319813,0,0.000124540883291548,0,0,0,0.00561973143712961,0.102701767081851,0,-0.0880517328940845,0,0,0,0.126673184691461,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109728828373716,0,0,0.367934342451217,0.0324393087103128,0,0,0.0605044982281281,0,0,0.070395464825426,0,0,0,0,0,0.0949389022661272,0,0.0120670796208286,0,0,0.15983520384212,0,0,0,0,0,0,0,0,0.17966564062109,0,0,0,0,0,-0.00093055218668309,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0224561632386933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568704285236646,0,0,0,0,0,0,0,0,0.452952320460374,0,0,0,0,0,0,0,0,0,0,0,0.272310163516273,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354809274474267,0,0.198086561450441,0,0.30156429063034,0,0,0,0,0,0,0.239828920443846,0,0,0,0,0,0,0.0787344391228688,0,0,0,0,0,0,0,0.156506395051228,0,0,-0.21438705899819,0,0.0233919282275108,0.150468601419262,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0820877282139091,0,0,0,0,0,0,0,0,0,0,0,0.142866299960669,0,0,0,0,0,0.108561817426492,0,0,-8.67361737988404e-19,0,0,0,0,0.0765231452436098,0.00394391181264824,0.016654658388836,0,0.102321742641472,0,0.0357273758554963,0,0,0,0,0,0.00211805260568013,0,0.0663169405589918,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576892549156329,0,0,0,0.146090388298467,0,0,0,0,0,0.177561353262293,0.0601756331392882,0,0,0,0,0,0,0,0,0.1306039472801,0,0,0,0,0,0,0,0,0,0,0,0.078930093932439,0.0368708908926193,0,0,0,0,0,0,0,0,0,0
