,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600703.SH,X600690.SH,X600741.SH,X002292.SZ,X600066.SH,X002241.SZ,X000100.SZ,X600031.SH,X600118.SH,X002236.SZ,X600177.SH,X002506.SZ,X600372.SH,X002475.SZ,X000559.SZ,X000157.SZ,X000568.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X300124.SZ,X600867.SH,X002294.SZ,X002074.SZ,X600089.SH,X002456.SZ,X002426.SZ,X002007.SZ,X002465.SZ,X600498.SH,X002180.SZ,X000869.SZ,X002508.SZ,X601877.SH,X600060.SH,X002008.SZ,X000977.SZ,X000050.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002506.SZ,0,0,0,0,0,0,0,0.105848470369564,0,0,0,0,0,0,0.0832917462010277,0,0,0,0.22053379372443,0.00691279581801981,0,0,0,0,0,0.126268337882582,0,0,0,0,0,0,0,0,0.0886069789706342,0,0,0,0,0.0857327725924031,0,0,0,0,0,0,0,0.158591759782522,0.0631300887473301,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758001593137287,0.480528242806222,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0416899334334796,0,0.0052006357362162,0,0,0,0.0714810565972637,0,0,0,0.0273486142735166,0,0.084501778759887,0,0.159943240786302,0,0,-0.00320840926335601,0,0,0.125315767348226,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411648968330346,0,0,0,0,0.0451736843778416,0,0,0,0,0,0.184242743705442,0,0,0,0,0,0,0,0,0,0,0,0,0.319488779967397,0,0,0,0,0,0,0,0,0,0,0,0,-0.000986569020692232,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383485861255798,0,0.0422636692938519,0,0.0520299683957876,0.0876965460123093,0.056410032883446,0,0.0981273497144581,0,0,0,0,0,0,0,0,0,0,0.190243998268047,0.0688481774833213,0,0.163127793439268,0,0,0,0,0,0,0,0.223960170891471,0,0,0,0,0,0,-0.0227508380726032,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313496691355515,0,0.0537521485257391,0,0.128669187095662,0,0,0,0,0,0,0,0,0,0,0,0,0.122788286816143,0.00147078789065985,0,0,0,0,0,0,0,0,0,0,0,0.0724164774998049,0,0,0.0144915559422294,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0153948631455542,0,0,0,0,0,0,0,0,0,0.0178506319858123,0,0,0,0,0,0,0,0,0.0112119175412019,0,0.127876447454538,0,0,0,0,0,0,0,0,0,0,0.202619439165599,0,0,0.0778797303220031,0,0,0,0,0,0.0878191885586984,0,0,0.0464839272161428,0,0,-0.0173079173993454,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157983155231467,0,0,0,0.150824805332479,0,0,0,0.139982098788337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450730766205388,0,0,0,0.0735982903784183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036967329131239,0,0.197481851386145,0,0,0,0,0,0,-0.0660733522081772,0,0.126530514543746,0,0,0,0,0,0,0,0,0,0,0,0.134988316795632,0,0.143549282680865,0,0,0,0,0.145438703758219,0,0,0,0,0,0,0.0219390487259493,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.377840560204342,0,0.243217913598232,0,0,0,0,0,0,0,0,0,-0.0379411807336962,0,0,0.135856636303685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07392894393402,-0.46574814143904,0,0.00573552424357315,0,0.000892055774292097,0,0,0,0,0,-0.0472319336862905,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163776579691003,0,0,0,0,0,0.193357396145295,0,0,0,0,0,0,0,0,0,0,0,0.053779682910904,0,0.0561493959086968,0,0.014486304630766,0,0,0,0,0,0.0517434526273498,0,0,0,0.196218709102549,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090946018171785,0,0,0.0732244777154308,0,0,6.93889390390723e-18,0.0607764227837938,0,0.0214707835458072,0,0,0.102559571631033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206520624759033,0.0377300337193877,0,0.0603330835069513,0,0,0,0.00872502596084588,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344611309711867,0.194575673626379,0,0,0,0,0.0406510202713277,0.104333027263899,0,0,0,0,0.105851496229134,0,0,0,0,0,0,0.0658583385275098,0.11652916448083,0,0,0,0,0,0,-0.00440803589297591,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105528006030884,0,0.278467573141517,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0286065177330008,0,0.169067644484715,0,0,0,0,0.104158358555135,0.19798250638488,0,0,0,0,0,0,0,0,0,0,0.058921601569665,0,0,0.031699514914191,6.93889390390723e-18,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126712885126487,0,0,0.170872278335637,0.125287159311976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198324832086715,0,0,0,0,0,0,0,0,0,0.0696244763708814,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632713636088734,0,0.110857616978293,0,0,0.246955414822793,0,0,0.0751290495499957,0.0794275413291909,0,0.0493583576203676,0,0,0,0,0,0,0,0,0.0532147128154661,0,0,0,0,0,0.154997428631017,0,0,0,0.148988972420306,0.0597221294141801,0.0686031312951299,0,0.044131377638562,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.184962245446003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083253965047663,0,0,0,0,0,0,0,0,0,0.156067110615363,0,0,0.0413854923457683,0,0,0.0892357388210138,0.0084794153979485,0,0,0.193438350766941,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933371810016526,0.0492772472642366,0,0,0.100385678552537,0,0,0,0,0,0.326710617837074,0,0,0,0,0.0541506084197378,0,0,0,0,0,0,0,0.0415920855633845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0223569948424857,0,0,0,0,0,0.1508239302036,0,0.255847323031604,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183643586743376,0.203704340860571,0,0,0,0,0,0,0.0799678000959595,0,0,0,0,0,0.0205371305785663,0,0,0,0.104730958255875,0,0,0.0511159620820128,-0.0979121394177007,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643382480712497,0,0,0,0,0,0.0565952428920762,0,0,0,0,0,0.157033262794567,0,0.124228548986968,0,0,0,0,0,0,0,0,0.0602704850044365,0.285247376812105,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0705376495019158,0,0,0,0,0,0.0219147326730587,0,0,0,0,0,0,0,0,0,0,0,0,0.0428484842705535,0,0,0,0,0,0,0,0,0.0307795173867214,0,0,0,0,0,0,0,0,-0.0270164947361907,0,0,0,0,0,0.0886537282576948,0,0,0,0,0,0.0784053867480888,-0.0375125178748185,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330273019760236,0,0,0,0,0,0,0,0,0,0,0.158306815465141,0,0,0,0,0,0,0,0,0,0,0.159162982583569,0,0,0,0,0,0,0,0.129727428144457,0,0,0.0521845715438979,0,0,0,0.0303934236911718,0.0160495084767902,0,0,0,0,0,0
X002508.SZ,0.0730728823021598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35302229789041e-06,0,0.0382021920197203,0,0.00783619248788031,0,0,0,0,0,0.095071983122345,0,0,0,0,0,0,0,0,0,0,-0.0142186370729625,0,0,0,0,0.237220418001367,0,0,0,0,-0.00641275969709766,0.118873359401578,-0.0866827965943942,-0.123537948137279,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828668625119854,0,0,0,0.140143872619406,0,0,0,0,0.070604975301677,0,0,0,0,0,0,0,0,0,0,0.244940018815361,0.0553804770156673,0,0,0,0,0,0,0,0,0,0.209778792131272,0,0,0,0.00232959390160348,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.130167523340465,0,0,0,0,0,0,0.0719454609879774,0,0.0213938884547616,0.137851491921968,0.103491691538435,0,0.0583842131381828,0,0,0,0,0,0,0,0,0,0,0.0273574871478522,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.171413834579799,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101501206077963,0,0.208885394250491,0,0,0,0,0,0,0,0,0,0,0.292568779590333,0,0,0,0,0,0,0,0.161837815252197,0,0,0.0304821895283532,0.0481243057971643,0,0,0,0.00441467962546085,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984149362428633,0,0,0,0,0,0,0.150167871072759,0.118286162703932,0,0,0.120295795638308,0,0,0,0,0,0,0,0,0,0,0.0454418619899354,0,0,0,0,0,0,0,0.0761979131162217,0.0356049794188296,0,0,0.165443882775824,0,0,0.00748765583992472,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075678277571381,0,0,0,0,0,0,0,0.109096790461719,0,0,0.0411310522290511,0,0,0,0,0,0.208543594276833,0,0,0,0,0.0922897708112385,0,0.102608110636828,0.000582731642250659,0,0,0,0,0,0,0.147826516296688,0,0,0,0,0.024209107248795,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0.0522098150903135,0.0897920681883689,0,0,0.0247404314650614,0,0,0,0,0.0407471870209413,0.100178100220612,0,0,0,0.189099823029582,0,0,0,0,0,-0.0869093500736429,0,0,0,-0.0366160165615094,0,0,0,0,0,0,0,0,-0.0210333044572522,-0.0813486802299462,0,0,-0.0524539415516218,0,0,0,-0.0486282110325679,0.00626951091367635,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156249719108324,0,0,0,0,0,0,0,0,0,0.0516987330350004,0,0,0,0,0.218454949591086,0,0,0,0,-0.0187462265668283,0,0,0.0261863300177603,0.0908353398608912,0,0,-0.12692457522238,0,0,0,0,0,0,0,0.0519997881549689,0,0.0229331726494019,-0.131052041248732,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789536316046004,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.190552487351428,0,0,0.271189356606473,0,-0.84926420026896,0,0,0,0,0,0,0,0.341969529812049,0,0,0,0,0,0.0731175783774928,0,0,0,0.621718268487303,0,0,0,0,-0.0946328762898255,0,0,0,0.0242785751642004,0,-0.179412982047065,0,0.18093023684225,0,0,-0.326477512323405,0.265973901142617,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584419337627035,0,0,0,0,0,0,0,0,-0.00229918472670699,0,0,0.0587335474523234,0,0.0207569741952775,0,0,0,0,0,0,-0.151127630053076,0,0,0,0,-0.0387029293555112,0,0,0.380308310733625,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338480104446,0,0,0,0,0,0,0,0,0,0,0,0,-0.166681775468332,0,0,0,0,0,0,0.106691658526854,0,0,0.0911149363264519,0,0,0,0.0421334498305071,0,0,0,0,0,0,0.0194623990833026,-0.00878361497252627,0.56675854551754,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152122677125356,0,0,0,0,0,0.00819016470311471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105263232021761,0,0.00234941228419863,0,0,0,-0.0070907315547834,0,-0.00722323473476348,0,0,0,0,0,-0.00230935198088946,0.023281212937234,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00805143673180144,0.00384241947650308,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0159140705907231,0.0212835772214066,0,0,0,0,0,0,0,0,0,0,0,-0.0227188180974655,0,0,0,0,0,0,0,0,0,0,0.0281999387896644,0,0,0,0,0,0,0,0,0,0,-0.0177647042084799,0,-0.00780998896059329,0,0,0,0,-0.00851007374561043,0,0,0,0,0,0,0,0.0493767918689171,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.0184144479148938,0,0,0,-0.0360700570767915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142513947334576,0,0.0187463323201967,0,0,0,0,0,0,0,0,0,0,0,-0.000764867367768174,0.0596752213183403,0,0,0,0,0,0
