,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X000725.SZ,X003816.SZ,X000661.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X300142.SZ,X002007.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X002371.SZ,X000596.SZ,X300003.SZ,X600741.SH,X600183.SH,X300124.SZ,X000977.SZ,X002129.SZ,X000625.SZ,X002236.SZ,X601877.SH,X000800.SZ,X000157.SZ,X300136.SZ,X002456.SZ,X600584.SH,X002463.SZ,X002414.SZ,X002179.SZ,X600118.SH,X000066.SZ,X002049.SZ,X002180.SZ,X002008.SZ,X002185.SZ,X002223.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2721590280402,0,0.179066626031824,0,0,0,0,0,0,0.0231020829232409,0,0,0,0,0,0,0.0565275532543256,0.194571665775405,0,0,0,0,0,0,0.150944750671366,0,0,0,0,0.0306920482617835,0.00840096696641962,0.0129258261380835,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.291306536230352,0,0,0,0,0,0,0,0,0,0.0323807538978211,0,0,0,0.0155067929978622,0,0,0,0,0.318885214231983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744977483915596,0,-0.0108819298352115,-0.0153319143914635,-0.028327579614679,0,0,0,0,0,0
X002007.SZ,0,0,0.163662811152863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281032542154971,0,0,0,0,0,0,0,0,0,0,0.0524777944223747,0,0,0,0,0,-0.0327911346553263,0,0.158409118550778,0,0,0,-0.259413644015135,0,0,0,-0.224026050680854,0,0,0.22414358464052,0,-0.0051172005992731,0,0.00380573471386962,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.587639929821389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596670442036503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932367576469369,0,0,0,0,0,0.053463413195972,0,0,-8.67361737988404e-19,0,0,0,-0.0178783176541809,-0.00430999843470817,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.334268953084732,0,0,0,0,0,0,0,0,0,0.0532919911101993,0,0.242034589626463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883364291680928,0,0,0,0,0,0,0,0,0,0,0,0.0620133086308869,0,0.031828149759402,-0.00817957344861818,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.238005740188281,0,0,0,0,0,0,0,0,0,0,0,0,0.20331471559857,0,0,0.06552204231375,0,0,0,0,0,0,0.101692019617082,0,0,0,0,0,0,0,0,0,0.256515468282906,0,0,0,0,0,0,0,0,0,0.171261835540575,0,0,0.0355338335241766,-0.022288660745904,0.0110919843627753,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707270682363824,0.0855084500414929,0,0,0,0,0,0,0,0,0,0.0131649623861286,0,0,0,0,0,0.14414754854341,0,0.569570136801478,0,0,0,0.0288240228507565,0,0,0,0,0,0,0,-0.163890561398543,0,0,0,0,0,0,0,0
X000596.SZ,0,0.0175698822881808,0,0.0969133153245816,0.0395026226501911,0,0.150465518561755,0,0,0,0,0,0,0.17196745088494,0.239671880465685,0,0,0,0.100910297639762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176676659904803,0,0,0,0,0,0,0,0,0,0,0.0253645966560903,-0.00282477107772229,0,0,0,0,0,0
X300003.SZ,0,0.0288059683941659,0.168239575632148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373734179687004,0,0,-0.0241463278518038,0,0,0,1.73472347597681e-18,0,0,0,0.146969131089743,0,0,0,0,0,0,0,0,0.161333863474339,0,0,0,0,0.194417055227396,0,0,0.0145559197608854,-0.00930019356629976,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.171149623327463,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.14435321909636,0,0,0,0,0,0,0,0,0,0,0,0.11862962748743,0,0,0,0,0,0,0,0,0,0,0.143239593464516,0,0,0,0,0,0,0,-0.00727353427555178,-0.00607123827360626,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.0460027433641201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172426439341973,0,0.134207127962988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126981029813934,0.321681854272773,0,0,0,0,0,0,0,0.0739643285248261,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0236247841441729,0,0,0,0,0,0,0,0,0.0508206824968402,0.0383010484182841,0,0,0,0.069604787365105,0.0944501977212351,0,0,0,0,0,0,0,0,0,-0.0373770649368347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132729886726451,0,0.0530927623515076,0.131495715005993,0,0,0,0.0169081181251526,0.0268316719814172,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326944996066159,0,0,0,0.0206083672864071,0,0,0,0,0,0,-0.416060678615151,0.188715061989871,0,0,0,0,0,0.0262431505122266,0,0,0,0,0,0,0.121277821277383,0,0,0.0483492832372025,0,-0.012514157856078,0.0330577140744011,-0.0219527576347668,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195210315391833,0,0,0,0,0.131923091394948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140461180528482,0.188327094273853,0,0,0.206208431910258,0,0,0,0.00627170070433297,-0.00753428638736769,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.151065754267293,0,0,0.103615956245553,0.0781849356983251,0,0,0,0,0,0,0,0,0,0,0,0.0436181555998063,0,0,0,0,0,0.22649478675765,0,0,0,0,0,0,0,0,0,0,0.0252102281337649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323727044217594,-0.0107965470605739,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.210949237736414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246659436218014,0,0,0,0,0.0851687187620916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589551147124005,0,0,0.0650175704755209,0,0,0,0.0920056383505096,0,-0.00776209166517789,0.0136218345645816,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.120425872188573,0,0,0,0,0,0,0,0,0,0,0,0,0.0038199210278968,0,0,0,0,0,0.0126956732818044,0,0,0,0,0.0649585765351451,0,0,0,0,0,0,0,0,0.02302297726333,0,0,0,0,0.0323219749207364,0.198189562007718,0,0,0,0,0,0.00300974335179761,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655639012036983,8.67361737988404e-19,0,0,0,0,0,0,0,0.087826069454122,0,0,0.106150840891261,0,0,0,0,0,0.141324001042404,0,0,0,0,0.0902576180165323,0,0,0,0,3.46944695195361e-18,0,0,-0.143946370356342,-0.00177729621757279,-0.0246422028919215,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0107507730174957,0,0,0,0.34749334860497,0,0,0,0,0,0,0,0,0,0,0,0.0176938784614013,0.0230619756924092,0,0.138805040152902,0,0.137906240704861,0,0,0,0,0.0192671517772784,0,0,0,0,0,0,0,0,0,0,0,0,0.00474381786129513,0,0,0,0,0.0609872864157407,0,0,0.0223427341799134,-0.0211031227261519,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.126759505627023,0,0,0.200857976958586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22960079637424,0.0395445913176239,0.0637007202701021,0,0,0,0,0,0,0.0821977933833272,0.161045577081065,0,0,0,0.00305071514923201,-0.0131886407456282,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546990703843264,0.0801160259383237,0,0,0,0,0,0.0502906459694723,0,0,0,0,0,0,0,0,0.451214695596104,0,0,0,0,0,0,0,0,0,0,0.0810603869677611,0,0,0,0,-0.0153849189831094,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944383670721515,0,0,0.102526055732529,0,0,0,0.0606633435855008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152836138874012,0.238129374030465,0,0.233727607073563,0,0,0,0,0.0208926784704409,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121738410781833,0,0,0,0,0,0.286439537535111,0,0,0,0,0,0,0,0,0,0.0340089591223396,0,0,0,0,0,0,0,0,0,0.0606281115316783,0,0,0,0.00874272339914876,-0.0126498500485062,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124868575209447,0,0,0,0.0711975285434512,0,0,0,0,0,0,0,0.066301279639636,0,0,0,0,0,0,0,0,0,0,0,0,0.105166593885932,0.0459748200010453,0,0,0,0,0.19508753440565,0,0.0188569023171115,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.164024209878164,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0775586886906097,0,0,-0.177687450007897,0.100053610565078,0,0,0,0,0.171492007865383,-0.0498448531076524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012187569646903,0,0.130394633661136,0.0319015226422791,0,0,0,0.0218690149790244,-0.016869315108757,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129215762856064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985419862646082,0,0.0449946609500436,0,0,0,0,0,0.162315590123113,0.219604153732356,0,0,0,-0.0273404262780807,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0.073603101453823,0,0,0,0,0,0,0,0,0,0,0,0,0.112831300777508,0,0,0,0,0,0.0226791301028188,0,0,0,0.00605741791540024,0,0,0.0277266080932582,0,0,0,0,0,0,0,0,0,0.180442833151909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455573109133315,0,-0.0207148930609238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373365953127107,0,0.164203903342503,0,0.0963235201092439,0.178862660111466,0,0,0,0,0,0,0,-0.0217897361438629,0.0182926674863768,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900478194298652,0,0,-3.46944695195361e-18,0.231791055499694,0,0.0824595389772559,0,0,0.0334133652504096,0,0,0,0.0244176505561351,0,0,0,0,0,0.159764817977431,0,0.0917099126047668,0,0,0,0,0,0,0,0,0,0,0.0408664315501783,0,0,-0.0190766741847193,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038817124037783,0.0351774700691446,0,0,0,0,0,0,0,0,0.0861708314741476,0,0,0,0,0.190351720388962,0.127406663490211,1.73472347597681e-18,0,0,0,0,0,0,0.00967635912116976,0,-3.46944695195361e-18,0,0,0,0,-0.00322137551359425,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170534818768851,0,0,0,0,0,0.175938867750975,0,0.358032444263872,0.0587109686234941,0,0,0,0,0,0,0,0,0,0,0,-0.00696067444261706,-0.0115569287863466,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162383349025076,0,0,0,0,0,0,0,0.275670101577275,0.101815480125352,-0.0122041735362518,0,0,0.213910935542615,0,0,0,-0.0482306699328147,0,0,0,0,0,0,0,0,0,0,-0.0741928269838005,0,-0.13766326738106,0,0.0108774952816705,0.0422417064486326,-0.0140569944965476,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.30442117837517,0,0,0.0546875134699455,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0879479327489411,0,0,0,0,0.101311830360784,0,0.112883841324461,0.0728773203086876,0,0,0,0,0,0,0,0,0,0,0.000496927432126108,-0.0333414305307242,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213906392877099,-0.247629401448752,0,0,0,0,0,0.240519222337716,0,0,0,0,0.0626352413529495,0,0,-0.192460436507697,0,0,0,0,0,0,0,0,0,0,-0.118300505480157,0,0,0,0,0,0.00488579078752108,-0.105865553383323,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360907994606031,0,0,0,0,0,-0.818369590539112,0.283172276908249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2580078319295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392078436045348,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.673971381347911,0.620011854541794,0,0,0,0,3.14417484248261,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0202103037369835,0,0,0,0,0,0,-0.0359092809181722,0,0,0,0,0,0,-0.085425620493609,0,0,0,0,0,0,-0.0529416767381938,0.0433877815280849,0,0,0,0,0,0.0296370305348529,0,0,0.0975008028734213,0,0,0,0,0,-0.0535970577760227,0,0,0,0,0,0,0.00678600671106894,-0.0109735759044715,0,0.0761699903811633,0,0,0,0
MKreturn,0,0,0,0,0,0.00578645227673436,-0.0666712293731862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0927496524292905,0,0,0,0,0,0.129104860424546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344862114197026,0,0,0,0,0,0.0511379427573285,0,-0.0052389641185603,0.0280117226359483,-0.0324826851367571,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00366314255324834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00730952501651297,0,-0.0012822502178762,0.00863484638006735,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020153418934411,0.137012344967501,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240687399379349,0,0,0,0,0,0,0,0.00110747234916739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0064109739292488,0.0165492003863798,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255646614661281,-0.0026776944254364,0,0,0,0,0,0
