,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000568.SZ,X000338.SZ,X600703.SH,X300003.SZ,X600741.SH,X600271.SH,X601877.SH,X002236.SZ,X300124.SZ,X002007.SZ,X002008.SZ,X000100.SZ,X600487.SH,X600498.SH,X002456.SZ,X000661.SZ,X000625.SZ,X002179.SZ,X600566.SH,X300142.SZ,X600867.SH,X600809.SH,X000157.SZ,X300146.SZ,X000596.SZ,X600177.SH,X002180.SZ,X600372.SH,X002294.SZ,X600089.SH,X600066.SH,X300136.SZ,X002506.SZ,X000977.SZ,X600522.SH,X002241.SZ,X000050.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0.609135623849972,0,0,0,0,0,0,0,0,0,0,0,0.530686569194382,0,0,0,0,0,0,0,0,0,0,0,0,0.00728319163058774,0,0,0,0,0,0,0,0,0,0,0,-0.154169476238511,0,0,0,0,0,0.0755537774792892,0,0,0.0637844313100023,0,-0.0582686978887191,-0.0284128602992953,0.0469935986654967,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.282462069700389,0,0,0,0,0,0,0,0,0,0,0.140086176043931,0,0,0,0,0,0,0,0,0.139445293658736,0,0,0,0.0464984314517311,0,0,0,0,0,0,0,0,0,0,0,0,0.23043984923982,0,0,0,0,0,-0.00645702842780725,-0.0579139441281631,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0617178495143832,0,0,0,0,0,0,0,0,0,0,0,0.0543852507910669,0,0,0,0,-0.0223363604402484,0,-0.333660242058006,0,0.0342277996998558,0,0,0,0,0,0.137745400845884,0,0,0,0,-0.0812628514552353,0.444690438267524,0,0,0,0,0,0,-0.062612310527381,0,-0.0259865801983461,0,0,0.102002400132027,0,0,-0.014769405546629,-0.0374293153229503,0,0,0,0,0,0
X002008.SZ,0,0,0.228064700128679,0,0,0.161699571109136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525590159708055,0,0,0.0582432627955924,0.0564653079283634,0,0.102755543152008,0,0,0,0,0,0,0,0,0.162865738832171,0,0,0,0,0.0476070106639997,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.119595236257049,0,0.0326232714821147,0,0,0,0,0,0,0,0,0,0.0283824972832323,0,0,0,0,0,0,0,0.00714092290870183,0,0,0,0,0,0.06124742953185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239508022855589,0,0,-0.0168593140027757,-0.0196276902321336,0,0,0,0,0,0
X600487.SH,0.21725512334737,0,0,0,0,0,0,0.0771410239332435,0,0.360229242023495,0,0,0,0,0,0,0,0.101553081320966,0,0,0,0.141682336578843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599010791803155,0,0,0,0,0,0,0,0,-0.0153972000704426,-0.0390597669335872,0,0,0,0,0,0
X600498.SH,0,0.0734480782329265,0,0,0,0,0,1.73472347597681e-18,0,0.343406793861879,0,0,0,0,0,0,0,0,0,0.013645100408023,0,-0.151581437332082,0,0,0.0492919238328687,0,0,0,0,0,0,0,-0.0418557817921188,0,0,0.0254014489715354,0,0,0,0.172169215224435,0,0,0,0.249765697317636,0,0,0,0,0,0,0.00180100677807112,0,0.00252531617768246,0,0,0,0,0.0885286345484637,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.238934173174299,0.321422307407459,0,0,0,0,0,0,0,0.0536364217894308,0,0,0,0,0,0,0,0,0.00869682394876219,0,0,0.100388815394262,0,0,0,0,0,0,0,0,0,0,0,0,0.327225511539511,0,0,0,0,0,0,0,0.00145970250428684,-0.0598503684944533,0,0,0,0,0,0
X000661.SZ,0,0,-0.0504303252033205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334201031965692,0,0,-0.149116634155331,0,0,0.209274419190738,0,0,0.0877186937239931,0.202056013033206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827773146401172,-0.0313951522439183,0,0,0,-0.14558847397382,-0.300984555308957,0
X000625.SZ,0,0,0,0,0,0,0,0,0.149193037094771,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0976416630100618,0,0,0,0,0,0.0269170011367733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129960445697101,0,0.0894609067746278,0,0,0,-0.00246156141861704,-0.121302333127504,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.114481899051598,0,0,0,0,0,0,0,0.0604535636023092,0,0,0.229688961438131,0,0,0,0,0,0,0.0909305672402588,0,0,0,0,0,0,0,0,0,0,0.0732785252700677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159126225855289,0,0,-0.0597481307838666,0,0,0,0,0,0
X600566.SH,0,0,0,0.336541747249674,0,0,0.122383969085562,0,0,0,0,0,0,0,0,0.156443348811927,0,0,0,0,0.0734038646429837,0,0,0,0,0,0.0632807185975405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121851926712828,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29432770175671,0,0,0,0,0.16278853947689,0.192063457865294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103106947950828,-0.0599775674961142,-0.104919958289877,0,0,0,-0.13322529347511,0,0
X600867.SH,0,0,-0.329530485859862,0,0,0,0.365454977313321,0,0,0,0,0,0,0,0,0.171545860879199,0,0,0,0,0,0,0.811256968405509,0,0,-0.215538960045333,0,0.0429370794852572,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.408176161728572,-0.00508875702435982,0,0,0,0,-0.0546485970346701,0,0,0,0,0,0,0.0435042366235948,0.100074563055465,0,0.427982760254428,0,0,0,0
X600809.SH,0.247551759402426,0,0,0,0,0,0.306516359912805,0,0,0,0,0,0.0485514768497897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169567068749073,0,0,0,0.0288017008583526,0,0,0,0,0.00480535161927436,0,0,0.209894814635371,0,0,-0.0294900258159875,-0.00731690130640735,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0272193940731503,0,0,0,0.0727395981686737,0,0,0,0,0,0,0,0,0,0,0,0.0207600021856341,0,0,0,0,0,0,0.12233536420827,0,0,0,0,0,0,0.0988497376093187,0,0,0,0,0,0,0,0,0,0,0,0.0095294232798746,0,0,1.73472347597681e-18,0,0,-0.014308814880014,-0.0506995520270229,0,0,0,0,0,0
X300146.SZ,0,0,0,0.0254736963482194,0,0,0.0932277798458682,0,0,0,0,0,0,0,0.201456844925205,0,0,0,0.102712256440363,0,0,0.0909069456322879,0,0,0,0,0.0490284118537593,0.12066081906854,0,0.0516965098062226,0,0,0,0.226247068168337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015034183394617,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.17845490076079,0.46528157521801,0,0,0,0,0,0,0,0,0,0,0.117170818501903,0,0,0,0.0553082397461341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130786099311821,0,0,0,0,0,0.0467487795145871,0,0,-0.0105351976851751,0.0784474867598005,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0998731888972597,0,0,0,0,0.0225070404994709,0,0,0,0,0,0,0.0289225469707022,0,0,0,0,0,0,0.0875488032068578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089539453642757,0,0.0261423933242277,0,0,-0.00113031280152122,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156085854826777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249479700471762,0,0,0,0,0,0,0,0,0,0,0.222405823097827,0,0,0.181522596864603,0,0,0,0,-0.0196280803450614,-0.0295086361049377,0,0,0,0,0,0
X600372.SH,0,0,0.213794183518508,0,0,0,0,0,-0.0409011387679695,0,0,0.324469869746771,-0.186320213883527,0,0.063522987586843,0,0,0.0903858241840044,0,0,0,0,0,0,0,0,0,0,0,0.162565485194332,0.0874572976961195,0,0,0,0,-0.0219870427189349,0,0,0,0,0,0,0,-0.017243414228867,0,0.145046601257393,0,0,0,0,0.0191581683709576,0.00291523315538751,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023783765592179,0,0,0,0,0.0242422727677003,0,0,0.0145519884305419,0,0,0,0.0113108870147505,0.102722138000705,0.419889726494419,0,0,0,0,0.0277724892298679,0,0,0,0,0,0,0.0952913842206038,0,0,0.00825704376856527,0,0,-0.00878792687119245,-0.0440695153488853,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0998542126433374,0,0,0.0767335124703016,0,0,0,0,0,0,0,0.012756975495174,0,0,0,0,0.0790859160139653,0,0.0458124400901508,0.134722552179524,0.095391686142394,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,-0.0146693381791463,0,0,0,0,0,0,0.153925463572909,0,0,0,0,0,0,0,0.196891392430466,0,0,0,0,0,0,0.118146135991102,0.0149889637501854,0,0,0,0.265875624428064,0,0,0,0,0,0,0,0,0,0,0,0.029500960582095,0,0,-0.0235131019053691,0,0,0.167282092974111,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0.153636064323197,0,0,0,0,0,0,0,0,0,0,-0.113598408847868,0,0,0,0,0.518518741207545,0,0,0.108812351785979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250777937343708,0,0,0,-0.0258309329850011,-0.130234106449538,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.272018921806945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431869630687733,0,0,0.0328322323516854,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0108530278609246,0.0372974276159467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342638342862096,-0.0551601867618101,0,0,0,0,0.0426942335450406,0
X000977.SZ,0,0.0252163816317397,0,0,0,0,0,0,0.417105515973459,0,0,0,0,0,0,0,0,0.61050423045167,0,0.0191525725386082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149711874481629,0,0,0,0,0,0,0,0.107689289648569,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600522.SH,0,0,0.267976394677207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239127743257372,0,0,0,0,1.73472347597681e-18,0,0.0189381083364998,7.20010525831148e-05,0,0,0,0,0,0,0,0,0,0,0.0512825018804933,0,0,0,0,0,0,0.044984257705168,0,0,0.0204523551232937,0,0,-0.0158934520655122,-0.0240271940492578,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.00244048128374895,0,0,0,0,0,0,0,0,0,0.0575054012347672,0,0.0218810854614306,0.229909573244561,0,0,0,0,0,0.160607104320912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435873500710091,0,0,0,0,0,0,0,-0.020628436842658,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129770182081789,0,0.0667040193250214,0,0,0,0,0,0,0,0,0,0,0.117348971482317,0,0,0,0,0,0.149367321071947,0,0.0380099650912413,0,0,0.125659618400765,0,0,0,0.229411550971816,0,0,0,0,0,0,0.191535753160909,-0.0911727176428694,-0.0270875141944443,-0.0136047667073286,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0.0254983052054875,0,0.0672247813213617,0,0,0,0,0,0.073999695085274,0.0395905834577314,0,0,0,0,0,0,0,0,0,0.0331955269499398,0.0339329885426885,0,0.0791433361560734,0,0,0,0,0.0493768710406433,0,0,0,0,0,0,0,0,0,0,0,0,0.0221933386475016,0,0,-0.0325939226706579,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.151775385734759,0,0,0,0,0,0,0,0,0,0,0.0354079268157296,-0.186572913235508,-0.105648984738964,0,0,0,0,0,0.0503608043846341,0,0,0,0,0,-0.187306451207889,0,0,0,0,0.0846064395087631,0,0,0,0,0,0,0,0,0,0,0,-0.125390511579183,0,0,-0.027570049150191,-0.246208044826451,0,0,0,0,0,0
Slope,0,0.107197672975035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371685707807861,0.288711252122551,0,0,0,0,0,0,0,0,0,0,-0.916251210607576,0,0,0,0.432767409359532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90741949339062,0,0
TED,0,0,0,0,0,0,0.0145163025066871,0,0,0,0,0,0.012354489426947,0,0,0,0,0,-0.099463287110788,0.0992259501497969,0,0,0.272703872732387,0,0,0,0,0,0,0,0,-0.217551224649381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.797372560955315,0.196185998445035,0,0,0,0,0,0,0
RealEstate_excess,0,0.0663630310739145,0,0,0,0,0,0,0,0,0,0,0,0,0.0786318029372576,0,0,-0.0109945968646832,0,0,0,-0.0743951359924121,0,0,0,-0.123470749999932,0,0,0,0.113350935419661,0,0,0,0,0,0,0,0,-0.0347960058459072,0.0834100464730598,0,0,0,-0.0399159411485548,0,0,0,0,0,0,-0.0994107901740458,-0.0204074178471804,-0.0165093323221381,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0312984977820464,0,0,0,0,0,-0.0891344463220231,0,0,0,0,-0.167860836212531,0,0,0,0,0,0,0,0,0,0,0,0.176289075823992,0,0,0,-0.158606618887138,0.191754331371706,0,0,0,0,0,0,0,0,0,0.0947599534818309,0,0,-0.05318781564849,0,0,0,0,0,-0.0152002838985123,-0.0338851788141371,0,0,0,0,0,0
MKvol,0,0,0,0.00120287762964295,0.000541675869235606,0,0,0,0,0.00120069221843793,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00338181102599979,0,0,0,0,0.0270440197111154,0,0
CarbonVol_Shenzhen,0,-0.00682193756638862,0,0,0,-0.0375059437134793,-0.0107162486080814,0,0,0,0,0,0,0,0,0.0303299255810982,0,0,0,0,0,0,0,0,0,0.0147979709802164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120957983306144,0.150100075455394,0,0,0,0,0.122530919085217,0
CarbonVol_Guangdong,0,0,-0.00996291387913847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123292369390059,0,0,0,0,0,0.0416638050163257,0,0,0,0,0,0,0,0,0,0,0,0,-0.00727234756480507,0,0,0,0,0.741753539914308,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293140080726109,0,0,0,-0.000790747450391839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00890948486974964,0.00243784571911173,0,0,0,0,0.0567875625452816,0
