,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600031.SH,X600276.SH,X000100.SZ,X000338.SZ,X600741.SH,X600372.SH,X000157.SZ,X002241.SZ,X600703.SH,X600066.SH,X600089.SH,X600271.SH,X600118.SH,X002236.SZ,X601877.SH,X000581.SZ,X600177.SH,X000550.SZ,X002475.SZ,X002129.SZ,X600582.SH,X000800.SZ,X000568.SZ,X300124.SZ,X002294.SZ,X002292.SZ,X000623.SZ,X600060.SH,X000559.SZ,X300003.SZ,X000050.SZ,X000977.SZ,X000400.SZ,X300146.SZ,X002456.SZ,X002465.SZ,X000869.SZ,X600839.SH,X002038.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0.103447558599146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836345632951941,0,0,0,0,0,0,0,0,0,0.0621590939574339,-0.0582814713000202,0,0,0,0,0,0,0,0,0,-0.0229261257197157,0,0,0,-0.0383270699115767,0,0,0,0,0,0,0,0,0,-0.0516960876701103,-0.00111769181393076,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.023766470801777,0,-0.0548933418896376,0,0,0.0267779418334429,0,0.0583014536924255,0,0,0,0.0521198944205423,0.150257359062512,0,0,0,0.193452971294631,0,0,0,0,0,0.0236695821159321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731804492515254,0,0,0,0,0,0
X000100.SZ,0,0.0961622126389755,0,0,0.275082867442519,0,0,0,0.04882589886285,0,0.0305490196227312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685857320635238,0,0.039827084733284,0,0,0,0.0386509416434779,0,0,0,0,0,0.297583185677654,0,0,0,0,0,0,0,0,0,0.0519579559550678,0,0,0,0,-0.0150794866110055,0,0,0,0,0,0
X000338.SZ,0,0,0.0171355884368334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563847352336673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243669694309585,0.0183739572610565,2.16840434497101e-19,0,0,0,0,0,0,0.0158668892349766,0,0,0,0,0,0,-0.0110215406952414,0,0,0,0,0,0
X600741.SH,0.437076047386853,0,0,0,0.108235554214931,0.022523545012381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718411500195665,0,0.0138418656357555,-0.0305990436447714,0,0,0.0115310013103157,0,0,0.0541470376646509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222533722232388,-0.0097501950420201,0,0,0,0,0,0
X600372.SH,0,0,0.0526950579399125,0,0,0.019776513471649,0,0,0,0,-0.00396273392940695,0,0,0,0,0,0,0,0,0,0,0.0611533953417098,0.172000214840889,0,0,0,0,0,0.161703531890886,0,0,0,0,0,0,0,0,0,0,0,-0.01050138242648,0,0,0,0,0,0,0,0,0.132457489623991,0,-0.0609566486238445,0.0319670031474731,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.674720799154005,0,0,0,0,0,0,0,0,0,0,0,0.0579538314668861,0,0.053544572117701,0,0.0461413616430588,0,0,0,0,0,0.0530208790317619,0,0,0,0.0309111723878063,0,0,0,0.0806448055410437,0,0,0,0,0,0,0,0,0,0,0,0.0143602229646925,0.0370803125640625,0,0,0,0,0
X002241.SZ,0.196082973617429,0,0.0761454192215179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519549820148632,0,0,0.126681787030988,0,0.123873609135518,0,0,0,0,0,0.0547555914439338,0,0,0,0,0,0.107821160324224,0,0,0,0,-0.0215609387504714,0,0,0,0,0,0,0,0,0,0,0,-0.00245385824076068,0,0,0,0,0,0
X600703.SH,0,0,0.086876733287561,0,0,0,0.062777109159585,0,0,0,0.0224281409318872,0,0,0.02101877290668,0.0295957521143361,0,0,0,0,0,0,0.0122400539817463,0,0,0,0.169162589814791,0,0,0,0.190407010793548,0,0,0,0,0,0,0,0.169269852909261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00648988969004668,0,0,0,0,0,0
X600066.SH,0,0,0.286832713847067,0.00365471168347895,0,0,0,0.063080585476572,0,0.00861169090609468,0.144771082267881,0,0,0.0501682448755947,0,0,0,0,0,0,0,0,0,0.101065126854139,0,0,0,0,0,0,0,0.0135842823606628,0,0,0,0,0,0.0603833413148462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0.134086665637307,0,0.030344288626316,0,0.0469556787651848,0,0,0,0,0,0.118569329393322,0,0,0,0,0,0,0,0,0,0,0,0.095361434468963,0,0,0.127801384902211,0,0,0,0,0,0,0,0,0,0,0,-0.0139039914086319,0,0,0,0,0.207270309610203,0,0,0,0,0,0,0,0,0,-0.0250592597508561,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.120235427960146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787997967463636,0.02120317017336,0,0,0.0624292226195243,0,0,0,0.182850835189752,0,0,0.0522244030255276,0,0,0,0,0,0.157072965297844,0,0,0.0775231759654803,0,0,0.208147285596925,0,0,0,0,0,-0.00879730233824685,0.00693582919308894,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0177401388930337,0,0,0,0,0,0,0.390246285036981,0,0,0,0,0,0,0,0.311043296577034,0,0.023173505591795,0,0,0,0.249478342674215,0,0,0,0,0,0,0,0.0123048055518073,0,0,0,0,0,0,0.242855414983795,0,0,0,0,0,0,0.00826566443237042,0.0325466036348832,0,0,0,0,0
X002236.SZ,0,0,0,0.0398831004530749,0,0,0,0,0,0.0982967554388558,0,0,0,0,0,0,0,0.0607543388730884,0,0.114687249246011,0,0.248680573952708,0,0,0,0,0,0,0.164486761172922,0,0,0,0,0,0,0,0,-0.0930707716794968,0.210678088838108,0,0,0,0,0,0,0.0797306842303153,0,0,0,0,0,0,0.00708388665274388,0,0,0,0,0,0
X601877.SH,0.0919976416392942,0,0,0,0,0,0,0,0.0748016210415211,0,0.031030688643024,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0420956544209553,0.112248329358138,0,0,0,0,0,0,0,0,0.0447350474768135,0.117991827778853,0,0,0,-8.67361737988404e-19,0,0.105832980112404,0,0,0,0,0,0,0,0,0,0,0,0,0.00827766458509348,0.00755846270138272,0,0,0,0,0,0
X000581.SZ,0,0,0.0398177333211731,0,0,0,0,0,0,0.0387725280416604,0.0371057443859044,0,0.171677532962795,0,0,0,0,0,0.0785966325612507,0.105354948029143,0.02805474933716,0.243287379130869,0,0,0,0,0,0.00148356485269007,0,0,0,0,0,0,0,0,0,0,0.0540462403519228,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306086695071649,-0.00168170002251343,0,0,0,0,0,0
X600177.SH,0.173565410996456,0,0,0,0,0,0,0,0,0.0676509410172855,0.00599041581540242,0,0,0.0567731768434329,0,0,0,0,0,0,0,0.0396481226271361,0.143642230907949,0,0,0,0,0,0,0,0,0,0,0.0668418443979131,0,0,0.385053650257357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0045880612541154,0,0,0,0,0,0
X000550.SZ,0.0627092508037234,0,0,0.175331054915673,0,0.0283594451202994,0.155192852059914,0,0.0201536740123012,2.16840434497101e-19,0.0527039591865281,0,0.0940516744099949,0,0,0,0,0,0,0,0,0,0,0.0178085342786088,0,0.105013773142847,0,0,0,0,0,0,0,0.0763876096353546,0,0,0,0.0171602370509923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121675682629272,0,0,0,0,0,0
X002475.SZ,0,0,0,0.122705517059623,0,0,0,0,0,0,-0.0220952673764707,0,0,0,0,0.0864975289205402,0,0,0,0,0,0,0.14574083264915,0.0881594934287195,0,0,0,0.15738051641035,0,0,0,0,0,0.012929247203066,0,0,0,0,0.0386269136735712,0,0,0,0,0,0,0,0,0,0,0,0,0.0104451841501,0.00435157872922724,0,0,0,0,0,0
X002129.SZ,0,0,0.0294332731498784,0.0691809818645224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220438187670766,0,0,0,0,0,0,0,0.101645123741701,0.0964082332730944,0,0,0,0,0.0791168750393764,0,0.16148352427546,0.0251289243858782,0,0,0,0,0,0.0344542112767679,0.030137515896737,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0.06974347826442,0,0,0,0,0,0,0,0,0.0418175823595101,0,0,0,0,0.134007601363803,0.17842003557979,0,0,0,0.054960557449846,0,0,0,0,0,0.0142173902615677,-0.0303821814383615,0,0,0.0638927037934677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00335271286997028,0.0292814160866931,0,0,0,0,0,0
X000800.SZ,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.264722257422014,0.0748739479746363,0,0,0,0,0.0748203686211614,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.174548139914636,0,0.0420851270910875,0.0888156454699691,0.00649237102715061,0,0,0,0,0.0269559484510758,0,0.150414695884573,0,0,0,0.0588165059330124,0.0224567161329053,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.283099658469595,0,0,0,0,0,0,0,0,0,0,0,0.0569630359855055,0,-0.0204618555240191,0,0,0,0,0,0.0753979299813766,0,0,0,0,0,0.0496759915543877,0,0,0,0,0,0.101195374661268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295421534934601,0,0,0,0,0,0
X300124.SZ,0,0,0,0.154613260090953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170813109077866,0,0.240843846791582,0,0,0,0.0586322266901253,0,0,0,0,0,0,0,0,0.103627274692512,0,0,0,0.00398607938439561,0,0,0.0302597768103165,0,0,0,0.1416418798952,0,0,0,0.0370142562621097,-0.0195705753082973,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170389832379498,0,0,0.162799857902866,0,0,0,0.0560764194668347,0,0,0,0,0,0.0483026143123263,0,0,0,0,0.0518780904826711,0,0,0,0.0778513434929825,0.080054956221261,0,0,0,0,0,0.0399639576265026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238922225288701,0,0,0,0,0,-0.0444588374747288,0,0.0322729818385345,0,0.0891117322298599,0,0,0,0,0,0,0,-0.137703045069841,0,0,0,0,0,0,0,0.337398894814326,0,0,0.257990009591611,0,0,0,0,0.122283187352565,0,0,0,-0.00699863114568847,-0.0134160335910574,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.474308738660283,0,0,0,0,0,0,0,0,0,0.0592072058717607,0,0.178831232541465,0,0,0,0,-0.12998285306277,0,0,0,0,0.00750092407614916,0,0,0,0,0.141082967802105,0,0,0,0,0,0.0789439366065801,0,0,0,-0.0461629021993292,0,0,0,0,0,0,0,0,0,0,0.0417665417513001,0,0,0,-0.0543422959491042,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.173672063483822,0,0,0,0,0,0,0.20438513402583,0,0,0,0,0,0,0,0.241571638706943,0,0,0,0,0,0,0,0,0.058839686318778,0,0,0,0.136932892173115,0,0,0.0962880345922603,0,0,0,0.101204880635949,0,0,0,-0.002420764066117,-0.00700830331976117,0,0,0,0.154537752355139,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120846750183779,0,0,0.0679144598512893,0,0,0,0,0.00672821398067839,0,0.116700169606098,0,0,0,0,0.0407182250957083,0,0,0,0,0,0,0,0,0.110016656419461,0,0.18097204499597,0.163866634613049,0,0,0,0.073525653085495,0.185446100298342,0,0,0,0,0,0,0.00891443233066998,0.133522803168819,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,-0.197614846376218,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0945760801182608,0.0610252534060612,0,0,0,0,0,0,0.1191837945518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304327781236881,0,0.0703230668029708,0.0739374875776935,0,0,0,-0.00287968854635098,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046083141560612,0.0376187290033609,0.307878158933119,0,0,0,0,0,0,0,0,0.388887010068217,0,0,0,0.175272645794408,0.0328334463405344,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.098636396923169,0,0,0,0,0,0,0,0.0538384798088281,0,0,0,0,0,0,-0.0612208387300159,-0.0647790008865523,0.0842475276083846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329773657422838,0,0.0374315031463155,0.00731815174930521,0.00809699209371076,0,0,0,0,0.00498613836590806,0.137134738205708,0,0,0,0,0,-0.0880249651079291,-0.0388888704209932,0,0.0367794813162947,0,0,0,0
X000400.SZ,0,0,0,0.180131868409765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334346794708654,0,0,0,0,0,0,0,0.0866770584495341,0,0.106225594819772,0,0,0,0,0.063362325367364,0,0,0,0,-0.0144015512600391,0,0,0,0,0,0,0,0,0,0,0,0.00518884305833916,0,0,0,0,0,0
X300146.SZ,0,0,-0.101341194793754,0.162991655147228,0,0,0,0,-0.00626756916193208,0,0,0,0,0,0,0,0,0,0,0,0,0.200419011346122,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182815751539353,0,0.0915222762043199,0,0,0,0,0.0407625990757397,0,0,0,0.0683505661282997,0.12218286919439,0,0.00740573392671536,-0.00724146104364047,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316137521305323,0.212494473684051,0,0.042738066395288,0,0,0.192382076129968,0,0,0,0,0,0,0,0,0.0485551229461334,0.0595220266597445,0,0.0363105272478625,0,0,0.162077170918292,0,0.0401694837226798,0,0.0134680279625243,0,0,0,0.0294843312022256,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301537448487971,0.121061619349514,0,0,0,0,0,0,0,0,0.0667413481041544,0,0.0188241381691259,0,0,0,0,0.0674245683422168,0.251342639825831,0,0,0,0,0,0,0,0,0,0,0,0,0.0208617403850933,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.227837206186914,0.199952007473269,0,-0.021375763280399,0.0455287339663152,0,0.148402342483027,0,0,0,0,0,0,0,0,0.0125770661054321,0,0.00608150771068956,0,0,0,0,0,0,0.0941285733035894,0,0.198499627364569,0,0,0,-0.0720068433899218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085813326233993,-0.00368669032470569,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635265659116049,0,0,0,0,0,0,0.0742629319708649,0,0,0,0.0285641479525847,0,0,0,0.197782696975278,0,0.00551167068056486,0,0,0.0023349030590478,0,0.112874818152914,0.286464069996988,0,0,0,0,0,0,0.00285862338736756,0,0,0,0,0,0,0,-0.00763670098986727,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.00866000720752524,0,0,0,0,0,0.0125940881109062,0,0,0,0,0,0,0.0573772080520025,0,0,0,0,0.13105946536921,0.141002759679601,0.0580433354251395,0,0,0,0.090210377360845,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174131734773841,0,0,0.0330407774653076,0,0,0,0,0,0.166165144744401,0,0,0,0,0.0197199730760413,0,0,0.301922021737698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952543513486168,0,0,0,0,0,-0.0454391722388063,0.000196504337254468,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0479131196267842,0,-0.00171482874213937,0.0549755834669212,0,0.00209175409389831,0,0,0,0,0,0,0,0,0,0,0,0.0911563657251302,0,0,0,0.0416787459485638,0,0,0,-0.0487250147626439,0,0,0,0,0,0,0,0,0,-0.00975711583299109,-0.0605730702881951,0,0,0,0,0,0,0,0,0,0,0.00145700404440902,0,-0.0278230663598251,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.330555983696225,0,0,-0.582076159286275,0,-0.038883472972125,0,0.512777660991366,0,0,0,0.112060044646934,0,0,0,0,0.118746381925321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993231187463608,0,0,0,0,0,0,0.141816289030752,0,0,0,0,0,0,-0.128059105845472,0.213813028589613,0,0,-0.769072502863866,0,0
TED,0,0,0,0,0,0,0,-0.688395010034178,0,0,0,0,-0.0747449354609613,0,0,0,-2.053665513702,0,0,0,-0.974701658531143,0,0,0,0,0,0.774930824047559,0,0,0,0,0,0,0,0,0,0,0,0,1.02643310020377,0,-0.100827575998475,0,0,0,0,0,0,0,0,0,-1.92699968037701,0,0,0,0,-5.50837099566996,0,0
RealEstate_excess,0,0,-0.373906299865907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986390124658362,0,0,0,0,0,0,-0.382104776922423,0,0,0.00896171502312747,0,0.225560574486756,0,0.0435035156651937,0,0,0,0,0,0,0,0.357631278831455,-8.67361737988404e-19,0,0,0.0631044582932063,0,0,0,0,0,0,0,0,0.101226532040909,0.037442202372371,0,-0.129454050151967,0,0,0,0
MKreturn,0,0,-0.136623823494222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273271071646868,0,0,-0.0546713513936387,0,0,0,0,0,0,-0.0749029773828824,0,-0.242847092794657,0,0,0,0,0,0.0294318505282571,0,0,0,0,0,0,0,0,0,0,-0.037351200548148,0,0,0,0,0.0061757563547025,-0.204156389952584,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.000861358129625549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499528938184691,0,0,0,-0.0415554070801025,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0245016983415016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00993448374769562,0,0,0,0,0,0,0,0,0,0,0,-0.0430823470672147,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430674222983423,0,0,0,-0.0695581054513186,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00117538899597675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677258970677233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147746600076417,0,0,0,0,0,-0.00238474629443735,0.000327970877215615,0,0,0,0.122207284946052,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002679303579305,0.00144822757318634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236184368126137,0.00265766834694944,0,0,0,0,0,0
