,X600519.SH,X000858.SZ,X600276.SH,X600690.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X600031.SH,X300124.SZ,X000625.SZ,X002304.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X002463.SZ,X600089.SH,X000157.SZ,X600372.SH,X600584.SH,X600066.SH,X002028.SZ,X600703.SH,X600741.SH,X000977.SZ,X002236.SZ,X600418.SH,X600522.SH,X002049.SZ,X600183.SH,X601877.SH,X000921.SZ,X000800.SZ,X601799.SH,X002180.SZ,X000661.SZ,X600487.SH,X002129.SZ,X002294.SZ,X002074.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.101660830759922,0,0,0,0,0,0.117626556676616,0,0.16981183093751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14424124415358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644596565646599,-0.0878176085227256,0,0,0,0,0,0
X000858.SZ,0.261076064983392,0,0.0841089751105148,0,0,0,0,0.318151313264088,0,0.0261522652043845,0,0,0,0,0,0,0,0,0,0.0804903081497889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183977928788989,0,0.0306858290952899,0,0,0,0,0,0,0,0,0.0275428032737368,0,-0.00614784571514016,0.0125619940590865,0,0,0,0,0,0
X600276.SH,0,0.0428302312499536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282979556583893,0,0,0,0,0,0,0,-0.106741778449548,0.0837522372952076,0,0.187951460585232,0.236272891493579,0.0164908145542947,0.0800408411421033,0,-0.0475768825353586,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.325604874331871,0,0,0,0,0,0.0799745887913063,0,0,0,0,0,0.116255048690867,0.0211553759141301,0,0,0.0678631641902663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611388071364073,0,0,0,0.28790358995333,0,0,0,0,0,0,0,0,0,0,-0.00662203708264978,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0424116766444143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342688331512106,0.119385827995893,0,0,0,0.234996579578952,0.0065316770121489,0,0,0,0,0,0.0209038481409195,0.0728725132886573,0,0,0,0,0,0,0,0,0.0190468031729099,0,0,0,0,0,-0.0308066740243888,-0.00744512517987916,0,0,0,0,0,0
X002415.SZ,0,0,0,0.173107307862253,0,0,0,0,0,0,0,0,0,0.0280572492010683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414548791923914,0,0.247589713339228,0,0,0,0,0.0345918680590827,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.147620540639885,0,0,0,0,0,0.0612631654059429,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0466768122266537,0,0,0,0,0,0,0,0,0,0,0.115942172476765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.309233361036887,0,0,0,0,0,0,0,0,0,0.492398769660308,0,0,0,0,0,0,0,0.120581523308618,-0.0263522650005787,0.0157225218072877,0,0,0,0,0,0.0409513415269296,0,0,0,-0.0288378023008986,-0.0186948003600683,0,0,0,0,-0.0728261086106426,-0.0539988005820193,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219520826756231,0,0,0,0,0,0,0,-0.108952805052877,0,0,0,0,-0.114062421702368,0,0,0,0,-0.101277514266762,0,-0.159896012823643,0,0,0,-0.0511089558046032,0,-0.247094862162737,0,0,0,-0.0124842196737965,0,0,0,-0.133712705001392,0,0
X000568.SZ,0.219843881383169,0.29409364765567,0,0,0,0,0,0.448811443124386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065084527488625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0870090482703183,0,0,0,0,0,-0.0299457503499659,0,-0.0468804088250412,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.16183451663881,0,0,0,0,0,-0.129287252259465,0.0109211668201899,0,0,0,0,0,0,0,0,0,0.0293901118700086,0,0,0,0.111538267844106,0.236698664708658,0,0,0,0.15525350201115,0,0.0742299142116117,0.113696508667006,0,0,0,-0.0442820206347277,0,0,0,0,0,0,0,0.0107192194616988,0,0,0.00568277146910092,0,0,0,0,-0.0117678959400529,0,0
X600104.SH,0,0,0,0.0346092957924402,0,0,0,0,0,0.144526993979724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408874181632659,0.0410377447971217,0,0,0,0.0325769917602088,0,0,0,0,0,0.00474941881689384,0.057384694613431,0,0,0,0,0,0.0401299136583517,0.19815665152161,0,0,0,0,0,0,0,0,0.0396879966583835,-0.0368646386091679,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301469287044114,0,0.581886492134648,0,0,0.00692385202897714,0,0,0,0,-0.0307487321568862,0,0,0,0,0,0,1.73472347597681e-18,0,0.0531333717081485,0,0,0,0,0,0,-0.0162102394311907,0,0,0,0,0,-0.023910721991801,0,0,0,0,-0.0329403251768964,0,0
X600031.SH,0,0,0,0.230855634593183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673850218333288,0,0,0,0.0138148285852038,0,0.00200541003176205,0,0,0,0,0.032289352205736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279643554510468,0,0,-0.0444874593381425,0,0,0,0.0725821809826234,0,0
X300124.SZ,0,0,0,0,0,0,0,0,-0.0286925687433359,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0768443078041457,0,0.0276096299878609,0,0,0,0,0,0,0.0132936309826253,0,0,0,0,0,0,0,0,0.168617213652606,0.0295512122127786,-0.00800432087124472,0,0,0,0,0.284587894500543,0.0546753975713409,0,0,0,0,-0.172110614641735,0.015387260961426,-0.141795317298342,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0123027130160053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287356815511853,0,0,0,0,1.73472347597681e-18,0,0,0.0846573014836217,0.097230128226614,0,0.304099087026616,0,0.190286858898894,0.0319753168693282,0,0.00720276944177591,0,0,0,0,0,0,0,0,0,0,-0.0655892143894154,0,0,0,0,-0.100937075056367,0,0
X002304.SZ,0,0,0,0,0,0,0,0.14230215042061,0,0.25547610125211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103274673863237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188150565964073,0,0,0,0,0.0104429534926254,0,0,0,0.0110582541396608,0,0,0,0,0.113790880355241,0.0518974318325248,0,0,0,0.0935929276811133,0.0941042016180427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399655270890377,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0808111131191235,0,0,0,0,0,0,0,0,0,0,0.201463788859796,0,0,0,0,0,0,0.219712309629112,0,0,0,0,0,0,0,0,-0.0706154328734034,0,0,0,0,0.315558892736767,0,-0.00242210572074781,0,0,0,0,0,0,0,0,-0.0119433052904699,0,0,0,0,0.182662248142994,0,0
X000596.SZ,0,0,0,0,0,0,0,0.378591995648921,0,0.490258439546712,0,0,0,0,0,0,0,0.131602376744222,0,0,0,0,0,0,-0.0905508923434812,0,0,0,0,0,0,0,0,0,0,0.0137065321709047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721589783859233,0,0.0737147529563338,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106951406045522,0,0,0.0396337160673538,0.102761218946086,0,0,0.0491139596347513,0,0,0,0.0121621076148685,0,0,0,0,0,0.0645924720759431,0,0,0,0,0,0,0,-0.0650941933341088,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.52370777538363,0,0,0,0,0,0,0,0,0,0.0308047688977374,0,0,0,0,0,0,0,0,0,0,0,0.17342906074724,0.0362827808758333,0,0,0,0,0.0133246590511401,0.0518413288479315,0,0,0,0,0,0,0,0,0,-0.04247008337744,0,0,0,0,0,0,0
X300014.SZ,0,0,0.0119145817625174,0,0,0,0,0,-0.00241881291644824,0,0,0,0,0,0,0,0,0,0,0.0693988813479061,0,0,0,0,0,0,0,0,-0.0966749983322329,0,0,0,0,0,0,0.0980780684659174,0,0,0,0,0,0,0,0,0,0,0.119386105330314,0,0.42734545506759,0,0,0,0.104938182391584,0,0,0,0.0873999240797023,0,0
X002241.SZ,0,0,0,0,0.170431920902433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450038337155208,0.0911471493583113,0,0,0,0,0,0,0.0966695465149098,0,0.374254229910868,0,0,0.0693659691761775,0,0,0,0,0,0.0329372670301604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042267314597106,0.0127815855191456,0,0,0,0,0,0
