,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X600522.SH,X000661.SZ,X601877.SH,X002180.SZ,X300142.SZ,X002074.SZ,X600460.SH,X600741.SH,X600884.SH,X000733.SZ,X000100.SZ,X600702.SH,X000157.SZ,X000799.SZ,X601799.SH,X600563.SH,X002236.SZ,X600584.SH,X002176.SZ,X600487.SH,X002414.SZ,X000800.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.211230095184893,0,0.00746399862867802,0,0,0,0,0,0,0,0,0,0,0,0.0429298212170073,0,0,0,0,0.0645629346969583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608686164464235,0,0.0178227998551166,0,0.0288049585165756,0,0,0,0,0,0,0,0,0,0,0.00186606350751883,0,0,0,0,-0.00452804435574056,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860743541529704,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35940065503297,0,0.0728236254282435,0,0.0169595785266361,0,0,0.0127246804517376,0,0,0,0,0,0.011287127243178,0.00368178098923886,0,0,0,0,0,0
X600809.SH,0,0,0,0.366022267838758,0.0360624733402759,0.231819226191507,0,0.00821271950305522,0,0,0,0,0,-0.0220882340771994,0,0,0,0.0452288150265679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012398888660802,0,0,0,0,0,0.0405524519810579,0,0,0,0,0,0,-0.0533726986228707,0,0,0,0,0,0,0,0,0,0,-0.0223718483808551,0,0
X000568.SZ,0,0.150219488570293,0.0895120211667299,0,0,0.0442961835869002,0,0,0.0144111211658634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387043728231025,0,0,0,0,0,0,0,0,0,0.391225689092641,0,0,0,0,0,0,0,0,0,0,-0.0360773702356796,0,-0.00431145879593236,0,0,0,0,-0.0219797638265889,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0208145159235775,-0.126984323056952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.128944420116313,0,0,0.88936864703068,0,0,0,0,0,0,0,0.0454717933292102,0.0454587068806189,0,0,0,0,0,0
X002304.SZ,0,0,0,0.250251810054408,0,0,0,0.0455383643353623,0,0,0,0,0,0,0,0,0,0.0333418081762548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247850338786383,0.0436348695018935,0,0.203739442453706,0,0,0.001558686309846,0.00334587580184689,0,0,0.0470102513957874,0,0,0,0,0,0,0,0,0,0,-0.0166189280180486,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168577542491807,0,0,0,0,0,0,0,0,0,0.162379526463318,0,0,0.0823879930582635,0,0,0,0,0,0,-1.73472347597681e-18,0.0181736901487761,0,0.0957814120618133,0,0,0,0.169519873874023,0,0,0,0,0,0,0,0,0.0698161732096035,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0236506201401634,0,0,0,0.115697081183763,0,0.144721068425249,0,0,0,0.0801733097533659,0,0,0,0,0,0,0,-0.0432721946729891,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0481392077522136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654760511859335,0,0
X002475.SZ,0,0,0.111133205541629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128858997297938,0,0,0,0.0738163694490983,0.210675832527735,0,0,6.93889390390723e-18,0,0.0586312484717423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21384607704874,0.130808901610661,0,0,0,0,0,0,0,-0.0235487450271204,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102731320871745,0,0,0.11068569242456,0.0516465001309815,0,0,0,0,0,0.133149661053177,0,0,0.0515710569720721,0,-0.0330210204947582,0,-0.0417872613265735,-0.00486097709281451,0,0,0,0,-0.060994790650748,0,0,0,0,0,0,0.0635371916066816,0,0,0,0,0,0,0,0,0.0196257461930988,0.0105794419070024,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0405972031607892,0.00973532057193134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1909511581251,0.00465192324665658,0,0,0.0281364634292345,0,0,0,0,0,0,0,0.116358511767105,0,0.129553566665884,0,0,0.00878789421418984,0,0,0,0,0.0143677131096513,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.165495280789638,0,0,0,0,0,0,0,0,0,0.168056449771404,0,0.0753208062002822,0,0,0.157060674935486,0,0,0.0493637401735171,0,0,0.0105313503398648,0,0,0.111615240993707,0.017816173975107,0,0,0.113225525526456,0,0,0,0,0,-0.00887313006269217,0,0,0,0,0.0100692524851173,0,0
