,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X000625.SZ,X600487.SH,X300003.SZ,X300124.SZ,X600066.SH,X000100.SZ,X601877.SH,X002241.SZ,X600809.SH,X002294.SZ,X600867.SH,X300136.SZ,X600522.SH,X600271.SH,X002508.SZ,X000050.SZ,X600566.SH,X000981.SZ,X600089.SH,X000157.SZ,X600498.SH,X600177.SH,X002179.SZ,X600707.SH,X000596.SZ,X600699.SH,X300142.SZ,X002180.SZ,X600584.SH,X002049.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.671387252542024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326071329624848,0,0,0,0,-0.0456208855989336,0,0,0,0,0,0,0,0,0,0,0,0.00282190857846542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779545686184038,0,0,-0.0107511055322564,0,-0.0270977148241566,0,0,0,0,0
X002475.SZ,0,0.0631443993440082,0,-0.0300072842341869,0,0,0,0,0,0,0.0487216234219,0,0,0,0,0,-0.0108653134197561,0,0.369421132365715,0,0,0,0,0,0,0.106161831585326,0,0,0,0,0.0595981860598567,0,-0.119025641844369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555411400944449,0,0,0,0.027969111144756,-0.0427738519996949,0,0,0,0,0,0
X000338.SZ,0,0,0.130078710124492,0.0687055656016921,0,0,0.0299414562743962,0,0,0,-0.0399818632331272,0,0.0848233056207632,0,0,0,0.24837748242216,0,0,0,0,0,0.0870231344008619,0,0,0,0,0,0,0,0,0,0.0668373358840253,0.0407237925915225,0,0,0,0,0,0,0,0,0,0,0,0,0.0260190867109722,0,0,0,0,-0.00403998764876685,0,0,0,0,0,0,0
X600031.SH,0.00476984609684901,0,0,0.0580236177783152,0,0,0,0,0.010699588036721,0,0,0,0.0991219665832794,0.183961159184761,0,0.197358108785876,0,0,0,0.0508431334192688,0.0560223927606267,0,0,0,0,0.122599540589586,0,0,0,0,0,0,0,0.0373847849878763,0,0,0,0,0,0,0,0,0,0,0,0.125578585417576,0,0,0,-0.163835006284564,0,-0.0124426404200407,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.135996007485784,0,0,0,0.293039714823137,0,0,0,0.0540239477120528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594461724181097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000354059758773298,0,0,0,0,0,0,0.0220080370994124,0,0,0,0,0,0,0
X002456.SZ,0,0,0.132923281337244,0,0,0,0,0,0,0,0,0,0,0,0.681512638319524,0,0.123103227972767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283694828351131,0,-0.148563759569081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567149681185139,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.0184018880931876,0,0.0732664576842777,0,0.0239755146166037,0,0,0,0,0,0,0,0.177689362121904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134929665565467,0,0.0962824035039599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075163456281837,0.0230103039575398,0,0.0233534358157307,-0.0261449812133558,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.493539913739528,0,0.321840052750305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534947719592054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925484950774201,0,0,0,0.0079760120225367,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.167590974156793,0,0,0,0,0,0,0,0,0.0313204479578477,0,0,0,0,0,0,0,0,0,0,0,0.265494363278554,0,0,0,0,0.17380071207666,0.068550110553724,0,0,0,0,0,0,0,0.210773310341343,0,0,0,0,0.139570637976601,0,0.081170374797884,0,0,0.0133012793036025,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0564673596182041,0,0,0.122210603457578,0,0,0,0,0,0,0,0,0.202673236217809,0,0.0644242977790918,0,0,0,0.0156985267699638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233809178968269,0,0,-0.00883027555166819,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0161656420668214,0,0.0773595541432077,0.141450151530531,0,0,0,0,0.00222187942404153,0,0.0406471057085914,0,0,0,0,0,0,0,0,0,0.0374674480985216,0,0,0.0430660937676884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336179707719339,0,0,0,-0.0187698502415768,0.0407802592928485,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0579131175909857,0,0.239411067516259,0,0,0,0,0,0,0,0,0.118720021806402,0,0,0,0,0.0125297519332187,0,0,0,0.0797870585754968,0,0,0.0603805485792687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146948507575763,0,0,0,0,0,0.00532811049674952,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.140357968914825,0,0,0,0,0,0,0,0,0.202846938480313,0,-0.118126626433461,0,0.14916312188182,0,0,0,0,0,0,0,0.0516519480323245,0,0,0.0608057887183768,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.10718059139309,0,0,0.0562211540119235,0,0,0.0146023953766777,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0285390826225492,0.0108609087421402,0.0255932601905356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087139178461942,0,0,0.0534965769211231,0,0,0,0,0.116410518487429,0,0,0,0,0,0.0546365872160044,0,0,0.238872151816054,0,0,0,0.000688773437785382,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0241659076491499,0.00488601054268815,0,0,0,0,0.0505465740476866,0.305228620446304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154063616849127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13820354276396,0,0,0,-0.0209779897662966,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.100563526728058,0,0,0,0.215156223704902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054035532181232,0,0,0,-0.00512231501816158,0,0,0,0,0,0
X600867.SH,0,0,0,0.051014165590496,0,0,0,0.0968822074646464,0,0,0,0,0,0,0,0,0,0,0,0,0.393395996129929,0,0,0.0383591579568794,0,0,0,0,0,0,0,0,0,0.188924637201519,0,0,0,0,0,0,0,0,0,0,-0.0198163106520314,0,0,0,0,0.116383601134158,0,0,-0.00374330923272165,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.1234812189536,0,0,0.272087964763562,0,0,0,0.552772961849722,0,0,0,0,0,0,0,0,0,0.160480059197414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137319374880291,0,0,0,-0.0504047371688783,0,0,0,-0.0520367854113761,0.0307076072215271,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.157577576175537,0,0,0.0620382641851089,0,0,0,0,0,0,0,0,0,0.0249264831007758,0,0,0,0,0.0954435189098829,0,0.0939983872989003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760561883180452,0,0,0,0.30024624243073,-3.46944695195361e-18,0,0,0,0.0162601040304758,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.105430069770512,0,0,0,0,0,0,0,0,0.198594935766748,0,0,0,0,0,0,0.164616885260699,0,0,0,0,0,0,0,0,0,0,0.120092179542492,0,0,0,0,0,0,0,0,0.155349201646979,0.00132960721494384,0,0,0.0309051996446317,0,0,0,0.017758858919343,0,0,0,0,0,0
X002508.SZ,0,0,0,0.248463705954732,0,0.29183234086468,0,0,0,0.078013601678223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119391183915967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015344244632037,-0.0310728959656026,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.0693090806922867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430821093537952,0,0,0,0,0,0.0733822974253835,0,0,-0.0120324631030636,0,0,0,0,0,0,0,0,0,0.543065314849452,0,0,0,0,0,0,0.359591331744635,0.137637587951103,0,0,0.018774389202459,0.00475533492189457,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0.00191842716454757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211311626932178,0,-0.124648074578208,0,0,0,-0.0416196343902794,0,0,0,0,0.00067496058006368,0,0,0,0,0,0,0,0,0.219525016239184,0,0,0,0.0846262577983007,0,0,0,0,0,-0.00797646147529659,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00665681086495526,0,0,0,0,0,0.0663622892772958,0,0.0154740316247905,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05816028781998,0,0,0.0602449631830378,0,0.0164213016639828,-0.00170686063955974,0,-0.0292107976931884,0.0238572290868044,0.000878439034575109,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0190644312377912,0,0.052976833821234,0,0,0,0,0,0,0.214305166444419,0,0,0,0,0,0.131265036305005,0,0,0.00536979424410497,0.0613536028457118,0,0,0,0,0,0,0,0,0.0646267599827298,0.0248119261930299,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0726108908979237,0,0,-0.00595308803442859,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0343770478966661,0,0.0573963854111789,0,0,0,0,0,0,0.0829447574473636,0,0,0,0,0,0.0509948556244171,0,0,0,0,0,0,0,0,0.0421376235599247,0,0.063335096137422,0,0,0.049499135050923,0,0.159868917649087,0,0,0,0.0582087513022655,0,0,0,0.0269160378132149,0.0037792708899143,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.175414509194147,0,0,0,0,0,0,0,0,0.032712067108572,0,0,0,0,0,0,0,0,0.116515077067259,0,0,0,0,0,0.067278225454313,0,0.186356563044589,0,0,0,0,0,0,0,0,0,0.0362743242897553,0,0,0,0.104458521990037,0,0,0,-0.00452653847584897,0,0,0,0,0,0
X600177.SH,0,0,0,0,-0.0689193594800216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454685931073912,0,0,0,0,0.0126775040698479,0,0,0,0,-0.00134455736987726,0,-0.0770191285036456,0.280155277058046,-0.0837587033108207,0,0,0,0,0,0,0,0,0,0,0,0,0.114053854946411,0,0,0,-0.0154763674203089,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.111485436521733,0,0,0,0,0.0749714710495193,0,0,0,0,0,0,0,0.0937384820295964,0,0,0,0,0,0,0,0,-0.080561341145254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152234422998619,0.163339482323315,0.0712895471167909,0,0,-0.0112272040134782,0,-0.0253573199175551,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944512253902701,0,0,0,0,0,0,0.0916095697886046,0,0,0.0550635786871774,0,0,0,0.0371692738907258,0,0,0,0.0144305869669944,0,0.00283293948772277,0,0,0,0,0,0,0,0,0,0,0.10833197334348,0,0.00718610732251374,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0.0767974378517775,0,0,0,0.0136471495393031,0,0,0.177592024951827,0.155592229054646,0,0,0.393788715604765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229600267666045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531242594968986,0,0,0,0,0,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0.115984962267384,0,0,0,0,0,0,0,0.00776584583644529,0,0,0,0,0,0,0,0.0528425842276736,0,0,0,0.03872092731009,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738151546096063,0,0.121089082409834,0,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.281378123950104,0,0,0,0,0,0,0.163175478230499,0,0,0,0,0,-0.184077988408205,-0.412649205805476,0.0168668956495333,0,0.0620440273015782,-0.207076859886049,0,0.0672662626317124,0.155435690026807,0,0.0663282318215302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296416031841769,0.644704478452694,0,0,0.062213122010528,0,0,0,0.00331444629469003,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0696478703426356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190172681981639,0.0959067167900389,0.206797316567804,-0.0821794246339292,0,0,0.234059014276924,0,0,0,0,0,0,0,0.101900244463355,0,0,0,0,0,0,0.0180735693703063,0,0,0,0,0,0,0.064775971839411,0,0,0,0.00415069004316816,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0133746287695058,0,0.284521047379113,0,0.0481346898309195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.163386682400133,0,0,0,0,0.0884740635103558,0,0.324659417126511,0,0,0,0.0148817704919752,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995889011230598,0,0,0,0,0,0,-0.0113341936007909,0,0,0,0,0,0.474707564695549,0,0,0,0,0,0,0.164699153970765,0.346042211804955,0,0,0,0,0.0128868299660601,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.265273240740744,0.142183470050517,0.112982553954963,0,0,0,0.00656711408281858,0,0.0105208169150138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0741422300509646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121586321033689,-0.00218476358243101,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0061791354812149,-0.0255425262326788,0,0,0,0,0,0,0.0345023968335167,-0.0864312455418679,0,-0.0919168425758142,0,0,0,0,-0.110981244669713,0.129522825915615,0,0,0,0.111624893026732,0.0365879541048487,0,0,0,0,0,0,0,0,0,0,0,0,-0.00926006046176328,0,0,0,0,-0.217430123540485,0,0,0,0,0,-0.0496728474702075,0.0407817782042615,-0.109070558208765,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.0566833900392605,0,0,0,-0.106406316010387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161408618330085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245612637424235,0,0,0,0,1.24125511140823,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100048881018538,0.186086468090303,0,0,-0.0497336026972647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522378167797699,0,0,0,0,0,0,0,0.777322700504118,0,0,0,0,0,0,0
RealEstate_excess,0.135264570076988,0,0,0.0331980896499578,0,0.0764166862315729,0,0,0,0,0,0,0,0,-0.0551692802480132,0,0,0,0,0,0,0,-0.0269151724077763,0,0,0,0,0.080340724120927,0,0,0,-0.0860088059478146,0,0,0.0389660776000509,0,0,0,0,0,0,0,0,0,0,0,-0.027102501243278,-0.0621756539409715,0,0,0,-0.057652544333844,0.0532969042183426,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0373881004454865,0,0,0,0,0,0.0725356223727784,0,-0.0065006091497515,0.0741095084139518,0,0,0,-0.0330395498945627,0,0,0,-0.0700903475384125,0,-0.0990793888440979,-0.00206993026156654,0,0,0,-0.0206690415684557,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160059716974797,0,0,0,0,-0.00476649133983383,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000425664963114067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00260321762369454,0.00590121872986701,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0214603713120658,0,0,0,0,0,0,-0.0100885418659891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026350196045735,0,0,-0.0387180286827325,0.0247751599554253,0,0,0,0,0,0,0,-0.0702725206780039,0,0,0,0,0,0,0.00911599421250786,0,-0.00482711462055634,0,0.0247422405143921,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147305447410298,0,0,0,0,0,0
CarbonVol_Hubei,0.00556110587261386,0,0,0,0,0,0,0,0,0,0,0,-0.0175913283510103,0,0,0,-0.0154293373166908,0.00791049819385325,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0271245092388589,0,0,0,0,0.0138444947054176,0,0,0.00568269306622998,0,0,-0.0242099360030228,0,0,0.000395592415865304,0,0,0,0,0,-0.0239193678341084,0.0169762688335853,0,0,0,0,0,0
