,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X002475.SZ,X601877.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X000100.SZ,X002008.SZ,X600487.SH,X600809.SH,X600498.SH,X000625.SZ,X002007.SZ,X300142.SZ,X000661.SZ,X000157.SZ,X600867.SH,X000596.SZ,X600566.SH,X002456.SZ,X600066.SH,X002179.SZ,X600177.SH,X002506.SZ,X600089.SH,X300146.SZ,X600522.SH,X002180.SZ,X600372.SH,X000977.SZ,X002241.SZ,X600699.SH,X002294.SZ,X300136.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.376294421442202,0,0.0173094052476381,0,0,0.0431027799494705,0,0,0,0,0,0,0,0,0,-0.0501891367595534,0,0,0,0.0106935315644571,0,0,0,0,0,0,0,0,0.509033991129454,0,0,0,0,0,0,0,0.00442873803280758,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600104.SH,0,0,0.0566864268708607,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.128279006197832,0.00579022305176796,0.123671599565879,0,0,0,0,0.147746051095689,0,0,0,0,0,0,0,0.0903504039186727,0,0,0,0,0,0,0,0,0,0,0.12465754409438,0,0,0,0,0,0,-0.015478730424478,0.00742261916020959,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699937149768586,0,0.0502204312776537,0.0878756841380096,0.0132444391428207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586353975682018,0,0,0,8.67361737988404e-19,0.0102092098001925,0,0,0,0.0686521212480622,0,0
X000651.SZ,0.326309670692848,0,0.0381894150961935,0,0,0,0.0253743377460875,0,0.0988795678866767,0,0,0,0,0.147087363196627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00697710510168085,0,0,0,0,0,0,0
X000858.SZ,0.0992341433191798,0,0,0,0,0,0.253314540055566,0,0,0,0,0,0,0,0,0.0549965097825815,0,0,0,0,0,0,0,0,0.169458237386905,0,0,0,0,0,0,0,0.207823486927701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000335556304269981,0.0110344618377475,0,0,0,0,0,0
X600276.SH,0,0,0.16209984098517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373482233586305,0.0256040678343259,0,0,0,0,0.151027238005376,0,0,0,0.0598021047587957,0.0175719183535356,0,0.0503697998031807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434249913255352,0,0,0,0.0135669146186656,0.0161106362660205,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.280264095543105,0,0,0,0,0,0.110214842310684,0,0,0,0,0,0.344532879666465,0,0,0,-0.0731729116407312,0,0,0,0.260613663781627,0,0,0,0,0,0,0,0.0187016084770268,0,0,0,0,0,0,0,0,0,0,0,0.0297387465879787,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0732756086410337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157528791262259,0,0,0.14477988784243,0,0,0.0320228044008478,0,0,0,0,0,0,0,0,0,0,0,0.023029137361162,0.00591543074644386,0,0,0,0,0,0.0695640071920257,0.017824814412878,0,-0.00536533487502244,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.136535940207943,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.160965673873136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170192728818898,0,0,0,0,0,0,0,0,0.304907684703586,0,0,0,0,0.00776070329070102,0,-0.00695664703717009,-0.0132718731544615,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349777690907831,0,0.611807871311265,0,0,0.0453507413249491,0,0,0,0,0,0.150611691069846,0,0,0,0,0,0,0,0.0154386738236841,0,0,0,0,0,0,0,0,-0.0115491726979119,0,0,0,0,0,0,0
