,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600031.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X003816.SZ,X300014.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X000157.SZ,X600703.SH,X002241.SZ,X002129.SZ,X600741.SH,X000625.SZ,X601877.SH,X002179.SZ,X002007.SZ,X002236.SZ,X300142.SZ,X002371.SZ,X002049.SZ,X002414.SZ,X600584.SH,X600183.SH,X601799.SH,X300003.SZ,X000799.SZ,X000800.SZ,X002074.SZ,X002008.SZ,X000066.SZ,X300146.SZ,X600089.SH,X002294.SZ,X000977.SZ,X600707.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0613513508653122,0,0,0,0.273525987386801,0,0.02801217611014,0,0.0495047572571091,0,0,0,0,0,0,0,0,0,0,0,0.0861054971379647,0,0,0,0,0,0,0,0,0,0,-0.125497691500328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123936877174707,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.341512739396399,0,0.119433930864489,0,0.0500137200585392,0,0,0,0,0,0,0,0,0,0,0,0.00577398697355388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140286863339277,0,0.0209040987854099,0,0,0,0,0,0,0,0,0,-0.0102669249419432,-0.010977524395823,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0241439451550058,0.0704695652488154,0,0,0,0.00856784430769237,0,0,0,0,0.0114465153616743,0,0,0,0,0,0,0,0,0,0,0,0.140442542660513,0,0,0.369767436824746,0,0,0,0.191853814229016,0,0,0,0,0,0,0.0281041503875562,0,0,0,0,0,0,-0.0498372014425325,0,0,0,0.0035672316224697,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0364824394024749,0,0,0,0,0.132631123685772,0,0,0,0,0,0,0,0,0,0,0.0384820964718505,0,0,0,0.0305921281813062,0.0651388255129617,0,0.169769989210101,0,0,0,-0.0297182861356016,0,0,0,0,0.0459119246146274,0,0,0,0,0,0,-0.172935770402354,0,0.135570500381236,0,0,0,0,0.00911834629732547,0,0,0,0,-0.0121189510356306,0,0
X000651.SZ,0,0,0,0,0,0,0,0.119821763786056,0.192988266618597,0,0,0,0,0,0,0.104847488622596,0,0,0,0,0,0,0,0,0.0602427675408998,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843440792977449,0,0,0,0,0,0,0,0,0,0,0.0362042306198782,0,0,-0.00206790658546044,0,0,0,0,-0.00417984955146191,0,0
X000568.SZ,0.147885227869066,0.469239614950764,0.0430805655321478,0,0,0,0,0.0211594831448881,0,0,0,0,0,0,0,0,0,0.0537686400513931,0,0,0,0,-0.0499278206037439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294018509456464,0,0,0,0,-0.0097305399688629,0,0,0,0,0,0,0,-0.0322539873752551,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.113965098526294,0,0,0.15438396291289,0,0.0325769612509177,0,0,0,0,0,0,0.0340327926056121,0,0,0.0784462841227552,0,0,0,0.0763915400389609,0,0,0,0,0,0,0.1651690878293,0,0,0,0,0,0,0,0.0882834726514292,0,0,0,0,0,0,0,0,0,-0.0417991548011978,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.141120319065654,0,0.0739369120795161,0,0,0,0,0,0,0.0545991726157565,0,0.0670886821145136,0,0,0.0765905910722214,6.93889390390723e-18,0,0,0,0,0,0,0.0880459865297572,0,0,0,0,0,0,0,0,0.281736203695832,0,0.0915809647547601,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577685453981009,0,0,0,0,0,0
X600690.SH,0,0,0.17161469030304,0,0,0,0,0.218142639556783,0,0,0,0,0,0.142244577489596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115085971403884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95328944359433e-05,0.019770427141516,0,0,0,-0.0231956798432948,0,0
X002304.SZ,0,0.30596517755605,0,0,0,0.00390104505546262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468490334067585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151020786053445,0,0.187494330494212,0,0,0,0,0,0,0,0,0,-0.0251863336790523,0,0,0,0,-0.0865498028363297,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0432917771281499,0,0,0,0,0,0,0,0.0622616855063406,0,0,0,0,0,0.0796695011151833,0,0.377435222386119,0,0,0,0,0,0.103266503253665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232206768584702,0.00924388522755258,0,0,0,0.0212396242177197,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0835975599107763,0,0,0,0,0,-0.0563202447578787,0,0,0,0,0,0,0.0289454119975617,0,0,0,0,-0.0145989852459728,0,-0.0475921929186613,0,0,0,0,-0.0196259504240392,0,-0.0942934548385415,0.13789711660633,0.202173173023818,0,-0.0336521735116514,0,0.0352897490609151,0,0,0,0,0,0.00312447936693997,0,0,0,0,-0.101289888649907,0,0
X000725.SZ,0,0,0.157587775075135,0,0,0,0,0,0,0,0.0734561789853845,0,0,0,0,0,0,0,0,0.170738572892607,0,0,0.104454514449916,0.00529338844058175,0.0611264770647728,0,0,0,0,0,0.0285096386803974,0,0,0,0,0,0,0,0.0976328090438137,0,0,0,0,0,0.00222806409747359,0,0,0,0,0,0,0,0.00302837363021906,0,0,0,-0.00236612422316465,0,0
X000661.SZ,0,0,0,0,0,0.0589678855642676,0.0983096646115438,0,0.0450180055656146,0,0,0,0,0,0,0,0,0,0,0.0144900538305626,0,0.0846300293183885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283727019760579,0,0,0,0.0299607578000271,0,0,0,0,0,-0.00700205238985148,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0672773871571288,0,0,0,0,0,0,0,0,0,0,0,0.127779134648246,0,0.0146272599828925,0,0.182386477331021,0,0.0715734316493928,0,0,0,0,0,0,0,0,0.0535200863526168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189990453507401,0,0,0.00581173776848984,0,0,0,0,0,0,0
X300124.SZ,0,0,0.109673761018821,0,0,0.0342860843899899,0.472415673083358,0,0,0.0620703172227759,0,0,0,0,0,0,0,0.0643532096476035,0,0,0,0,0,0,0.148559187453027,0,0,0,0,0,0,0,0,0,0,0.0384157611295355,0,0,0,0,0,0.0756223538263092,0.0222617443466137,0.0963991714336282,0,0,0,0,0,0,0,0,-0.05745626970172,0,0,0,-0.0968976627810124,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196642726949922,0,0,0,0.0358817558668838,0,-0.0233087769841802,0,0,0,0,0,0,0,0,-0.0191063353635431,0,0,0,0,-0.0829577757343742,0,0,0,0,0,0.00902055206340484,0,0,0,0.0100664414884218,0,0,0,0,0,0,0,0,0.0563344792675089,0,0
