,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X000625.SZ,X002456.SZ,X002008.SZ,X600066.SH,X601877.SH,X600809.SH,X300124.SZ,X600487.SH,X002508.SZ,X000100.SZ,X300003.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600522.SH,X300136.SZ,X600271.SH,X600566.SH,X000157.SZ,X000981.SZ,X000050.SZ,X600177.SH,X600089.SH,X000596.SZ,X002085.SZ,X600707.SH,X600498.SH,X000661.SZ,X300142.SZ,X002180.SZ,X002179.SZ,X600699.SH,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.520557407355186,0,0.0307125092739474,0.0122088544564207,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198442152716932,0,0,0,0,0,0.0333923959934531,0,0,0,0,0,0.161472872672116,0,0,0,0,0.0500253956577992,0,0,0,0,0,-0.0257621239871577,0.0312078363093202,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0521793828289894,0.0975164306228645,0,0,0.148184443547419,0,0.146623949348472,0.0297485390831,0,0,0,0,0,0.0546223449555395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103432869612845,0,0,0,0,0,-0.0240364532063964,0.026791489962241,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.223942594175221,0,0,0.14129992370399,0,0,0,0,0,0.191695205181043,0,0,0,0,0.061069805272097,0,0,0,0,0,0,0,0.0673171349046233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166290452838502,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.511780793118929,0,0,0,0.0331012147992896,0.0560096484453743,0,0,0,0,0,0.0759248291946807,0.0983435842627831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144603225391048,0,0,0,0,0,0.0104587288568498,0,0,0,0,0,0,0
X000858.SZ,0.197557977473534,0,0,0.376292897824967,0,0,0,0,0,0,0,0.376137525135096,0,0.0705827068380451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00707205749008938,0,0,0,0,0,0,0
X600276.SH,0,0,0.11411619634268,0,0.00744240652240468,0,0,0,0,0,0.0421276497312374,0,0,0.0307079220718516,0,0,0,0,0,0,0,0,0.0636125999592439,0,0.230273491678442,0.133446111218548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120403377853739,-0.0154092707987346,0,0,0,0,0,0
X000725.SZ,0.0271180330065257,0,0,0,0,0,0,0,0.552177222548069,0,0,0,0,0,0,0.153545477812837,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.235158439409922,0,0,0,0,0,0,0,0,0,0.0950848026903159,0,0,0.0546565296536548,0,0,0,0,0,0,0,0,0,0,-0.0653134606753965,0.0739398660427072,0,0,0,0,0,0
X002304.SZ,0.165656963933635,0,0,0,0.154433265986041,0,0,0,0,0,0,0.220273834026613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377755857213854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176707599259299,0,0,0.03023431442934,0,0,0,0,0,0,0,-0.00321192483738504,0,-0.0855044876216497,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.368682007704511,0,0,0,0,0,0,0,0,0,0,0,0,0.0489165433495736,0,0.0519448016721109,0,0,0.161727293543492,0,0,0,0.0798094592475639,0,0,0,0,0.407206375264024,0.127738955569368,0,0,0,0,0,0.0430865363573036,0.102371627220217,0,0.245956704066455,0,0,0,0,0,0,0,-5.7552323139753e-05,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.443663966981808,0.123446313647241,0,0,0,0,0,0.0322660313985226,0.0113879804985614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660847719588144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960532945122973,0,0,0,0,0,0,0.00897090817783821,0,0,0,0,0,0
