,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X600104.SH,X300014.SZ,X600690.SH,X000725.SZ,X600031.SH,X300124.SZ,X002371.SZ,X000625.SZ,X000063.SZ,X000661.SZ,X000338.SZ,X600703.SH,X002241.SZ,X003816.SZ,X002129.SZ,X000596.SZ,X000100.SZ,X300142.SZ,X002049.SZ,X002179.SZ,X600460.SH,X000799.SZ,X600741.SH,X600584.SH,X000157.SZ,X601877.SH,X002007.SZ,X600702.SH,X002414.SZ,X601799.SH,X600779.SH,X002074.SZ,X002236.SZ,X600183.SH,X300003.SZ,X000800.SZ,X600884.SH,X600089.SH,X300146.SZ,X002508.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0941639698351697,0,0,0.198078838786122,0.227232879416328,0,0,0,0,0.0177809655237668,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0301135814861599,0,0,0,0,0,-0.0393980958954068,0.035298095176518,0,0,0,0,0,0.0508949820933144,0,0,0,0,0,0,0,0,0,0,0,0,0.00685327427887295,0,0,0.0512819638389784,0,0,0,-0.0129737863958711,0,0
X000858.SZ,0,0,0,0.0351181796413419,0,0.31285472743276,0,0,0,0,0.00346650624933141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155122182042748,0.156240228466166,0,0,0,0,0,0,0,0.0132699158077222,0,0,0,0,0,0,0,0,0.0491058887016868,0,0,0,0,-0.0219214176678077,0,0,0,0,0,0
X002415.SZ,0,0,0,0.131420777250676,0,0,0,0,0,0,0.106625104827634,0.0681955836358451,0,0.0274568285480874,0.0271154932915273,0,0.112653841353329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088577105017135,0,0,0,0,0,0,0,0,0,0,0.0241697848488414,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,-0.0924105506853027,0,0,0,1.73472347597681e-18,0,0,0.0630916041270605,-0.0991055798022658,0.114695941472287,0.178712317341277,0,-0.0437444782827852,0.288323975693978,0,0,0,0,0,-0.0294656837462787,0,0,0.0549063713861212,0,0,0,0,0,0,0,0.0323999786928579,0,0.00355454433338763,0,0,-0.0936273353979536,0,0,0,0.0291997131771468,0,0,0,0,0,0,0,0.160986051743268,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.00898288757634074,0,0,0.11753922894588,0,0,0,0,0,0.170063632738535,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.462206644670586,0,0,0,0,0,0.0023193222967287,0,0,0.0810164853332392,0,0,0,0,0,0,0,0,0,0,0,0,0.034472217634375,0,0,0,0.0256063766074508,0,0
X000568.SZ,0,0.742571846825073,0,0,0.00824921602132569,0,0,0,0.0820049662483986,-0.193742669668662,0,0,0,0,0,0,0,0,0,0,0,-0.0085944247620776,0,0,0.170476946450392,0,0,0.025663181087335,0,0,0,0,0.0516983034969871,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0216658203308031,0,0,0,0,0,0,0,0,0,0,-0.00616635422235357,0,0
X002475.SZ,0.351731633565647,0,0,0,0,0,0,0,0.00411852623609801,0,0.161616143563832,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.141659585161963,0,0,0,-0.136977435245279,0,0,0,0.023159277024127,0,0,0,0,0,0,0,0,0.0323353377904043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0221585365410943,0.157547771006237,0,0,0,0,0.0206375819139063,0.126490593654389,0.0172656489848663,0,0,0,0,0,-0.0831430723435179,0,-0.0286501595064531,0,-0.0545820738867254,0,0,0.071860241414956,0,0,0,-0.0242375157904494,0.0820020943618825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663318458798465,0,0,0,-0.0596916103122918,0,0
X002304.SZ,0,0,0,0,0.203214475926343,0.271202308650055,0,0,0,-0.0313848479079818,0,0,0,0,0,0,0,0.167996137952728,0,0,0.151690445308193,0,0,0,0,0,0,0,0.0250972866141141,0.0591996451282203,0,0,0,0,0.0550292285646551,0,0,0,-0.0504726954226818,0,0,0,0,0,0,0,0,0,0,0.0787916314009933,0,-0.125544750956585,0,0,0,0,0.0105410093196516,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0191631725191286,0,0,0.161415114716441,0,0.00777453882292032,0.0922753625313565,0,0,0,0,0,0,0,-0.0846916359561755,0.033621957888758,0.0738380815948187,0,0,0,0,0.0167854431375867,0,0,0,0,0.0436615550069486,0,0,-0.00263252456588715,0,0,0,0,0,0,0,0,0,0,0,0.0256729363427363,0.0265215447324545,0,0,0,0,0,0
