,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X002371.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X000596.SZ,X600031.SH,X002129.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X600089.SH,X002179.SZ,X002236.SZ,X000100.SZ,X600372.SH,X000661.SZ,X000977.SZ,X002241.SZ,X600702.SH,X002180.SZ,X600584.SH,X601877.SH,X000157.SZ,X600522.SH,X300142.SZ,X600741.SH,X600460.SH,X002074.SZ,X002463.SZ,X000733.SZ,X300003.SZ,X002007.SZ,X600183.SH,X000066.SZ,X002294.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.131843241108398,0,0.0442793758821804,0,0,0,0,0,0,0.0356895683953524,0,0,0,0,0,0.047475215938823,0,0,0,0.00398256977143945,0,0,0,0,0,0,0,0,0,0,0,0.0955135252426286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208345653647483,-0.0329072289306934,0,0,0,-0.0164690161212268,0.0202263114626682,0,0,0,0,0,0
X000858.SZ,0,0,0,0.081407206333949,0,0.00555494634448359,0.00823647106280981,0.244281394194575,0,0,0,0,0,0,0,0,0.0871971592937369,0.0554191244236388,0,0,0,0,0,0,0,0,0.0456199667225199,0,0,0,0,-0.0425631249056927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315316801252116,0,0,0,0,0,0,0
X002415.SZ,0,0.0407444220221592,0,0,0.0401068161249474,0,0,0,0,0.0848640925414683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206620827246472,0,0,0,0,0,0.0134364795349227,0.265222950791717,0,0,0,0,0,0,0.00914899631712231,0.0307816109888967,0,0,0,0.169164466112418,0,8.67361737988404e-19,0,0,0,0,-0.0338829107679168,0,0,0,0,0,0
X000568.SZ,0,0.563852174838342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104557972478923,0,0,0,0,0,0,0,0,0,0,-0.0535347623522656,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257607479446998,-0.0578634582049354,0,0,0,0,0,0
X600276.SH,0,0.0154677778514063,0,0,0,0,0,0,0,-0.0325028669092849,0,0,0,0,0,0,0,0,0,0,0,0,0.0922809967476557,0,0,0,0,0,0,0,0,0,0.174366157524257,0,0.0298949183767548,0,0.0808035650091151,0,0,0,0,0.0585538835177339,0,0,0.146062989638933,0,0,-1.73472347597681e-18,0.148002470309971,0,0,-0.0196224979767562,0,0,0,0,0,0,0
X600809.SH,0,0.236609694475953,0,0,0,0,0,0.10217969883603,0,0,-0.0374778244049524,0,0,0,0,0,0.0958416019274748,0,0,0,0,0,0.0120456935659957,0,0,-0.0915964825146097,0.0214366412292764,0,0,0.0604443356220533,-0.0293776496522766,0,0,0.196014392055303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155409345208552,-0.0356361492502439,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0606863383380003,0,0,0.0270220235491679,0,0,0,0,0,0,0,0,0.145153504013348,0,0,0.0279271672524855,0,0,0,0,0,0,0.0334351748612036,0,0,0,0,0,0,0.020480928045181,0,0,0.0131884903226974,0,0,0,0,0,0,0,0,0,0,0,-0.0127123218400501,0,0,0,0,0,0
X002304.SZ,0,0.373324732320016,0,0.284169171419962,0.0124121083796239,0,0,0,0.0121695629608586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510345111945707,-0.147700661642284,0,-0.108312981309264,0.0401300692334367,0.0574384730415285,0,0,-0.0635301950649856,0.0670503595942695,0,0,0,0,0,0,0,0.0258192701019082,0,0,0,0,0,-0.0650455834869608,0,0,-0.0409346268504021,0.0301396933210142,0.0276726503346233,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.29481158328361,0,0,0,0,0,0.0206853100652957,0,0,0,0,0.117935850712613,-0.0331246559864601,0,0,0,0,0,0,0,-0.0675113832006383,0,0,0,0.0116196524590978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936732502938169,0.0101427664421674,0,0,0,0,0,0,0
X002475.SZ,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288610356283746,0.118561311589141,0,0,0.0750364953418936,0.127547134277153,0,0,0.0459927710940588,0,0,0,0.00139634942391388,0.178706905044556,0,0,0,0,0,0,0,0,0.0184772484155676,0,0.132523300684217,0,0,0,0,0,0,0,0,0.0156516615969991,0.0318138564529932,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.118951628246428,0,0,0,0,0,0,0,0,0,0,0.0419472736258576,0,0,0.00341978336049658,0,0,0,0,0,0,0,0,0,0,0,-0.0983529208258216,0,0,0.655196917884151,0,0,0,0,0,0,0,0,0,0,0.0244466380857228,0,0,0,0,0,0,0
X000063.SZ,0,0,0.152945474853648,0,0,0,0,0,0,0,0.217037056869652,0,0,0,0,0,0,0,0,0,0,0,0,-0.288224598340865,0,0,0.390045677795106,0,0,0,0.0961236780763199,0,0,0,0,0,0,0,-0.39075198556312,0,0.0950112866280676,0,3.46944695195361e-18,0,0,0,0,0.0376864632955859,0,0,0.30067060441384,0.0270623980560031,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.00777541437293845,0,0,0.0686863516055555,0,0,0,0,0,0,0,0,0,-0.0588198741212576,0.111818629090052,0,0,0.0575991697647886,0,0,0,0,0,0,0.0457073811860746,0.044723481100049,0.161668874214719,0,0,0.156062995188862,0,0,-0.0468836449246765,0,0,0,0,-0.0650468123419432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0.0315168648545279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34649017380133,0.0434991335570983,0,0,0,0,0,0,0,-0.0095619365405805,0.0222572717193112,0.0204046634197122,0,0,0,0,0,0,0,0.052111985443703,0,0,0,0,0,0,0.0063125325641174,0,0,0,0,0.00434573595223479,-0.0195315849808381,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1341811674376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225433777480012,0,0,0,0,-0.00233900368514875,-0.0327685031681453,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.0298549163888748,0,0.0453139927370732,0,0,0,0,0,0,0,0,0.0182362304706743,0,0,0,0,0,-0.024285254100095,0.0196595518419093,0,0,0.0415473751111077,0.0309872615823589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148161756550754,0.114090549236588,0,0.0260347082502453,-0.00122703222463325,0,0,0,0,0,0
X000596.SZ,0.224044948549411,0.184500336642801,0,0,0,0.222560528579681,0,0.0340834255269174,0,-0.0460175107958377,0.00402838242736209,0,0,0,0,0,0,0,0,0,0,0,0.0103021628813002,0,0,0,-0.00520125767303097,0,0,0.12864309750931,0.0512274191600656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564800695530977,0,0,0,0.0204415697625552,0,0,0,0,0,0,0
X600031.SH,0,0.249207741110557,0,0,0,0,0,0,0.136272868788596,0,0,0,0,0,0,0,0,0,0,0,0,0.188681556796938,0,0,0,0,0,0.0339982947473918,0,0,0.105148718687548,0,0,0.0321761299945431,0,0,0.400098681600225,0,0,0,0,0,-0.128742812912257,0,0,0,0,0.00179478064379192,0,0,0,-0.0200731867952061,0.00730128975884903,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.0250192046257751,0.101376845729285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596944249047603,0,0,0.0828697642787871,0,0.00454516996388515,0,0,0,0,0.154968207373653,0,0.219590576604655,0,0,0,0.0935754645452822,0,0,0,0,0,0,0,0,0,0.0440350285684113,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.0112354022427024,0,0,0,0,-0.0844831977516327,0,0,0,0,0,-0.0657481344631273,0,0,0,0,0,0.0382241679798526,0,0,0,0,0,0,0,0,0.0957386056649804,0.0267996017935376,0,0,0,0,0,0,0,0.38522611671346,0,0,0,0,0,0,0,0,0,0.0110494861907379,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.0150989866174132,0,0,0.219302869872854,0,0,0,0,0,0.188995166990392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211753570657136,0,0.416883081713011,0,0,0,0,0,0,0.0980117904255478,0,0,0,0,0.00993312789469156,-0.0226647956975512,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.186571117448802,0,0,0,0,0,0,0,0,0,0,0.295851349530211,0,0,0,0,0,0,0,0,0.0137742149709147,0,0.0739519032075599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533318396066353,0,0,0.0561843926536628,-0.049681409335289,0.0049634220537852,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0608547814747726,-0.0264478389791148,0,0,0,0,0,0,0,0,0,0,0,0.0952685529190778,0,0,0,0,0,0,0,0.0855806884737943,0,0,0.0715704942657683,0,0,0,0,0,0,0,0.115076174031393,0,0,0,0,0,0,0,0,0,-0.036147866736719,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.123854533357208,0.0341652054875731,0,0,0,0,-0.0545061236064816,0,0,0,0,0,0,0,0,0,0.226421845435412,0,0,0,-1.73472347597681e-18,0,0,0,0.191611980240591,0,0,0,0,0,0.108669465341158,0,0.0116663365503871,0,0,0,0,0,0,0,0,0.0562498883422753,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746804101446803,0,0.168432123885947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294860074561062,0.0928878026492476,0.0443389740783378,0,0,0,0.116322144590652,0.007662933548383,0,0,0,0,0.0164734046833536,0,0,0,0.0245078489131917,0,0,0,0,0,0,0
X002179.SZ,0,0,0.0115463519971602,0,0,0,0,0,0,0,-0.0263449113376177,0,0,0,0,0,0,0.0394564261480939,0.141203954768617,0.0903822664165932,0.0245523779656133,0,0,0,0.0956348600110145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205686212900421,0,0.0370040702861101,0,0,0,0,0,-0.00722732394628186,0,0,0,0,0,0,0
X002236.SZ,0,0,0.732683882930644,0.116886841986411,0,0,0,0,0,0.255934041938911,0,0.321413681675644,0,0,0,0,0,0,0,0,0,0,0.136500091917096,0.011054066890636,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.178456805579019,0,0,0,0,0,0,0,0.151090241178944,0,0,0,0,0.0491768261898309,0,0,-0.10570804952472,0,-0.0104208500663686,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0419871364065048,0.0210343967531568,0.033563694356418,0,0,0.238925715101957,0,0,8.67361737988404e-19,0,0,0,0,0,0.0980160443086952,0,0,0,0,0.0243980027012109,0,0.0491259288801568,0,0,0,0.0197863474752874,0,0,0,0,0,0,0,0,0,0,0,0.0509790959004046,0,0,0,0,0.0133767936700656,0.00249415937084218,0,0,0,0,0,0
X600372.SH,0,0,-0.0527058156859573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178837175172649,0,0,0,0,0,0,0.0534033249841309,0,0.168710114390174,0,0,0,0,0.0290946918267477,0.0342490514558394,0.100972844524612,0,0,0,-0.0274005082874081,0,0,0,0,0,-0.0332176101000431,0,0,0,0,-0.108340896650781,0,0,0,0.0345616015070239,-0.00559079069610378,0,0,0,0,0,0
X000661.SZ,0,0,-0.0944105899396991,0.0364907960529166,0,0,0,0,0.00907663875381425,0,0,0,0,0,0,0,0,0,0,-0.0298839157654689,0,0,0,0,0,0,0,0,0,0,0,0,0.120517935029049,0,0,0,0,-0.0754127771504293,0,0,0,0,-0.0533862203477278,0.232685110221065,0,0.355085071854183,0,0,0.0872491480271395,0,0,0.02180349083063,-0.0425483126308429,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.175472878835456,0,0,0.0713466008013868,0.396111403087991,0,0,0,0,0,-0.483684210277298,0,0,0.206446211696776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273434928869685,0,0,0,0,0.361575475334241,0,0,0,0.136000285791139,0.19288909639019,0,0,0,0.116446806681609,-0.13899305053835,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0416622542453066,0,0,0,0,0,0,0,0,0.0702456911807173,0,0,0,0.0990268127580397,0.0823434825388549,0,0,0,0,0,0,0,0,0,0,0.274897204777797,0,0,0,0,0,0,0,0.134345965115523,0,0,0,0,0,0,0,0,-0.0178999713940725,0,0,0,0,0,0,0
X600702.SH,0,0.126185380218205,0,0.101804251130067,0.030336270549081,0,0,0.164500522141683,0,-0.132202853662864,0,-0.00478362162065538,-0.0855589623179512,0,0,0,0.111251882095057,0,0,0.104449649918536,0,0,0,0,-0.0452090484690791,0,0,0,0,0,0,0,0,0.0790382716065492,0,0,0,-1.73472347597681e-18,-0.0777486056653511,0,0,0,0.0376263945961865,0,0,0,0,0,0,0,0,-0.00496007055097942,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0962455649561747,0,0,0,0,0,0,0,0.0365909447189486,0,0,0,0,0,0,0,0,0,0,0,0,0.151872955868809,0,0.0100712444474702,0,0,0,0,0,0,-0.0473946039007423,0,0.0654460103325488,0,0,0,0,0,0,0,0.0666476902131934,0.00465611520483842,0.152320720126077,0,0,0,0,0,0,-0.0241167030156727,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.006894484583864,0.00946921918529452,0,0,0,0,0,0,0,0,0,0,0,0.0710643839724098,0,0,0,0,0,0,0.020875028427929,0.0611728449570116,0,0,0,0,0,0,0,0,0.233544031436625,0,0.186046819012693,0,0,0,0.0626846015298942,0.13560262309586,0,0,0,0.0133710437130819,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0635084448732947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127701525439929,0,0,0,0,0,0,0,0,0,0,0,0.0218566402111515,0,0,0.0148740261537326,0.0756366954124712,0,0,0,0,0,0,0.26338441153902,0,0,0,0.0372671894233295,0,0,0,0,0,-0.0129259104652814,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0177711308764492,0,0,0,0,0,0,0.277165970128008,0,0,0,0.0102536919566125,0,0.00168424681586581,0.15301998577945,0,0,0,0,0,0.0179308189255268,0.00924372774228154,0,0,0,0,0,0,0,0,0,0,0.0445887747643975,0,0,0,0,0,0,0,0,0.00972812827062914,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.210220287541116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240486798022865,0,0,0,0,0,0,0.121386589347136,-0.0548922798429478,0,0,0,0,0,0,0,0,0,0,0.160604292957904,0,0,0,0,0,0,0,-0.190430517047201,-0.0140743877155232,-0.0303765121556548,0,0,0,0,0,0
