,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000100.SZ,X300003.SZ,X002007.SZ,X300142.SZ,X600703.SH,X600271.SH,X300124.SZ,X000625.SZ,X002179.SZ,X002506.SZ,X002241.SZ,X600183.SH,X600177.SH,X600498.SH,X600867.SH,X002008.SZ,X600487.SH,X000050.SZ,X002371.SZ,X300014.SZ,X600066.SH,X002129.SZ,X000066.SZ,X300146.SZ,X600522.SH,X600118.SH,X002049.SZ,X000977.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0.131296465127293,0.122028733110503,0,0,0,0,0,0,0,0,0.0156243414072958,0,0.112397331798027,0.0296165164186795,0,0,0,0,0,0,0,0,0,0.124832147239573,0,0,0,0,0,0,0.051826101385453,0.00529304307638553,0,0,0,0,0,0,0,0.00714770685141987,0,0,0,0,0,0,0,0,0,0,-0.00557133909706386,0,0,0,0,0.0108181827260371,0,0
X002475.SZ,0,0.0942170538187071,0.276319970435037,0.175103939156112,0,0.318073184021156,0,0,0,0,0,0,0,0,0.11898418728456,0,0,0,0,0,0,0,0,0,0,0.164984371123413,0,0,0,0,0,0,0,0,0,0,0,0.0384372872234282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261057821255449,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.0847199293598026,0,0,0.190952906519137,0.171090252960887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105396311950193,0,0,0,0,0.0402483477723896,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0865670391038292,0,0,0,0,0,0,0,0,0,0.276785584555011,0,0,0,0.042642133486535,0,0,0,0.0418278379932994,0,0,0,0,0,0,0,0,0,0.221878376909779,0,0,0.0292609529319881,0,0,0,0,0,0,0,0,0,-0.00704410315648622,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.116285443241804,0.300864837987543,0,0.0113597933879049,0,0,0,0,0,0,0,0,0,0,0.142468451615711,0,0,0,0.00762321407014519,0,0,0,0,0,0,0,0,0,0,0,0,0.00893638731281181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387088844530327,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.550415280293481,0,0,0,0,0,0,0.26351781088208,0.0309014018482977,0,0,0.0762827123585191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707211518826713,0,0,0,0,0,0,0,-0.00928329154217581,-0.0360776134437643,0,0,0,0.0303131483087676,0,0
X600809.SH,0,0.352295134762801,0,0,0,0,0,0,0,0.0197376069536784,0,0,0,0,0,0.109020137682233,0,0,0,0,0,0,0,0,0,0.0998028556920868,0,0,0,0,0,0,0,0,0,0,0,0,0.0668208006083418,0,0,0,0,0,0,0,0.0829042549876214,0,0.00769096629321431,0,0,0,0,0,0,0,0.0441607865832606,0,0
X000661.SZ,0,0,0.129542964113058,0.241160279570072,0,0,0,0,0,0,0,0,0,0,0,0.197057514560539,0,0,0,0,0,0,0,0.235127068120238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000932446238635834,0,0,0,0,0.00135340143615623,0,0
X601877.SH,0,0,0,0.0521152231981442,0,0,0,0,0,0,0,0.0670584994690765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124301196254853,0,0,0,0,0,0,0,0,0,0,0,0,-0.00547758112121292,-0.0435463720180807,0,0,0,0.0561720840444893,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.172896818132613,0.090505994086811,0,0,0.0806776252300425,0.0609136534231764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382266662176928,0,0,0,0,0.00148514676039055,0,0
X002236.SZ,0,0,0,0,0,0.651003420416192,0,0,0.012430894880013,0.0473637129768816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138439847698459,0.0119243515109081,0,0,0,0,0.0774184841882515,0.0508394150600725,0,0,0,0,-0.0237442117175241,0,0.0392092404577357,0,0,0,0,0,0,0,0.0592051841299829,0,0,0,0,0,-0.111898194191065,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.176393975452892,0,0,0,0,0,0.114826650495253,0,0,0,0,0,0,0.0666670534407765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809160759784429,0.020834988157098,0.0230004378712598,0,0.0192393022082931,0.0305679702891374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0665435534053552,0,0.045144332588717,0,0,0,0,0,0,0,0,0,0,0,0,0.0281334320403996,0,0,0,0,0,0,0.113812374611632,0.0147816857416165,0,0,0.163678922487824,0,0,0,0.0548277078451046,0,0,0,0,0,0,0,0,0,0,0,0.0475429833377205,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.429163867797292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194383379731511,0.0641089860000234,0,0,0,0,0,0.0261040710494167,0,0,0,0,0,0,0,0,0,0,0.115555898530849,0,0,0.101094495283118,0,0,0,0,0.0484200930246186,0,0,0,0,0,0,0,-0.0116924288598439,-0.0111795057453142,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.122444136479012,0,0,0,0.0943024926468838,0,0,0,0,0,0,0.061410766207749,0,0,0.0866680947636678,0,0.0673850255969127,0,0,0.0400152580476817,0,0,0,0.0551822737592768,0,0,0.103871751372847,0,0,0,0,0,0,0,0.042379023790835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.291575693432263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711024550552371,0,0,0,0,0,0.129654608505294,0.11608772405662,0,0,0,0,0,0,0,0,0.109319958608191,0,0,0,0,0.0290980115669071,0,0,0,0,0.046606624537619,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0659405838781011,0,0,0,0,0.0874410557564418,0,0,0,0,0,0,0.00985658034223532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203646999439119,0,0.0270006810254438,0,0.0819647210608784,0,0,0,0.0853717288387107,0,0,0,0,-0.0218167181393328,0,0,0,0,0.0526452636048881,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0253034367468191,0,0,0,0,0,0.124425987548006,0,0,0,0,0.093915875636774,0,0,0,0,0.0666201176895343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328680417512543,-0.0107039736292014,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.298527448641692,0,0,0,0,0,0,0.161641960977107,0,0.0306086926376099,0.0876763337092376,0,0,0.000781832782048728,0,0,0,0,0,0,0.269368295051812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603047169985105,0,0,0,0,0,0,0.0101146861742546,0,0,0,0,0.00821023453199342,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170567327659795,0,0,0,0.01158458400997,0,0,0,0.124914680158143,0,0,0,0.0607225624683782,0,0.0320689871884028,-0.0474077376164403,0.210321956809516,0,0,-0.0155605880294189,0,0,0,0,-8.67361737988404e-19,0,0
X002506.SZ,0,0,0,0,0,-0.0260246116558596,0,0,0.231031881505119,0,0,0,0,0,-0.0601155937791428,0,0,0,0,0,0,0,0,0,0,0.151252046913423,0,0,0.106991140648548,0,0,0,0,0,0,0,0,0,-0.130908208678262,0.0999112674800656,0,0,0,0,0,0,0,0,0,0,0,-0.018357862816044,0,0,0,0,0.0910738164004104,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.253702290248483,0,0.0570932901755027,0,0,0,0,0,0,0,0,0.133179309633648,0,0,0,0,0,0,0,0,0,0,0,0.0525035178941891,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.142735603592749,0,0,0,-0.0464337163478258,0,0,0,0.0861615769936168,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.113433429861785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.164369786831409,0,0,0.177079500094992,0,0,0.112677592303204,0.226085934688455,0.0849423279783383,0,0,0,0,0,0,0,0.00431449466695203,0,0
X600177.SH,0,0.0444601888665311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435022770653108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468897587217704,0,0,0,0,0,0,0,0,0.0500764506679603,0,0,0.0557383585649397,0,0,0,0.0223471464582868,0,0,0,0.0159508291087296,0,0,0,0,0.0314518095984052,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.323221801017642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033166827261545,0,0,0,0,0,0.11567920797157,0,0,0,0,0.00291707734549813,0,0.0558571925858374,0.10532608533231,0.07093133399333,0.0679585224482844,0,0,-0.0105417270625445,0,0,0,0,0.0305191253561929,0,0
X600867.SH,0.0279241542908932,0,0,0,0,0,0,0,0,0.221499499100637,0,0,0,0,0,0,0,0,0,0.0506712392983228,0,0,0,0.0845890706167645,0.0448011378271791,0,0,0,0.231357268579969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568740293493909,0,0,0,0.0115605686744331,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0.161911125074999,0,0,0,0,0,0,0.0199110124970926,-0.103590623621768,0,0,0,0,0,0.0927874525907542,0,0,0,0,0,0,0.139913707673515,0,0,0,0,0.0125475578933696,0.18858742202971,0,0.13901167599182,0,0,0,0.16173957236312,0,0,-0.0374767830218221,0.0514739746764975,0,0,-0.072880714477378,0.0963012086113858,0,0,0,0.0175367726481036,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0.147029558238137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603593456902618,0,0,0,0,0,0,0,0,0.419954258465171,0,0.0154658100066825,0,0,0,0,0,0,0,0,0,0,0,0.110281214568017,0,0,0,0,0,0,0,0.044200456828659,0,0
X000050.SZ,0,0,0,0,0,0,0,0.621795343268365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121971348598771,0.423320411880172,0,0.090938866735226,0,0,0,0,0,0,0,-0.0344074008504744,-0.00293770944874869,0,0,0,0.00745587112388438,0,0
X002371.SZ,0,0.0247696266514452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132649215159646,0,0,0,0,0,0,0,0,0,-0.00930916289038134,0,0,0.129517919764448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162359123045395,0.0347694987049384,0.108897969745035,0,0,0.0775781621442501,0.370938987328311,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0323234174385952,0,0,0.146711303954821,0,0,0,0,0,0,0,0.132289872737539,0.122080273454116,0,0,0,0,0,0,0,0,0.0432623426538327,0.0324122863151585,0,0,0,0,0,0,0,0,0,0,0,0,0.0837525681380215,0,0.229468477919174,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147535912091848,0.172047382141709,-0.122248319408884,0,0,0,0.0289362549545507,0,0,0,0,0,0,0,0,0.24842387403676,0,0,0,0,0,0,0,0,0,0.291430227155901,0,0,0,0,0,-0.00541587217425796,0,0,-0.101528529716258,-0.00408075107057199,0,0,-0.0363036241606052,0,0,0,0,0.011652531030758,0,0
X002129.SZ,0,0,0,0,0,0,0,0.165240245624946,0,0,0,0,0,0,-0.117540106855063,0,0,0,0,0,0,0,0,0,0,0,0.0668665195333776,0,0,0,0,0.0291218311951677,0,0,0,0,0,0.136195757570605,0.0406396109744787,0.0933337535782467,0,0,0,0.0825400983660596,0,0,0.386017897622073,0,0,0,0,0.0123524925059181,0,0,0,0,0.00310948463073443,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.237829462983451,0,0,-0.145725773484539,0,0,0,0.145987845875869,0,0,0,0,0,0,0,0,0,-0.0153415096420322,0,0,0,0,0,0,0,0,0,0,0,0,0.178273656404034,0.29639891178705,0,0,0.109053104069199,0,0,0,0,0,0.339210293485881,0.0643474614260616,0,-0.0300919253041543,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00260802514231897,0,0,0,0.0574034026121576,0.0652271040074013,0,0,0.160799046636149,0,0.0564348135841765,0,0,0,0,0,0,0,0,0,0,0.0638715779642644,0,0.0137955404994152,0,0,0.104072855849481,0,0.0227925995735057,0,0,0,0,0,0,0,0,0,0.102641342579408,0,0,0,0,0.0645167467207333,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699907750788061,0.0429038112022415,0,0,0,0,0,0,0,0,0,0,0.0524162247480624,0,0,0,0,0,0,0,0,0.245612050989651,0,0,0,0,0.0108069570807166,0.0371939748387023,0,0,0,0,0,0.00625392868108281,0,0,0,0,0,0,0,0,0,0.0264035190191043,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633675535780767,0,0,0,0,0,0,0,0,0.216630125354299,0,0,0,0,0,0,0,0,0,0.16897459413056,0,0,0,0.127105795838835,0,0,0.216938283648945,0,0,0,0,0,0.00398788553446877,0,0,-0.0226618816980763,0,0,0,0,1.0842021724855e-19,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388516694429072,0,0,0,0,0,0.114512679256216,0,0,0,0,0,0.520314626610244,0,0,0,0,2.16840434497101e-19,0,0,0,0.165122163836507,0.0691997341342105,0,0,0,0,0,0,0.0122421337952833,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807822791825625,0,0,0,0,0,0,0,0,0,0,0.0215898553584035,0,0.497044507830183,0.265665507184127,0,0,0,0.148124192321675,0,0,0,0,0,0,0,-0.0618421332744909,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0421821940204117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798900715747002,0.0131692093535708,0,0,-2.16840434497101e-19,0,0,0,0,0.173202834307502,0,0,0.135147610369049,0,0.0447716067828178,0,0,-8.75054603284006e-05,0,0,0,0,0.0214567844378861,0,0
Change_TY3M,0,-0.124076154339566,0,0.153459823999526,0,0,0,0,0,0,0.103678015606508,0,0,0,0,-0.145697079606968,0,0,0,0,0,0,0,0,0.0696817119842621,0,0,0,0,0,0,-0.0562522066456977,0,0,0,0.0179804252678102,0,0,0,0,0,0,0,0,-0.0264201376720269,0,0,-0.0092178643760752,0,0,0,-0.0443170228431417,-0.159102147081965,0,0,0,-0.114446662934027,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701058629317048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3793013379975,0,0,0,-0.427418236735879,0,0
TED,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.234440428308632,0,0,0,0,0,-0.233773609413393,0,0,0,0,0.0661678616519612,0,0,-0.187679919679487,0,0,0,0,0,0,0,0.0564501657080866,0,0,0.442020466422143,0,0,0,0,0,0,0,0.261752958809426,0,0,-0.244431340438254,0.131841488294562,0,0,0,0,-0.244623297769926,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488502863382287,0,0,0,0,0,0,0,0,0,0.0530497174446235,0,0,0,0,0.0441079294049198,0,-0.0365205098674805,0,0,0,-0.0808398282345832,0,0,0,0,0,0,-0.0343489640872712,0,0,0,0,0,0,0,0,0,0,0.107527517317551,0,0.0333473332971368,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191661955433771,0,0,0,0,0.000742280558693261,0.0619469505915005,0,0,0,0,0,0,0,0,0,0,-0.0013152581041009,0,0,0,-0.0484575675441812,0,0,-0.0529551410868529,0,0,0,0,0,0,0,0,-0.0220046058400749,0.121317724853457,0,0,0.03702040264286,0,0
MKvol,0,-0.000338806219449635,0,0,0,-0.000792051019625927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190258276415448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043771800221363,0.00648254638372525,0,0,0,-0.00242173640406015,0,0
CarbonVol_Shenzhen,0,0,-0.0936913483447612,0,0,0,0,0,-0.168230129487051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208113448094912,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121965070787149,0,0,-0.22870725184784,0,0,0,0,0,0,0,0,-0.581359750344031,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101649984485806,0,0,-0.00868990350066787,0,0,0,0,0,-0.00425104396430861,0,0,-0.00546533232226023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153165494703796,0,0,0.0107373580621229,-0.0104364877179407,0,0,0,-0.0189455729376663,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
