,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X000625.SZ,X002241.SZ,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X300124.SZ,X600809.SH,X601877.SH,X000100.SZ,X002008.SZ,X002085.SZ,X600487.SH,X300136.SZ,X002508.SZ,X300003.SZ,X600089.SH,X600522.SH,X600271.SH,X600177.SH,X000157.SZ,X600118.SH,X600699.SH,X600867.SH,X000559.SZ,X002294.SZ,X300115.SZ,X000050.SZ,X002074.SZ,X000981.SZ,X600372.SH,X600498.SH,X600566.SH,X000596.SZ,X000980.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.00195387553107277,0,0.17588637391462,0,0,0,0,0,0,0.0859972171094736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686446623057655,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016964457781248,0,0,0,0,0.0179995319786875,0.027638905001866,0,0.00915441458944529,-0.0158376572013762,0,0,0,0,0,0
X600104.SH,0,0,0.0286227140600944,0,0,0,0,0,0,0,0,0,0.0426957329021168,0,0,0.366278946701942,0,0,0,0,0,0,0,0,0,0.00557247058350358,0,0,0.0281293664787302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431188441737623,0.0703717276099816,0,-0.0210370814241063,0.016802107602832,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.136113930282491,0.151016993340521,0,-3.46944695195361e-18,0.0828855741530944,0,0,0,0,0,0,0.0165009929207933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380578759016837,0.0303681504773758,0,0,0.0294138476832189,0.00181853089468178,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.109475506098691,0,0,0,0,0,0.300731297305077,0,0.0430716312146871,0,0,0.0114942145881279,0,0,0.0494951816937887,0,0,0,-0.00693049653597385,0,0,-0.0167822184355784,0,0,0,0.203914276861632,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.00980724365223672,0,0,0,0,0,0,0,0,0.0137583907115324,-8.67361737988404e-19,0,0,0,0,0,0
X000858.SZ,0,0,0,0.055208987086012,0,0,0,0,0,0,0,0.50170344886522,0.0256001839514091,0,0,0,0,0,0.00113444523348653,0,0,0,0.0513407419319669,0,0,0,0.022386941968262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611756799116858,0.000781245761226024,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0908492099378102,0,0,0.0901864964511382,0,0,0,0,0,0,0,0,0,0,0,-0.113171605006626,0,0,0,0,0,0.023552165058593,0.0524741866083294,0,0,0,0,0,0,-0.0141478169914751,0,0,0.0815141787055687,0,0,0,0,0,0.128192241671664,0.0603018166231156,8.67361737988404e-19,0.037825646322739,0,0.0135488988167863,-0.0170127878329051,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.21463487359552,0,0,0,0,0,0,0,0,0,0,0.176332450744319,0,0,0.211008626037174,-0.150358788610184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14075044836926,0,0,0,0,0,0,0.0532908856032533,0.0128610409465962,0,-0.018154527109966,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0561192617217986,0,0,-0.0291288642009876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208233773773048,0,0,0,0.0531404442066635,0,0,0.162921452554562,-0.00336468003720378,0,0,0,-0.0100276720244581,0.0127279654043126,0,0,0,0,0,0
X000063.SZ,0,0,0.0802835300909736,0,0,0,0,0,0,0,0,0,0.0920280987097208,0,0,0,0,0.0349151809614488,0,0,0,0,0,0.0726992098975131,0,0,0,0.0709440682747129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430075864698348,0,0,0,0.0632145498659085,0,0,0,0,0,0
X600703.SH,0.445209077038283,0,0,0,0,0.113859606914703,0,0,0,0,0,0,0.0664583621469413,0,0.0630244966490974,0.098653717385937,0,0,0,0,0,0,0,0,0,0,0.247201507833891,-0.108417211295228,0,0,-0.106114460808461,0,0,0,0,0,0,0,0,0,0.00445539554699514,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.074218820219021,0.0625205825856625,-0.0286725328938452,0,0,0,0,0,0
