,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X000661.SZ,X000725.SZ,X600031.SH,X000568.SZ,X003816.SZ,X600809.SH,X600703.SH,X600690.SH,X000338.SZ,X002371.SZ,X002241.SZ,X300014.SZ,X000100.SZ,X000596.SZ,X002007.SZ,X300142.SZ,X600741.SH,X300003.SZ,X600183.SH,X002129.SZ,X002049.SZ,X300124.SZ,X000625.SZ,X600584.SH,X002236.SZ,X000157.SZ,X000800.SZ,X000977.SZ,X601877.SH,X300136.SZ,X002456.SZ,X002414.SZ,X002179.SZ,X002463.SZ,X000066.SZ,X002185.SZ,X002008.SZ,X600118.SH,X002180.SZ,X000021.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.186863691957873,0.090337307913353,0,0,0,0,0,0.107508113271151,0,0,0,0,0,0,0,0,0,0,0.0269269022521688,0,0.00210987014241135,0,0,0,0,0,0,0,0.0409740389255745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000752542936790986,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.066588206363794,0,0,0,0.259485781843043,0,0.192060009864096,0.00346263407447172,0,0,0,0.0354547145962479,0,0,0,0,0.0942761861748826,0,0,0,0,0,0.0416110933145049,0,0,0,0,0,0,0,0,0,0,0,0,0.0857113532539068,0,0,0,0,0,0,0,-0.00259415065329248,0.00429498032759033,0,0,0,0,0,0
X600276.SH,0,0.0802251862313331,0,0.00807112345016122,0,0,0,0,0,0.391672145925098,0,0,0,0,0.0360619350631805,0,0,0,0,0,0,0,0,0,0.12535776354975,0,0,0.210324200170851,0,0.0253854914683509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106942707940798,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552885912771562,0,0,0,0.28619307798729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394682620707148,0,0,0,0,0,0.0353244337270615,0,0,0,0.0833867684300777,0,0,-0.010628494020791,-0.0130546276477738,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0816673814121399,0,0,0,0,0,0.181210533953209,0.0255621627354118,0,0,0.00303858196273438,0.279684972665149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358557445787789,0,0,0,0,0,0.00747821193834914,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.100751664970032,0,0,0,0,0.0553647177662812,0,0,0,0,0,0,0,0,0,0,0,0,0.0485971117218693,0,0,0,0.130055014028613,0,0,0,0.118796541152144,0,0,0.0169941757977419,0,0,0.119686068318572,0,0,0,0,0,0,0,0,0,0,0,0.002550888008026,-0.00882059248773542,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,-0.0475628827249947,0,0.116220975155238,0,0,0,0,0,0,0,0,-0.0448406426908025,0,0,0,0,0.0733501709695366,0.106787965903556,0,0,0,0,0.342184594689656,0,0.0280155992910741,0,0,0,0,0,0,0,0,0,0.12844902670423,0,0.0206521012922986,0,0,0,0,-0.0683687144111434,0.0066585060976066,-0.01170912660332,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917305657539884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142630970562338,0,0,0,0,0,0.172547517668913,0,0.0344402422080793,-0.00501412771386324,0.110947523400767,0,0.0101469184276944,-0.0294192603815728,0,0,0,0,0,0
X002304.SZ,0,0.152146219558286,0.0831374097950637,0,0,0,0,0,0,0,0,0,0.258800239859617,0,0,0,0,0.218389087767124,0.0402589201831283,0,0,0,0,0,0,0.0302120657577495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538228856168326,0,0,-0.00203494804983753,0.00389732405260047,0,0,0,0,0,0
X000661.SZ,0,0,0,0.188581952250078,0,0,0,0,-0.017671781100825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112035555745852,0,0,0.0102583113221438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481313631871321,0,0,0.0159228618247415,0,0,0,0,0.00504881225833901,0,0,1.56185619915947e-05,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0967111933999779,0,0,0,0,0,0,0.0510157769364701,0,0.054517686646803,0,0,0,0.327343262411992,0,0,0,0.0997598311664643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553612475823327,0,0.00601636590238112,0.00482651894819672,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.174219644587627,0,0,0,0.0605869564954812,0,0,0,0,0,0,0,0,0.130877219311905,0,0,0,0,0,0,0,0.108177846345917,0.12488832807676,0,0,0.035965240169716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195021011600892,0,0,0,0,0,-0.0164731564180728,0,0,0,0,0,0,0
X000568.SZ,0,0.572908568488043,0,0,0,0,0,0,0,0,0,0,0,0,0.148484650838107,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.030681491638367,0,0,-0.0536002100953166,0.0567243569253947,0,0.0063866436135043,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695522522962357,0,0.0632321995264041,0.0334601415356877,0,0,0.000365075999248909,0,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0720316944432219,0,0,0,0.00150911322552502,0,0,0.0107865706545792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777262639840381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257104988980956,0,0.0719033033933488,0,0,0,0,0,0.0014314194256864,0,0,0,0,0,0,0
X600809.SH,0,0.405528547514927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425201649176215,0,0,0.0397252047722208,0,0,0.170049136722687,0,0,0,0,0,0,0,0.0530621636365321,0,-0.0651437086416395,0,0,-0.0700308028586693,0,0,0,0,0,0,0,0,0,0,-0.0360525123387467,0,0,-0.0308517762678443,0,0,-0.0153075128656629,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332082829385074,0.187560759284384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122160875057046,0,0,0,0,0.136104573124003,0,0,1.73472347597681e-18,0,0,0,0,0.0148781034406777,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.245029527512232,0,0,0,0.19093666649217,0,0,0,0,0,0,0,0,0,0,0,0.031959827288296,0,0,0,0,0,0,0.0268668113976299,0,0.0222034221191569,0,-0.118847950834535,0,0,0,0,0.00602959604405574,0,0,-0.0450167409864061,0,0,0,0.0355892687086989,0,0,0,0,0.0283749492706958,0,0,0,0.0112030586886159,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.155845943874803,0,0,0,0.136580720272872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296547616447477,0,0,0,0,0,0,0,0,0.0420778710435539,0,0,0,0,0.116128583923393,0,0,0,0.00609511389032757,0,0.0381921156269233,0,0,0,0.0112556232583442,0,-0.00687445998630557,0.00596602199868651,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26470832812363,0,0,0,0,0,0,0.280465336757737,0,0,0,0,0,0,0,0,0.210919002328967,0,-0.195739072367196,0.00113687706307629,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.244259630361141,0,0,0,0,0,0,0,0,0,0,0,0.21642452232908,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,5.42101086242752e-20,0,0,-4.33680868994202e-19,0,0,0,0.0266301915858105,0,0,0.159289522562716,0,0,0,0,0.0395517589137234,0,0,0,0,0,0,-0.019004468744811,1.0842021724855e-19,0,0,0,0,0,0
X300014.SZ,0,0,0,0.161059382569801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122738079567979,0,0,0,0,0,0,0.0893302730892919,0,0,0.102703974771377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917022134767684,0.0835366800973859,0,0,-0.0241458616848885,-0.0240513760951618,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.50024023799326,0,0,0,0,0,0,0,0,0.1644664870833,0.121448635212517,0,0,0,0,0,-0.00704195209494469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906911328608774,0,0.0407351484751584,0,0,0,0,0.00881050996510867,0.0132925634975458,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0353459544240022,0,0,0,0,0,0.332518279349233,0,0,0,0,0,0,0,0,0,0.0605347276458035,0,0,0,0,0,0,0,0,0,0,-0.0767116494711894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912977827417385,0,0,0,0,0,0
X002007.SZ,0,0,0.0818955305381049,0,0,0,0,0.126951484749775,0,0.200256516475023,0,-0.102987899418817,0,0,0,0,0,0,0,0,0,0,0,0,0.432571811002058,0,0,0,0.0557641334626712,0,0.0439894281794779,0,0,0,-5.42101086242752e-20,0,0.121242680107474,0,0,0.0490677025960036,0,0,0,-0.113139757491144,0,0,0.0753504155253932,-0.241803441989549,0.0290743988926269,0,-0.0368692215579743,0.0165030455516161,-0.02092083072439,0,0,0,0,0,0
X300142.SZ,0,0.0878842390600593,0,0,0,0,0,-0.0128325809134752,0,0.214753187671169,0,0,0,0,0,0,0,0,0,0,0,-0.0783950301055386,0,0.0596855882095686,0,0,0.245171710118636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104265647384825,0,-0.0336279431147606,0,0,0.00838925628222097,-0.0169068493038326,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0901854048334953,0,0,0,0,0.0585068404440544,0,0.0575937204685967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101777243826109,0,0,0,0.0360461909406257,0.051631643741468,0,0,0,0.193427887452331,0,0,0,0,0,0.0570383715765596,0,-0.0256638749693066,0,0,0,0,0,0,0
X300003.SZ,0,0.162589597339246,0.101825294291438,0,0,0,0,0,0.00146996388211412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430002651600287,0,0,0,0,0,0,0,0,0,0,0.011834187276666,0,0,0,0,0.216407775371202,0,0,0,0,0,0,0,0,0,0,-0.0156478508529101,0.00813391748616098,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762703618567132,0,0,0,0,0,0,0,0,0,0.0247936494638843,0,0,0.134541071746052,0,0,0,0,0,0,0,0,0,0,0,0.142275517934179,0,0,0.00850207482955485,0,0,0,0,-0.0175753438187509,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.154401665407547,0,0,0,0,0,0,0.343526514671794,0,0,0.0280549934252302,0,0,0,0,-0.189168812191764,0,0,0.0726925207824685,0,0,0,0,0,0,0,0,0,0,0,0.300553648509351,0,0,0,0,0.109810697885004,0.0690732402007614,0,0,0,0,0,0,0.0105325564269109,-0.00495650270799082,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0318570396736518,0,0,0,0,0,0,0,0,0,0.00833027261477415,0,0,0,0,0,0,0,0,0,0,0,0,0.353018779114124,0,0,0,0,0,0,0,0.248302526456351,0,0,0.263483049474674,0,0,0,0,0.083530497850678,0.00506434312358251,0,-0.0115211271332322,0.00227929222291328,0,0,0,0,0,0
