,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X600031.SH,X002371.SZ,X000725.SZ,X002241.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X600703.SH,X000063.SZ,X000596.SZ,X002129.SZ,X002049.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X601877.SH,X300142.SZ,X002074.SZ,X600741.SH,X600089.SH,X000100.SZ,X600460.SH,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X601799.SH,X600884.SH,X002414.SZ,X600584.SH,X000733.SZ,X002180.SZ,X600183.SH,X600522.SH,X002007.SZ,X600563.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.39335798370323,0,0.00976245666368296,0.0907228033242839,-0.0106594780042891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886449699059701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015966550393573,0,0,0,0,0,0
X000858.SZ,0,0,0,0.302717611162013,0,0,0,0,0,0.00973690814271155,0,0,0,0,0,0,0,0,-0.0770510693895706,0,0,0,0,0,0,0.187573989791148,0,0,0,0,0,0.0257915855557938,0,0,0.118250602654111,-4.33680868994202e-19,0,0.142990007432858,0,0.00867423093815606,0,0,0,-0.00730109080395755,0,0,-0.0425824889293167,0,-0.101049978184779,0,0,-0.0177688326127954,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.231699426074557,0.0864837753721994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686978782627501,0.0351005071079749,0,0.0272081089765065,0,0,0,0,0,0.0257388249608858,0,0,0,0.00545467370617947,0.0429203463668846,0,0,0,0,-0.0169291890147011,0,0,0,0,0.0114616068142263,0,0,0,0,0,0,0
X600809.SH,0,0.210181616054282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057195368530337,0,0,0,0,0,0,-0.150656874683344,0.0325881698399606,0,0.345542389268678,0,0.0194963202215916,0,0,0,0,0,0,0,0,-0.0486460685021649,0,-0.0386589474122069,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X000568.SZ,0,0,0,0.088368263684014,0,0,0,0,0,0,0,0,0,0,0,0.0107652436539276,0.0613068264395328,0,0,0,0,0.393738792335134,0,-0.0270146711587118,0,0.123524880876749,0,0,0,0,0,0,0,0,0,0,0,0.0508153169616024,0,0,-0.0602188399219674,-0.138571629303583,0,-0.0118647366368092,0,0,-0.161968227332728,0,0,0,0,0.0269713852453272,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.207619081678991,0,-0.0743448929329787,0,0,0,0,0,0,0,-0.011265202132132,0,0,0,0,0,0,0,0.124633446945898,-0.215672315102033,0.0864682571192379,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545686023832208,0,0,0,0,0,0.0908239038609583,0,0,0,-0.0283773666993167,-1.73472347597681e-18,0.0206680907624548,0,0,0,0,0,0
X002475.SZ,0,0.25877065637608,0,0,0,0,0,0,0,0,0,0,0,0.0827182356366377,0,0,0.14272398368091,-0.00151094003884272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17301517657557,0.0267415961691817,0,0,0,0,0,0,-0.0755166380508813,0,0,-0.0931188346567102,0,0,0.156128464889166,0,0,0,0,0.014634334361297,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.119915573045535,0,0,0,0,0,-0.0384998591338711,0,0,0.0248177538710296,0,0,0,0,0,0,0.0432430617519834,0,0,0,0.171861818854148,-0.168859224573229,0,0,0,0.119974943075285,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000606814298590201,-0.00623649166257392,0,0,0,0,0,0
X002304.SZ,0,0.283633060458572,0.0326857796342973,0.192992912434952,0,0,0,0.176300321703315,0,0,0,0,0,0,0,0,0,0,-0.0945353765159506,0,0,0,0,0,0.0404131546117042,0,0,0,0.00515546050965016,0,0,0,0,0,0,0,0.0895382697428461,0.0950665166372934,0,0,0,0,0,0,0,0,-0.0365568631788488,0,0,0,0,0.0511415576143664,-0.0389834260497818,0,0,0,0,0,0
X300014.SZ,0,0,-0.219450718090702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1166593468362,0.0384277021502942,0,0,0,0,0,0,0,0.0206015457534709,0,0,0.0474431620967981,0.0464367296369239,0,0,0,0,0.0453896356775905,0,0,0,0,0,0.0318791920677953,0,0,0,0,0,0,0,0,0,0,0,0.0919503023661787,0,0,0,0.0873703072174723,0,0
