,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X003816.SZ,X300014.SZ,X002129.SZ,X002371.SZ,X002241.SZ,X000063.SZ,X000338.SZ,X002049.SZ,X600703.SH,X000596.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X000100.SZ,X600089.SH,X600741.SH,X300142.SZ,X000661.SZ,X002180.SZ,X002074.SZ,X600702.SH,X000157.SZ,X600522.SH,X600884.SH,X000733.SZ,X002236.SZ,X000799.SZ,X002414.SZ,X002008.SZ,X600584.SH,X600779.SH,X600563.SH,X000977.SZ,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0.000589350984989606,0,0,0.0577316104077175,0,0,0,0,0.111190015451158,0.124455640695422,0,0,0,0,0,0.180611039923988,0,0,0,8.67361737988404e-19,-0.0696469099903747,0,0,0,0.109015716172584,0,0,0,0,0,0,0,0,-0.0451012684719916,-0.0111306254255885,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00546141507837556,0,0,0,0.0135364909422556,0,0
X000725.SZ,0,0,0,0,0,0,0.0492452009763533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271622431745727,0,0,0,0,0,0.0755767979010939,0,0.393618225938895,0,0,0,0,0,0,0,0,0,-0.0302720280054201,0,0,0,0,0,0,0,0,0.0331823977811316,0,0,0,0,0.00576321544288437,0,0,0,0.0126782521083088,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0370657741008574,0,0.0952505756668633,0,0,0.0875476541540445,0,0,0,0,0,0,0.180486076673935,0,0,0,0,0,0,0,0,0,0.0553063916558378,0,0,0,0,0,0.225247525494376,-0.0322347194232069,0,0,0,0,0.188591856562513,0,0,0,-0.0359435173491331,0,0,0,0,0,0,0,0,0,0.0431547261837231,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.137954647972823,0,0,0,0,0,0,0,0,0.0669885717027099,0,0,0,0,0,0,0,0,0,0,-0.00165423879661366,0,0,0.190526952700489,0,0,0,0,0,0,0.0691670495211066,0,0,0,0,0,0,0.0316990484902582,0,0.0332295323409698,-0.022459242461706,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114083818787457,0,0.073673318601376,0,0,0,0,0,0,0.0555440456547568,0.0819960555679892,0,-0.0172791056685161,0,0,0,0,0,-0.0469403028006379,0,0,0.0342288445591849,0,0,0,0,0,0,0,0,0,-0.00428033954982726,-0.0190658995223558,0,0,0,-0.0522101667363748,0,0
X300014.SZ,0,0,0,0,0,0.093059299085722,0,0,0,0,0,0,0,0,0,0,0,0.0169636088852666,0,0,0,0,0,0,0.0758907732856755,0,0,0,0,0,0,0,0.0958084970563084,0,0.257110817919448,0,0,0.0895656536895599,0.0220427404586101,0,0,0.109036724124898,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0292693203685574,0,0,0,-0.013297393270856,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144109135334721,0,0,0,0,0.123827553203945,0,0,0,0,0,0,0,0,0.0718778484029479,0,0.222491537941464,0.0819988189806403,0,-0.356905024563009,0,0,0,0,0,0,0,0,0,-0.0600720593550944,0,0,0,0,-0.00619124085507516,5.42101086242752e-20,0,0,0,-0.0876069996177481,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207360966873789,0,0,0,0,0,0.121409237350861,-0.028484952542388,0.0200322823643544,0,0,0,0.486140224426883,0,0,0,0,0,0,0,0,0,0,0,0.0226994535917549,0,0,0,0,0,0,0.181909644633873,0,0,0,0.145698214629502,0,-0.0693304216391456,0,0,0,-0.0872010557113622,0,0
X002241.SZ,0,0,0,0,0,0.546704616443549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892124543298445,0,0,0,0,0,0.215055191181166,0,0,0,0,0,0,0,0,0.0505293170034155,0.109751242231948,0,0,0,0.015874285623818,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.106785051901477,0,0.00796178712436065,0,0,0,0,0,0.166646674478973,0,0,0,0,0,0,0,0.0143902241261351,0,0,0,0,0,0,0,0.127594239207001,0,0,0,0.0441228146623866,0,0,0,0,0.0854004566804076,0,0,0,0,0,0,0,0,0,0.0653487921398271,0,0,0,0.0231313430680492,-0.0393376231548887,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.346064952472596,0,0,0,0,0,0.107318506198048,0,0,0,0.162935692055159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225526382468168,0,0,0,0,0,0,0,0,0,0.0206471527292107,-0.0152644538560156,0,0,0,-0.0166524389526559,0,0
X002049.SZ,0,0,0,0.163145714514369,0,0,0,0,0,0,-0.024098854803927,0,0,0,0,0,0,0.0325253900355303,0,0,-0.00187320128654281,0,0,0,-0.0504075860333489,0.0579072907617347,0,0.354747916231233,0,0,0,0,0,0,0,0.100354269363049,-0.146707681679902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997073621981141,0,-0.0755817007591973,0,0,0,-0.0956541586863107,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.153730668307745,0,0,0,0.0282118795905608,0.0887561730781583,0.242333096058487,0,0.0954122677366662,0,0,0,0,0,0,0,0,0.0690034088223453,0,0.141732208155291,0.104502547166044,0,0,-0.0796128468399903,0,0,0,0,0,0,0,0,0,0,0.0136597419328115,0,0,0,0,0.0167701067894322,-0.0380100612092482,0,0,0,-0.0830795338805004,0,0
X000596.SZ,0.0506372611297513,0.246880843235466,0,0,0.049387067445341,0,0,0.172218073520457,0,0,0,0,0,0,0,0,0.105626372864789,0.120887826913474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852104098889657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00814928448019921,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816367832407049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183079000626071,0,0,0,0,0,0,0,0.00110817032265373,0,0,0,0,0,0,0,0,0.335038505917401,0,0,0,0,0.0861629937036847,-0.118910244876099,0,0,0,-0.0348853822341002,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886940181111446,0,0,0,0,0,0,0,0,0,0,0.00998657180796689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285114981031236,0,0,0,0,0,-0.00308970538952123,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0305528367614952,0.129308490630149,0,0,0,0.056362099723912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044696264369212,0,0.165729339797783,0.235580063034889,0,0,0,0,0,0,0.179833675547434,0,0,0.0358166159936628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0.0684633138931524,0,0,0,0,0,0,0,0,0,0,0,0,0.188401225502062,0.180491869311988,0,0,0.134369294301025,0,0,0,0,0,0,0,0.0106270167671333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270668252111907,0,0,0,-0.0477710208862063,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0746985484202767,0,0,0,0,0.182909120806836,0.00290389991008989,0,0,0,0,0,0,0,0,0,0,0,0,0.117956181654752,0,0,0,0,0.0312755523970047,0,0,0,0,0,0,0,0,0,0,0.122163963280482,0,0,0,0.0232953472978699,0.0502076619623479,0,0,0,0,-0.0113976067475921,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941028408727548,0,0,0.0733676125456474,0,0,0.120506785398746,0,0,0,0,0,0.0289773147283785,0.106355810212891,0,0,0.0693108023000922,0,0,0.101735455776095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292310564475301,-0.00631171685737333,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0860737735314904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924682526008368,0.0099618577918723,0,0,0,0,0,0,0.0604206575698788,0,0,0,0,0,0.0176144829138391,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.127672722257021,0,0,0,0,0,0,0,0,0,0,0.0596585572767652,0.223135635411919,0,0,0,0,0,0.254145009323625,0,0,0,0,0,0,0,0,0,0,0,0,0.220467195711198,0,0,-0.171560576721973,0.00196031104487678,0,0,0,0,0,0,0,0,0,0,0,0,0.00150901646193186,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,-0.251517263647147,0,0,-0.0524558495652454,0,0,0,0,0,0,0,0.210716512455813,0,0,0.321377499153845,0.125541397070243,0,0,0,0,0,0,0,0,0,0,0,0,0.405737879331485,0,0,0,0,0,0,0.0767633115541589,-0.308582404011122,0,0,0,0,0,0,0.658275580755118,0,0,0.405464894864728,-0.262601010923385,0,0,0,0.246237986608687,0,0
X002180.SZ,0,0.0604408094046921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605877830338302,0,0,0,0,0.219150778972833,0.0970236307395903,0,0.124700586221704,0,0,0,0,0,0,0.00746861163656723,0,0,0,0,0,0,0.0422196015650147,0,0,0.0643235279523268,0,0,0,0,0,0,0,0,-0.0209896663444042,0.00105781968145893,0,0,0,-0.0168357253764784,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230228946614849,0.0727931718671388,0.0520858380728451,0,0,0,0,0,0,0.0946672330215369,0,0,0,0,0,0,0,0,0,0,0,0,0.104276973887541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033981730967625,0,0,0,0,-0.0153906895738383,0,0
X600702.SH,0,0,0,0,0,0.0440431939117641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150655095725353,0.0120668926518455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308726552097857,0,0.232661566755342,0,0.406051515663299,0,0,0,0,0,0.0272247549163889,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0314188337657944,0,0,0,0.0154634571036966,0,0,0.487262040763298,0,0.0896261550379049,0,0,0,0,0.0598379620535282,0.0308196703508062,0,0,0,0,0,0,0,0,0,0,0.117131778152909,0,0,0,0,0,0.0864347260626544,0,0,0.012160754683689,0,0,0,0,0,0,0,0,0,0,-0.0102164836321205,0,0,0,0,-0.0123205169957782,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285043749875843,0,0,0.319518321061536,0,0,0.0861146535580309,0,0,0.0891776626360719,0,0,0,0,0.0599689798639735,0,0,0,-0.148242326427235,0.166602413527307,0.0763129958694,0,0,0.17926830656263,0,0,0,0,0,0,0,0,0.0329517982957572,0,0,0,-0.0439339791641788,0.0725592422465001,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214284653016978,0,0,0,0.0862770927747987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626263140294771,0,0,0,0,0,0,0.285897301610244,0,0.0541159155969061,0,0,0.030700186300786,0,0,0,0,0.00405234921639315,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270172672941984,-0.00192393462767673,0,-0.0503095298151973,0,0,0,0,0.26330060145759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717190023589059,0,0,0,0,0,0,0,0.0550767079452775,-0.0480489936480915,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0238032951356748,0,0,0,0,0.167303033507752,0,0,0,0,0,0.0255694933666786,0,-1.0842021724855e-19,0,0.0316555246452595,0,0.0198431662465712,0,0,0,0.104034942349856,0.0295688949904132,0,0.0494651521008732,0.030051760964398,0,0,0.0298007730653616,0,0,0,0,0,0.0298905072948605,0,0,0,0,0,0.117086720032806,0,0,0,0.0151761740924667,0,0,0,0,0,0,0
X000799.SZ,0,0.0685408241590788,0,0,0.023163338071934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24583266692183,0,0,0,0,0,0,0,0,0,0,0,0.550146025605221,0,0.0370120157759398,0,-0.171775551297174,0,0,0,0,0,0.03911447325793,0,0.147561819566584,0,0,0,-4.33680868994202e-19,-0.00800356693472895,0,0,0,-0.034301377169154,0,0
X002414.SZ,0,0,0,0.0286903925061432,0,0.0531803552545014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362294047014535,0,0,0,0,0,0.0454702271551657,0,0,0,0,0,0,0,0,0,0,0,0.127700175048392,0,0,0,0,0,0,0,0.223216353619107,0,0,0.0154313445603793,-0.03276156763621,0,0,0,-0.0439343023959849,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0376472628997641,0,0,0,0,0.0857034469666585,0,0.00121118535420761,0,0.0779580898902669,0,0,0,0,0.0612313730888385,0,0,0,0,0,0,0,0,0.0641038829083465,0,0,0,0,0,0.086267185232881,0,0,0,0.124485109762336,0,0,0,0.0665427483561316,0.137754717060809,0,0,0,0,0,-0.0159983038419578,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0802982966772297,0.160658141474483,0,0.0481758699759927,0,0,0,0,0,0.044159212904881,0.0769001270497739,0,0,0,0,0,0,0.0317318547865086,0,0,0,-0.00445570841554796,0,0,0,0.024120804757828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00165973709722927,0,0
X600779.SH,0,0,0,0,0.134042467310019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834345766611328,0,0,0,0,0,0,0,0,0,0,0,0.0900371021217637,0,0,0,0,0,0.226447850253859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201590993895564,0,0
X600563.SH,0,0,0,0,0.103379256611651,0,0,0,0,0,0,0,0,0,0,0,0,0.500445142299226,0,0,0,0,0,0,0.152693125039702,0.228165045424003,0,0,0,0,0,0,0.0238660584782791,0,0.062104769870145,0.0473153479309663,0,0.0077236434505249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0750180931908874,0,0,0,-0.147880767495993,0,0
X000977.SZ,0,0,0,0,0.136519141617422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170070869956486,0,0,0,0.0345328912820814,0,0,0,0,0,0,-0.0625897659074615,0,0,0.0360536553689249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241431619654881,0,0,0,0,0.00818227473365291,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402212581463344,0,0,0.192948709415274,0,0,0.0191784099855683,0,0,0,-0.0758909821763976,0,0,0.147229388385727,0,0,0,0,0,0.0452985236977921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100078610870145,0,0,0,0.0432078583377528,0,0
X600183.SH,0,0,0,0,0,0.00614588069964361,0.0795630928848907,0,0,0,0,0,0,0.17686974057871,0,0,0,0,0,0,0,0.06451054922384,0,0,0,0,0,-1.73472347597681e-18,0,-0.0398461570665382,-0.0326543461913299,0,0.0220221946567768,0.00708964155662644,0.118256873424756,0,0,-0.0199719976790982,0,0,0,-0.0956515098946667,0,0,0,0,0,0.213742884032265,0,0,0,-0.00712902050451957,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0624509493182724,0,0,0,0,0,0,0,-0.0741952297043778,0.0525761141054223,0,0.0940826832051478,0,0,0,0,0,0,0,0,-0.0350025311055136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666700079331317,0,0,0.17897054598223,-0.218104879595791,0,0,0,0.0291802105877691,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13724562195172,-1.38777878078145e-17,0,0,0,0,0,0,-0.185545938817682,0,0,0,0,0,0,0.208849274958649,0.12059622640492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367051314346679,0,0.846771381017396,0,0,0,-0.0457481445208622,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844009617006756,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0233386628627296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784168334165808,0,0,0,-0.0251255455595609,0,0,0,0,0,0,0,0,0.0596986949160078,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292444126952761,-0.135026567330609,0,0,0,0.0772309717983519,-0.0665531493765576,0,0,0,0.0358365655055729,0,0
MKreturn,0,0,0,-0.0069590496135858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490280713717919,0,0,0.0149375363658972,0,0,0,0,0,0,0,0,0,0,-0.0155340779989278,0,0.00448395381151626,0,0,-0.0938219213701867,0,0.108740983400662,0,-0.0289623057836048,0,0,0,0,-0.086538020962569,0,-0.0638186524575602,0.00088532131064058,0,0.0141077770867351,0,0,0,0,0.0249413841136967,0,0
MKvol,0,0,0,0.00132848234635141,0,0,0,0,0,0,0,0,0,0,0,-0.00118943914734282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000948627734949088,-0.00325954463037358,0,-0.00103697872810864,0,0.000416333094813774,0,0.00349180050069455,0,0,0.00287065681441585,0,0,0,0,0,0,0,0,0,0,0.0068199610694685,-0.00643372842227651,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203973443815107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108722407655857,0,0,0,0,0,0,0,-0.299303216786376,0,0,0,0,-0.818403517724982,0.220321178391033,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00634155910946586,0,0,0,0,0.00653406353608834,0,0,0,0.00273397684033584,0,0,0,0,0,0,0,0,0,0,-0.00725721950863466,0,0,0,0,-0.0059862106113341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263282584947409,-0.00692472539442738,0,0,0,-0.0114800334457226,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0,-0.0126422714269511,0,0
