,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X002049.SZ,X600703.SH,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X600584.SH,X000661.SZ,X000977.SZ,X002241.SZ,X601877.SH,X600522.SH,X600702.SH,X000733.SZ,X002074.SZ,X601799.SH,X000800.SZ,X002028.SZ,X002180.SZ,X002007.SZ,X002463.SZ,X300142.SZ,X600460.SH,X600183.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924217330238363,0,0,0,0,0,0,0,0,0,0,0,0,0.0985543986106011,0,0,0,0,0,0,0,0,0,0,0,0.282857438662814,0,0,0,0,0,-4.33680868994202e-19,-0.0669692226023868,0,0,0,0,0,0
X003816.SZ,0,0,-0.0216302052054781,0,0,0,0,0.0634280946373918,0,0,0,0,0,0,0,-0.000825420185411079,-0.088539390262133,0,0.0181332301805536,0,-0.0133474065931103,0,0,-0.0534424128550578,0,0,0,0,0,0,0,0,-0.085618773115216,0,0,0,0,0,0,0,-0.00213003652848136,0,0,0,0,0,0,0,0,0.171127965157464,-0.0528722516411771,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0145775216490149,0,0,0,0,0,0,0,0,0,0.0111704343905258,0.0611517499619494,0,0,0,0,0,0,0.0359367787544815,0,0,0,0,0,0,0,0,0,0,0.108345476263465,0.0108341789058313,0,0,0,0,0,0,0,0,0,0,0.221014929927487,0,0,-0.0309338176443081,0,0,0,0,0,0,0
X000596.SZ,0,0,0.395088537941468,0,0,0.0792253863033292,0,0,0,0,0,0,0,0,0,0,0.0180714438335813,0.00960724735689494,0,0,0,0.00837876558948468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146560773252211,0.0771817050843045,0,0,0.052888366079607,0,0,0,0,-0.0377175699342526,0.0143963911067083,0,0,0,0,0.0345639429190188,0,0,0,0,0,0,0
X002371.SZ,0,0,0.268789570326386,0.206840721399201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419962442513654,0,0,0.337382540779774,0,0,0,0,0,0,-0.126036454528238,0.0475322801670636,0,0,0,-6.93889390390723e-18,0,0,-0.0477346211076626,0,0,0,0,0,0,0.404874983741607,0,0,0,0.102525168876769,-0.0204842839737733,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957824542506731,0,0,0,0,0,0,0.0923912951675638,0,0,0.0329232984804572,0.185668633839404,0,0,0,0,0.0304065593778648,0,0,0.0481971677694183,0,0,0,0,0,-0.0379061208106545,0,0,0,0,0,0,0,-0.0682502329752479,0,0,0,0,0,0,0
X000625.SZ,0,0.0575784907412685,0,0,0,-0.098041900809862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114239962780164,0,0.28973175603119,0,0,0.0844733599457258,0,0.25524161819205,0,0,0,0,0.0278824064674038,0.287920494525634,0,0,0,0,0,0,0.0241848780431007,0,0,0,0.0318879574634985,-0.0150316165026787,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.199494344426676,0,0,0,0,0,0.01230430662381,0,0,0,0,0.232327418794808,0,0,0,0.0541086498409774,0,0,0,0,0,0,0.0143785311256308,0,0,0,0,0.0238908005119718,0,0,0,0.0311333980782923,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.0861016439616239,0,0,0,0.00835352117946888,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.106103714082938,0,0,0,0,0,0,0,0,0,0,0,0.211461056944089,-0.184860861213856,0,0,0,0,0.280747619311592,0,0,0.223246951151227,0,0,0,0,0,0,0,0,0.0113228600078216,0,0,0,0.464966210642622,0,0,0,-0.00438972278423494,0,0,0,0.0472496127626815,0,-0.0612849131820285,0,0,-0.0186929073816948,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0522774895153416,0,0.00112182221759509,-0.0235726374642495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524042283314712,0.0330052183027473,0,0,0,0,0,0,0.0474753852572991,0,-0.0281918368638209,0,0,-0.0430961446438822,0,0,0.792079722161497,0,0,0,0,0,0,0,0,0,0,0,0.0561041197056197,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0751572547575333,0.0940279555862891,0,0,0,0,-0.149164429348465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219933117204965,0,0.000283224944804436,0,0,-0.0643026141937853,0,0,0,0,0.586667552087238,0,0,0,0,0,0,0,0,0,-0.00252122822381321,0,0,0,0.012251535261339,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.04503896840936,0,0,0,0,0,0,0,0,0,0.0371382437552603,0.0391837319290724,0,0.0850521807262332,0.111395034597108,0,0,0,0.071335262371739,0,0,0.0568486508957813,0,0,0,0,0.0126254726945815,0.133891428482757,0,0,0,0,0,0,0,0,0.109582560764279,0,0,0,0.102967026248174,0.0428788766368288,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,-0.0561416207989411,0,0,-0.0667718502286113,0,-1.73472347597681e-18,0,0,-0.279614296608094,0,-0.148671592584446,0,0,-0.00995660731739821,0,-0.156174223413865,0.357371375030373,0,0,0,0,0,0,0.104282382891813,0,0,0,0.239664202028924,-0.193818717738525,0,0,0,0,0,0,0,0,0,0.101524107979875,0,0.136570353379121,0,0,0,0,0,0,-0.195935089769623,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177634668343601,0,0,0.12515932079604,0.00197482519129918,0,0,0,0,0,0,0,0.0768227898536546,0,0,0,0.0550890265994668,0,0,0,0,0,0,0,0,0,0,0,0.0810116104919526,0,0,0,0,0,-0.0187947284131558,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0831721632789591,0,0,0,0,0,0.0540603982174648,0,0.098098518411606,0.107969592355205,0,0,0,0,0,0,0,0,0,0.0379625805135602,0,0,0,0,0,0,0,0,0,0,0,0.0843104387652872,0,0,0.00310504565931033,0,0.0450604861991476,0.0164296174074086,0,0.00973924794263613,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.14940159865342,0,0.0325765392345949,0.019534890118278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209844867080483,0.047652503574878,0,0,0,0.0827243854167487,0,0.0096636307138213,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.834344836464561,0,0,0,0.405095552033562,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171669128308189,0,0,0,0,0,0,0,0,0,0,0,0.270005617034839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292993281110575,0,0,0,0,0
X000157.SZ,0,0,-0.114555647985994,0,0,0.0196032649494657,0.0414954850884691,0.158042790394698,0,0,0,0,0,0,0,0,0,0.340512331909782,0,0.134821417522544,-0.00883413523076465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00879822195376644,0,0,0,-0.0235695931210864,-0.0249668068676809,0,0,0,0,0,0,0
X600741.SH,0,0,0.0209273494210499,0.0287599533298168,0,0,0,0,0.182920687499563,0,0,0,0,0,0,0.0222203656407541,0.0994097720102511,0,0.117842503131259,0.0870263506784472,0,0,0,0,0,0,0,0,0,0,0,0,0.0279962268624292,0,0,0,0,8.67361737988404e-19,0,0,0,0.0313114673234474,0.0788356763099164,0,0,0,0,0,0,0,0,0,0.0252958593153655,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246730738857432,0,0,0,0,0,0,0,0,0,0.0428868548741821,0,0,0,0,0,0.244332139700966,0,0,0,0,0,0,0,0,0,0,0.181560324064341,0.238196854735859,0,0.0726739265846138,0,0,0,-0.0253217096303232,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.113523428656428,0,-0.140263230377503,0,0,0,0,0.0270807934582041,0,0,0,0,0.0366677896025639,0,0,0,0,-0.102895253087104,0,0.0798858725606722,0,0,0,-0.0116271526403663,0,0,0,0,-8.67361737988404e-19,0,0,0,0.279914590020105,0,0,0,0,0,-0.0652850509450051,0,-0.0930821542382134,0.186814350416303,0,0,-1.73472347597681e-18,0,0,0.0121402239989987,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,-0.145063026125354,0,0,0,0,0,0,0,0,0,0,-0.128581337003836,0,0,0.203922700383446,0,0,0.118671310280028,0,0,0,0.20311706935144,0,0,0.350149839792562,0,0,0,0,0,0,0,0,0,0,-0.503443985436012,0,0,0.386299070524315,0,0,0,0.172841927970818,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.118403490534573,0,0,0,0,0,0,0,0,0,0,0,0,0.0184678076567829,0,0,0.0604265246004896,0,0,0,0,0,0,0.0904130939327279,0,0,0,0,0,0,0,0,0,0,0.0111646258346968,0,0,0,0,0,0,0,0.430035400736526,0.0966577568839453,0.0585195617136386,0,0,0.0307201801985787,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0716129463309794,0,0,0,0,-0.0339494578263561,0,0.0170978226507734,0.168916646834468,0,0.180511698278649,0.129771704290819,0,0,0,0.0194955603584005,0,0,0,0,0,0,0,0.00845319950382914,0,0,0,0,0,0,0,0,0,0,0,0,0.0342576626271655,0,0,0,0,0,0.0193983826463349,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0625185927045719,0,0,0,0,0,-0.0480914105190248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489837579976312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103815371376289,0,0,0.0564879357364964,0,0,0,-0.0719934852902719,0,0,0,0,0,0
X600702.SH,0,0,0.781154550400593,0.00355311157205626,0.171963402532554,0.130701401900327,0.192573264536735,0,0,0,0,0,0.00310150908481216,0,0,0,0,0,0.0153213560922868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208756025059059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05262585493097,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0.0114060759937943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548578633662838,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152631377078655,0,0,0,0.0200238847855119,0,0,-0.0204076739585122,0.121892386573877,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.016077723076734,0,0,0,0,0,0.0242176229977288,0,0.135324999979624,0.363990289246731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0235818732579463,0.0799636181197555,0.0387106630859205,0,0,-0.0210148453736824,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.0529012785992483,0,0,0.115427795801733,0,0,0,0,0.145153212901913,0,0,0.0734501444031235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294395308802117,0,0,0.109393129096223,0,0,0,0,0,0.0116076335689429,0,0,-0.00633970187169417,-0.134357723188967,0,0,0,0.196828618012313,-0.0327071070786729,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0128482915694611,0,0,0,0,0,0,0.10075955509049,0,0,0,0,0,0,0.0705360752202961,0.0824971453321099,0.202764392004076,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.022231865052193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873582059002708,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0.0188547571018852,0,0,0,0,0,0,0,0,0,0,-0.0214815193104966,0,0.138278531561206,0,0,0.0934935762022695,0,0,0,0,0,-0.0156386348907516,0,0,0,-0.0647396318414962,0.00677966313327159,0,0,-0.111706715673086,0,0,0,0,0,0,0,0,0,0.0475509052412153,0,0,0,0,0.00992269591168196,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0399759987653703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238554894568818,0.0120078282074851,0.00765376272493484,0,0,0,0,0,0,-0.451554608095197,0,0,0.0976658351636376,0,0,0,0,0,0,0,0,0,0,0,0,0.157069992724559,0,0.175353410474831,0,0,0,-0.0626383083013305,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.124932307075839,0,0,0,0,0,0,0,0,0.138040689101927,0,-0.0780002285810133,0,0,0,0.0317669421009568,0,0,0,0,-0.0717743789275575,0,0.228176956635474,0,0,0,0,0,0,0,0,0,0,0,0.108697660999768,0,0.076425912026718,-0.101968626473787,0,0.025700019512993,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,-0.0584533735866783,0,0,0,0,0,0,0,-0.16001054544794,0,0,0,0,0,0.141973699467496,0,0,0,0.309976601493566,0,0,0.312439315528912,0,0.118180222010672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434010853568773,0,0,0,0.0707822601047436,0,0,0,0,0,0
X300142.SZ,0,0.15599774572902,0,0,0,0,0,-0.000254758590594194,0,0,0,0,0,0,0,0,0,-0.053533837115351,0,0,0,0.100306759316769,0,0,0,0,0,0,-0.0597438394109652,0,0,0,0.236752145693791,0,0,0,0,0,0,0,-0.00088187610130909,0,0,0,0.0986977661625661,-0.0294278909268916,0,0.161133991620513,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0.0169484991767604,0,0,0,0.119335233166851,0,0,0,0,0,0,0,0,0.116666004983325,0,0.167790909770349,0,0.0538713402722348,0,0,0.0104750027895476,0,0,0,0,0,0,0,0,0,0.040081168502371,0.116080019037347,0,0,0,0,0,0,0,0,0.0335855899740942,0,0,0.252211374891387,0,0,0,0,-0.0318046494369423,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.120077915916555,0,0,0,0,0.0528871792591421,0,0,0,0,0,0,0,0,0,0,0.0937091800455026,0,0,0,0,0,0.0803258455747468,0,0,0.093716024543992,-0.0265577382864596,0,0,0,0,0,0,0.352211346863044,0,0,0,0.192607805336466,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,-0.00970162803852893,0,0,0,0,0,0,0.164728289023799,0,0,0,0.238202963186382,0,0,0.130256516370095,-0.0411065803326856,0,0,0,0,0,0,0,0,0,0,0,0,0.172248681727051,0,0,0,0.0457991840595256,0,0,0,0,0,0.170503035730678,0,-0.0315487986980208,0,0,0,0,0,0.0897059654503676,0,0,0,0,0,0,0
Change_TY3M,0,-0.0207199760998861,0,0,-6.93889390390723e-18,0,0,0.118973502743912,0,0,0,-0.200802981885571,0,0,0,0,0,-0.225659931687885,-3.46944695195361e-18,0,0,-0.00455408053726527,0,-0.0181067458926953,0,0,0,0,0,0,0,0,-0.0012429846721138,0,0,0,0,0,0.0784931203048808,0,0,0,0,-0.020159807025126,0,0,0,-0.11586706286957,0,0,0,-0.0411456063764748,0,0,0,0,0,0,0
Slope,0,0,0,0,-0.176275277111311,0,0,0,0,0,0,0,0,0,-0.107339088666045,0,0.0198451284348296,0,0,0,0.0863550569347384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378931107724426,0,0,0,0,0,0,0.799262243089726,0,0,0,0,0,0
TED,0,0.0479040869350586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457833016374522,0,0,0,0,0,0,0,0,0,0,0,-0.290889517305915,0,0,0,0,0,0.0948265500921269,-0.0100313761008184,0,0,0,0,0,0,0.191804455154281,0,-0.215276948877744,0,0,0,0.789810596600905,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.131873990556206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276417334347111,0.126012449749871,0,0,0,0,-3.46944695195361e-18,0,-0.0277070911537599,0,0,0,0,0,0,0.038286874076084,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0437368846051195,-0.0646320160343593,0,0,0,0,0.0217467918682105,0,-0.0742200304026629,0,0,0,0,0,0,0,0.0277563296337175,0,0,-0.0219870546623114,-0.117443317538557,0,0,0,0.0110651196757095,0,0,0,0,0,0.0791419131322179,0,0,0,0,0,0,0,0,0.0674151620605091,0,4.33680868994202e-19,0,0,0,0,0,-0.00231913696968914,0,0,0,0,0,0,0
MKvol,0,0,0,0,0.00122654723184562,0,0,0,0,0,0,0,-0.000449063607036094,0,0,0,0.00170269542151651,0,-0.00153772477378507,0,-0.00423832822528816,0,0,0.00139541567401657,-0.000578537766985402,0,0,0,0,0,0,0.000157880114837738,0,-0.000677393274410144,0,0,0,0.00141856632031927,0,0,0,0,0.00364265288983049,0,0,0.000719907492642147,0,0,0.000172407407173999,0,0,0.000352084083989862,0.00032432075515452,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0056644924885619,-0.00806830481252205,0,0,0,0,0,0,0,0,0,0,0,-0.00758950924537046,0,0.000703275247727579,0,0.002000175415221,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.0035523065506012,0,0,0,0,0,0,0,0,0,-0.00448226701671039,0,0,0,0,0,0,0,-0.010435699633987,0.0103931819561407,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0141489369373656,0.00709954639868286,0,0,0,0,0,-0.00699254485163419,0,0,0,0,0,-0.0185934910816469,0,-0.024549091466285,0,-0.0653380326464756,0,0,0.049340285534542,0.0446427127656132,0,0,0,0,0,0,0,0.000142536278016966,-0.0236757130917026,0,0,0,0,0,0,-0.0140866745421908,0,0,0,0,-0.0174221679570389,0,0,0,0,0,0.0300302605129897,-0.00602784204527895,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00449520958556338,0,0,0,-0.00229849255837105,0,-2.71050543121376e-20,0,0,-0.000810870210306181,0,0,0,0,-2.71050543121376e-20,-0.00260788971610959,0,-0.00442443943590758,0,0,0,0.0070616892729271,0,0,0,0,0,0,0,0,-0.00386335873289119,0,0,0,0,0,0,0,0,0,0.0054958384816049,0,0,0,0,-2.64697796016969e-23,0,0,0.00942257374380046,0,0,0,0,0,0,0
