,X600104.SH,X600519.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600276.SH,X600031.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X000100.SZ,X600066.SH,X600089.SH,X600271.SH,X600118.SH,X000550.SZ,X601877.SH,X002236.SZ,X000581.SZ,X000800.SZ,X600582.SH,X002475.SZ,X000623.SZ,X000568.SZ,X600177.SH,X300124.SZ,X000977.SZ,X002294.SZ,X000559.SZ,X000400.SZ,X000050.SZ,X002129.SZ,X600839.SH,X000869.SZ,X002456.SZ,X002465.SZ,X002292.SZ,X600060.SH,X600312.SH,X002007.SZ,X300003.SZ,X000970.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.174744256074518,0,0,0,0,0.191941965349778,0,0,0,0,0.109195462361873,0,0,0,0,0,0,0,0.0752711736755133,0,0,0,0.0727709665872245,0,0,0.024399024377107,0,0.117031803689945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607804004687298,-0.000467222597128045,0,0,0,0,0,0
X600519.SH,0,0,0,0.10495265662782,0,-0.0174111925802221,0.0934172084305469,0.213490110719618,0,0,8.67361737988404e-19,0.0535439838203067,0,0,0,0,0,0,0,0,0,0,0,0,0.0646664230890075,0,0,-0.00895897253836722,0,-0.0313479231535163,0,0,0.0578619486401906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00229166696080425,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.186960294900547,0.0982330999836417,0,0,0,0,0,0,0,0,0,0,0,0,0.00388877914267791,0,0,0,0.0765255463440119,0,0.248282307898479,0,0,0,0.135083073879156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329635027495066,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.1062008649138,0.294019343795399,0,0,0,0,0,0,0.110655037767582,0,0,0,0,0,0,0,0,0.00803408769730308,0,0,0,0,0,0,0.000750679928687974,0,0,0.0675180869474128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195140402205405,0,0.155713142518981,0,-0.000182036271822689,-0.011444377326865,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0517975545498743,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.138327635833114,0,0,0,0.0345264672164456,0,0,0.109423672276068,0,0,0,0,0,0.0357045777592562,0,0,0,0.125188300288265,0.262958529100158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113521055312993,0,0,0,0,0,0
X000625.SZ,0.241689630942662,0,0.142669645062314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668903687417165,0.038502698566629,0,0,0,0,0,0,0,0.146530296422353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168548118186308,0,0,0,0,0,0.00877615347845921,0,0,0,0,0,0
X002304.SZ,0,0.0517947474586565,0,0,0,0,0,0.278091029047568,0,0.061553407159041,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0733724233546791,0,0,0.0535840500973386,-0.029489885479605,0,0,0,0,0,0,0,0,0,0,0.0163214818758194,0,0,0.124391744854922,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,5.76734302882789e-05,0,0,0,0,0,0
X000858.SZ,0.00644359456132913,0,0,0,0.0199311678836139,0,0.0245023102001686,0,0.107320055291749,0,0.0663812446061053,0.0534957393951708,0.206783907572672,0,0.0333455725133115,0,0,0,0.0593835546095368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392782008598919,0,0,0,0,0,0,0,0.0616930253483343,0,0,0,0,0,0,0,0,0,0,-0.0157220599058584,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0621246430893062,0,0.0598721790806123,0,0.0321807595322961,0,0,0,0,0,0,0,0,0,0,0,0.234072210075831,0,0,0,0,0,0.175543006483949,0,0,0,0,0,0,0,0,0,0,0.0140106100665871,0,0,0,0,0,0,0,0,-0.00728891726416028,0,0,0,0,0,0
X600276.SH,0,0,0.0646484819040821,0,0,0,0.0269544646680243,0,-0.0151221317436974,0,0,0,0,0,0,0,0,0.186521425201326,0,0.212177117198533,0,0,0,0,0,0,0,0,0.0317659707570759,0,-0.0367490642818762,0,0,0,0,0,0,0,0,0,0,0,0.0422760620191264,0,0,0,0,0,0,0,0,-0.0109933368611382,0.0105090770107976,0,0,0,0,0,0
X600031.SH,0.12548815114148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863557413913398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00765706710124532,0,-0.0256931020730988,0,0,0,0,0,0,0,0,0,0,0,-0.058540215130662,-0.0198225192326357,0,0,0,0,0,0
X600690.SH,0,0,0,0.0563108564410539,0,0,0,0.295617953334585,0,0,0,0,0.105510658203174,0,0,0,0,0,0.140309285314545,0.0280722254584973,0,0,0,0.0683418380238791,0,0,0,0,0,0,0,0,0.0679594994857821,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0.00585572177349987,0,0,0,0,0,0
