,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X600031.SH,X002008.SZ,X300124.SZ,X002456.SZ,X300003.SZ,X000625.SZ,X601877.SH,X600487.SH,X600066.SH,X600809.SH,X000100.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600271.SH,X300136.SZ,X600522.SH,X600566.SH,X002508.SZ,X000050.SZ,X000981.SZ,X600089.SH,X000157.SZ,X000661.SZ,X600177.SH,X000596.SZ,X002179.SZ,X300142.SZ,X600498.SH,X002049.SZ,X600707.SH,X600584.SH,X600699.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.549227734701965,0.00136426423235276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540694875718693,0,0,0,0,0,0,0,0.0283041944357135,0,0,0,0,0,0,0,0,0,0,0.0917515994381073,0,0.0403738941116804,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.204923729693151,0.0886153594803795,0,0.0135023350982542,0,0,0,0,0,0,0.0980377196573578,-0.0938888275931545,0,0,0,0,-0.0772024805760965,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242420606231447,0,0.0717280803177109,0,0,0,0.101567848945026,0.103384442200919,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.063251556134026,0.107524179506255,0,0,0,0,0,0,0,0,0.148949028474482,0.0148057599499309,0,0,0,0,0,0,0,0.346505784665037,0,-1.0842021724855e-19,0,0,0,0,0,0.089121442214801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019967413060375,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.237934217188809,0,0,0,0,0.190400584418504,0,0,0,0,0.086156525752635,0,0,0.044918820274944,0,0,0,0,0,0,0,0,0,0,0,0.0339058602686807,0,0,0,0,0.198259013960214,0,0,0,0,0,0,0,0,0.190669651660019,0,-0.035893907094291,0,0,0,0,0,-0.00731467774978503,-0.00152770345454293,0,0,0,0,0,0
X000858.SZ,0.162118882417606,0,0,0.179352617176844,0,0,0,0,0,0,0,0.592806292595219,0,0,0.0133334464118174,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012404809157417,0,0,0,0,0,0,0
X600276.SH,0,0,0.0342330385579127,0.0636134351175466,0.0502351402848379,0,0,0,0,0.110409466208766,0,0,0,0,0.00630631851575139,0,0,0,0,0,0,0,0,0.262025662109323,0,0,0,0,0,0.0969745437988634,0,0,0,0,0.106763404108734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591073476645945,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.433815977336987,0,0,0,0,0,0,0.0188833373365974,0,0,0,0,0.0472541087003661,0,0,0.154476324148469,0,0,0,0,0,0.0359272969874655,0,0,0,0,0.00809771972558409,0.164747979064396,0,0,0,0,0,0,0,0,0,0,0,0.0399557417784498,0,0,0,-0.00493623511616465,0,0,0,0,0,0,0
X002304.SZ,0.155711735073524,0,0,0,0.0404543853693531,0,0,0,0,0,0,0.0555084519641891,0,0,0,0,0,0,0,0,0,0,-0.0182634320852644,0,0,0,0,0,0,0,0,0,0,0,0.408219248645369,0,0,0,0,0,0,0.158287778519629,0.0108208171414496,0,0,0.0423182086210011,0,0,0,0,0,0,-0.0149961992198393,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.206536968254595,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737191134348933,0,0,0,0.600506718474026,0,-0.0584472100398528,0,0,0,0,0.180747350217581,0,0,0,0,0,0,0,0,0,0,0.105359637192881,0,0,0.00579480386974811,0,0,0,0,0,0,0.00604965022141259,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.129858033151881,0.289427603588741,0.151013951182157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106759153244427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589002961117278,0,0,-2.16840434497101e-19,0,0,0,0,0,0
