,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X000651.SZ,X002475.SZ,X600690.SH,X600104.SH,X300014.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002371.SZ,X000063.SZ,X000661.SZ,X600703.SH,X000625.SZ,X000338.SZ,X002129.SZ,X002241.SZ,X000596.SZ,X003816.SZ,X300142.SZ,X000100.SZ,X002049.SZ,X002179.SZ,X600702.SH,X000799.SZ,X600460.SH,X600779.SH,X002074.SZ,X002007.SZ,X600741.SH,X601877.SH,X002236.SZ,X000157.SZ,X600584.SH,X601799.SH,X002414.SZ,X600089.SH,X600183.SH,X300003.SZ,X300146.SZ,X600884.SH,X000800.SZ,X000977.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540312054601871,0,0,0.527118603612862,0,0,0,0,0.0269810916860841,0,0,0,0,0,0,0,0,0,0.0798039342700928,0,0,0,0,0,0,-0.107625454467275,0,0,0.0108938727158254,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0343708401175264,0.222351573955922,0,0,0,0.00763322566253296,0,0,0.192979442979649,0,0,0,0.153691111974049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15300027148093,0,0,0,0,0,-0.128926148625154,0,0,0.119839719806626,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387705578018969,0.0301348232619429,-0.0168979580088641,0,0,0,0,0,0,0,0.0565108313100185,0,0,0,0,0,0,-0.0399384863930515,0,0,0,0,0.232237105955978,0,0.193171152286224,0,0,0,0,0,0,0.229543688586154,0,0,-0.0270987113639963,0,0,0,0,-0.371174364790058,0,0
X000063.SZ,0,0,0,0.0778440265215141,0,0,0.0275658855332184,0,0,0,0,0.0728679508921072,0,0,0,0,0,0,0,0.00584090411153517,0,0,0,0,0,0,0,0,0,0.041179451104919,0,0.0218119858213648,0,0,0,0,0,0,0,0,0,0.0443502023293622,0,0,0,0.0432581530004261,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0789652820587694,0,0,0.235517471074128,0,0,0,0,0,0,0,0,-0.0597520971041149,0,0.138790731379136,0,0,0,0,0.378822880470258,-0.129228508663846,-0.15221650277559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058199990459262,0,-0.0475279786950779,-0.067676766787195,0,0,0,0.0230565160131964,0,0
X600703.SH,0,0,0,0,0,0,0.0576360685486114,0,0.0409921560557332,0,0,0,0.219456232659855,0,0,0.282485053561891,0,0,0,0,0,0.16349277052811,0,0,0,0,0,0,0,0,0,0.189369500091872,0,0.00410849713789213,0.111319279312544,0,0,0,0,0,0,0,-0.0344431874657668,0,0,0.00228487664529395,0,0,0,0,0,0,0.0725738528347881,0,0,0,0,0,0
X000625.SZ,0,0,0.075610344909413,0,0,-0.265897706942789,0,0,-0.118964079642449,0,0.810109303966582,0,0,0,0.0232102669696652,0,0,0.223912648314077,0,0,0,0.271019496791231,0,-0.0325386594984774,0,0,0,0,0,-0.212141485565714,0,0,0,0.24604258391549,0,0,0,0,0,0,0,0.127146817666923,0,0,0,0,0,0,0,0,0,-0.0794762334558004,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0286398761330861,0,0,0,0,0.105646590244437,0,0,5.42101086242752e-20,0,-0.0663218829528192,0.0933955981758821,0.00993072767280804,0,0,0,0,0,-0.00242566520282869,0,0,-0.010665345880484,0.00966476190191105,0,0,0,0.0560679529073285,0,0,0,0,0,0.101746771497792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483862973491837,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0202169451862015,0,0,0,0,0,-0.00788263906801984,0.110910276709667,0,0,0,0,0,0,0,0,0,0,0,0,0.106676475389857,0,0,0,0.0770244787769927,0.225323033575213,0,0,0.0688925725201056,0,0,0,0,0,0.12774188726687,0.115814223140409,0,0,6.93889390390723e-18,0,0,0.0539707245263529,0,0.0242933257723412,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.252995338209222,0,0,0,0,0.226444232273922,0,0,0.139825250032768,0,0,0,0,0,0,0,0,0,0,0,-0.112852215789792,0,0,0.0570297247477155,0,0,0,0.0402443423306145,0.120879835102359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103339359078635,0,0,0.0529637356720937,0,0,-0.116632477272538,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.472120530960406,0.0277302036462501,0,0,0,0,-0.0190368888917016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466396385440903,0.0171294848749839,0.326349257176286,0,0.15307908242033,0,0.00615914941606288,0,0,0,0,0,0,0,-0.0155567839104836,0,0,-0.172427218683363,0,0,0,0,0,0,-0.0895366337571549,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174276695360217,0,0,-0.0318362693823047,0,0,0,0,-0.03697614135372,0,0,-0.00234180527711221,0,0,0.00274617248360221,-0.0121226319513689,0,0,0,-0.04538969786874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423507642747901,0,0.0058938571466627,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771975618341416,0,-0.0223168535313648,0,0,0,0.0130753398320197,0,0,0,0,0,0.0429472120383001,0,0,0,0,0.125830433913561,0,0.0557770655205693,0,0,0,0.102639216771345,0.00746694323296716,0,0,0.0850302770345576,0,0,0,0,0.294653737412494,0,-0.131675797557197,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0709688037582849,0,0,0,0,0.324542784818865,0,0,0,0,0,0,0,0,0.0525310348935278,0,0,0,0,0.0446993937373114,0,0,0,0,-0.00824682767551023,0,0,0,0,0,0,0,0,0,0.0960303861273898,0,0,0,0,0,0,0,0,-0.0460253934425888,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0525290446854763,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.338483565192369,0,0,0.146097793228121,0.146112119413328,0,0,0,0,0,0,0,0,0,0,0,0.0285920489854044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208023108140451,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.0412020221340937,0,0,0,0,0,0.150200266043983,0,0,0,0,0,0.11443717731003,0,0,0,0,0.268959114042126,0,0,0,0,0,0,0,0,-0.198238735225743,0,0,0,0,0,0,0,0,0.052060323905415,0.112746922501617,0,0,-0.12526921540505,0,0,0.214377168064745,0.0233481737465056,0,0,-0.106109321859442,0,0,0,0.00912609803634198,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0199523311333229,0,0,0,0,0,0,0,0,0,0,0.028367706626544,0,0,0,0.0286183697878341,0,0,0,-0.0402724525927656,0.373006926976014,0,0,0,-0.218836417249699,0.566069488882536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209913217788016,0,0,0,0,0,0
X000799.SZ,0,0,0,0.4221570018971,0,0,0,0,0,0,0,0.212316609731537,0,0,0,0,0.0687330386840435,0,0,0,0,0,0,0,0,0,0,0,0,0.0660751269429395,0,0,0.279786175418231,0,0,0,0,0,0,0,0,0,0,0,0,0.115027668156199,0,0,0.0554926508675629,0,0,0,-0.0477750060622723,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,-0.283131162616327,0,0,0.0927336007361194,0,0,0,-0.26020262271755,0,0,0,0,-0.300673647616766,0,0,0,0.0801068872535777,0.0407919259924448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102532387081796,0,0,0.74650690302614,0,0,0,0,0,0,0.0956375158684065,0,0,0.214327353978897,0,0,0,0,0,0,0,0,0
X600779.SH,0,0,0,0.389424812170181,0,0,-0.139869028061311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126461489360922,0,0,0,0,0,0,0,0.104147708134228,0.290019156215072,-0.0904418704945854,0,0,0,-0.000206425712064605,0,0.275862255916958,0,0,0,0,0,0,0,0,-0.104228310111277,-0.22985951999598,0,0,0,-0.0903786489491691,-0.0218411275419127,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.106523093103331,0,0,0.0831479623844246,0,0,0.18945557404304,0,0,0,0.0830697743543005,0,0.0695995082755883,0.13803182291642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0.121247941530553,0,0,0,0,0.160348826202699,0,0,4.33680868994202e-19,0,0,-0.0599422791177425,0,0,0.102168427155078,0,0,0,0,0,0,0,0,0,0,0.122613067520103,0,0,0,0,0,0,0,0.00165866699237685,0,0,0,0,0,0,0.107337755957193,0,0,0,0,0,0,0,0,0,0,0,-0.062697942974766,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.174437138962306,0,-3.46944695195361e-18,0,0.0832604530045317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131842225663476,-0.0189006681787404,0,0,0,0.124846736088816,0,0,0.130679510607661,0,0.0185465496977533,0,0,0,0,0,0.0942418334531314,-0.152830787227836,0,0.114328304089345,0,-0.0665846768764393,0,0,0,0,0,0
X601877.SH,0,0,0.226139705214754,0,0,0,0,0,0,0,0,0,0,0,0.0459752959293686,0,0,0.130005149261641,0,0,0,0,0,0,0,0.0578519750718342,0,0,0,0,0.0237440241257651,0,0,0,0,0.0043198099253025,0,0,0,0.0123685804456591,0,0.213763253456454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.195498896462388,0,0,0,-0.158859100341841,0,0,0.0948263781381958,0.176402262668701,-0.0959482173691087,0,0,-0.141477370813832,0,0,0,0.0218721219191951,-6.93889390390723e-18,0,0.128572024261771,0,0.286361369957075,0,0,0,0,0,0,0,0,0.0110060020883714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809388647388689,0,0,0.0441638931373196,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0221132336081501,0,0,0,0,0,0,0.318492268810075,0,0,0,-0.0331000055294952,0,0,-0.0314870807074056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425506483131502,0,0,0,0,0.0169802523337162,0,0,0.101084228174599,0,0,0,0.0349897243615614,-0.0546064314407622,0,0.0688492430666328,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0765687176199625,0,0.166706910024037,0,0,0,0,0,0,0,0,0,0.0642321881299423,0.117026064523431,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0999917195933381,0.0265294051462798,0,0,0,0,0,0,0,0,0,-0.247734418312107,0,0,0,0,0,0,-0.0630455001952659,0,-0.0401189837248425,-0.0112217043040257,0,0,0,0,0,0
X601799.SH,0,0,0,0.090969441570206,0,0,-0.124706115275267,0,0.101084269669341,0,0,0,-0.0786347367660533,0,0,0,0,0,0,0,0,0,0.252028374372373,0,0,0.129151535633837,0,0,0,0,0,-0.0838013304225954,0.0147242581521957,0,0,0,0,0,0,0,0,0.0669380821322323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243180700648986,0,0,0,0,0,0,0.0169965853614068,0,0.148932459811918,0.207303306339455,0,0.00665083439984879,0,0,0,0,0,0.082187030638795,0,0,0,0.0424702455397167,0,0,0,0,0.0255353806429027,0,0,0,0,0,0,-0.070740545952615,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013735421118364,0,0.152605356307895,-0.0105884082894615,0,0,0,0,0,0,-0.051871995897476,0,-0.0182005709345894,-0.00881310005633856,0,-0.0245146206236535,0.0445230006790934,0,0,0,0,0,0,0,0.210243409147618,0,-0.137635012541216,0,0,0.145983288966573,0,-0.0326300263582377,-0.0356508987368325,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,-0.0095092951387671,0,0,0,0,0,0.0261259078086994,0.114133591199293,0,0,0.0165469302618312,0,0,0,-0.00199002028852254,0,0.139858129456317,0,0.0293467307077762,0,0,0,0,0,0.0286885548626749,-0.0473659506430662,0,0,0.0440784488507672,0,0,0,0,0,0,0,0,0.0666415105161211,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X300003.SZ,0,0.0511984227102348,0,0,0,0,0,0,0,0.013305458671418,0,0,0,0,0.0688036295208738,0,0,0,0,0,0,0,0,0,0,0.0778366354274166,0,0,-0.00874508216665176,0.000986502038975308,0,0,0.108743326360256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,1.35525271560688e-20,0,0,0,0,0.00643202375493798,0,0,0,0,0.0149407668991531,0,0,0,0.0688270452427294,0.160836552553608,0,0,0,0,0,0,0.088635264868808,0,0.0190622800034519,0,0,0,0.08143371930431,0.123158809977915,0,0,0.0206190779419506,0,0,-0.0219997197432954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943811378615373,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,-0.228434418503383,0,0,0.271494349197635,0,0,0,0,0,0,0,0.0886199269296225,0,0.12840116632555,0,0,0,0.0790761293361163,0,0,0,0,0,0.0836944263493022,-0.000324526865736559,0.142142367600625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203457790345372,0,0.0184580687037735,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.102953236236323,0,0,0,0,0,0,0,0,0.0347809726780793,0,0,0,0,0,0.0218356944000369,0,0,0,0,0,0.0635195372833512,-0.0281470876280696,0,0,0.0910519320374764,0,0,0,0.00819291273641385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.0252660648434806,0,0,0,0,-0.0754997031252959,0,0,0,0,0.0748558490602352,0,0,0,0,0,0,0,0,0.0321481459739099,0,0,0.397463756284763,0,0,0.00851120866005647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392380990133436,0,0,0,0.0577509881285892,0,0,0.100480193754029,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0652087501579281,0,-0.256868128192502,-0.0168077359477046,0,0,0,0.0499449695357351,0,0,0,0,0,0,0.0517017877138318,0,0,1.38777878078145e-17,0.0388236871232894,0,0.261774433014352,-0.0988607877174661,0,0,0,0,0,0,0,0.163592797651248,0,0,0.515812856247873,0,0,0,-0.212882133794588,0.154213752738909,0,0,0.081008146427773,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102829165818314,0,0,0.0373228862008734,0.0151175130998178,0,-0.0439052378386334,0,0,0,0,0,0.0228298794426525,0,0,0,0,0,0,0,0.0188926445790974,0,0,0,0,0,0.0794112852844295,0,0,0,0,0.020365492857982,0,0,0,0,-0.00790416556512076,-0.144313905880048,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.0344974183336845,0,0,0,0,0,0,0,-0.0273033325330921,-0.19886045462835,0,0.0266022051932519,0,0,0,0,0,0,0,0,0,-0.0825150422852933,0,0.0504690629367926,0,-0.0879549979166922,0,0,0,0,0,0,0,0,-0.353114621412087,0,0,0,0,0,0,0,0,0,0.767773032854282,0,0,0,-0.644292898982871,0,0.352965141615711
TED,0,0,0,0,0,0,0.117448050978102,0,0,0,-0.27312556840382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108211337533326,0,0,0,0.121796916116701,-0.136017720220647,0,0,0.0675824226923468,0,0,0,0,0,0,-0.142059337213061,0,0,0,0,-0.200882227792983,0,0,0,0,0,0.529139617198572,0,0,0,0,-0.348569487525648,0,0
RealEstate_excess,0,0,0,0,0,0.00169897683524555,0,0,0,-0.0384764981380852,0,0.0765888675087569,0,0,0.0710463421029887,0.0220444242463552,0,0,0,-0.077689039529861,0,0,0,0,0,-0.0581979620685165,0,0,0,0,0,-0.0184566830704983,0,0.0318246121060901,0,0,0,0,0,-0.00224733752663501,-0.0183122918329025,0,0.0556000146811039,0,0,0,0,0,0,0,0,0.0189269168234231,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00967962463438381,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,-0.0105821307975407,0,0,0,0,-0.00869568239421513,0,-0.0254782140085977,0.0510735692812888,0,0,0,0,0.0811489641177604,0,0,0,0,0,0.00470412836850139,0,0,0.0183746699766846,0,-0.00429275175884155,0,0,0,0,0.0246624326984988,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.131172696658363,0,0,0,0,0,0,0,0.0242273264885305,-0.0590007055784084,-0.104324486943569,0.0169238811511135,0,0,0,0,0.0264267065112287,0,0,0.190795467500784,0,0,0,-0.0432714860773026,0,0,0,0,0,0,0,0,0,0,-0.0496531582859982,0,0,0,0,0.0263101762419306,-0.0673025657650929,0,0,0,0,-0.123864260531981,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391885387834824,0,0,0,0,0,0,0
