,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300014.SZ,X300124.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000063.SZ,X000625.SZ,X002129.SZ,X002371.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X000661.SZ,X002180.SZ,X000100.SZ,X300142.SZ,X002241.SZ,X000733.SZ,X601877.SH,X600522.SH,X600702.SH,X600741.SH,X002074.SZ,X000157.SZ,X000799.SZ,X600460.SH,X300003.SZ,X600584.SH,X002007.SZ,X600779.SH,X600884.SH,X300146.SZ,X600487.SH,X002294.SZ,X601799.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.130192567103898,0.0418689448320147,0.121546214042174,0,0,0,0.112413773404572,0,0,0.0203410028674076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254711096836366,0,0,0,0,0,0,0.203007894087338,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259615175225787,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0397946006318637,0.470406715385597,0,0,0.140103869469836,0,0,0,-0.00842702585647645,0,0,0,0.0918229835027567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000654572849544472,0,0,0,0.0118272498530364,0,0,0,0,0,0,0,0,0,0,0,-0.0107723899259501,0,0,0,0,-0.0140774945724279,0,0,0,0,0,0,0
X600809.SH,0.0959154083631783,0,0,0.403010523750565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010630202702165,0,-0.112510622887267,0,0,0.0493343394445684,0,0,0,0,0,0,0,0,0.205777871740627,0,0,0,0,0,0,0,0,0.00143029802282134,0,0,0,0,0,0
X000568.SZ,0,0.397179890605371,0.405182946320508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887981763854034,0,0,0,0.181604930641183,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363185602716913,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213349613363761,0,0,0,0,0.0295176472312844,0.0115236029783401,0,0,0,0,0,0,0,0,0,0,0,0.0394266105985644,0.193069882160669,0,0,0,0,0.0429669380963075,0.0741644844919419,0,-0.0137790690558465,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.000907329437127416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164736638064594,0,-0.0405581260630467,0,0,0,0,-0.0623095293654186,0,0.102307050140421,0,0,0,0,0.0989572031550049,0,0.0296675979183082,0,0,0,-0.101009658511578,0.152403965014571,0,0,0,-0.0129193601538965,0.0115858442505645,0,0,0,0,0,0
X002304.SZ,0,0,0,0.517225006061971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192183854740648,0,0,0,0,0.0731244891811951,0,0,0,0,0,0,0,-0.0336069357682658,0,0,0,0,-0.00839345516803883,0,0,0,0,0,0,0
X600690.SH,0.0669303615909885,0,0,0,0,0,0.195777521891105,0,0,0.101922266739452,0,0,0,0,0.231754990061457,0,0,0,0.014875788969054,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286327786630864,0,0,-0.0336449950782179,-0.0179931635562739,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0999936463134839,0,0,0,0,0,0,0,0,0.0405612340988919,0.141544843243519,0,0,0,0,0,0,0,0,0,0.227293941869206,0,0,0,0,0,0,0,0,0,0.023032960435208,0,0,0,0,0,0,0,0,0,0,-0.00789399509310372,-0.0271577435338016,0,0,0,0,0,0
X000651.SZ,0,0,0,0.135165711887341,0,0,0,0.236015168916974,0,0,0,0,0,0,0.0401835471767214,0,0,0,0,0,-0.0068773170736868,0,0,0,0,0,0,-0.0275418821917936,0,0,0,0,0,0,0.113572018986992,0,0,0,0,0,0,0,0.0287825389079569,0,0,0,0,0,0,0,0,-0.0133719579783658,0,0,0,0,0,0,0
