,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600276.SH,X600104.SH,X300014.SZ,X000651.SZ,X300124.SZ,X002129.SZ,X002371.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X600031.SH,X002049.SZ,X000063.SZ,X002241.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X600522.SH,X000661.SZ,X300142.SZ,X601877.SH,X002180.SZ,X002074.SZ,X600741.SH,X000100.SZ,X000733.SZ,X600460.SH,X600702.SH,X600884.SH,X000157.SZ,X000799.SZ,X002414.SZ,X002236.SZ,X600584.SH,X601799.SH,X600563.SH,X600487.SH,X000800.SZ,X002176.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0.248866939793935,0,0,0,0,0,0,0,0,0,0.0573710592545236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154009356684864,0.176162114343924,0,0.213827543746992,0,0,0,0,0,0.0183122912185402,0,0,0.0195001563830859,0,0,0,0.0262503239608066,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,8.67361737988404e-19,0,0.0926203283183862,0,0,-0.00757450134782891,0,0,0,0,0,0,0,0,0.0734210621141305,0,0,0.111060897424184,0,0.113034641718194,0,0,0,0,0.140879767696196,0,0,0,0,0,0,0,0.0393025815516022,-0.0976810832434803,0,0.131219335079985,0,0,0,0,0,0,0,0.0109098003773462,0,0,0,-0.028045875299869,0,0,0,0.0432953054523381,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.112679160340719,0,0,0,0,0.0767153944423363,0,0,0,0,0,0,0.0457713239490945,0,0,0,0.134527105091078,0,0,-0.0906431212152256,0,0.0579511878683735,0.0732292063091402,0,0,0,0,0,0,0,0,0,0,0,0,0.103369771639548,0.0156414199872353,0,0,0,0,0,0,0,0,0,0.0276956290195994,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.0881246421993697,0,0,0,0.0403832258494317,0,0,0,0,0,0,0,0,0,0,0,0,0.193120876285716,0,0,0,0,0.238382674158669,0,0,0,0,0,0,0,0,0.0407031097618995,0,0,0,0,0,0,0,0,0,0.0270293979444303,-0.00726888606739078,0,0,0,0.0896350845169101,0,0
X002371.SZ,0,0,0,0,0,0.173522051447125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907950148800678,0,0,0.21294717798208,0,0,-0.188643174533566,0,0.0406502051750104,0.210159367597175,0,0,0,0,0,0,0.597057714847947,0.0228711769548297,0,0,0,0,0,0,0,0,0,-0.0236263092886913,0,0,0,0,-0.0229876317178564,0,0,0,-0.0219214983432789,0,0
X000625.SZ,0,0,0,0,0,0,0,0,-0.0504333187430377,0,0.244965714520517,0,0,-0.193445197723864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106375481153992,0.24180065272201,0,0,-0.0129147818427186,-0.0621172079575452,0.22831650541939,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0394315525064936,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.00902887329851821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318465270376473,0,0,0,0,0,0,0,0,0,0,0.00582213877780412,0.298199270777333,0,0,0,0,0,0,0,0,0,0,0,-0.0165922286537755,0,0.039557874782755,0,0,0,0,0,0,0,-0.00272873736333116,0,0
X003816.SZ,0,0,0,0,0.0470340633632518,0,0.0247633678288106,0.0414151434016227,0,0,0,0,-0.0217600651318165,0,0,0,0,0,0,0.0968827368051262,0,0,0,0,0,0,0,-0.0285429475940198,0,0,0,-0.0208311314892016,-0.00490837860278361,0,0.0551599527118903,0,0,0,0,0,0,0,0.0202676738543264,0,0,0,0,0,0.0810034442675109,0,0,0.0388895292672499,0,0,0,0,0,0,0
X000596.SZ,0,0,0.173608571131938,0.093708789585586,0,0,0.413809886186134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208582913475155,0,-0.107909461818251,0,0,0.145878891647543,0,0,0,-0.0432671421602186,0,-0.0102077059613014,0,-0.050219215625685,0,-1.38777878078145e-17,0,0.0879158233339182,0,0,0,0,0,0,-0.0400913261475192,0.142430092216443,0,0,0,0,0,0,-0.00420362621540333,0,0,0,-0.0529747952271337,0,0
X600031.SH,0,0,0,0,0.0942453497109686,0,0,0,0,0,0,0,0,0.115087482527254,0,0,0,0,0,0,0,0,0,0.0419722352992781,0.0814907395746522,0,0,0,0,0,-0.0255767640706316,0,0,0,0.139703351374596,0,0,0.136975248751057,0,0.0570389169393408,0,0,0,0,-0.0409507788536414,0,0,0,0,0,0,0,-0.0252736300526525,0,0,0,0.0272088734437273,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.115690826654164,0,0,0.101510094478498,0.207649500195619,0,0,0,0,0,0,0,0.049636581148249,0,0,0,0,-0.239809500271734,0,0,0,0,0.12801367946666,0,0,0,0,0,-0.103278993697127,0,0,0.0359648009772961,0,0,0,0.11062368044116,0,0.116870067127597,0,0,0,0.0475265253718472,0.0100670735409309,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0561858015256669,0,0,0,0,0,0,0,0,0,-0.0192341014296921,0,0,0,0,0.0262332786729328,0,0,0,0,0,0,0.0271799186880278,0.0232304752856791,0,0,0,0,0,0,0,0,0,0,0,0.263461846572295,0,0,0,0,0,0,0,0,-0.016866049624515,0,0,0,0.0480049709545761,0,0
X002241.SZ,0,0,-0.0355615024100305,0,0,0.555355768221961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152028827938208,0,0.185732755937374,0.00990763348201396,0,0,0,0,0,-0.160231867511674,0,0,0,0,0,0,0,0,-0.126986949870191,0.102276714492903,-0.124751168633221,0,0,0,0,0.065012315008349,0.0579062853502931,0,0,0,-0.0812812984442339,0,0
X600703.SH,0,0,0,0,0,0.107416536160565,0,0,0,0,0.258661384098946,0,0,0,0,0.0333283900837628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147756802128662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374701333731541,0,0,0,0,0.0241906575754346,0,0
X000338.SZ,0,0,0,0,0.0708905617926116,0.0418134554995234,0,0,0,0.135397502866355,0.0701566455511817,0,0,0,0,0,0,0,0,0.23199142408714,0,0,0,0,0,0,0.00663754775348869,0,0.00589134744713345,0,0,0,0,0,0.0681274240631772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00548759263366458,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719171012120465,0,0,0,0,0,0.127984997322145,0,0.024247020614582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534938834540646,0,0,0,0,0.106170508331234,0,0,-0.0523073739003834,0.0631187482898596,0.0417695270076283,0,0,0,0,0,-0.0138330804166458,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315098217633064,-0.291266564035462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891552657434006,0,0,0,0,0.332829055400789,0,0,0.0421875550507048,0,0,0,0,0,0,0,0,0.21860845619948,0.204804694265462,0,0,0.0780767613166913,4.33680868994202e-19,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274035709384598,0,0,0,0,0,0,0,0,0,0.121111169562083,0,0,0,0,0,0,0,0,0,0,0,0,0.0470723306134918,0,0,0,0,0,0,0,0,0.00922678715769756,0.621621567628039,0,0,0,0,0.0084593975605777,0.0163080326858652,0,0,0,0.0420569084670795,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.334213285609258,0,0.119054996757344,0,0,0,0,0,0,0,0.0781805333839255,0,0,0,0,0,0,0,0.00361970424025957,0,0,0,0,0,0,0,0,0,0,0.477555313934573,0,0,0,0,0,0,0,0,-0.0408221575244725,-0.0544844164769012,-0.1201263187489,0,0,0,0.105543159066509,0,0,0,0.0229932424453352,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.366211852061431,0,0,0,0,-0.300820903548335,0,0,0,0,0,0,-0.0633220175344906,0,0,0,0.00786856111831076,0,0,0,0.0542621786495456,0,0,0,0,0,0,0,0,0.00289836903847466,0,0,0,0.318821898790504,0,0,0,0,0.0450100018972061,0,0,0,0.0840713819977905,-0.0455451604673385,-0.0205859552821812,0,0,0,0.00686730854244455,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694176170975216,0,0.0711872617600523,0,0,0.0769038034649665,0,0,0,0.215609013255923,0,0,0,0,0.050157380082455,0,0,0,0,0,0,0,0,0.118351921384816,0,0,0,0.122891694222434,0.0539263262835028,0,0.105321615311907,0,0,0,0,0,0,0,-0.0347561949918212,0,0
X002180.SZ,0,0,0,0,0,0.0431148206016992,0,0,0.123303313023033,0,0,0,0.209693141519546,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374123772314673,0,0,0,0,0,0.116196180362141,0,0,0,0,0,0,0,0,0,0,0,0.0342135176525199,0,0,0,0.105302281927234,0,0,0,0.0117714604260912,0,0,0,0.018700222114919,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.161024526393212,0,0,0,0,0,0,0,0.0185904438729341,0,0,0,0,0,0,0,0,-0.0470039576525858,0,0,0.363343318191912,0,0,0,0,0.315658806492035,0,0,0,0,0,0,0,0,0.144288182905333,0,0,0,0,0,0,0.129896712249147,0,0,0,0,0.0553456474670155,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.27394504395225,0.106561308209678,0,0,0,0,0.0482681235467132,0,0,-0.165519435165074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452461829790769,0,0,0,0,0,0,0,0,0,0,0,0,0.15483970638013,0.041490644828223,0,0,0,-0.0241139352058969,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0261413498950892,0.0444960740991784,0,0,0,0.00667153265138841,0,0,0,0,0,0.546107821417525,0,0,0.170633345115749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185876416439642,0,0,0,0,0,0,0,0,0,0,0.0714702897187525,0,0,0,0,0,0,-0.00721490568035822,0,0
X000733.SZ,0,0,0,0,0,-0.0290360140459423,0,0,0.0985867254487784,0,0,0,0,0,0,0.0202851207885395,0,0,0,-0.13786794191456,0.184604999525713,0,0,0,0,0.13573369483006,0.116971848461236,0,0,0,0,0,0.0320071289997222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121083560590937,0,0,0,0,-0.00688204018721599,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309825587954372,0,0,0,0.0435224667848063,0,0,0,0.00586787419880058,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0916665168344444,0,0,0,0,0,0.273803320228862,0,0,0.0810723597051646,0,0,0,0,-0.0436820625036538,0,0,0,0,0.0312259435253549,0,0
X600702.SH,0,0,0.125849665073914,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.109793991437768,0,0.115889315698207,0,0,0,0,0,0,0,0.217466519289883,0,0,0,0,0,0,0,0,0,0,0,0.646952984024092,0,0,0,0,-0.0464010888525735,0,0,0,0,0,-0.0380637880649342,-0.00581237389047424,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0.0303027122684961,0,0,0,0,0.132011401240271,0,0,0,0,0,0,0,0,0,0,0.227447184913466,0,0,0,0,0,0.0792743143271745,0,0.067072358434166,0,0,0,0,0,0,0,0,0,0,0,0.193228448734901,0,0,0,0,0.14464457365097,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0183705857823104,0,0,0,0,0.0431875510833528,0,0,0,0.262979368202518,0,0,0.0114598386133651,0,0,0,0,0,0,0,0,0,0,0,0.119756626629882,0,0,0,0,0,0,0,0,0,0,0.0069646627617014,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.00305670627903078,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0.0570000983050398,0,0,0,-0.0583886600029041,-0.00261195084382446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065838959172631,0,0,0,0,0.478329070289108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138134529289498,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.100751626958967,0,0,0,0,0,0,0,0,0,0,0,0,0.099582994662615,0,0,0,0.168109166385895,0,0,0,0,0.0338813394691771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183891496372165,0,0,0,0.0192549207500353,0,0
X002236.SZ,0,0,0,0,0.338472588218188,0.0623318799538263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221180912708912,0,0,0.0320911798759207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980355619614117,0,0,0,0,0,0.126426898636284,0,0,0,0.0199080039122569,0,0,0,0,-0.00695324563906128,0,0,0,-0.0115208125681129,0,0
X600584.SH,0,0,0,0,0,0,0,0.0226238488270667,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373958308045279,0,0,0,0.0768495850327484,0,0,0,0,0,0,0,0,0.257604992142307,0,0,0,0,0,0.261288873201272,0,0,0,0,0.0958481377918352,0,0,0,0,0.040214701756629,0,0,0,0.0106363537654273,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.0884587246693893,0,0,0,0,0.122693517210049,0,0,0,0,0,0,0,0,0,0,-0.0143939106031082,0.0393596052779498,0,0,0,0,0.133346547894225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672665470490573,0,-0.0490423034361599,0,0,-0.081435520571146,-0.0044460761671274,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0.192998888251018,0,0,0,0,-0.0898533278202708,0,0,0,0,0.265589615603053,0,0,0,0,0,0,0.0941346090838392,-0.0353505599913019,0,0.433107728543909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144741348104596,0.0168527626797668,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0.149058698296008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183294082296552,0.424998666882402,0,0,0.0261154128128688,0,0,0.00892628881073062,0,0,0,0,0,0,0,0,0,0,0.102111811871034,0,0,0,-0.0659334944573231,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0820337462628984,0,0,0,0,0,0,0,0,0.322244741412441,0,0,0,0,0,0,0,0,0.0775996151219352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270197255348002,0,0,0.136003014141952,-0.0605025681977914,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0.123754878643451,0,0,0,0,-0.0325683707915369,0,0,0,0,0,0,0,0,0,0,0,0.19964657037304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284703511919255,0,0,0,0,0,0,0,0,0,0.0420223656599229,0,0
X600183.SH,0,0,0,0,0,0.188465446692638,0,0,0,0,0.00129617264422746,0,0,0,0.0855240240585736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00997221154395836,0,0,0.0213569432523309,0.0165084034383974,0,0,0,0,0.122313405756854,0,0,0,0,0,0,0,0.0328899968599567,0.000297433791422716,0,0,0,0,0,0
Change_TY3M,0,0,0.108270573990334,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442127537689032,0,0,0,0,-0.0354446300710852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990587424012899,0,0,0,0,0,0,0,0,0,0,0,-0.0750855768036355,0,0,-0.0853884425785542,-0.0531443960624838,0,0,0,0.106289301547661,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157946079488933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586775008441056,0,0,-0.0822015298351822,-0.0448418440750659,0,0,-0.0538920068938278,0,0,0.205556373711516,0,0,0,0,0.107496699140551,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321197940284849,0,0,0,0,0,0.235167391181343,0,0,0,0,1.18920319619219,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.00314827870098557,0,0,0,0,0.0342147667965219,0,0,0,0,0,0,0,0,0,0,0,0.0507934700109462,0,0.0091103710727799,0.0226652873195865,0,0.00815748624018696,0,0,0,-0.0149129122724371,0,0.00448088185095616,0,0,0,0,-0.00829900151775641,0,0,-0.0890011541053222,0,0,0,0,-4.33680868994202e-19,-0.00226622208265626,0,0.0654884177249219,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0293553915847938,0,0,0,0,0,0,0,0,0,-0.0663732525048941,-0.0422328225424913,0,0,0,0,0,0,0,0,0,0.0882967848604035,-0.0151482499858985,0,0,0,0,0,-0.0604989515773514,0.029687172382787,0,0,0,0,0,-0.0263473543594925,0,-0.0612809246960016,0,0,0,0,0.0340411071219242,-0.0152361517631269,0.0844240421245549,0,0,0.0418736530224328,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102469184097935,0,0,-0.00283173211679694,0,0,0,0,0,0,0,0,0,-0.00119425209834279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00509463231384192,0.00588198783883588,0,0,0,0.020803856048091,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417007857949263,0.0214787544938944,0,0,0,0,-0.302610953022268,0.260649584786423,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230679434743681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449988834882115,0,0,0,0.0169585165416541,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000532319430904407,0,0.000948886537408102,0,0,0,0,0,0,0,-8.16676870829728e-05,0,0,0,-0.000206830711556957,0,0,-0.00137312077999308,0,0,0,0,0,-6.40677379228593e-05,0,0.00127362790017262,0,0,0,0,0,0,-0.000552441888725963,0,0,0,0,0,0,-0.00849469206565447,0,0,0,0.016338790761843,0,0
