,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X300014.SZ,X002371.SZ,X600031.SH,X000725.SZ,X300124.SZ,X000625.SZ,X600703.SH,X002241.SZ,X002129.SZ,X003816.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X601877.SH,X000596.SZ,X000661.SZ,X002179.SZ,X600089.SH,X600460.SH,X000100.SZ,X300142.SZ,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X601799.SH,X600779.SH,X600884.SH,X000157.SZ,X600702.SH,X600584.SH,X000733.SZ,X002007.SZ,X600183.SH,X002414.SZ,X000800.SZ,X600563.SH,X002008.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,1.73472347597681e-18,0,0,0,0,0,0,0,0.0184674825095687,0,0,0,0,0,0,0.0746466444690426,0,0,0,0,0,0,0.00144158028538014,0,0,0,0,0,-0.0628585788742177,0,0,0,0,0,0,0,0,0,-0.0351670353639386,0,0.0162592893296166,0,0,0.125891574808368,0,0,0,0,0,0,0,0,0.0460947224863842,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363247548353726,0.0160382402460485,0,0,0,0,0,0,0,0.00562966360030976,0,0.163851171696402,0,0.0266256733866079,0,0,0,0,0.212993833270874,-0.0154116518422558,-1.73472347597681e-18,0,0,0,0,0,0,0.00471147560843002,0,0,0,0,0,0,0,0,0.0983033764521992,0,0,0,0,0.175909214777328,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311345575357851,0,0,0,0,0.242636194490531,-0.0171458838504737,-0.0280001093306032,-0.177320652458848,0,0,0,0.605963056390254,0,0,0,-0.195170823828153,0,0,0,0,0.0165846467014388,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000323035322591771,0,0,0,-1.73472347597681e-18,0,0
X600031.SH,0,0,0,0.00540341788172005,0,0,0.155483124028752,0,-0.106526984169113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127253319773632,0,0,0,0,0,0,-0.0410220024768693,0,0,0,0,0,0,0.0193155790839948,0.63546463626991,0.0247596219593332,0,0.13714454981852,0,0,0.0504221697382836,0,0,0,0,0,0,0.0224718844683306,0,0,0,0.0451599155392731,0,0
X000725.SZ,0,0,0,0,0,-0.00256668295349477,0,0,0,0,0,0,0,0,0,0,0.127726492501096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281049288076967,0.078598670166056,0.0490701336301291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00550428038771469,0,0,0,0,-0.031117890068407,0,0
X300124.SZ,0.258242712664754,0,0,0,0.0609574584742799,0,0,0,0,0,0,0.139769269199121,0,0,0,0,0,0,0,0.0171626677413017,0,0,0.179535089161369,0,0,0,0,0,0,0,0,0.0632387824712533,0,0.022138760007317,0,0,0,0.00675392362886513,0,0.112668684594597,0,0,0,0,0,0.159133915956372,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.320819629683663,0,0,0,0,0,0,0,0,0,0,0,0,0.0561007069243536,0,0,0,0,0,0.240766211733603,0.0239823892569379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39455648220525,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.219063940730246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611740557488372,0.0299132568107795,0,0,0,0,0,0.245352141432533,0,0,0,0,0,0.105186691006767,0,0,0,-0.0457247990589998,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.346581074080013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104340370557839,0,0.0333580241776156,0,0,0,0,0,0,0.0261790171557803,0,0,0,0,0,0,0,0,0.010875919271627,0,0.0121477867977696,0,0,0,0,0,0,0,0.0452290107657076,0,0,0,0.0101935054708996,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0294678255975625,-0.191724291104777,0,0,0,0.0359963373614691,0,0,0,0,0,0,0.246773425285779,0,0,0,0.182902554109953,0.00675762634296342,0,0.144635306703917,0,0,0,0,0,0,0.0611307708729112,0,0,0,0,0,0,0,0,0,0,0,-0.0402866644078268,0.0213813131368705,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.00637614470334499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120379025762104,0.0101335089257645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252322675710365,0.138101763655097,0,0,0,0,0,0,0,0,0.0342122187222146,0,0,-0.0104092119497443,0,0,0,0,-0.173433594287166,0,0
X000063.SZ,0,0,0,0.00497491860919657,0,0,0,0,0,0,0,0,0.0256516023275195,0,0,0.131877425573538,0,0.151432841501323,0,0,0,0,0,0,0,0,0.0480531279937668,0,0,0,0,0,0,0,-0.0178741555162279,0,0,-0.171544510637107,0,0.169928739150819,0.0649771666335929,0,-0.119212259497821,0,0,0,0,0,0,0.202680285202096,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0652592601060275,0,0,0,0,0,0,0,0,0.341624518464969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289377726273214,0.0730295213354594,0,0,0.0117450849896359,-0.169307658328052,0,0,0,0,0,0,0,0,0,0.29761334442258,0,0,0,0,0,0,0,0,0,0.0150377953886675,0,0,0,-0.0238914933306377,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622354096463076,0,0.0677116886399975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125866724098816,0,0,0,0,0,0.0406162139657366,0,0,0,0.112068659111864,-8.67361737988404e-19,0,0,0,0,0.211738305965417,0,0,0,0,0,0,0.0196035584882327,0,0,0,0.0580126237426267,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343025888690771,-0.0801103726957289,0,0,0,0,0,0,0,0.193807288330858,0,0,0,0.0314968679056958,0.283365870097625,0,0,-0.226490772907036,0,0.347285182515807,0,0.0581968326644132,0,0,0,0,0,0,0,0,0,0,0.0154124598544043,0,0,0,0,-6.93889390390723e-18,0,0
X000596.SZ,0,0,0,0,0.272019718803002,0,0,0,0,0,0,0,0,0,0,0,0.0134915168597792,0,0,0,0,0,0,0,0,0,0.114835762506924,0,0,0,0,0,0,0,0,0,0,0.035669188087543,0.0223449575299686,0,0.171997422605536,0,0,0,0,0,0,0,0,0,0,-0.00755017789140644,0,0,0,0,0,0,0
X000661.SZ,0,0.349424419750441,0,0,0,0,0,0,0,0,0,0.221249938960412,0.0482707853390933,0,0,0,0,0,0,0,0,0,-0.129023410341159,0,-0.0297922485514271,0,0,0,0,0,0,0,0,-0.426113692606691,0.0792927302831336,0.205453404834275,0,0,0,0,0,0,0,0,0,0,0,0,0.0340043523568993,0,0,0,-0.0401218271087366,0,0,0,0,0,0
X002179.SZ,-0.135319059301854,0,0,0,0,0,0.0582762705929714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612119817204123,0,0,0,0.0945732699228197,0,0,0,0,0,0,0.118024580817493,0,0,0,0,0.0327216892855103,0,0.0962938282110294,0,0,0,0.177695182226058,0,0,0,0,0,0,0,0,-0.0200133810019353,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691207026606714,0,0.126329577990711,0,0,0,0,0,0,0.0735596543045637,0,0.120181935277931,0,0,0,0,0.137075639296803,0,0,0,0,0,0,0,0,0,0,0,0,0.0368360644706092,0,0,0,0,-0.145016045496967,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.141566121450435,0.227436930416556,0,0,0,0,0,0.014760860398914,0.189476846005746,0,0,0,0,0,0,0,0,0,0,0,0.0331650224553493,0,0.234796062626203,0,0,0.137974599215956,0,0,0,0.14221934226212,0,0,0,0,0,0,0,0,0,-0.0387309502452713,8.67361737988404e-19,0.017678174870156,0,0,0,0.0111875232393813,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484718803516976,0,0.092652235171751,0,0,0,0,0,0,0,0.0462076245898649,0,-0.0215003529198116,0,0.00481494093908545,0,0,0,0,0.0145124812894075,0,0,0,0,0,0.129427641946426,-0.0142776950122945,0,0,0,0,0,0.0268129567654344,0,0.0423503580555998,0,0,0.00883278507245932,0,0,0,0,-0.0187834116632317,0,0
X300142.SZ,0,0,0,0,0,-0.1156053721117,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0776263026239966,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478361187331869,0,0,0,0,0.0168980589095324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129866597150748,0,0,0.344711501414764,-0.25318137471309,0,0,0,0.166200828158435,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.200708618554422,0,0,-0.0615239453630599,0,0,0,0,0,0,0,0,0,0,0,0.0653753674752092,0,0,0,0,0.00226410786642457,0,0,0,0,0,0,0,0,0,0.158331351983872,0,0,0,0,0,0,0.264193111844739,0,0,0.0179397376635557,0,0,0.028828994014299,0,0,0,-4.33680868994202e-19,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279622545000633,0,0,0,0,0,0.0472722133293146,0,0,0.0625541386980741,0.100925535195237,0.116454505487762,0,0.0253832220872194,0,0,0,0,0,0,0.193333980506786,0,0,0,0,0,0,0,0,0,0,0,0,0.0663304715643908,0,0,0,0,0.165184274939873,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140570073675581,0,0,0,0,0.12543025963307,0,0,0,0,0,0.0143524847833991,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00291736398197028,0,0,0,-0.046370871854988,0,0
X000799.SZ,0,0,0,0.585311089434723,0.221112098099835,0.0355220365958659,0,0,0,0,0,0,0,0,0,0.0220405372007861,0,0,0.195008390823896,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.135556934627762,0,0,0,0,0,0,0,0,0,0,-0.000827866329614586,-0.0218588258335721,0,0,0,-0.0585774340396665,0,0
X601799.SH,0,0,0,0.112480360298796,0,0,0,0,0,0,-0.0524574612346639,0,0,0,0,0,0,0.288120414659765,0,0.00369209336785666,0,0.0716290451179459,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.125899365303098,0,-0.062363326748299,0.0148765809650222,0,0,0,0,0,0,-0.132156694032759,0,0,0,0.0365267240510498,0,0,0,0.0867257621965592,0,0
X600779.SH,0,0.26298122550084,0,0,0.153638250506504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213705509714067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18029807014981,0,0,0,0,0,0,0,0,0,0,-0.0334313796545631,-0.0471761504572416,0,0,0,0,0,0
X600884.SH,0,0,0,0.0312668740214924,0,0,0,0,-0.13989579435013,0,0,0,0,0,0,0,0,0,-0.0127620090232777,0.0853489512455068,0,0,0,0,0.154246751105852,0,0,0.16480463253873,0,0.171738674037939,-0.270024514237248,0,0,0.232456115609646,0,0,0,0,0,0.20334363295204,0,0,0,0,0,0,0,0,0.110655741285221,0,0,0.000714467845069386,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0739415285845406,0,0,0,0,0,0,0,0.576723668805891,0,0.00481881751339936,0,0,0.0135950574791991,0,0,0,0,0.0560701647582853,0,0,0,0,0,0,0,0,0.257087443557432,0,0,0,0,0,0,0,0,0,-0.0519933909817992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403023130878302,0,0,0,0,0.0765521409321173,0,0,0.0828326361871316,0,0,0.523081631751276,0,0.374768314778869,0,0,0,0,0,0,0,0,0,0,0,0.128696484668921,0,-0.0562011275075152,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0883285183768201,0,0,0,0,0,0,0,0,0,0.143712167419471,0,0.0173372515209245,0,0,0,0,0,0,0,0,0,0,0.408410496081359,0,0,0,0.026101727885915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181665402068973,0,0,0,0,0.00870135656336244,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553923162348898,0,0,0,0,0,0,0,0,0,0.396559402636066,0.0389252676171435,0,0,0,0,0.285404250705637,0,0.0429095209938326,0,0,0.0271106191294677,-0.0538926337875593,0,0,0,0,0,0,0,0,0,0,0,0.0631966054754753,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0310364614105588,0.158226206949405,0.104693810211238,0,0,0,0,0,0,0,0,0,0,-0.0800580340857573,0,0.154839497040842,0,-0.122582402127647,0,0,0,0,-0.0301263267493457,0,0,0,0,-0.0414473055366731,0,0,0,0,0,0,0,0,0,0,-0.135744315390125,0,0.0386359747518521,0,0,0,0,0.0421152019561632,0,0
X600183.SH,0,0,0,0,0,0,0.0575548269688334,0,0,0,0,0,0.0668642604673894,0,0,0.0617779383069575,0.0248526316096664,0,0,0,0,0.115689695262774,0,0,0,0,0.103976594610038,0,0,0,0,0,0,0,0,0,0,-0.076004978260286,-0.0144472472459359,0.0479521719488816,0,0,0,0,0,0,0,0.0123312595636349,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654165040620162,0.102548534265134,0,-0.0300489597293767,0,-0.0633203214853218,0,0.0360910583855478,0.145501971966269,0,0,0,0,0,0.0116758678507983,0,0,0,0,0.302194182822263,0,0,0,0,0,0,0,0.122968421767575,0,0.0230717076799395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.122597284735042,0,0,0,0,0.154470758018313,0,0,0,0.00595312963705944,0,0,0.0584418733315624,-0.00897023262784286,0,0,0,0.0298636944267923,0,0,0,0.298781816071473,0.0230071672871648,0,0,0,0,0,0,0,0.0877364938891846,0,0,0,0,0,0,0,0,0,0,0.0159777710341067,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.142053593814822,0,0,0,0,0,0,0,0,0,0,0,0.0703941039794923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290299898005118,0,0,0,0,0.0773003060177092,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102882443012037,0.0670792543509901,0,0.0773608556213555,0,0,0,0,0.0196178366510844,0,0.150156599202132,0,0.014746191545501,0.115045073666359,0,0.0916290734874927,0,0,0,0,0,-0.056743853475319,0.0700389833382889,0,0,0,0,0,0,0,0,0,0,0,0,0.0133431748735037,0,0,0,0,-1.0842021724855e-19,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.035954584987637,0,0,0,0,0.0254840608019458,0,0,0,0.148329278521832,0,0,0,0,0,0,0,0,0,0.17062014371879,0,0.0156932955552479,0,0,0,0,0,0,0.0905584479348199,0,0,0,0,0,0,0,0.117488671751229,0,0,0,0,0,0,0,0.0797056070901037,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.126997044800124,0,0,-0.00670394935842625,0,0,0,0,0,0,0,0,0,-0.0876657489479915,0,0,0.0555189568874126,0,-0.0163947841654396,0,0,0,0,0,-0.0548412423346201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356437869649817,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.00460447913476453,0.0829967456922647,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0761361390207719,0.247758991943888,0,0,0,0,0,-0.192188624566198,0,0,0,0,0.048346579024017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845404044787328,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118139039250234,0,0,0,0,0.0820124514989657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297994608974664,0,0,0,0,0,0,-0.0688532745269698,0.861417126968419,0,0,0,0,-0.298145226823537,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324835969520248,0,0,0,0.0261570253377688,0,0,0,0,0,0,-0.0485991143138294,0,0,0,0.0376875042301347,0,0,0,0.0102235102384811,0,0,-0.0925310040824342,0,0,0,0,-0.0956940348893282,-0.0160678704395822,0,0,0,0.00151794913957072,0,0,0,-0.0380779366926954,0,0
MKreturn,0,0,0,0,0,-0.0763271000735224,0,0,0,0,0,0,0,0,0,0.0215997346843604,0.126480974671222,0,-0.0635355621708461,-0.054776763871296,0,0,-0.101767809389047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042892499961184,0,0,0,0,0,-0.00376111683606559,0,0,0,0,0,0,0,-0.00263146814827419,0,0,0,0,-0.00148933144370398,0,0
MKvol,0,0,0,0,0,0,0,0,0.000392220274040599,0,0,0,0,0,0,0,0,0,0.000503694672653251,0,0,0,0,0,0,0,0,0,0,-0.000583670809930973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107338610354779,-0.000272679334783542,0,0,0,0.00279591190861335,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00061732904657838,0,0,0,0.00759002300913209,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00273010692919482,0,0,0,-0.0127433365750933,0,0
