,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000625.SZ,X000651.SZ,X600104.SH,X002304.SZ,X300124.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X000661.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600584.SH,X000977.SZ,X601877.SH,X600522.SH,X000800.SZ,X002007.SZ,X601799.SH,X002180.SZ,X600183.SH,X600418.SH,X002074.SZ,X002463.SZ,X002028.SZ,X300142.SZ,X002294.SZ,X000066.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.389763842996471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426165383997137,0,0,0,0,0,0,0,0,0,0,0.0379518798543903,0,0,0,0,0,-0.0026355992790119,-0.00847910325635403,0,0,0,0,0,0
X000858.SZ,0.334438237058702,0,0,0,0,0,0,0,0,0,0,0.0193267541327594,0,0,0,0,0,0,0,0,0,0,0,0.0291434959564337,0,0,0,0,0,0,0,0,0,0,0.0311889385419051,0,0,0,0,0,0.00761258087903783,0,0,0,0,0,0.0836044750073869,0.0700810990414552,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890895397505197,0,0,0.0533008846232454,0,0,0,0,0,0,0,0,0,0.066213970792708,0,0,0,0.0996213670024926,0,0,0,0,0,0,0,0.0334298432322769,0,0,0,0,0,0,0,0.0370145415703376,0,0,0,0,0,0,0,0
X000568.SZ,0.379305568979983,0,0,0,0,0.360282938665126,0,0.0288575183478634,0,0,0,0,0,0,0,0.166646279916569,0,-0.00224127201302644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240724027128132,0,0,0,0,0,0,0,0,0.0034025878930245,-0.0133263938421597,0,0,0,0,0,0
X600276.SH,0,0,0,0.0832237407561084,0,0,0.0876320814639577,0,0.0102774782066117,0,0,0,0,0,0,0,0,0,0,-0.062475416813172,0,0,0,0,0,0,0.0441183990407537,0,0,0.229557624392613,0,0,0,0,-0.0356353214448733,0,0,0.0150332869517085,0,0,0,0,0,0,0,0,0.00584834920204069,0.217465045566245,-0.0410508502306802,0,0,0.0055775350028012,0,0,0,0,0,0,0
X600809.SH,0.183545178148878,0,0,0.472549028853521,0,0,0.0192368290891999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144512386863089,0,0,0,0.0424917149260886,0.0338443601877627,0,0.00235225031940283,1.0842021724855e-19,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0240434543486157,0,0,0,0,0,0,0.070059604808405,0,0,0,0.167731069250249,0,0,0,-0.0753446736367278,0,0.0239715013112258,0,0,0,0,0,0.0522974845854221,0.162314704403523,0.159167172286854,0,0,0.0995196381570162,0.0510993201278132,0,0,-0.081606325525473,0.0964636129221202,0,0,0,-0.240940007994906,0,0
X600690.SH,0.180988679949232,0,0,0,0,0,0,0,-0.0100371483986923,0.112372228948313,0,0,0,0,0,0.0316035433672852,0,-0.0208572973014315,0,0.0456283713437707,0,0,0,0,0,0,0,0,0,0.0554504046850646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167282996815268,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0459337345698485,0,0,0,0,0,0,0,0,0.0489764845151618,0,0,0,0,0.0141210812231969,0,0,0,0,0,0,0.105052753476104,-0.110862316649096,0.0654495426487845,0,0,0,0,0,0,0,0.400886777023243,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.00306428051180899,0,0,0,0,0,0
X000651.SZ,0.0401849371589182,0,0,0,0,0,0,0.0184595467581364,0,0,0.0205062414155711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814898696123592,0,0,0,0,0,0,0,0.0728426810797993,0.0167649465969438,0,0.058377269053703,0,0,0,0,0,0,0.122736368483783,0,0,0,0,0.00191428678146065,-0.0235132834626363,0,0,0,0,0,0
