,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X002008.SZ,X300124.SZ,X002456.SZ,X601877.SH,X000625.SZ,X600487.SH,X600066.SH,X600809.SH,X000100.SZ,X002241.SZ,X002294.SZ,X600271.SH,X600867.SH,X600522.SH,X300136.SZ,X002508.SZ,X600566.SH,X000981.SZ,X000157.SZ,X600089.SH,X300142.SZ,X002179.SZ,X000050.SZ,X002049.SZ,X600498.SH,X000977.SZ,X000661.SZ,X600707.SH,X600177.SH,X000596.SZ,X002180.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.118748458982615,0,0.27334953228207,-0.0166298763541647,0,0,0,0,0,0,0,0.143718047748558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598367933097465,0,0,0,0,0,0,0,0,0,0,0.374785343270591,0,0,0.0155034656672133,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.528787846844533,0,0,0.0380216411329554,0.0139853041677017,0,0,0,0,0,0,0,0,0,0.00266134942804211,0,0,0,0,0,0,0.0565043170087128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127103538662416,0,0,0,0.12744392124444,0,0,0.134418436397992,0,0,0,0,-0.0150048387245093,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344315283628204,0,0,0,0,0,0.280990239546412,0.0905928929059455,0,0,0,0,0,0,0,0,0,0,0.0379896199090113,0.000925030132521915,0,0,0,0,0.058875317125734,0,0,0,0,0,0.107595366605992,0,0,0,0,0.0166008635526792,0,0,0.0124313874986969,0,0,0,0,0,0
X600741.SH,0,0.673195097774129,0,0,0,0,0,0,0,0,0,0.127759054734795,0,0,0,0,0,0,0,0.04847951296591,0,0,0,0,0,0,0,0,0,-0.0767091258283217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.17353678481507e-05,-0.214173259444886,0,0,0,0,0
X002236.SZ,0,0,0.480998943541525,0,0.0544739778295282,0,0,0,0,0,0.123910555460225,0,0,0,0,0,0,0,0.215809381400573,0.021361519159165,0.0989023792554471,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0693337271208222,0.0403051158461207,0,0,0,0,0,0,0,0,0,0,0.0695679973314286,0,0,0,0,0,0,0,-0.00326805312747981,0,0,0,0,0,0
X000338.SZ,0,0,0.00242429436441193,0,0,0,0.131537167029358,0,0,0,0,0.118044915374121,0,0,0.0430251156473003,0,0.439237664903554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169906117689982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650084875035028,0,0,-0.0263902135806407,0.0246614326977083,0,0,0,0,0,0
X600031.SH,0.154271015642116,0,0,0,0,0.00972494250710104,0,0,0,0,0,0.0244823965459883,0,0.075633798910353,0,0.361453317351759,0,0,0,0,0,0.0024001949237387,0,0,0,0,0,0,0,0,0,0,0,0.0546567478482423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115172223056845,0,0,0,0,0,0,0
X300003.SZ,0,0,0.117118436358185,0,0,0.267804687730879,0,0,0,0,0,0,0,0,0,0.116806197555767,0,0,0,0,0,0.0273848897408739,0,0,0,0,0,0,0,0,0.243577584343867,0,-0.0230329200754627,0.00210815316676616,0,0,0,0,0,0,0,0.125416636980436,0,0,0,0,0,0,0.129449390760316,0,0,0.0256983272922786,0,0,0,0,0,0,0
X002008.SZ,0,0,0.233255419150732,0,0,0,0,0,0.0736100610550395,0,0,0.162410297506052,0,0,0.0235951285153671,0,0,0,0,0.138078345534768,0,0,0,0.161568175908315,0,0,0,0,0.0362103676424326,0.146848301301362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250523336969851,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100390672653693,0.102099342748803,0.0412008692755017,0,0,0,0,0,0.0835871723134441,0,0,0,0,0.0114804425393527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151005052632149,0,0,0,0,0,0.225806380006811,0,-0.0111487167293372,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.178485773769653,0,0,0,0,0,0,0.0660731080787536,0,0,0,0,0,0,0,0.249254374583198,0,0,0.129560402104469,0,0.130723418882284,0,0,0,0,0,8.67361737988404e-19,0,0,0.0959966443970845,0,0,0,0,0,0,0,0,0,-0.0362543082285494,0.0150734860905151,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809441885694514,0,0,0,-0.153214899539106,0,0,0.166879367161892,0,0,0,0,0.0761314731435834,0,0,0,0,0.0166452070746985,0.0769086186789409,0,0,0,0,0,0,0.110964757891277,0,0,0,0,0,0,0,0,0,-0.00162582692980782,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0541823101344352,0,6.93889390390723e-18,0,0,0,0,0,0,0.118025966396625,0,0,0,0,0,0.014826397181327,0,0,0,0,0,0.0117247118850672,0,0.0144423962450871,0,0,0,0,0,0,0,0,0,0,0,0,0.0734655238133174,0,0,0,0.128700618344172,0,0,0.0461759761949334,0,0,-0.00683625761262045,0,0,0,0,0,0
X600487.SH,0,0,0.0954779352438118,0,0,0,0,0,0.63035585136924,0,0.175828130140722,0,0.021008609047818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450173204078671,0,0,0.0877662929178013,0,0,0,0,0,0,0,0,0,0.157447752460441,0,0,0,0,0,0,0,0,0,0,-0.00629464638935993,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0190215684694581,0,0,0,0,0,0,0.031066894416227,0.0504642593000429,0,0,0,0,0.0555210659030633,0,0.0793751825102407,0,0,0,0,0,0.0721238473707845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479506219137748,0,0,0,0,0,0,0,-0.00641915031221255,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.241435324247905,0.183972794111299,0,0.0671156719761963,0,0,0,0,0,0,0,0,0,0.0506545740734236,0,0,0,0,0,0.0804075981206197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126226804411757,1.73472347597681e-18,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0949550991660311,0,0,0.193447371483848,0,0.163041879600683,0,0,0,0,0,0,0,0,-0.0572653598337378,0.00363399263547717,0,0,0,0,0.0692404870165072,0,0,0,0.00802460054725112,0,0,0,0,0,0,0,0,0,0,0.0270954373941386,0,0,0,0,0,0,0,0.089108973843455,0,0,0,0,0.0243378793042864,1.0842021724855e-19,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0313112422751103,0,0,0,0,0,0.0920715910282803,0,0.0342454255345526,0,0.00585994434061705,0,0,0,0.0721460231927434,0.00903220565618014,0.0407043165153222,0,0,0,0,0.114281778437831,0.149884986508374,0,0,0,-0.097653587012774,0,0.131424896921056,0,0,0,0,0,0.0506956107589296,0,0.307569989985996,0.0437195545921777,0,0.10453945442727,0,0,0.028272853149555,0,0,0.00395785192217444,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0695305888600366,0,0,0,0,0.338924931504944,0,0,0,0,0,0.0351106816191778,0,0,0.173741152799538,0.0271134797166285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211178247811142,0,0,0,0,0,0,-0.0923524143919357,0.112359250372492,0,0,0,0,0,0,0,0,0,0,0.0165343538498572,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.122203621006003,0,0,0,0.0369344711592964,0,0,0,0,0.119457459089769,0,0,0.148551089275948,0,0,0,0,0,0,-0.0594680203678092,0.279778682875149,0,0,0,0,0,-0.139566206260037,-0.0692152048893223,0.0991759418474842,0,0,0,0,0,0,0,0,0.123263769100894,0,0,0,0,0,3.46944695195361e-18,0,0,0.0319770201250059,-0.131206821122497,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0919021645821601,0,0,0,0.193843006181462,0,0.103408516670832,0,0,0.105430562921471,0,0,0,0,0.113360623161529,0,0,0.278690481797492,0,0,0,-0.0845511450335055,0,0,0,0,-0.0648352082902582,0.0905933234522259,0,0,0,0,0,0,0,-0.042905377796269,0,0,0,0,0,0,0,0,0,-0.0100785943312558,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.15672423435083,0,0,0,0,0,0,0,0,0,0,0.18334161783868,0,0,0,0,-1.73472347597681e-18,0,0.0713511012852143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263207177509123,0,0,0,0,0,0,0,0,0.338492768664683,0,0.0151364272624863,0.00531166718597322,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0493248062704074,0.145166058780959,0,0,0,0,0,0,0,0.921060716070339,0,0.157235300063289,0,0,3.46944695195361e-18,0,0.295156022778835,0,-0.169843591278588,0,0,0,0,0,0,0,0,0,-0.127851383643986,0,-0.0565379591765057,0,-0.0740030390864493,0,0,0,0,0,0,0,-0.101977691723904,0.139667531602326,0,0,0,0,0,0
X002508.SZ,0,0,0,0.221834671364235,0,0,0.198742591047828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17957987149334,0,0,0.0356427546591125,0,0,0,0.137525654936138,0,0,0,0,0,0,0,0,0,0,-0.00491006506882387,0,0,0,0,0,0,0,0,-0.0154145098788148,0,0,0,0,0,0
X600566.SH,0.00219345623252135,0,0,0.0257037859219642,0,0,0.0620813267818136,0,0.161115074407593,0,0,0,0,0,-0.02429358355288,0,0,4.33680868994202e-19,0,0.0801688350842413,0,0,0,0,0,0,0,0,0,0.0661276146509275,0,0,0,0,0,0,0,0,0.155470498633452,0,0,0,0,0.0842187262372607,0,0,0,0,0,0,0,-0.00354192152913773,-0.0248089405183327,0,0,0,0,0,0
X000981.SZ,0,0,0.0646816987900363,-0.0190781564198272,0,0,0,0,0,0,0,-0.0499604822375824,0,-0.0270962817225036,0,0,0,0,0,0,0,0,0,0.0856684654440963,0,0.0716332685419222,0,0,0,0,0.0480527122498323,0,0,0,-0.0762505302663962,0,0,0,0,0,0.0167975736916705,-5.42101086242752e-20,0,0,0,0,0,-0.0359558782892435,0.114093998423546,0,0,-0.023696538612413,0.0204143878354367,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0657231816698797,0,0.0589716709300448,0,0,0,0,0,0,0.175960164940246,0.0221448674045904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223755208081101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243784442985102,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0127531590659284,0,0,0,0,0,0,0.19927200643332,0,0.0461788686562069,0,0,0,0.0323053465426107,0,0.150277434492214,0,0,0,0,0,0,0,0,0,0,0,0,0.100965204100424,0,0,0,0,0.0393462054192763,0,0,0,0,0,0,0.107784965666447,0,0,-0.00978577525092857,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.110841549170074,-3.46944695195361e-18,0,0.0297670704016838,0,0,0,0,0,0,0,0,0,0,0,0,0.231217917254902,0,-0.0103767209042841,0,0,0,0,0.0509421674842643,0,0,0,0,0,0,0,0.131165424348797,0,0,0,0,0,0,0,0,0.161451508619575,0.0429659928256334,0,0,0,0,0,0,0.0113914772280195,0.00914045979638516,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,-0.048450435964899,0.00250471703661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042992610960355,0,0,0.0548921292170001,0,0,0,-0.142321486619355,0.0477844826036633,0.0695289253534052,0,0,0,0,0,0,0.120193942891349,0,0.0715471201538777,0,0,0,0,0.177538930452558,0.0460608111614203,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270641283211003,0.206269434396169,0,0,0,0,0,0.0529197980866727,0.0193187810653629,0,-0.00630343271825994,-0.000711534545467835,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0709085402365635,0,0,0,0,0,0,0.0152263240384575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108105686602315,0.412377909233237,0,0,0.184619973233601,0,0,0,-0.0345433473886383,0,0.231535576191097,0,-8.67361737988404e-19,0.0274086291434149,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,-0.0339643902459567,0.193611282940717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280662816613555,0.0267296937098996,0,0,0,0,0,0,0,0,0,0,0,0.167411563245606,0,0,0,0,0,0,0,0.0858346200943925,0.14862569875816,0,0.0288637988402964,-0.0144121421035008,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0681647221841546,0,0,0,0,-0.0303795696993968,0,0,0,0,0,0.113675265103396,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114104085832634,0,0,0,0,0.389437555672124,0,0,0.167276100611245,0,0,0,0,0,0,0.17486740952463,0,0,-0.00171677163901055,-0.0102058258073666,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.285009164727843,0,0,0,0,0,0,0.0889909402615834,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922965751801191,0.0358842205817461,-0.339633026159847,0,0,0,0,0.0438618002928064,0.231284864504284,-0.102228321247613,0,0,0,0,0.0867386662172949,0,0,0,-0.0132650995737873,0,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639792916854843,0,0,0.0522587717626278,0,0.0203768228291772,0,0,0,0,0,0,0,0,0.076774601291678,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0350944572908785,0.0886206669146033,0,0,0,0,0,0.168067644551127,0,0,0.00107793458768844,-0.0119118011043136,0.0285088377144655,0,0,0,0,0
X600177.SH,0,0,0,0,-0.0115379419536622,0,0,0,0,0,-0.0523482999415931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118134379945163,0,0,0,0,0,-0.028657705956938,-0.0948541236684401,0,0,0,0,0,0.203512403334247,0.0816044743661425,0,0,0,0,0,0,0,0,0,-0.00494603139429923,0,0,0,0,0,0,0
X000596.SZ,0.063350112686529,0,0,0,0.229766491673087,0,0,0.0633971741754376,0.169841147864778,0,0,0.274680747242774,0,0,0,-0.0501611277008074,0,-0.0686239139236547,0,0,-0.028733316793677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168529824088502,0,0,0,-0.151272623509215,0,0,0.000698153850573063,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465556150990661,0,0,0.16664667118862,0,0,0,0,0,0,0,0,0.0243843714140035,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.187708517368919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478106632462835,0.292718135579456,0.0225956130847661,0.22211279171336,0,0,0,0,0.0022765002152707,0,0,0,0.0105637933454369,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0287387632144725,-0.0226043228761443,0,0,0,0,0,0,0,0,-0.0142962217130502,0,-0.08071022378255,0,0,0,-0.147762921973655,0,0,0.133168211520148,0.0498121445048886,0,0.136664787197881,0,0,0,0,0,0,0,0,0,0,-0.219083048637993,0,0,-0.084370802780048,0,0,0,0,0,0,0,0,0,-0.0640768777559927,0.0884552659880481,-0.0646838176622713,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.299604458268376,0,0,0,0,0,0,0,0,-0.118971088885109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335458512859093,0,0,0,0,0,0,-0.350208110885504,0,0,0,-0.0535729058888531,0,0,0,0,0,0,0,0,1.16274944921985,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254754414860631,0,0,0,0,0,0,0,0.751754664542264,0,0,0,0,0,0,0
RealEstate_excess,0.0345240063785406,0,0,0.0421114044912863,0,0,0,0,0,6.93889390390723e-18,0,0,-0.146923390707103,0,0,0,0.0844775832094158,0.0469611827288848,0,0,0,0,0,0,0,0.041604326176867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407738012811764,0.00166893103543223,0,0,0,0,0,0,0,0,0,-0.0439590724037649,0.030386725548781,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0224991928470482,0.103196410953304,0,0,0,0,0,0,0,-0.0799558448689772,-0.0884548505747298,0,0,0,0,-0.155830020593862,-0.0571943887376943,0,0,0,0,0,0,0,0,-0.0312867682417742,0,0,-0.003384468775865,0,0,0,0,0,0,0,0.0279628792709781,-0.0464581555004064,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000618174656433237,0,0,0,0,0,0,0,0,0,-0.00268863852473508,0.00621358782939828,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.00288332653368419,0,0.0221217413927255,0,0,0,0,0,0,0,0,-0.0122574211845659,0,0,0,0,0,0,0,0,0,0,0,0,0.00149916249297603,-0.00666312897383409,0,0,0,0,0,0,0,0.00573601249724244,0,0,0,-0.00791603991223355,0,0,0,0,0,-0.0369106503485888,0.0431042539074079,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00437260431471321,0,0,0,0,0,0,0,0,0,0,0.000287228552701518,0,0,0,-0.0059118617127924,0,0,0,0.00198536106526444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120476326729803,0,0,0,0,0,0,0,0,0,0,0.00297535470712602,0.00358481259064557,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.0015005682580158,0,0,0,0.00518072066257866,0.00128913413159248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549021543589405,-0.0131430878349463,0,0,0,0,0,0,0,0,0,-0.00894035822350773,0,0,0,0,0,0,0,-0.0576502993347436,0.0755914020744485,0,0,0,0,0,0
