,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X002241.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X600372.SH,X000157.SZ,X002028.SZ,X000066.SZ,X002049.SZ,X002236.SZ,X600183.SH,X600522.SH,X600741.SH,X600066.SH,X600839.SH,X601877.SH,X002456.SZ,X600460.SH,X002156.SZ,X600487.SH,X000661.SZ,X000800.SZ,X002129.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0.23702190242678,0,0,0,0,0.273972633229213,0,0,0,0,0,0,0,0,0,0,0.124914822972194,0,0.0941336509579353,0.0966907116222434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123409002144232,0,0
X300124.SZ,0,0,0,0,0,0,0.020206387943537,0,0,0,0,0,0,0,0.103881182749397,0,0.0945699836003239,0.0655752919674995,0,0.447844544005989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848628172211414,0,0,0,0,0,0,0,0,0.0378849163033792,0,0,0,0,0,0,0,0,-0.0355810334939878,0,0,0,0,-0.0140865890774716,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0779980934418634,0,0,0,0,0,0,0.111171390203301,0,0,0.31459520778553,0,0.0224258342820548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179364654278957,0,0,0,0,0,0,0,0,0,0,-0.0965362094196559,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0347790578250666,0,0,0.21726320680645,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0472458470895624,0,0,0,0,0,0.0735519909115958,0.202117088245828,0.176471906106145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106479642097438,0,0
X600031.SH,0,0,0,0,0,0,0.0319409983374764,0,0,0,0,0.221344387625246,0.00613637427590478,0,0,0,0,0.0282558570018826,0,0.148692979647699,0,0.0211278139609243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240550215741624,0,0,0,0,-0.0126134745497477,0,0
X000625.SZ,0,0.2355126407967,0,0,0,0,0,0,0,0.0222086629635726,0,0,0.0767696154472193,0,0,0,0,0,0,0.0176744817145767,0,0,0.0152999144609925,0,0,0,0,0,0,0,0,0.11330215952666,0,0,0,0,0,0,0,0,0,0,0.0970159242147223,0,0,0,0,0.0681587721033078,0.0481042567982916,0,0,-0.058561656800407,0,0,0,0,0.0263516528895086,0,0
X002304.SZ,0,0.589631702621757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.00235580728330474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841286337800668,0,0,0,0,0,0,0
X000338.SZ,0,0.188295204769819,0,0,0,0,0,0,0,0.0479678308892442,0,0.151718629770666,0,0,0,0,0.216599086570598,0,0,0.00813789004694755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340687630698839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00687235135378169,0,0
X300014.SZ,0,0,0,0,0,0,0.0451384533434324,0,0,0,0,0,0.430880985046083,0,0,0,0,0,0,0,0,0,0.0854981490247965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245554861960788,0.255963828372604,0,0,0,0,0,0,-0.0124293677205757,0,0
X000596.SZ,0,0,0,0,0,0,0.474037908843292,0,0,0,0,0.225156742146563,0.115112030258419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.145810070831253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167279247397058,0,0,0,0,0,0,0,0,0.0431810884671311,0,0,0,0,0,0,1.73472347597681e-18,0,0.305533499751484,0,0,0,0,0.119526640314839,0,0.0971370940250368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358215077875379,0,0
X000100.SZ,0,0.146042425169171,0,0,0,0,0.00966602438081368,0,0,0,0,0,0.03116603797185,0,0,0,0,0,0.0102942821693445,0.181775565969848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339061768207112,0,0,0.1764170349338,0,0,0,0.0677203343569357,0,0,0,0,0,0,0,0.0333387075849911,0,0,-0.0697479064322197,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.224453620997812,0,0,0,0,0,0,0.054539907008116,0,0,0,0,0,0,0,0,0,0,0.166997568332461,0,0,0.0556140405590412,0,0,0,0,0,0,0,0,0,0,0,0.108249718140624,0,0,0.0868582239164772,0,0,0,0,0,0,0,0.00518501946362609,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0.0930112279213979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393501458316115,0,0,0,0,0.199553761952077,0,0,0,0.329657387608051,0.10687928917064,-0.051875173846385,0,0,0,0,0,0,-3.46944695195361e-18,-0.0592614031542859,0,0,0,0.0657280683764238,0,0
X002463.SZ,0,0,0,0.025062396085128,0,0,0,0,0.20107895595267,0,0,0,0.0243194391180669,0,0,0,0,0,0,0.0371938100734414,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132344529845909,0.0431981250640449,0,0.228046497339545,0.101122333914458,0,0,0.0055405124435968,0,0,0.149424615202386,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737652921953343,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0933423550524035,0,0,0.280605906060732,0,0,0,0,0,0,0,0,0.135224270106254,0,0,0.10741508258464,0,0,0.021549295812132,0,0,0,0,0,0.0633483219700947,0.28681981381668,0,0,0,0,0,0,0,0.000341091241713727,0,0.0694894477860333,0,0,0,0,0,0,0,0,-0.0497261701204879,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.120828215576359,0,0.0229831955266611,0,0,0,0,0,0,0,0,0,0.189694548437691,0.0638894675607323,0,0,0,0,0,0,0,0.0829128839630931,0.183271905467928,0,0,0,0,0,0,0,0.063564264771571,0.0364162310330986,0,0,0,0,0.204459122706768,0,0,-0.0100714284543811,0,0,0,0,0.0254615317189043,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262924204920669,0,0.23564737550127,0,0,0,0,-0.0151413696984246,0,0,0,0,0,0,0.0124211264487013,0,0,0,0,0,0.0679804153845305,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481828088933253,0,0,0,0,-0.0197487163719652,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.046307885396616,0,0,0,0,0,0,0,0,0,0,0.077776674539171,0,0,0,0,0,0.0523505046887656,0.0655517266930466,0.0879628381214261,0,0,0,0,0,0.0343474408435719,0.246305332341797,0,0,0,0,0,0,0,0.0183944366421459,0,0,0,0.00524821947105049,0,0.0523719219966522,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.210781940589859,0,0.0454358051173446,0,0,0,0,0.170598214124555,0,0.0925885736558567,0,0.00308789419601946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.043561223842459,0,0,0,0,0,0,-0.0609668454006489,0,0,0,0,0.00487484036250261,0,0
X000157.SZ,0,0.424859408726681,0,0,0,0,0,0,0,0,0,0,0.0740554531604361,0,0,0.0282769703545647,0,0,0,0.0301363909648506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229885693331687,0,0,0,0,0,0,0
X002028.SZ,0,0.0735298819669269,0,0,0,0,0,0,0.0610400712349022,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612834559663276,0,0,-0.0292352942342614,-0.00450582401655512,0,0,0,0,0,0,-0.0685891970163823,0.0081574541278035,0,0,0,0,0.354467745037978,0,0,0,0,0.0126770192801763,0.00810904879756487,0,0,0,0,0,0,0,0.220303680263071,0,0,0.0275880558089324,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,-0.0468500997381545,0,0,0,0,0.288349700898954,0,0,0,0,2.16840434497101e-19,0,0,0.151102768019981,0,0,0,0.0273161752359142,0,0,0,0,0,0,0,0,0.587628795273706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16660467916339,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.10561699898428,0,0,0,0.19515752677918,0,0.260831886424234,0,0,0,0,0,0,0,0,0,0,0.0568899506034535,0,0.0727315998753441,0,0.202154929865166,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0741895982837737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.147534065980744,0,0.0223297400383811,0,0,0,0,0.216425956829453,0,0.145893545785315,0,0,0,0,0,0,0,0,0,0,0,0.0520413998721613,0,0,0,0,0,0,0.026135492640542,0,0,0,0,0,0,0,0,0,0,-0.0403946765437817,0,0,0,0,0,0,0
X600183.SH,0,0,0,0.122989596252375,0,0,0,0,0,0,0,0,0.0558205080690778,0,0,0,0,0,0,0.180834684239805,0.0774623588059022,0.0130721012714612,0.0779571076128036,0,0,0.0321077170613302,0,0.0736639851130341,0,0,0,0,0,0,0,0,0,0,0,0,0.0344306993279067,0,0,0,0,0,0,0,0,0,0,-0.0539502766193914,-0.0338292482786933,0,0,0,-0.0098169403620643,0,0
X600522.SH,0,0,0.0892447332502787,0,0,0,0,0,0,0,0,0,0.143002817970995,0,0,0,0,0.0850112704727865,0.0600017773005982,0.152649340155688,0,0,0,0,0,0,0,0,0.117330686635189,0,0,0,0,0,0,0,0,0,0.0451461685419195,0,0,0,0.0210317467444446,0,0,0,0,0,0,0,0,0.0304243787151003,0,-0.0806681459279503,0,0,0.0192438702803323,0,0
X600741.SH,0,0,0,0,0,0,0,0.132693074733065,0,0.119026854049709,0,0,0,0,0,0,0.0956089195953837,0,0,0.0796873371058801,0.0072525033496603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593766240925047,0,0,0,0,0,0,0.085542690991676,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0
X600066.SH,0,0.152271047206225,0,0,0,0,0,0,0,0.0915992337045497,0.164513130430503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15391002171271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00227335784663519,0,0,0.174267615409904,0,0.346962563016307,0,0,0,0,0,0,0,0,0.0361004762357745,0,0
X600839.SH,0,0,0,0,0,0,0.134157828832758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00804673865422999,0,0,0,0,0,0,0,0.0269907593842279,0,0,0,0,0,0,0,0,0.573754867853147,0,0,0,0,0,0.220177823476046,0,0,0,0,0,0,0,0.0764264661397242,0,0
X601877.SH,0,0,0,0,0,0,0.0500480568713902,0,0,0,0,0,0.0702170043551195,0,0,0,0,0,0,0.27050353221079,0,0,0,0,0,0.00521844253696307,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0227567601772538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0.173753187321788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732943538957666,0,0.135851896790902,0.497305967990777,0,0.223804658298708,0,0,0,0,0,0,0,0,-0.147991966623784,0,0,0,0,0,0,0.135594680648695,0,0,0.00608212470532948,0,0,0,0,0,0,0,-0.125468360685678,0,0,0,0,0.0673450356270762,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0579063730667642,0,0,0,0,0,0,0.147355949343634,0,0,0,0,0.0840481200835138,0,0,0.0658697644394538,0,0,0,0,0,0,0.467011492011047,0,0,0,0,0,0,0,0.134444819137576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,-0.0356888247739939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142845968000307,0,0,0,0.0728480627025842,0,0,0,0,0,0,0.0522156173011354,0,0,0.356428958549648,0,0,0,0,0.099904217255477,0,0,-0.0175739875749384,0,0,0,0,0.0468928634106897,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.150042374910876,0,0,0,0,0,0,0,0,0,0,0,0.0470777332795549,0.108020816437645,0,0,0,0,0,0,0,0,0.00336819452379841,0,0,0.313036595888216,0.0768460942321533,0.0688687039150484,-0.0793097328443732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0388405305059573,0,0,0.32535494290507,0,0,0,0,0,0,0,0.065142482729264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154903202955763,0,0,0,0,0,0,0,0,0,0.0446208688052297,0,0,0,0,0,0,-0.0282848831394975,0,0,0,0,-0.00363023061754926,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0639119379546682,0,0.00758279744881897,0,0,0,0.178542695737961,0,0,0.161072610183101,0,0,0,0,0.0247637407830176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400381461774495,0.0399700941121191,0,0,-4.33680868994202e-19,0.00796484612579169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310102299474418,0,0,0.259620911653172,0,0.0375944116582432,0.0527461840093413,0,0,0,0,0,0,0,-0.0343256342730092,0.178624684879933,0,-0.142787666169318,0.24762994245267,0,0,0.0527733321819144,0,0,0,0,0,0,0,0,0,0,-0.0987880006354218,0,0,0,0,0.0246384200484259,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0144596605722599,0,0,0,0,0,0,0,0,0,0.426918972854869,0,0,0,0,0.0357016550234073,0,0,0,0,0,0,0,0,0.0336243936755654,0,0,0,0,0,0,0.0311105091616698,0,0,0,0,0,0.119757579056765,0,0.0515809399592039,0,0,0,0,0,0,0,0.0279396765470612,0,0
Change_TY3M,0,0,0,0,0,-0.136154776465154,0,0,0,0,0,0.0954528063462164,0,0.128599635888132,0,0,0,0,0,-0.0942780284902905,0,0.0694000221609837,0,0,0,0,0,0,0,0,0,0,-0.0073172524565567,0,0,0,0,-0.0703688450037363,0,0,0,0,0,0.00410909280590303,0,0,0,0,0,0,0,-0.0103494913287123,0,0,0,0,-0.0135052706803062,0,0
Slope,0,0,0.230611915503174,-0.0731744295870944,0,-0.222287164701175,-0.0965764161251041,0,0,0,-0.668887296865796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488221962134573,0,0,0,0,0,0,0,0.441470180325086,0.123148898850915,0,-0.564721539685777,0,0,0,-0.182233080236221,0,0,0,0,0,0,0,0,0,0,0,0,0.514749955655724,0,0,0,0.137602733422305,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327795295299109,0,0,0,0,-0.0413726369835113,0,-0.0111028922996709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194681090414245,0,0,0,0,0.0789193615581025,0,0.102061021201434,0,0,0.447561448146662,0,0,0,0,-0.286425226442072,0,0
RealEstate_excess,-0.0423189818300122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880750826023703,0,0,0,0.264155495428495,0,0,0,-0.039550425278051,-0.377776792893957,-0.0924218244231736,0.387370053127383,0,0,0,0,0,0,0,0,0,0,0,-0.0446614342355968,0,0,0,0,0.070473784534628,0,0,0,0,0,0,-0.0667905304662396,0,0,0,0,-0.0364480820245978,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10616816305292,0,0,0,0,0,0,0,0,-0.0516787916159276,0.0116609756413678,0,0,0,0,0,0,0,0.0339078523057003,0,0,0,0,0,0,0,0,0,0,0.0755375959082291,0,0.122458703217482,0,0,-0.0173695845437004,0,-0.057413821575109,0,0.0581366676890774,0,0,-0.0292074668489749,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531025593613535,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00473914991900567,0,0,0,0.0233183683567625,0,0,0,0.00563665748761648,0,0,0,0,0,0,0,0,0,0,0.00605622513938993,0,0,0,1.0842021724855e-19,0.0158866303444852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000818877612672162,0,0,0,0,0,0,0,0,0,0.0578716889320829,0,0,0,-0.0449621517642721,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00766923530981206,0,0,0,0.00459360781698127,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-5.42101086242752e-20,0.00748736790089608,0,0,0,0,0,0,0,0,0.012118809779511,0,0,0,0,0.0136104646617389,-0.0210711657013382,0,-1.0842021724855e-19,0,-0.00483644126257572,0,0,0,-0.00936846514763852,0,0,-0.0106699166902391,0,0,0,0,-0.0322550490750206,0,0
