,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600031.SH,X600690.SH,X600809.SH,X002475.SZ,X002304.SZ,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000100.SZ,X000063.SZ,X000157.SZ,X600703.SH,X000596.SZ,X002241.SZ,X002129.SZ,X000625.SZ,X600741.SH,X601877.SH,X002179.SZ,X002007.SZ,X002371.SZ,X300142.SZ,X002236.SZ,X002049.SZ,X002414.SZ,X600584.SH,X300003.SZ,X601799.SH,X600183.SH,X000800.SZ,X002074.SZ,X000799.SZ,X000066.SZ,X600089.SH,X600707.SH,X300146.SZ,X002008.SZ,X000977.SZ,X002294.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0828528569910755,0,0,0,0.239402297407947,0,0,0.0353578031785288,0,0.0511150939062069,0,0,0,0,0,0,0,0,0,0.0901778184995617,0,0,0,0,0,0,0,0,0,-0.131938360398045,0,0,0,0,0,0,0,0,0,0,0.0114871936096328,0,0,0,0,0,0,0,0,0,0,-0.0153872891994575,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.352779438718415,0,0,0.12481652831953,0,0.0336002134904909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221301938382131,0.139286945258023,0,0,0,0,0,0,0,0,0,-0.0140811557485839,-0.00839918261894741,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.151353887180953,0,0,0.112366588862409,0,0,0,0,0,0.0235515108563944,0,0,0,0,0,0,0,0,0.0137819486555132,0,0,0.0717634334923872,0,0,0,0,0.33460645224624,8.67361737988404e-19,0,0,0,0,0,0,0.00619505658433176,0,0,0,0,0,0,0,0,0,0,0,0.000386769452991217,0,0,0,0,0,0
X600276.SH,0,0.051020980499929,0,0,0,0.0181376464697654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510233083069036,0,0,0,0,0,0,0,0.172218101684589,0,0,0,0,0,0,0,0,0.0527683951974947,0,0,0,0,0,0,0,-0.116438817077384,0,0,0.0713563385975004,0,0,0.0070522777837239,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.134820922371705,0.0691543255086632,0,0.100143509230286,0,0,0,0,0,0.0485201936793834,0,0.0360585002672764,0,0,0,0,0,0.0591122210084523,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737758037799675,0,0,0.0208826477839198,0,0,0,0.00755776397842737,0,0,0,0,0,-0.0452756340995802,-0.0308414848869991,0.0129824705877766,0,0,0,0,0,0
X000568.SZ,0,0.603326026598436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398722677315787,0,0,0,0,0,-0.00275128533575246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334941735658314,0,0,0,0,0,0,0,0,0,0,-0.0279435427431904,0,0,0,0,0,0
X600031.SH,0,0,0.0821632857871605,0,0,0,0,0,0.263109518715747,0,0,0,0,0,0,0,0,0,0.0232436403810318,0,0,0.183979997654687,0,0,0.0488686735432595,0,0,0,0,0,0,0,0,0.0794587552977282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133170485532863,0,0,0,0,0,0,0
X600690.SH,0,0,0.229754313728893,0,0,0,0,0,0.309141008638902,0,0,0,0,0,0.127969076160246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582174961340009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189714699018879,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.260527970717206,0,0,0,0,0,0,0,0,0.0372982228358219,0.0691093277042389,0,0,0,0.0120611942755585,0,0.206295407697722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129592074588853,0,0,0,0.166720072659755,0,0,0,0,0,0,0,0,0,0,-0.0674875508184308,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0475410647891086,0,0,0,0,0,0,0,0.0181473092108793,0,0,0,0.105802423105344,0,0,0.469436637215506,0,0,0,0,0,0.0968578821477451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
