,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X002475.SZ,X000651.SZ,X003816.SZ,X000625.SZ,X600104.SH,X002371.SZ,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X002236.SZ,X600703.SH,X000977.SZ,X002463.SZ,X002241.SZ,X600372.SH,X002049.SZ,X600741.SH,X600584.SH,X000661.SZ,X600522.SH,X002129.SZ,X002028.SZ,X601877.SH,X600066.SH,X600183.SH,X000800.SZ,X601799.SH,X000921.SZ,X600418.SH,X002007.SZ,X002074.SZ,X002156.SZ,X000988.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0.0865190757790325,0,1.0842021724855e-19,0,0,0.0258482000832011,0,0,0,0.0163157191648975,0,0,0,0,0,0.0479855122092679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527022931816596,0,0,0,0,0,0,0.0285888123887952,0,0,0.00553616368736272,0,0,0,0,0,0,0,-0.00281557546043447,0,0,0,0,0,0,0
X002371.SZ,0,0.108079775551905,0,0,0,0.00903126969220783,0,0,0,0,0,0,0,0,0,0,0,0.0244604649274612,0.306893611542882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18060385220954,0.01826275978729,0,0,0,0,0,0.0382482627688248,0,0,0,0,0,0.0305306392056634,0,0,0.0237952933909134,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0379821701192749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402675541726362,0,0,0,0,0,0,0,0,0,0,0,0.0909890501100534,0,0.121607308554153,0,0,0,0,0,0.179506765782204,0,0,-0.0456697134602442,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.143131693216051,0,0,0,0,0.032970215184525,0,0.0939822512733563,0,0,0,0,0,0.0145617334572277,0,0,0.197618580315231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208131745660739,0,0,0,0,-0.0216344040186844,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.12062161175367,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.00678523219153841,0,0,0,0,0.0829119154377611,0.021384565593285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0821349020353835,0,0,-0.0109621689248539,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0207800635371772,0.124145418860696,0.0244220460027459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262193372982007,0,-0.159186977963648,0,0,0,0,-0.00958893839556989,0,0,0,0,0,0,0,0.0367722446956248,0,0,0,0,0.165205963023377,0,0,0,0,0,0,-0.0501517486236242,0.0598264221845229,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.568482536359834,0,0,0,0,0.0236752046295728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110622418266549,0.025783350604191,0,0,-0.0261212562204094,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181826353953268,0.0229430704462101,0,0,0.161711865380111,0,0,0,0.0662498878065965,0.194381042932813,0,0,0,0.0035402643441206,0,0,0.0746625154473522,0,0,0,0,0.112541813494707,0,0,-0.0204233541482965,-0.0129967026662698,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0780714450509514,0,0.0704157145894532,0,0,0.0525568767249344,0,0,0,0,0,0,0,0,0,0,0,0.0585455465057083,0,0.0265678089395713,0,0,0,0,1.0842021724855e-19,0,0.0247500644358331,0.027292465449613,0,0,0,0,0.0301348578836425,0,0,-0.0134844802549624,0,0,0,-0.0163553454443822,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882148585993661,0,0,0.0509752831655626,0,0,0,0,0,0,0,0.0646942557543368,0,0,0,0,0,0.0700077147110447,0,0,0,0.084622908896738,0,0,0,0,0,0,0,-0.0610664722317879,0.129002425618509,0,0,-0.0149621564343909,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0931116771701871,0,0,0,0,0.091800793526954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.236942389988237,0,0,0,0,0,0,0,0,0,0.469616768913645,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0037781840320133,0,0,0,0,0.0578792192984179,0,0,0,0,0,0,0,0,0.0726345523923295,0,0,0,0,0.0519718725930226,0,0,0,0,0,0,0,0,0.0451300114433998,0,0,0,0.108682405942848,0.0795125077250133,0,0.0583841194510461,0,0,0,0,0,0,0.0362220404559155,-0.0444856562756131,3.46944695195361e-18,0,0,-0.0281190348997346,0,0,0,0,0,0,0
X002179.SZ,0,0,0.0530710434274773,0,0,0,0,0.0591277987385519,-0.0237783492393045,0,0,0,0,0,0,0,0,0,0,0,0,0.0455248215505985,0,0,0,0.00528504866579216,0,0,0,0,0.142881335415558,0,0,0,0,0.050758551275973,0,0,0,0,0,0,0,0,0.198162810680298,0.132809129609538,0,0,0,0.231746522037481,0,-0.0275415837245949,2.16840434497101e-19,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253881907392009,0,0,0,0,0,0,0,0,0,0,0.13503163241325,0,0,0,0,0,0,0,0,0,0,0,0.0154931703016666,-0.0363172194732236,0,-1.73472347597681e-18,0.14171753148888,0,0,0,0,0,0,0,-0.04874865134265,0.0165683606925417,0,0,0,0,0,0
X002236.SZ,0,0,0.0975689246161674,0,0,0,0,0,0.0366945889937509,0,0,0,0,0,0,0.142058627526954,0,0,0,0,0,0,0,0,0,0,0,0.2167170717748,0,0,0,0,0,0.231716388851417,0,0,0,0,0,0,0,0.16452484602491,0,0,0,0,0,0,0.131277881073514,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0863026415501238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197453617752481,0,0,0,0.134421926984133,0,0,0,0,0,0,0,0,0.299016655324471,0,0,0,0.018932658535906,0,0,0,0,0,0,0,0.00421833036146547,0,0,0,0,0,0
X000977.SZ,0,0,0,-0.0490163509936001,0,0,0,0,0,0,0,0,0,0,-0.0564042447865962,0,0,0,0.138053727434719,0,0,0,0,0,0,0.202802006472908,0.418226767372407,0,0.0520846779903857,0,0,0.129975354441633,0,0,0,0,0.0543117763836869,0,0,0,0,0,0,0.213141880293462,-1.73472347597681e-18,0,0,0,0.126910867662898,0,0,0.0131487399990877,0,0,0,0,0,0,0
X002463.SZ,0,0,0,-0.170463786511904,0,-0.454294751179858,0,0,0,0,0,0,0,0,0,0,0,0,0.0801742071374353,0,-0.216632713942537,0,0,0,0,0,0,0.0266051112810993,0,0,0,0,0,0,0,0,0.305614466223793,0,0,0,0,0,0,0,0,0,0,0.278864786884095,0.555598250557121,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.280260275523339,0,0,0.0882494228974205,0,0,0,0,0,0,0,0,0,0.0319714147773711,0.0174514980420601,0,0,0,0,0,0,0,0,0.0496680470705037,0.101768799463731,0,0.210852854583418,0.126196398404889,0,0,0,0,0,0.0303313105914163,0,0,-0.0748014951741032,0.0153282078024876,0,0,0,0.117509523166268,0,0,0.00319899323248487,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.078035055564291,0.186110917748576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710884876591186,0,0,0,0,0,0.148988586127923,0,0,0,0,0,0.137408434403953,0,0,0.0730112845347161,0,0,0,0,0,0,0,0.170300070714467,0,0,0,0,0,0,0,-0.0388474238332287,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114664989061213,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.153875516401648,0,0,0,0.118948258786452,0,0,0,0.115080019818821,0,0,-4.33680868994202e-19,0,0,0,-0.028032269870438,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.0591575150932303,0,0,0,0,0,0,0,0.0957926285949461,0,0,0,0,0.0553662667878881,0,0,0,0.0380385824086706,0,3.46944695195361e-18,0,0,0,0,0,0.0139798160284709,0,0,0,0,0,0,0,0.00992528833613629,0.0310326189624393,0,0,-0.0447465713590922,0,0,0,4.33680868994202e-19,0.0261851188118315,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.135131086391711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106668023424961,0,0,0.386939624760785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11334285014661,0,0,0.200477962104882,0,0,0.29709265069053,0.00618356370684529,0,0,0,-0.0579038752006874,0,0,0,0,0,0
X000661.SZ,0,0,0,0.16093418738859,0.236885018864132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101220562374866,0,0,0,0,0.102423511518263,0,0,0,0,0,0,0.0404915504942271,0.0972662169847842,0,0,0.0849998539754415,0,0,-0.0378650347038288,0,0,0,0,0,0,0,0,-0.00344419071018255,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,-0.182492785107751,0,0,0.00316191901952142,0,0,0,0,0,0,0,0,0,0,0.214051375846647,0,0,0,0,0,0.0105645474208621,0,0,0,0.144903580215729,0,0.0343428003440639,0,0,0.0885946913952814,0,0.152771805758635,0,0,0,0,0,0.0936125934753386,0,0,0,0.203000551196951,0,0,-0.0386237362787207,0.0647389386936505,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.25566718873079,0,0.103788135698834,0,0,0,0,0,0,0,0,0,0,0.328415278055889,0,0,0,0,0,0,0,0,0,0.419828594641687,0,0,0,0,0,0,0.141524475939341,0.144361348390579,0,0,0,-0.0551468048970575,0,0,0,0.0826460556667816,0,0,0,0,-0.0448205445140903,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0707428505160137,0,0,0,0,0,0,0,0,-0.026866688390703,0,0,0,0,0,-0.0280675279927896,0,0,0,0,0,0,0,0,-0.161521439622599,0,0,0.147761162412743,0,0,-0.0482779869217739,0.0701116413030436,0.133789295659033,0,0,0,0,0,0,-0.108810172093221,0.185798282431664,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0836611102756362,0,0,0,0,0,0,0,0,0.0767525970689141,0,0,0,0.026704003104156,0,0,0.0890981437083742,0,0,0,0,0.0718409174616289,0,0,0,0,0.0969050418389552,0,0,0,0.0170788655196634,0,0,0,0.00904475980217664,0,0,0,0.0885566019889664,0.0408849281928217,0,0,0.0159957949073745,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0889733682655018,0,0.108706818851381,0,0,0,0.20761496520508,0,0,0,0,0,0,-0.0907949621072128,0.181973056930026,0,-0.0148690431444772,-0.0249799416471211,0,0,0,0,0,0,0,0,0,0,0,0,0.166183691811036,0,0,0.075091486411466,0.108408567898526,0,0,0,0,0,0,-0.00312408394115913,0,-0.249859441037617,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.123437202521915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713395625443456,0,0.20466886068171,0,0,0,0,0.185014112818073,0,0,0,0,0,0,0,0.0334436373664161,0,0,0.213949571619489,0,0,0,0,0.00872907710867973,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0376089620347678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177802615042333,0,-0.0651645381642776,0,0,0,0,0,0,0,0,0.0245156719643892,0,0.127381871878533,0,0,0,0,0,0,0,0,-0.0318938960256396,0,0.246111911264449,0,0,0,0,0,0,0,0.0320148781822196,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739184771004261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320852940806887,0,0,0.0868395630817198,-0.0545981822870642,0,0,0.00295015971016133,0.00742771714463911,0,0,0,0,0,0
X000921.SZ,0,0,0,-0.0558617950149724,0,0,0,0,0.377412228180212,0.0570456752872752,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0952035858474793,-0.0928407747731108,0,0,0.11502155915369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159745582742537,0.0286343368158922,0,-1.73472347597681e-18,-0.00176600065712338,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0.144135705800838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273938491323627,0,0,0,0,0,0.0603429944624873,0.0571278408863868,0,0,0.0456675671073228,0,0.256220877194012,0,0,0,0,0.000336706375053312,0,0.00737306784121425,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.111302727775312,0,0.0617522446207467,0,0,0.10982746394732,0,0,0,0,0,0,0,0.0603850207773555,0,0,0,0,0.0463537101972319,0,0,0,0,0,0.0335297104773554,0,0,0,0,0,0.00722282924260202,0,0,0,0,0,0,0,0,0,0,0,0,0.0152106126695312,0,0,0,0.0047345666420154,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601215959374938,0,0,0,-0.0304892179022882,0,0,0,0,0,0,0,0,0,0,0.0400097514253456,0,0,0,0,0,0,0,0.103819073573156,0,0,0,0,0,0,0.00789969494202011,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0.258059656267086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467502206573053,0.153998240464816,0,0,0,0.0822551336272871,0,0,-3.46944695195361e-18,0,0,0,0.0677059793743794,0,0,-0.0254757184327104,0.0526661476512911,0,0,0,0,0,0,0,0.00484726037758132,0,0,0,0,0,0
X000988.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336821464564077,0,0,0,-0.0854394358769473,0,0,0.184476306431498,0,0,0,0,0.155463220177966,0,0.216196096556476,0.0560036353036575,0,0,0,0,0,0,0.158903981627466,0,0,0,0,0.223139497624079,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X002223.SZ,0,0,0,0.00118232175154095,0,0.0316581907544937,0,0,0,0,0,0,0,0,0,0,0,0.015631816760605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026353347538327,0,0,0,0.0192311125642909,0,0,0.186230474951547,0,0.342426037649732,0,0,0,0,0,-0.0314935959558302,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.106942241237768,0,0,0,0.125087195919178,0.149255496823563,0,0.0678884001336145,0,0,0,0,0,0,0,0.0109966642549468,0,0,0,0,0,0,0,0,0,0,0,0,-0.00962887142751835,-0.177098194476968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147752835617033,0,0,0.137915074311143,-0.276358427767531,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.493426780280574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262459282394656,0,0.244236363259884,0,0,0,1.59198138648501,0,1.38074364495187,0.168875990942606,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625012642389266,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.102990326186959,0,0,0,-0.086667738726088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318521152034571,0,0,0,-0.129250586115032,-0.0449519253580871,0,0,0,0,0,0,0.0214497027566287,0,0,0,0.083058281972018,0,0.0818539172058889,0,0,0,0,0,0,-0.0522563073489905,0,0.00920233136398197,-0.0514405123485618,0,0.801359046633268,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135596908730211,0,0,0,0,0,0,0,0,0,0,0,0,0.0599666833281534,0,-0.0256423676723259,0,0,0,0,0,0,0,0,0,0,-0.0323736791805252,0,0,0,0,0.063759007366701,0,0,0,-0.106666583366122,0,0,0,0.0143544124164018,0.0828293213089978,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000479538095709208,0,0,0,0,0,0,0,0,0,0,0,-0.00074808037688928,0,0,0,0,0,0,0,0,0,0.000963476851354655,0.00169118057494421,-0.000802859526505673,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0123440737998192,0,-0.0127197300081743,0,0,-0.0288176495878576,0,-0.0339242296604037,0,0,0,0,0,0.012674273579866,-0.017574708583824,0.0284644437389114,0,0,0,0,0,0.00421892258811657,0,0,0,0,0,0,0,0.0309715305654087,0,0.00777722959012437,0,0,0,0,0,0.0113961160873589,0,0,0,0,0.0134667014084193,-0.0121958481185196,0,0,-0.0114545579868861,0.00283184436273273,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379443262676608,-0.00105774456562836,0,0,0,0,0,0
