,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600703.SH,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X002236.SZ,X002008.SZ,X300124.SZ,X002007.SZ,X000100.SZ,X000661.SZ,X600487.SH,X600498.SH,X002456.SZ,X600809.SH,X002179.SZ,X600867.SH,X600566.SH,X000625.SZ,X300146.SZ,X300142.SZ,X000596.SZ,X000157.SZ,X600177.SH,X002180.SZ,X002294.SZ,X600372.SH,X600089.SH,X002506.SZ,X600066.SH,X300136.SZ,X600522.SH,X002241.SZ,X000977.SZ,X000050.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.720246735665866,0.148571913887375,0,0,0,0,-0.018645484554853,0,0,0,0,0,0,0,-0.0249679114374047,0,0,0,0,0,0.0933340217199192,0,0,0,0,0,0,0,-0.0312371384001816,0,0.0218120898970916,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00977359157872609,0,0,0,0,-0.0132157077708978,0,0
X600104.SH,0,0,0,0,0,0.000619601702546822,0,0,0,0,0,0,0,0,0,0.0959968007078078,0.378790471049156,0,0,0,0,0.246790897189846,0,0,0,0,0.0792627253364672,0,0,0,0,0,0,0.00394297146443491,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00510611184471546,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719591274868943,0.0428725672089861,0,0,0,0,0,0.0616783073922057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375194967477137,0,0,0,0,0,0,-0.0193608518282871,0,0,0,0,0,0,0
X600276.SH,0,0,0.102342758449507,0,0,0,0,0,0,0,0,0,0,0,0,0.412168206412934,0,0,0,0.0135880992410076,0,0,0,0,0.015679578314814,0,0,0.0290374686143341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684956104554355,0,0,0,-0.00245958635812019,0,0,0,0,0,0,0
X000651.SZ,0.240883802344226,0,0,0.0702744648714204,0,0,0.0247458806384097,0,0.113133454103312,0,0,0,0,0.0780399046287375,0,0.0904449957205316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767492479827592,0,0,0,0,0,0,0,0,0,0,0,0,0.0371597967708848,0,0,0,0,0,0,0,0,0.0144534267196192,0,0,0,0,0,0
X000858.SZ,0.0890649248407182,0,0,0,0,0,0.173749137279237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338242756992266,0,0,0,0,0,0,0.235499265277347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0249150358936592,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305085823988334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375277234668896,0,0.0367202904904896,0,0,0.0178000300180849,0,0.264663697179304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00691280845472673,0.0472742921110337,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326693307366299,0.326403810120112,0.154649611513745,0,0,0,0,0.131005103273271,0,0,0,0,0,0.0138153231238253,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347645976706646,-0.00550901088876333,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.149652182139525,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0526114166310112,0,0,0,0,0,0,0,0,0,0,0.0382063803919714,0,0,0,0,0,0,0,0,0,0,0.254175313740829,0,0,0,0.321587032175638,0,0,0,-0.00623362808615159,-0.030738977411118,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0179595201481166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11100271561831,0.369823772104916,0.342651582962048,0,0,0,0,0,0,0.0893358465699942,0,0,0,0.0381004129047982,0,0,0,0,0,0,0,0,0,0,0,0,0.00861916908171517,0,0,0,0,0,0,0
