,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X003816.SZ,X002371.SZ,X300124.SZ,X000725.SZ,X000596.SZ,X000063.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X600089.SH,X600703.SH,X002179.SZ,X002049.SZ,X000661.SZ,X002236.SZ,X600372.SH,X000100.SZ,X002241.SZ,X601877.SH,X002180.SZ,X000157.SZ,X600741.SH,X600522.SH,X600702.SH,X600584.SH,X000977.SZ,X002074.SZ,X300142.SZ,X600460.SH,X000733.SZ,X300003.SZ,X002007.SZ,X300146.SZ,X002294.SZ,X000800.SZ,X600487.SH,X600884.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.23395103309762,0,0,0,0.0438015643797794,0,0,0,0,0,0,0.0388651453596787,0,0,0.0161705596595915,0,0.0590632100586807,0,0,0,0,0,0,0,0,0,-0.00418908416826302,0,0,0,0,0,0,0,0,0.0867188295907097,0,0,0,0,0,0,0,0,0.0554453207971742,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X000858.SZ,0,0,0,0.153723878149594,0,0.0817719059140733,0,0,0,0,0,0,0,0,0,0.0622438647482675,0,0,0.0841044905272955,0,0,0,0.00366574871072652,0,0,0.00703281178071814,0,0,0,0,0,0,0,0,0,0,0.0369003364184899,0,-0.0131677909191287,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,-0.0362926335866859,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027886700823286,0,0,0,0,0,0,0,0,0,0.162100481016275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135774378623319,0.0496241853430305,0.240086518876285,0,0,-0.0413255255615639,0,0,0,0,0,0
X000568.SZ,0,0.324624075281354,0,0,0,0,0,0,0,0.0144752688806465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715592611986577,0,0,0,0,0,0,0,-0.0253848778351118,0.131425301982422,-0.0313446493305035,-0.00894072537659996,0,0,0,0,0,0,0,0,0,0,0,0,-0.00443671439541991,-0.0656571120059637,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.193788487736458,0,0,0,0,0,0,0.0549023766021702,0,0,0,-0.0520640963171033,0,0.234919740215,0,0.0687897726798644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556174164051822,0,0,0,0.152706452343521,0.283383968347564,0,0.079902246386031,0,0,0,0,0,-0.00839497701752722,0,0,0,0,0,0
X600809.SH,0,0.31187943157951,0,0,0,0,0.277365747271809,0,0,0.184282980838953,0,0,0,0,0,0.0557631060505431,0,0,0,0,0,0,0,0,-0.069120402548667,0.00632232478337951,0.0344096683160357,0.00376972227803372,-0.00914661475381818,0,0,0,0.0793555798649629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387506918538024,0,-0.0377984096370706,-0.0183991338486073,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.252593070923561,0,0.0965803908292991,0,0,0,0,0,0,0,0,-0.0445535146806767,0,0,0,0,-0.000993881257712517,0,0,0,0,0,-0.0432491368735215,0,0,0,-0.0596646884085235,0,0,0,0,0.134595602298851,0,-0.00383844588442936,0,0,0,0,0,0,0,-0.0106746514932335,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.116756608440222,0,0,0,0,0,0,0,0,0.115204996326657,0,0,0,0,0.227706475513453,0,0,0,0,0,0,0,0,-0.0859479677247583,0,0,0,0,0,0,0.0133670885269837,0,0,0,0.0200982830088025,0,0,0,0,0,0,0.0727292162781947,0,0.170224452913671,0,0.0079302847727259,0.0624794943495559,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00572866127226602,0,0,0,0,0,0,0.223349849288323,0,0,0,0.0253499824406336,0,0,0,0.0465506523779483,0,0,0.0613458449920278,0,0,0,0,0,0,0.0609049670259428,0.0994822749174296,0,0,0.0909901704115155,0,0,0,-0.198796649134283,0,0,0.00655057279752042,0,0,0,0.04615986215159,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240107524844558,0,0,0,0,0,0,0,0,0,0,0.0173397779054816,0,0,0,0,0,0,0,0,0,0,0.0334503638135278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
