,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X300014.SZ,X002371.SZ,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002241.SZ,X600703.SH,X000063.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X000338.SZ,X000596.SZ,X002049.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X000100.SZ,X600460.SH,X600089.SH,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X600779.SH,X600702.SH,X601799.SH,X600884.SH,X000157.SZ,X600522.SH,X000733.SZ,X600584.SH,X600183.SH,X002414.SZ,X002007.SZ,X600563.SH,X000800.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.509486571436001,0,0.0344756760541641,0,0.0660446098116703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108894764838667,0,0.0159371865944887,0,0,0,0,0,0,0,0,0,0.0125757364081489,4.33680868994202e-19,0,0,0,-0.0403824685970229,0,0,0,0,0,0.0243079728809804,0,0,0,0,-0.00530164837009719,0,0,0,0,0,0
X000858.SZ,0.0709960472917012,0,0,0.262552217492037,0,0.196847690338945,0,0,0,0,0.0570087570705921,0,0,0,0,0,0,0,0,0,0,-0.0144902649854587,0,0,0,0.0657035166629956,0,0,0,0,0,0,0,0,0,0.0304553966337133,0.165569369377814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258134306761237,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0963925438589781,0.133657572852553,0,0,0,0,0,0,0,0,0,0,0,-0.0235696645799478,0.00222003498042571,0,0,0,0,-0.0058858097048227,0,0.101378853702619,0,0,0,0,0,0,0,0,0,0,0.0245585429779754,0,0,0,0,0,0.0369028031599275,0,0.0270800421714126,0,0,0,0.0138683399862405,0,0,0,0,0.0274916604514305,0,0
X600809.SH,0,0.142165750678192,0,0,0.0306412935086688,0,0,0,0,0,0,0,0,0,0,0,-0.0076429701110488,0,0,0,0,0,0,0,-0.0108109445704388,0,0,0,0,0,0,0,0,0,0,0.498433108603797,0,0.107097378004116,0.108345072371329,0,0,-0.0462281222122432,0,0,0,0,0,0,0,0,0,-0.033669819461714,-3.46944695195361e-18,0,0,0,0.0266904943555077,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.118343336021006,0,0,0,0,0,0,-0.107839987999198,0,0,0,0,0,0,0,0,-0.0288558228064728,0.114921303668499,0,-0.0523684439208315,0,0,0,0,0,0,0,0.291616562500211,0,0,0,-0.189886300232841,0,0,0,0,0,0,0,0,0,0,0,-0.0117167545621509,0,0,0,0,0,0,0
X000568.SZ,0,0.309432494506483,0,0.189716823596388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774876492112388,-0.0209115349146164,0.00569158562863272,0,0,0,0,0,0,0,0,0,0.105645171039961,0.0920224189094645,0,0,-0.0615224121280268,0,0,0,0,0,-0.0774906070190917,0,0,0,0,0,0.0485704453803088,0,0,0,0,0.0106656958018925,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.069857313470908,0,0,0.0458770659307545,0,0.0816203480486658,0,0.17621947574374,0,0,0,0,0,0,0,0,0,0,0,0.0940448462911078,-0.181986760300015,0,0,0,0,0.0905889602094151,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0234830990801675,0,0,0,0,0.0739955291319723,0,0
X002304.SZ,0,0.124857370987247,0,0.197791249713452,0,0,0,0,0.174917992880352,0,0,0,0,0,0,0,0,0,0,0,-0.137574864804183,0,0,0.0634957686826172,0,0,0,0,0,0,0,0,0,0,0,0.149803586422018,0.0729892777022965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272842450250969,0,0,0,0,-0.0510230776015693,0,0
X600690.SH,0,0.0391913489211337,0.100572091948028,0,0.0043580774246526,0,0,0,0,0,0,0,0.116301095666813,0,0,0,0,0,0,0,-0.0391642972970763,0,0,0,0,0,0,0,0.00312769638261552,0.255671141835637,-0.029027494656681,0.0570949751502936,0,0,0,0,0.0485687026365387,0,0,0,0,0,0,0,0,0,0,0.0364788831966839,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136873265817582,0,0,0,0,0.0613468676714792,0.0269506471994583,0,0,0,0,0,-0.0334530217731815,0,0.0290445578414222,0.0102893762080361,0,0,0,0.0778116586899568,0,0,0.0783437204301927,0.0139704200208323,0,0.00976992118166255,0,0,0,0,0,-0.0658855505793146,0.0571414494254503,0,0,0.0303878613961272,0,0,0,0,0,0,0
