,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X600741.SH,X000100.SZ,X002506.SZ,X002292.SZ,X002241.SZ,X600031.SH,X600066.SH,X600118.SH,X002236.SZ,X000559.SZ,X002049.SZ,X000157.SZ,X002465.SZ,X600372.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600089.SH,X300124.SZ,X600177.SH,X600867.SH,X002294.SZ,X300003.SZ,X002074.SZ,X000869.SZ,X002456.SZ,X002085.SZ,X601877.SH,X600498.SH,X002426.SZ,X002129.SZ,X000977.SZ,X300146.SZ,X000623.SZ,X002008.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002506.SZ,0,0,0,0.103001316476461,0,0,0,0,0,0,0,0,0,0,0.266908588047129,0,0,0,0,0,0,0,0,0,-0.0275627704002918,0,0,0,0,0,0,0.0638200595582925,0,0,0,0,0.329638262258758,0,0,0,-0.0904539477004146,0.165636722310577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839497052443277,0,0,0,0,0.097914576905327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170141498078967,0.315714969593175,0,0.340038237481219,-0.0599229735896311,0,-0.114709460488943,0,0,0,0,0,0,0,0,-0.0208646983286255,-0.128101673331913,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155332641835182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135611503788662,0,0,0.100376225117657,0,0.120094780307784,0.185057136683042,0,0.206152105549232,0.0208808025122408,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121234711124609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212976327365828,0,0,0,0.00359879356131914,0,0,0,0,0.0302495526087756,0,0.213316378245687,0.0818289789017015,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0924237944262394,0,0,0,0,0,0,0,0,0,0.156284137345208,0,0.163453691843854,-0.0437091810966968,0,0,0,0,0,0.0470888263604078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241106882624565,0,0,0,0.00830447206161794,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601778698104971,0.0999715926785334,0,0,0,0,0,0.0147269693295612,0,0,0,0.0465547442172821,0,0,0,0,0,0,0,0,0,0,0,0.298186847602357,0,0.0634396362507626,0.0442294052962772,0,0,0,0.0222456782707938,0.192115875037908,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0229264971605901,0,0,0,0,0,0,0,0,0,0.202981110921522,0.0201796822401589,0.105997207508969,0,0,0,0,0,0.0334872210254681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100284031281337,0,0.0561031522386198,0,0,0.0644296737682934,0,0.0768983082622386,0,0,0,0,0.0176953009043657,-2.16840434497101e-19,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861485890604098,0.0785904714223547,0,0,0.213975847551485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065399588157657,0,0,0.0732643813158674,0,0,0.0774041860135703,0,0.0347680515899363,0.0182008639850494,0,0.22202245896457,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791013532528291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121055253112507,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.00119615901310174,0,0,0,0,0,0,0.0561220332952737,0.263449707822766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124669516158819,0,0,0,0.0686182307120993,0,0,0,0,0,0,0.141689874642048,0,0,0,0,0,0,0.0114039270644099,-0.00506168791353511,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156336180422164,0.0555744820450324,0,0,0,0,-0.061856955400123,-0.10045724140381,0.0574376121443031,0,0,0,0,0,0,0,0,0,0,0,0.187534641486183,-0.0137388807150017,0,0,0,0,0.0485895775460997,-0.0969664733316743,0.0419540003356073,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712544051543649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125242582087814,0,0.133405386206094,0,1.0842021724855e-19,0,0.0112063570228225,-0.0984596798208891,0,0,0.0799550650229485,0,0,0,0,0,0.00522308026274079,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158061665107387,0,0.0407319997855997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000989749814359585,0,0,0.00528079837932425,0,0,0,0.218479763106624,0,0,0,-0.0445692375653804,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0674958947400725,0,0,0,0,0,0,0,0,0.102838461653151,0,0.0818772332776723,0,0,0,0,0,0,0,0,0.00716767168815655,0.0825407539857146,0,0,0,0.00194065104966917,0,0.0814128381728959,0,0,0,0,0.0252524043704431,0,0,0.0928098464389263,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0790148405917776,0,0,0,0,0,0.0471490940334173,0.0334044515006919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162678581664841,0,0,0.0517809160093267,0,0,0,0,0,0,0.15390748576362,0,0.132998736350406,0,0,0,0,0,-0.0251976380323602,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.185901003173806,0,0,0,0,0,0,0,0,0,0.0431348920005919,0,0.0285419550274976,0,0.00172021360942827,0,0,0,0,0,0,0.0259683770854378,0.193530359092919,0,0,0,0,0,0.154582698823266,0,0,0.0218116105486468,0,0.00240751892033941,0.0231075870396797,0,1.73472347597681e-18,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968007058341678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848496272091635,0,0,0.127919803273918,0.148920569739962,0.00841220874936167,0.0563656170805731,0,0,0.255041219732195,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0.0644069131948859,0,0,0,0,0,0,0,0,0,0,0,0,0.0913547355273392,0,0,0,0,0.0955324992163594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155620751622302,0,0,0.518472816130349,0,0,0,0.00846272997242174,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888370142716532,0.0112718473192344,0.138497639475978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499792677796115,0,0,0,0,0,0,0.0279209147760552,0,0.0271950529772309,0,0.108353602302797,0.000411017822899959,0.191557286921337,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387104960806311,0,0.0317958947168924,0,0,0.0219030835421074,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0645794214642897,0,0,0,0,0,0.0866275253882505,0,0,0.0510397243582703,0.043001620277641,0,0.0128111695504811,0.122426169626516,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812916873343327,0,0,0,0,0,0,0,0,0,0.0395843044876306,0,0,0,0,0,0,0,0,0,0,0,0.149160758593386,0,0,0,0,0.0635991575283874,0.0349375996110597,0.313087268330992,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263386391713326,0.0414966976083353,0,0,0,0,0.391077456484694,0.053948886670807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442241869220873,0,0,0.182521825540498,0,0,0,0,0,0,0,-0.0447593652635559,0.0527091519836373,0,0,0,0,0,0
X000869.SZ,0,0,0.156129327537758,0,0,0,0,0,0,0,0.0596380620957035,0,0,0,-0.00163001505462552,0.0358567407489367,0,0,0,0,0,0,0,0,0.1032446732897,0,0,0,0,0,0.287269213269095,0,0,0.00955326904671877,0,0,0,0.00909750357956859,0,0.0421988715380586,0,0,0,0,0,0,0,0,0.0154406105898024,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133866033712913,0,0.0818249139788375,0,0,0.0498431171500311,0,0,0,0,0,0.0867829634483819,0,0,0,0,0.205265264309152,0,0,0,0,0,0,0,0,0,0,0,0.233025157824779,0,0.112100143205097,0,0,0,0,0.0543373055993141,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0.0205084213833495,0,0,0.0374735300382416,0.0937458214480951,0,0,0,0.134126510548196,0,0.097676844270717,0,0,0,0.108712692730625,0,0,0,0,0,0,0,0,0,0,0,0.0250829187719906,0,0,0.179249330147164,0,0,0,0.0229795897633504,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304448155587427,0,0,0,0.108033480752794,0,0.262617953285182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295174014155356,0.08283529812829,0,0,0,0,0,0,0,0.0229742075303394,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.0200617296908343,0,0,0,0,0.0377793415456059,0,0,0,0,0,0,0.188319390572094,0,0,0,0,0,0,0,0,0,0.169470956603788,0,0,0,0,0,0,0,0,0,0,0.297747680419043,0,0.0765673075376543,0,0,0,0,0,-0.0350915584544072,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0.246427614400339,0,0,0,0.0705731491147442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458208177518075,0,0,0,0,0.0316939067820263,0,0.187217371198257,-0.115509136174254,0.168243819753663,0,0,0,0.136586903499751,-4.33680868994202e-19,0,0,0,0,0,0.00800273778629545,-0.00509022403841473,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549867043364394,0.0639441886958433,0,0,0,0,0,0.177595506851191,0,0,0,0,0,0,0,0.0484578889669633,-1.73472347597681e-18,0,0,0,0,0,0,0.287093679354516,0,0,0.0449970009620782,0,0,0.0512220041540421,0.00642170864987835,0,0.00114525344706887,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0278715392375303,0,0,0,0.0221433182545957,0.144520899434955,0,0,0,0,0,0.0318927294942775,0,0,0,0,0,0,0,0,0.0219414399139807,0,0,0,0,0.064515945898496,0,0.0584074603582585,0,0,0,0.118999113073422,0.173798370616202,0,0,0,0,0,0,0.040045242167365,-0.0304354955863528,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685323094884766,0.221113472857829,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.133690667360543,0,0,0,0.144917185006824,0,0.233931155905116,0,0,0,0,0,0.0313243059173029,0,0,0,0.0212329593584563,0,0,-0.0256447800178786,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0.121889212399549,0,0,0,0,0.130044977163686,0,0,0,0.154298122078015,0,0,0,0,0,0.0962415900600416,0,0,0,0,0,0,0,0,0,0,0,0.384662301451747,0,0,0,0,0,0.00777902843513033,0,0,0,0,0.0171988851607023,0.0311909286457782,8.67361737988404e-19,0,0,0.0274284814525888,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.167269120265231,0,0.132196916319819,0,0,0,0.134382399348989,0,0,0,0,0,0.0667106908109201,0,0,0,0,0,0,0,0,0.154557150276248,0,0,0,0,0,0,0.141755328264948,0.0634728575972223,0,0,0,0.0267558059076546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0.310199525612218,0,0,0,0,0,0,0.0769064672088901,0,0,0.110426833853619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0178938415934251,0,0,0,0,0.00183821138567986,0,0,0.0784031573904099,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0.0332912275066069,0,0,0,0,0,0,0,0,0,0,0,-0.0372136151774738,0,0,0,0,0,0,-0.041812993512197,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186825714253175,0.0134982507868534,-0.023405402133882,-0.0175136458000304,0.0883281896095225,0,-0.016460642457294,0,0,0,0,0,0,0,0.011401303564649,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362108012552496,0,0,0,0,0,0,0.704128549825148,0,0,0,0,0,0,0.127889679758894,0,0,0,0,0,-0.474477109229989,-0.231612323187319,0,0,0,0,0,0.0746412971052132,0.141188089931373,0,0,0,0,0,0,0,0,0,0,0.386122449951282,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243054606926937,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0404436345057659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652588175144481,0,0,0,0,0,0,0,0,0,-0.141220526632326,0,0,0,0,0.0325331323701838,-0.0477386254278999,0,-0.0117517753164146,0,0,0,0,0,0,0,-0.0116374259958962,0,0.161500957493908,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952317727667951,0,0,0,0,-0.122097839945403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134063347687082,0,-0.0305600440097952,0,0,0,0,0,0,-0.139958488285768,0,0.156773215523685,-0.0329374296895769,0.329381670776844,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00993498882623531,-0.0131252915742801,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027755690359848,0,0,0,0,0,0.0149359692406821,-0.0152299160728959,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131356654283494,0,0,0,0,0,0
